Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Burton,Pred_dDST_dt_Burton,Pred_DST_OBM,Pred_dDST_dt_OBM
2023-11-03 00:00:00,-2.0,-1.0,-0.594551258000394,0.405448741999606,-1.2734855715654925,1.6789343135650985,-3.448495034465823,-2.448495034465823,-3.446048985480342,-2.446048985480342
2023-11-03 01:00:00,-3.0,1.0,-0.20154282056303496,0.393008437437359,-1.2692707910399923,1.6622792284773513,-5.578870406714952,-2.130375372249129,-5.5746137793037605,-2.128564793823418
2023-11-03 02:00:00,-2.0,2.0,0.18431402077239079,0.38585684133542575,-1.26035756665,1.6462144079854257,-7.431827385934108,-1.8529569792191567,-7.426272461404271,-1.8516586821005108
2023-11-03 03:00:00,0.0,0.0,0.5621092343130425,0.3777952135406517,-1.2527225953702004,1.630517808910852,-9.04420459743978,-1.6123772115056727,-9.037760325234991,-1.6114878638307206
2023-11-03 04:00:00,0.0,0.0,0.9311726491878987,0.36906341487485617,-1.246158592912454,1.61522200778731,-10.447132207333516,-1.4029276098937355,-10.44012332751307,-1.4023630022780798
2023-11-03 05:00:00,0.0,-1.0,-0.26409555440382015,-1.1952682035917188,-2.7956175380073987,1.6003493344156798,-13.01622133579598,-2.569089128462463,-14.472235105972675,-4.032111778459605
2023-11-03 06:00:00,-1.0,-1.0,0.14362499194999945,0.4077205463538196,-1.2410455804716833,1.648766126825503,-13.906571346444851,-0.8903500106488721,-15.172602958645903,-0.7003678526732282
2023-11-03 07:00:00,-2.0,2.0,0.10871793437185939,-0.034907057578140055,-1.6670765436634354,1.6321694860852953,-14.676379347868936,-0.7698080014240845,-15.777222231211285,-0.6046192725653822
2023-11-03 08:00:00,0.0,1.0,-0.9445067049664533,-1.0532246393383127,-2.686811763176553,1.6335871238382405,-16.47789903920658,-1.8015196913376434,-18.06600260244895,-2.2887803712376655
2023-11-03 09:00:00,1.0,-1.0,-1.8455765968201,-0.9010698918536466,-2.5777197394836877,1.676649847630041,-17.810907484110587,-1.3330084449040072,-19.467479209201695,-1.401476606752745
2023-11-03 10:00:00,0.0,-2.0,-2.720807534134038,-0.875230937313938,-2.58916709672174,1.7139361594078022,-19.01969681032413,-1.2087893262135456,-20.517887164765874,-1.0504079555641788
2023-11-03 11:00:00,-2.0,0.0,-2.972256601699927,-0.25144906756588914,-2.0019949028276973,1.7505458352618082,-19.125919427792397,-0.10622261746826571,-20.42943348983165,0.08845367493422662
2023-11-03 12:00:00,-2.0,1.0,-2.8504565544988836,0.12180004720104365,-1.6393350866361096,1.7611351338371533,-19.217075037848964,-0.09115561005656594,-20.351210494818126,0.07822299501352326
2023-11-03 13:00:00,-1.0,4.0,-2.291487001852472,0.5589695526464118,-1.1970322166234266,1.7560017692698384,-19.303107139088496,-0.08603210123953207,-20.28986633081567,0.061344164002456486
2023-11-03 14:00:00,3.0,3.0,-1.7614726307200466,0.5300143711324254,-1.2025252502591195,1.732539621391545,-19.378867705613395,-0.07576056652489711,-20.23740066807877,0.05246566273689858
2023-11-03 15:00:00,6.0,3.0,-1.2431259886677286,0.518346642052318,-1.1920919410894386,1.7104385831417566,-19.443702517335968,-0.06483481172257329,-20.190672922426497,0.04672774565227323
2023-11-03 16:00:00,9.0,2.0,-0.7389325868007393,0.5041934018669894,-1.184767896241848,1.6889612981088373,-19.491439244304047,-0.04773672696807751,-20.141352816838396,0.04932010558810319
2023-11-03 17:00:00,11.0,-2.0,-0.24202637583421427,0.496906210966525,-1.17129441751279,1.668200628479315,-19.542767173524783,-0.051327929220736056,-20.108225109337166,0.03312770750122803
2023-11-03 18:00:00,9.0,-1.0,0.24960749631676737,0.49163387215098164,-1.15623175924133,1.6478656313923117,-19.58631725210748,-0.04355007858269712,-20.078295585787803,0.02992952354936325
2023-11-03 19:00:00,8.0,1.0,0.7306762906265956,0.4810687943098282,-1.1468003241309892,1.6278691184408174,-19.62356305442556,-0.0372458023180803,-20.051610889423806,0.02668469636399757
2023-11-03 20:00:00,9.0,-2.0,1.198549529545998,0.46787323891940247,-1.140547248105452,1.6084204870248544,-19.6550064910161,-0.03144343659054087,-20.02743228606793,0.024178603355875225
2023-11-03 21:00:00,7.0,-1.0,1.6474469831309624,0.44889745358496436,-1.1407199850122347,1.589617438597199,-19.682866155253688,-0.027859664237589107,-20.006897132102747,0.020535153965183885
2023-11-03 22:00:00,6.0,-3.0,2.074158585437613,0.4267116023066504,-1.1449693129190917,1.571680915225742,-19.707900712969693,-0.02503455771600308,-19.98982473522525,0.017072396877497096
2023-11-03 23:00:00,3.0,0.0,2.1814962944000094,0.10733770896239658,-1.4473875078758203,1.5547252168382169,-19.729701549585304,-0.02180083661561284,-19.974990283399464,0.014834451825783617
2023-11-04 00:00:00,3.0,-2.0,2.1832349643498823,0.0017386699498731506,-1.54873587950061,1.5504745494504832,-19.748949783513737,-0.019248233928433365,-19.96236360860685,0.012626674792614825
2023-11-04 01:00:00,1.0,-1.0,1.6246037167280603,-0.558631247621822,-2.1090369921070984,1.5504057444852763,-19.767162169786385,-0.01821238627264602,-19.95284171950649,0.009521889100358312
2023-11-04 02:00:00,0.0,0.0,1.7095637586361003,0.08496004190804007,-1.4876311604282884,1.5725912023363284,-19.78383282840044,-0.016670658614053657,-19.94538149687956,0.007460222626933221
2023-11-04 03:00:00,0.0,-1.0,1.5464883527969049,-0.16307540583919544,-1.7322823465827812,1.5692069407435858,-19.79894180179307,-0.01510897339263103,-19.939495029836948,0.005886467042612056
2023-11-04 04:00:00,-1.0,1.0,1.330173460157174,-0.21631489263973092,-1.7920209253586252,1.5757060327188943,-19.810045500281156,-0.011103698488085883,-19.932333969739428,0.0071610600975206985
2023-11-04 05:00:00,0.0,0.0,1.1656505262557224,-0.16452293390145156,-1.748870550967644,1.5843476170661925,-19.817825170711718,-0.007779670430563605,-19.924224248861293,0.008109720878133676
2023-11-04 06:00:00,0.0,0.0,0.5085692189063311,-0.6570813073493913,-2.2480172886795464,1.5909359813301551,-20.174939142178456,-0.3571139714667399,-20.258693883382822,-0.3344696345215282
2023-11-04 07:00:00,0.0,-2.0,0.0796498447150098,-0.4289193741913213,-2.0463046736268558,1.6173852994355344,-20.136070529753116,0.038868612425340676,-20.208986861622673,0.04970702176014813
2023-11-04 08:00:00,-2.0,1.0,-0.39013541764599413,-0.46978526236100393,-2.104553362658996,1.634768100297992,-20.112461655668213,0.023608874084905085,-20.12188293312169,0.08710392850098386
2023-11-04 09:00:00,-1.0,1.0,-0.38050069156783994,0.009634726078154188,-1.6442789576737504,1.6539136837519046,-20.07183749367201,0.04062416199620159,-20.08007581217748,0.04180712094420936
2023-11-04 10:00:00,0.0,-1.0,-0.12883266816347283,0.2516680234043671,-1.401851888132369,1.653519911536736,-20.04028502727081,0.031552466401201046,-20.047484955227517,0.03259085694996212
2023-11-04 11:00:00,-1.0,3.0,-0.5744034156615412,-0.44557074749806835,-2.0888215677277735,1.6432508202297051,-20.017973588966925,0.022311438303883192,-20.024260750493994,0.023224204733521808
2023-11-04 12:00:00,2.0,4.0,-1.0854543988484053,-0.5110509831868641,-2.172504740826731,1.661453757639867,-20.19249342026443,-0.17451983129750454,-20.169597450491764,-0.14533669999776935
2023-11-04 13:00:00,6.0,7.0,-0.5050606487277967,0.5803937501206087,-1.1020614652742449,1.6824552153948535,-20.136283963304976,0.05620945695945498,-20.116417649403843,0.05317980108792049
2023-11-04 14:00:00,13.0,4.0,-0.5817999266629861,-0.07673927793518942,-1.7353535821353105,1.6586143042001211,-20.07855089308251,0.057733070222464634,-20.06132229534259,0.055095354061256076
