,complexity,loss,equation,score,sympy_format,TRAIN_RMSE,TEST_RMSE,TRAIN_MAE,TEST_MAE,TRAIN_R2,TEST_R2,TRAIN_BFE,TEST_BFE,sympy_eq
37,26,3.8073716,(sqrt(sqrt(Bzsouth) + Np) * ((-0.0009065264 * ((Vp - ((-3.035294 / sqrt(Np)) * DST)) * Bzsouth)) + 0.9550615)) - ((DST * 0.059813306) - -2.40653),0.0002832524277842,(sqrt(sqrt(Bzsouth) + Np) * ((-0.0009065264 * ((Vp - ((-3.035294 / sqrt(Np)) * DST)) * Bzsouth)) + 0.9550615)) - ((DST * 0.059813306) - -2.40653),14.719,18.3611,11.228679245283022,14.312800000000001,0.7095471698113206,0.6562,16.54330188679245,20.82585,-0.059813306*DST + sqrt(sqrt(Bzsouth) + Np)*(-0.0009065264*Bzsouth*(3.035294*DST/sqrt(Np) + Vp) + 0.9550615) - 2.40653
38,25,3.807399,((DST + (((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4397213) * (Bzsouth * sqrt(Np)))) * -0.06277147) + (sqrt(Np) - 2.4867167),0.0001559351700488,((DST + (((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4397213) * (Bzsouth * sqrt(Np)))) * -0.06277147) + (sqrt(Np) - 2.4867167),14.81466037735849,19.603599999999997,11.266207547169815,15.38545,0.7193018867924528,0.6345000000000001,16.74924528301887,22.477650000000004,-0.06277147*Bzsouth*sqrt(Np)*(0.012501334397013*DST - 0.02141898*Np + 0.02141898*Vp - 2.4397213) - 0.06277147*DST + sqrt(Np) - 2.4867167
39,24,3.8076177,((((Vp * sqrt(sqrt(Np))) + DST) * ((-1.2178472 - Bzsouth) + (DST * -0.02910098))) * 0.0029429225) + ((sqrt(Np) + Bzsouth) * 0.98379207),4.153343219788223e-05,((((Vp * sqrt(sqrt(Np))) + DST) * ((-1.2178472 - Bzsouth) + (DST * -0.02910098))) * 0.0029429225) + ((sqrt(Np) + Bzsouth) * 0.98379207),15.491660377358492,19.831300000000002,11.59209433962264,15.002950000000002,0.7099056603773585,0.6284500000000001,17.79954716981132,23.851549999999996,0.98379207*Bzsouth + 0.98379207*sqrt(Np) + 0.0029429225*(DST + Np**(1/4)*Vp)*(-Bzsouth - 0.02910098*DST - 1.2178472)
40,22,3.807934,(((Vp * sqrt(sqrt(Np))) + DST) * ((((DST * -0.029244073) - Bzsouth) + -1.2165033) * 0.0029688526)) + (Bzsouth + sqrt(Np)),0.0022729640210463,(((Vp * sqrt(sqrt(Np))) + DST) * ((((DST * -0.029244073) - Bzsouth) + -1.2165033) * 0.0029688526)) + (Bzsouth + sqrt(Np)),15.436113207547171,19.700500000000005,11.58288679245283,14.850550000000002,0.7135094339622641,0.6308,17.788622641509434,23.871299999999998,Bzsouth + sqrt(Np) + (DST + Np**(1/4)*Vp)*(-0.0029688526*Bzsouth - 8.68213421606398e-5*DST - 0.00361161898511358)
41,30,3.8079345,-1.0949633 + (-0.06491945 * (((Np + ((0.0120595135 - (Np * -0.0008245459)) * ((((Np - (DST / sqrt(Np * 0.29611668))) * 1.5139264) - Vp) * Bzsouth))) / -0.41638148) + DST)),0.0001331253225223,-1.0949633 + (-0.06491945 * (((Np + ((0.0120595135 - (Np * -0.0008245459)) * ((((Np - (DST / sqrt(Np * 0.29611668))) * 1.5139264) - Vp) * Bzsouth))) / -0.41638148) + DST)),14.747490566037737,17.34395,11.354132075471698,13.380250000000004,0.7112075471698113,0.6942999999999999,16.702226415094337,20.499450000000003,0.155913394611115*Bzsouth*(0.0008245459*Np + 0.0120595135)*(-2.7821037815442*DST/sqrt(Np) + 1.5139264*Np - Vp) - 0.06491945*DST + 0.155913394611115*Np - 1.0949633
42,25,3.8084502,sqrt(Np) + ((((Vp * (sqrt(Np) + (Bzsouth / Bmag))) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.061794944) - -2.4584472)),0.0003829225404107,sqrt(Np) + ((((Vp * (sqrt(Np) + (Bzsouth / Bmag))) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.061794944) - -2.4584472)),15.148339622641512,18.575599999999998,11.588849056603777,14.81535,0.6949622641509434,0.6403499999999999,17.02762264150944,19.9648,-0.00084071397*Bzsouth*(3.394228*DST + Vp*(sqrt(Np) + Bzsouth/Bmag)) - 0.061794944*DST + sqrt(Np) - 2.4584472
43,23,3.8085866,(sqrt(Np) - 2.5023627) + ((((sqrt(Np) * (((Vp + (DST * 0.5523908)) * 0.02141898) - 2.7565117)) * Bzsouth) + DST) * -0.061954062),0.0011411547142982,(sqrt(Np) - 2.5023627) + ((((sqrt(Np) * (((Vp + (DST * 0.5523908)) * 0.02141898) - 2.7565117)) * Bzsouth) + DST) * -0.061954062),14.82498113207547,19.996499999999997,11.234339622641514,15.67065,0.7188490566037735,0.6284,16.815169811320757,22.931900000000002,-0.061954062*Bzsouth*sqrt(Np)*(0.011831647497384*DST + 0.02141898*Vp - 2.7565117) - 0.061954062*DST + sqrt(Np) - 2.5023627
44,28,3.8089485,((DST + ((Np + ((0.0120595135 - (Np * -0.0008245459)) * (((Np - (DST / (sqrt(Np) * 0.35646927))) - Vp) * Bzsouth))) / -0.41638148)) * -0.06491945) + -1.0949633,0.0007495322663543,((DST + ((Np + ((0.0120595135 - (Np * -0.0008245459)) * (((Np - (DST / (sqrt(Np) * 0.35646927))) - Vp) * Bzsouth))) / -0.41638148)) * -0.06491945) + -1.0949633,14.772264150943395,17.425549999999998,11.364698113207549,13.4275,0.7078301886792453,0.6949,16.63145283018868,20.451,0.155913394611115*Bzsouth*(0.0008245459*Np + 0.0120595135)*(-2.80529090207411*DST/sqrt(Np) + Np - Vp) - 0.06491945*DST + 0.155913394611115*Np - 1.0949633
45,25,3.8111794,(Np * 0.14023353) - (((0.14023353 / Bmag) + -0.085707985) * (((((Bzsouth * sqrt(Np)) + sqrt(Bzsouth)) + 3.4679554) * (Vp * -0.010745671)) - DST)),0.0002174156160436,(Np * 0.14023353) - (((0.14023353 / Bmag) + -0.085707985) * (((((Bzsouth * sqrt(Np)) + sqrt(Bzsouth)) + 3.4679554) * (Vp * -0.010745671)) - DST)),15.107660377358489,18.761750000000003,11.25533962264151,13.618200000000002,0.7165660377358489,0.71865,17.856150943396226,22.701150000000002,0.14023353*Np - (-0.085707985 + 0.14023353/Bmag)*(-DST - 0.010745671*Vp*(sqrt(Bzsouth) + Bzsouth*sqrt(Np) + 3.4679554))
46,23,3.8112729,(((Vp * (((DST * 0.00064852246) / (-0.98426753 - Np)) - 0.043263856)) * Bzsouth) - DST) / (47.35971 / sqrt(sqrt(Np * Bmag))),0.0016320063777728,(((Vp * (((DST * 0.00064852246) / (-0.98426753 - Np)) - 0.043263856)) * Bzsouth) - DST) / (47.35971 / sqrt(sqrt(Np * Bmag))),15.175792452830189,15.870750000000001,11.732660377358494,12.113800000000001,0.6860943396226415,0.73315,17.18003773584906,18.46135,0.0211149941585369*(Bmag*Np)**(1/4)*(Bzsouth*Vp*(0.00064852246*DST/(-Np - 0.98426753) - 0.043263856) - DST)
47,23,3.811368,(((((sqrt(Np) + 0.6791786) * Vp) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.06353281) - -2.4337983)) + sqrt(Np),0.0006743073114641,(((((sqrt(Np) + 0.6791786) * Vp) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.06353281) - -2.4337983)) + sqrt(Np),14.870735849056604,18.25435,11.433566037735847,14.543949999999999,0.7042075471698112,0.6471000000000001,16.71133962264151,19.8307,-0.00084071397*Bzsouth*(3.394228*DST + Vp*(sqrt(Np) + 0.6791786)) - 0.06353281*DST + sqrt(Np) - 2.4337983
48,27,3.8118045,(-0.06750861 * (((sqrt(Np) + inv(Bmag)) * (((Vp + (Vp + (DST - Np))) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831)) + DST)) + -2.7164044,1.521587895554614e-06,(-0.06750861 * (((sqrt(Np) + inv(Bmag)) * (((Vp + (Vp + (DST - Np))) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831)) + DST)) + -2.7164044,14.504377358490565,18.346749999999997,11.069132075471698,14.249699999999999,0.7308113207547171,0.67415,16.587490566037737,21.021700000000003,-0.06750861*DST - 0.06750861*(sqrt(Np) + 1/Bmag)*((0.006855849*Bzsouth + 0.0088011632456748)*(DST - Np + 2*Vp) - 22.324831) - 2.7164044
49,26,3.8118103,((((sqrt(Np) - -0.18597241) * ((((Bzsouth + 1.2837452) * (Vp + ((Vp + DST) - Np))) * 0.006840883) + -22.324831)) + DST) * -0.06750819) + -2.7164044,0.0001714261562554,((((sqrt(Np) - -0.18597241) * ((((Bzsouth + 1.2837452) * (Vp + ((Vp + DST) - Np))) * 0.006840883) + -22.324831)) + DST) * -0.06750819) + -2.7164044,14.690603773584908,18.6817,11.183811320754716,14.512300000000002,0.7247735849056605,0.6689999999999999,16.730849056603777,21.21295,-0.06750819*DST - 0.06750819*(sqrt(Np) + 0.18597241)*(0.006840883*(Bzsouth + 1.2837452)*(DST - Np + 2*Vp) - 22.324831) - 2.7164044
50,25,3.8118253,(DST - (Np - ((((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth)) * 0.04152097) * (Bzsouth + inv(Np))))) * -0.056693725,0.0001073706150689,(DST - (Np - ((((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth)) * 0.04152097) * (Bzsouth + inv(Np))))) * -0.056693725,15.03567924528302,19.97495,11.51901886792453,15.289550000000002,0.6997358490566039,0.5497,17.435245283018865,22.5944,-0.056693725*DST + 0.056693725*Np - 0.056693725*(Bzsouth + 1/Np)*(0.04152097*Bzsouth*Np + 0.04152097*DST/sqrt(Np/Bmag) + 0.04152097*Vp)
51,24,3.8120081,(Np * 0.13888735) - (((0.21860303 / Bmag) + -0.10204478) * ((((((Bzsouth * sqrt(Np)) + 5.5124316) + Bzsouth) * Vp) * -0.0077920626) - DST)),0.0006211331238374,(Np * 0.13888735) - (((0.21860303 / Bmag) + -0.10204478) * ((((((Bzsouth * sqrt(Np)) + 5.5124316) + Bzsouth) * Vp) * -0.0077920626) - DST)),14.831113207547169,17.9485,11.157547169811322,13.256049999999998,0.7302452830188679,0.7179999999999999,17.843962264150942,21.4082,0.13888735*Np - (-0.10204478 + 0.21860303/Bmag)*(-DST - 0.0077920626*Vp*(Bzsouth*sqrt(Np) + Bzsouth + 5.5124316))
52,24,3.8122346,((DST - Np) + (((DST / sqrt(Np / Bmag)) + (Vp + (Bzsouth * Np))) * (0.039009616 * (Bzsouth + 0.5006689)))) * -0.0597664,0.0005185343577778,((DST - Np) + (((DST / sqrt(Np / Bmag)) + (Vp + (Bzsouth * Np))) * (0.039009616 * (Bzsouth + 0.5006689)))) * -0.0597664,14.814716981132072,17.3487,11.314754716981133,12.6572,0.7089811320754715,0.699,17.298622641509436,21.014900000000004,-0.0597664*DST + 0.0597664*Np - 0.0597664*(0.039009616*Bzsouth + 0.0195309015321424)*(Bzsouth*Np + DST/sqrt(Np/Bmag) + Vp)
53,25,3.8122647,((DST - Np) * -0.057283793) - ((((Bzsouth + 0.4346577) * ((DST / sqrt(Np / Bmag)) + Vp)) + (square(Bzsouth) * Np)) * 0.0023060262),8.335904755806804e-05,((DST - Np) * -0.057283793) - ((((Bzsouth + 0.4346577) * ((DST / sqrt(Np / Bmag)) + Vp)) + (square(Bzsouth) * Np)) * 0.0023060262),14.832924528301886,17.224800000000002,11.316113207547172,12.49305,0.7083396226415096,0.70265,17.349301886792453,20.9066,-0.057283793*DST - 0.0023060262*Np*square(Bzsouth) + 0.057283793*Np - 0.0023060262*(Bzsouth + 0.4346577)*(DST/sqrt(Np/Bmag) + Vp)
54,25,3.8124638,((DST + ((sqrt(Np) + inv(Bmag)) * ((((Vp + Vp) + DST) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831))) * -0.06750861) + -2.6751952,0.0001033661308612,((DST + ((sqrt(Np) + inv(Bmag)) * ((((Vp + Vp) + DST) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831))) * -0.06750861) + -2.6751952,14.557471698113206,18.276750000000003,11.104754716981132,14.147750000000002,0.7276792452830189,0.6824499999999999,16.58637735849057,20.98055,-0.06750861*DST - 0.06750861*(sqrt(Np) + 1/Bmag)*((0.006855849*Bzsouth + 0.0088011632456748)*(DST + 2*Vp) - 22.324831) - 2.6751952
55,24,3.8125722,((DST - Np) * -0.057405937) + ((((Vp + (Bzsouth * Np)) + (DST * sqrt(Bmag / Np))) * (Bzsouth - -0.4108022)) * -0.0023443294),0.0014665406519979,((DST - Np) * -0.057405937) + ((((Vp + (Bzsouth * Np)) + (DST * sqrt(Bmag / Np))) * (Bzsouth - -0.4108022)) * -0.0023443294),14.98456603773585,17.294900000000002,11.429226415094336,12.546000000000001,0.7006981132075472,0.7018000000000001,17.38618867924528,20.891799999999996,-0.057405937*DST + 0.057405937*Np - 0.0023443294*(Bzsouth + 0.4108022)*(Bzsouth*Np + DST*sqrt(Bmag/Np) + Vp)
56,24,3.8125825,((DST - Np) * -0.057283793) - (((Bzsouth + 0.4346577) * (((DST / sqrt(Np / Bmag)) + Vp) + (Bzsouth * Np))) * 0.0023060262),0.002937179266362,((DST - Np) * -0.057283793) - (((Bzsouth + 0.4346577) * (((DST / sqrt(Np / Bmag)) + Vp) + (Bzsouth * Np))) * 0.0023060262),14.900113207547175,17.2638,11.35988679245283,12.5211,0.7047547169811321,0.7021000000000001,17.375679245283017,20.9168,-0.057283793*DST + 0.057283793*Np - 0.0023060262*(Bzsouth + 0.4346577)*(Bzsouth*Np + DST/sqrt(Np/Bmag) + Vp)
57,24,3.8128579,(((((((Vp + (Vp + DST)) * 0.006855849) * (Bzsouth + 1.3213037)) + -22.324831) * sqrt(Np + 0.5743516)) + DST) * -0.06750861) + -2.6197236,0.0001456831290953,(((((((Vp + (Vp + DST)) * 0.006855849) * (Bzsouth + 1.3213037)) + -22.324831) * sqrt(Np + 0.5743516)) + DST) * -0.06750861) + -2.6197236,14.631377358490568,18.023199999999996,11.133018867924527,13.8726,0.7263396226415095,0.7001,16.724660377358493,20.74015,-0.06750861*DST - 0.06750861*sqrt(Np + 0.5743516)*((Bzsouth + 1.3213037)*(0.006855849*DST + 0.013711698*Vp) - 22.324831) - 2.6197236
58,21,3.8129873,(((Bzsouth * (((Vp + -143.84161) * sqrt(Np)) + DST)) * -0.0013091298) + -2.6593935) + (sqrt(Np) - (DST / 15.190702)),0.0013475618968295,(((Bzsouth * (((Vp + -143.84161) * sqrt(Np)) + DST)) * -0.0013091298) + -2.6593935) + (sqrt(Np) - (DST / 15.190702)),15.139150943396226,21.433249999999997,11.338075471698112,16.44115,0.7166037735849056,0.6042500000000002,17.708603773584905,25.107550000000003,-0.0013091298*Bzsouth*(DST + sqrt(Np)*(Vp - 143.84161)) - 0.0658297424306*DST + sqrt(Np) - 2.6593935
59,22,3.8139389,((((((DST * 0.55001825) + Vp) * -0.0009447073) * (Bzsouth - -1.5908353)) + 1.592198) * sqrt(Np)) - ((0.06536079 * DST) + 2.4038792),0.0005723217692614,((((((DST * 0.55001825) + Vp) * -0.0009447073) * (Bzsouth - -1.5908353)) + 1.592198) * sqrt(Np)) - ((0.06536079 * DST) + 2.4038792),14.456773584905662,18.2958,10.998037735849056,14.138850000000001,0.7305849056603775,0.68305,16.446358490566038,21.1297,-0.06536079*DST + sqrt(Np)*((Bzsouth + 1.5908353)*(-0.000519606255908225*DST - 0.0009447073*Vp) + 1.592198) - 2.4038792
60,22,3.813969,(((sqrt(Np) * (((((Vp + Vp) + DST) * 0.00703635) * (Bzsouth + 1.2773628)) + -22.324831)) + DST) * -0.06753028) + -2.5495207,0.0005867866953202,(((sqrt(Np) * (((((Vp + Vp) + DST) * 0.00703635) * (Bzsouth + 1.2773628)) + -22.324831)) + DST) * -0.06753028) + -2.5495207,14.57945283018868,18.6398,11.09164150943396,14.467249999999998,0.7264150943396225,0.6701,16.657377358490567,21.36475,-0.06753028*DST - 0.06753028*sqrt(Np)*((Bzsouth + 1.2773628)*(0.00703635*DST + 0.0140727*Vp) - 22.324831) - 2.5495207
61,23,3.8143766,sqrt(Np) + ((Vp * -0.0009866816) * ((((DST / (Vp * 0.42795563)) + sqrt(Np)) * Bzsouth) + (5.234979 - (DST * -0.12106551)))),0.0003805726478373,sqrt(Np) + ((Vp * -0.0009866816) * ((((DST / (Vp * 0.42795563)) + sqrt(Np)) * Bzsouth) + (5.234979 - (DST * -0.12106551)))),15.659905660377355,18.003149999999998,11.967886792452832,14.370049999999997,0.6644150943396226,0.6432500000000001,17.72281132075472,19.67515,sqrt(Np) - 0.0009866816*Vp*(Bzsouth*(2.33669083872083*DST/Vp + sqrt(Np)) + 0.12106551*DST + 5.234979)
62,22,3.8161902,((DST + (sqrt(Np) * (-21.432089 + (((Bzsouth + 0.8905188) * 0.016430788) * ((DST / 1.3882802) + Vp))))) * -0.06071585) - 2.2003496,0.0003576110665471,((DST + (sqrt(Np) * (-21.432089 + (((Bzsouth + 0.8905188) * 0.016430788) * ((DST / 1.3882802) + Vp))))) * -0.06071585) - 2.2003496,14.777207547169814,18.115,11.231716981132077,14.080400000000001,0.7116792452830191,0.6889500000000001,16.606811320754716,20.52505,-0.06071585*DST - 0.06071585*sqrt(Np)*((0.016430788*Bzsouth + 0.0146319256128144)*(0.720315682669824*DST + Vp) - 21.432089) - 2.2003496
63,25,3.817178,(Np * 0.118559994) - ((((Bzsouth + 1.1655784) + (Bzsouth * (Np * (Vp * 0.0001211698)))) * ((Vp + DST) * 0.001796062)) + (DST * 0.064468324)),0.0003339048686429,(Np * 0.118559994) - ((((Bzsouth + 1.1655784) + (Bzsouth * (Np * (Vp * 0.0001211698)))) * ((Vp + DST) * 0.001796062)) + (DST * 0.064468324)),14.43696226415094,16.35325,11.075018867924529,12.48655,0.7361698113207547,0.73315,16.750698113207545,19.873250000000002,-0.064468324*DST + 0.118559994*Np - (0.001796062*DST + 0.001796062*Vp)*(0.0001211698*Bzsouth*Np*Vp + Bzsouth + 1.1655784)
64,21,3.817281,sqrt(Np) + (((DST * ((Bzsouth / Vp) - -0.13503793)) + ((Bzsouth * sqrt(Np)) + 5.810281)) * (Vp * -0.0009260131)),0.0008404417127538,sqrt(Np) + (((DST * ((Bzsouth / Vp) - -0.13503793)) + ((Bzsouth * sqrt(Np)) + 5.810281)) * (Vp * -0.0009260131)),16.12609433962264,18.65775,12.182471698113208,14.8721,0.6544716981132074,0.63285,18.627735849056606,20.4796,sqrt(Np) - 0.0009260131*Vp*(Bzsouth*sqrt(Np) + DST*(Bzsouth/Vp + 0.13503793) + 5.810281)
65,21,3.8172889,((((sqrt(Np) * ((((Vp + DST) * 0.02141898) - 1.9995602) * Bzsouth)) + DST) * -0.060568735) + sqrt(Np)) - 2.421134,0.0006587061485339,((((sqrt(Np) * ((((Vp + DST) * 0.02141898) - 1.9995602) * Bzsouth)) + DST) * -0.060568735) + sqrt(Np)) - 2.421134,14.376094339622641,17.749450000000003,11.049415094339624,14.180000000000001,0.7289056603773586,0.6532,15.968245283018868,19.74725,-0.060568735*Bzsouth*sqrt(Np)*(0.02141898*DST + 0.02141898*Vp - 1.9995602) - 0.060568735*DST + sqrt(Np) - 2.421134
66,22,3.817498,(((((square(Bmag) / Np) - Vp) * Bzsouth) * 0.03328449) - DST) / (48.280754 / sqrt(Bzsouth + sqrt(Bmag * Np))),0.0019315201499139,(((((square(Bmag) / Np) - Vp) * Bzsouth) * 0.03328449) - DST) / (48.280754 / sqrt(Bzsouth + sqrt(Bmag * Np))),15.940490566037735,44.54315000000001,12.216603773584904,26.627599999999994,0.6809622641509434,-5.1305,18.76392452830189,58.85325,0.0207121868892106*sqrt(Bzsouth + sqrt(Bmag*Np))*(0.03328449*Bzsouth*(-Vp + square(Bmag)/Np) - DST)
67,20,3.8176548,(-2.4671552 - ((((Bzsouth * 0.0012713977) * (DST + (Vp + -83.105995))) - 1.0250055) * sqrt(Np))) + (DST * -0.060740408),0.0007482241872132,(-2.4671552 - ((((Bzsouth * 0.0012713977) * (DST + (Vp + -83.105995))) - 1.0250055) * sqrt(Np))) + (DST * -0.060740408),14.434396226415098,17.85635,11.103981132075472,14.2899,0.7255094339622643,0.6489999999999999,15.986716981132076,19.708399999999997,-0.060740408*DST - sqrt(Np)*(0.0012713977*Bzsouth*(DST + Vp - 83.105995) - 1.0250055) - 2.4671552
68,20,3.818129,(sqrt(Np) * (((Vp + DST) * ((Bzsouth + 1.1389712) * -0.0010149719)) + 1.4584974)) - ((DST / 16.402863) + 2.321843),0.0006859256906359,(sqrt(Np) * (((Vp + DST) * ((Bzsouth + 1.1389712) * -0.0010149719)) + 1.4584974)) - ((DST / 16.402863) + 2.321843),14.224094339622642,17.06785,10.911811320754719,13.427050000000003,0.7342830188679247,0.6871499999999999,15.869603773584904,19.11895,-0.0609649669085208*DST + sqrt(Np)*((-0.0010149719*Bzsouth - 0.00115602376290928)*(DST + Vp) + 1.4584974) - 2.321843
69,20,3.818307,(sqrt(Np) * ((-0.0010118978 * ((Vp + DST) * (Bzsouth - -1.1060312))) + 1.4209545)) - (2.2338638 + (0.059706226 * DST)),0.0006709989735258,(sqrt(Np) * ((-0.0010118978 * ((Vp + DST) * (Bzsouth - -1.1060312))) + 1.4209545)) - (2.2338638 + (0.059706226 * DST)),14.250094339622642,17.01625,10.923113207547173,13.352550000000003,0.7327169811320755,0.69325,15.893603773584907,19.132699999999996,-0.059706226*DST + sqrt(Np)*(-0.0010118978*(Bzsouth + 1.1060312)*(DST + Vp) + 1.4209545) - 2.2338638
70,20,3.8184476,((((((Bzsouth + 0.9134918) * ((DST + Vp) * 0.01677179)) + -22.398436) * sqrt(Np)) + DST) * -0.060756877) + -2.308542,0.0006852277553748,((((((Bzsouth + 0.9134918) * ((DST + Vp) * 0.01677179)) + -22.398436) * sqrt(Np)) + DST) * -0.060756877) + -2.308542,14.300528301886791,17.141700000000004,10.969698113207548,13.509099999999998,0.7302452830188678,0.6857,15.962622641509435,19.14215,-0.060756877*DST - 0.060756877*sqrt(Np)*((Bzsouth + 0.9134918)*(0.01677179*DST + 0.01677179*Vp) - 22.398436) - 2.308542
71,20,3.8189206,(((sqrt(Np) * (((DST + Vp) * ((Bzsouth + 0.9207319) * 0.016546512)) + -21.598963)) + DST) * -0.06071589) - 2.2239523,0.0006292843787518,(((sqrt(Np) * (((DST + Vp) * ((Bzsouth + 0.9207319) * 0.016546512)) + -21.598963)) + DST) * -0.06071589) - 2.2239523,14.257075471698114,16.954250000000002,10.9257358490566,13.318699999999998,0.7325283018867925,0.69365,16.005150943396224,19.1179,-0.06071589*DST - 0.06071589*sqrt(Np)*((0.016546512*Bzsouth + 0.0152349014321328)*(DST + Vp) - 21.598963) - 2.2239523
72,23,3.819728,(Np * 0.20203257) - ((((Np * 0.00012786292) + 0.0016431517) * ((Bzsouth + 1.2524072) * (Bzsouth + (DST + Vp)))) + (DST * 0.062692836)),0.000307950641269,(Np * 0.20203257) - ((((Np * 0.00012786292) + 0.0016431517) * ((Bzsouth + 1.2524072) * (Bzsouth + (DST + Vp)))) + (DST * 0.062692836)),14.431415094339625,15.587950000000001,11.048660377358491,11.882150000000001,0.731188679245283,0.7580499999999999,16.403943396226417,18.114900000000006,-0.062692836*DST + 0.20203257*Np - (Bzsouth + 1.2524072)*(0.00012786292*Np + 0.0016431517)*(Bzsouth + DST + Vp)
73,20,3.8198042,((DST * -0.06463053) + -2.7530813) + (((((Vp - (DST / -1.6964436)) * Bzsouth) * -0.0009809126) + 1.105316) * sqrt(Np)),0.0004789966231071,((DST * -0.06463053) + -2.7530813) + (((((Vp - (DST / -1.6964436)) * Bzsouth) * -0.0009809126) + 1.105316) * sqrt(Np)),15.244849056603773,19.769550000000002,11.6511320754717,15.678049999999999,0.6946415094339622,0.6141500000000001,17.361226415094343,21.659749999999995,-0.06463053*DST + sqrt(Np)*(-0.0009809126*Bzsouth*(0.589468462140445*DST + Vp) + 1.105316) - 2.7530813
74,21,3.8220813,(Np * 0.20922062) - (((((Np * 0.00013441133) + 0.0016886025) * (DST + Vp)) * (Bzsouth + 1.2177123)) + (DST * 0.06268321)),0.0011011571476759,(Np * 0.20922062) - (((((Np * 0.00013441133) + 0.0016886025) * (DST + Vp)) * (Bzsouth + 1.2177123)) + (DST * 0.06268321)),14.49720754716981,15.476999999999995,11.09879245283019,11.79905,0.7293584905660379,0.7571,16.455830188679247,17.91835,-0.06268321*DST + 0.20922062*Np - (Bzsouth + 1.2177123)*(DST + Vp)*(0.00013441133*Np + 0.0016886025)
75,18,3.8233705,(sqrt(Np) * (((Bzsouth * (DST + Vp)) * -0.0010203831) + 1.0401108)) - ((DST / 16.440142) + 2.5004382),0.0011125038594095,(sqrt(Np) * (((Bzsouth * (DST + Vp)) * -0.0010203831) + 1.0401108)) - ((DST / 16.440142) + 2.5004382),14.794905660377356,18.128,11.393188679245284,14.516749999999996,0.7077547169811321,0.6421000000000001,16.589547169811325,19.6495,-0.0608267252192834*DST + sqrt(Np)*(-0.0010203831*Bzsouth*(DST + Vp) + 1.0401108) - 2.5004382
76,18,3.823372,((DST * -0.060868587) + -2.5011559) - (sqrt(Np) * ((((DST + Vp) * Bzsouth) * 0.0010188009) - 1.0394148)),0.0011117205190377,((DST * -0.060868587) + -2.5011559) - (sqrt(Np) * ((((DST + Vp) * Bzsouth) * 0.0010188009) - 1.0394148)),14.790830188679244,18.11955,11.390320754716983,14.509800000000002,0.7080566037735849,0.6422000000000001,16.595886792452827,19.652700000000003,-0.060868587*DST - sqrt(Np)*(0.0010188009*Bzsouth*(DST + Vp) - 1.0394148) - 2.5011559
77,18,3.8234346,(((((Vp + DST) * Bzsouth) * -0.0010283601) + 1.0792747) * sqrt(Np)) - ((DST * 0.061578173) - -2.6067593),0.0011051651446179,(((((Vp + DST) * Bzsouth) * -0.0010283601) + 1.0792747) * sqrt(Np)) - ((DST * 0.061578173) - -2.6067593),14.801415094339623,18.3154,11.402320754716984,14.719299999999999,0.7075471698113206,0.631,16.569245283018866,19.6848,-0.061578173*DST + sqrt(Np)*(-0.0010283601*Bzsouth*(DST + Vp) + 1.0792747) - 2.6067593
78,18,3.8234653,((sqrt(Np) * (((Bzsouth * -0.0010188408) * (DST + Vp)) + 1.016243)) + (DST * -0.059952147)) + -2.4254425,0.0011029380698736,((sqrt(Np) * (((Bzsouth * -0.0010188408) * (DST + Vp)) + 1.016243)) + (DST * -0.059952147)) + -2.4254425,14.810301886792454,18.07115,11.398528301886792,14.4406,0.7064150943396226,0.6479499999999999,16.593962264150942,19.6406,-0.059952147*DST + sqrt(Np)*(-0.0010188408*Bzsouth*(DST + Vp) + 1.016243) - 2.4254425
79,18,3.8236842,((DST + (sqrt(Np) * (((Vp + DST) * (Bzsouth * 0.01687881)) + -18.333727))) * -0.06046955) - 2.6378908,0.0010917713821905,((DST + (sqrt(Np) * (((Vp + DST) * (Bzsouth * 0.01687881)) + -18.333727))) * -0.06046955) - 2.6378908,14.834075471698114,18.5197,11.431320754716984,14.893999999999997,0.706698113207547,0.6226499999999999,16.621622641509436,19.83365,-0.06046955*DST - 0.06046955*sqrt(Np)*(0.01687881*Bzsouth*(DST + Vp) - 18.333727) - 2.6378908
