complexity,loss,equation,score,julia_expression,lambda_format,simulation
11,3.784548,g = (sqrt(#3 - -2.2992208) * #2) * -0.00095161994; d = #1 * -0.057637583,0.0014960208800609,g = (sqrt(#3 - -2.2992208) * #2) * -0.00095161994; d = #1 * -0.057637583,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ecd70>,41
11,3.7845526,g = sqrt(#3 + 2.0311818) * (#2 * -0.00097173225); d = #1 * -0.057048198,0.0014948054120039,g = sqrt(#3 + 2.0311818) * (#2 * -0.00097173225); d = #1 * -0.057048198,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15af9e0>,14
11,3.784553,g = #2 * (sqrt(#3 - -2.0694804) * -0.0009715158); d = #1 * -0.05709008,0.0014946997191992,g = #2 * (sqrt(#3 - -2.0694804) * -0.0009715158); d = #1 * -0.05709008,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ec3e0>,42
11,3.7845554,g = (sqrt(#3 + 2.2974637) * #2) * -0.0009491789; d = #1 * -0.057469618,0.0014950945277229,g = (sqrt(#3 + 2.2974637) * #2) * -0.0009491789; d = #1 * -0.057469618,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac156c350>,2
11,3.7845576,g = (#2 * -0.00094936864) * sqrt(#3 + 2.3243444); d = #1 * -0.057776578,0.001493484252748,g = (#2 * -0.00094936864) * sqrt(#3 + 2.3243444); d = #1 * -0.057776578,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15e1c70>,4
11,3.784561,g = (#2 * -0.0009774483) * sqrt(#3 + 2.0040984); d = #1 * -0.05723639,0.0014925858654508,g = (#2 * -0.0009774483) * sqrt(#3 + 2.0040984); d = #1 * -0.05723639,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ecb60>,46
11,3.784569,g = (sqrt(#3 + 1.968029) * #2) * -0.0009790186; d = #1 * -0.05715269,0.0014912635278937,g = (sqrt(#3 + 1.968029) * #2) * -0.0009790186; d = #1 * -0.05715269,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ec500>,49
11,3.7850606,g = (#2 * 0.000773277) * (-1.1615691 - sqrt(#3)); d = #1 * -0.057195835,0.0013610330743395,g = (#2 * 0.000773277) * (-1.1615691 - sqrt(#3)); d = #1 * -0.057195835,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ec7a0>,48
11,3.7850711,g = (-1.1404272 - sqrt(#3)) * (#2 * 0.00078109157); d = #1 * -0.05714237,0.0013579424095566,g = (-1.1404272 - sqrt(#3)) * (#2 * 0.00078109157); d = #1 * -0.05714237,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae990620>,31
10,3.7902138,g = (sqrt(sqrt(#3)) * #2) * -0.0017841333; d = #1 * -0.058527242,0.0042528668942129,g = (sqrt(sqrt(#3)) * #2) * -0.0017841333; d = #1 * -0.058527242,<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae991340>,24
