complexity,loss,equation,score,julia_expression,lambda_format,simulation
10,3.790214,g = (sqrt(sqrt(#8)) * #7) * -0.0017838856; d = #1 * -0.058448747,0.0038433899120175,g = (sqrt(sqrt(#8)) * #7) * -0.0017838856; d = #1 * -0.058448747,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099f140>,50
10,3.790214,g = (sqrt(sqrt(#8)) * -0.0017832263) * #7; d = #1 * -0.058532473,0.0038429693915103,g = (sqrt(sqrt(#8)) * -0.0017832263) * #7; d = #1 * -0.058532473,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8d9d0>,9
10,3.790214,g = (#7 * sqrt(sqrt(#8))) * -0.0017835633; d = #1 * -0.05845397,0.003843468759593,g = (#7 * sqrt(sqrt(#8))) * -0.0017835633; d = #1 * -0.05845397,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d2cc0>,64
10,3.790214,g = (sqrt(sqrt(#8)) * #7) * -0.0017834111; d = #1 * -0.058452357,0.0038437841498323,g = (sqrt(sqrt(#8)) * #7) * -0.0017834111; d = #1 * -0.058452357,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099e900>,49
10,3.7902145,g = #7 * (sqrt(sqrt(#8)) * -0.001783677); d = #1 * -0.058452517,0.0038428374728465,g = #7 * (sqrt(sqrt(#8)) * -0.001783677); d = #1 * -0.058452517,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a6d02c60>,2
10,3.7902148,g = (sqrt(sqrt(#8)) * #7) * -0.0017821334; d = #1 * -0.058506396,0.0038429422994001,g = (sqrt(sqrt(#8)) * #7) * -0.0017821334; d = #1 * -0.058506396,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c8c0>,31
10,3.7902148,g = (sqrt(sqrt(#8)) * #7) * -0.0017845435; d = #1 * -0.05857118,0.0038427583216564,g = (sqrt(sqrt(#8)) * #7) * -0.0017845435; d = #1 * -0.05857118,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d2420>,65
10,3.7902148,g = (sqrt(sqrt(#8)) * -0.001784578) * #7; d = #1 / -17.074667,0.0038427583216564,g = (sqrt(sqrt(#8)) * -0.001784578) * #7; d = #1 / -17.074667,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099e810>,36
10,3.7902148,g = (sqrt(sqrt(#8)) * -0.0017845064) * #7; d = #1 * -0.058576174,0.0038429422994001,g = (sqrt(sqrt(#8)) * -0.0017845064) * #7; d = #1 * -0.058576174,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099d010>,35
10,3.7902148,g = (sqrt(sqrt(#8)) * #7) * -0.0017818859; d = #1 * -0.058470342,0.0038429422994001,g = (sqrt(sqrt(#8)) * #7) * -0.0017818859; d = #1 * -0.058470342,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d0380>,53
10,3.790215,g = #7 * (sqrt(sqrt(#8)) * -0.0017830657); d = #1 * -0.058384947,0.0038432049222825,g = #7 * (sqrt(sqrt(#8)) * -0.0017830657); d = #1 * -0.058384947,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d0290>,55
10,3.7902155,g = #7 * (sqrt(sqrt(#8)) * -0.0017842532); d = #1 * -0.05857494,0.0038438877615684,g = #7 * (sqrt(sqrt(#8)) * -0.0017842532); d = #1 * -0.05857494,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d0500>,56
10,3.790216,g = (#7 * -0.00178295) * sqrt(sqrt(#8)); d = #1 * -0.058337197,0.0038425468471022,g = (#7 * -0.00178295) * sqrt(sqrt(#8)); d = #1 * -0.058337197,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8f1a0>,7
10,3.790216,g = (sqrt(sqrt(#8)) * #7) * -0.0017832094; d = #1 * -0.05859,0.0038453853567953,g = (sqrt(sqrt(#8)) * #7) * -0.0017832094; d = #1 * -0.05859,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d2ae0>,72
10,3.7902167,g = (#7 * -0.0017842858) * sqrt(sqrt(#8)); d = #1 * -0.05844601,0.0038422570309317,g = (#7 * -0.0017842858) * sqrt(sqrt(#8)); d = #1 * -0.05844601,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0959430>,21
10,3.7902176,g = (sqrt(sqrt(#8)) * #7) * -0.0017824005; d = #1 * -0.05828516,0.0038420195775183,g = (sqrt(sqrt(#8)) * #7) * -0.0017824005; d = #1 * -0.05828516,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c6b0>,30
10,3.790219,g = #7 * (sqrt(sqrt(#8)) * -0.001779913); d = #1 * -0.058348943,0.0038416502056539,g = #7 * (sqrt(sqrt(#8)) * -0.001779913); d = #1 * -0.058348943,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c4d0>,34
10,3.7902198,g = (#7 * -0.001779211) * sqrt(sqrt(#8)); d = #1 * -0.058350883,0.0038414391360783,g = (#7 * -0.001779211) * sqrt(sqrt(#8)); d = #1 * -0.058350883,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8f290>,4
10,3.7902203,g = (sqrt(sqrt(#8)) * #7) * -0.0017818587; d = #1 * -0.058216594,0.0038413072176163,g = (sqrt(sqrt(#8)) * #7) * -0.0017818587; d = #1 * -0.058216594,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a09d2900>,66
10,3.790221,g = (#7 * -0.0017825636) * sqrt(sqrt(#8)); d = #1 * -0.058671627,0.0038413065095422,g = (#7 * -0.0017825636) * sqrt(sqrt(#8)); d = #1 * -0.058671627,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1fb4950>,3
10,3.7902215,g = (#7 * sqrt(sqrt(#8))) * -0.0017865114; d = #1 * -0.058761302,0.0038409906133783,g = (#7 * sqrt(sqrt(#8))) * -0.0017865114; d = #1 * -0.058761302,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8eff0>,6
