complexity,loss,equation,score,julia_expression,lambda_format,simulation,TRAIN_RMSE,TRAIN_MAE,TRAIN_R2,TRAIN_BFE,TEST_RMSE,TEST_MAE,TEST_R2,TEST_BFE,TEST_CC,TRAIN_CC
14,3.7447288,g = (sqrt(#3 + 1.226382) * -0.0010827605) * #2; d = square((#1 * -0.018380804) + 0.586756),0.001673753180099,g = (sqrt(#3 + 1.226382) * -0.0010827605) * #2; d = square((#1 * -0.018380804) + 0.586756),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ec110>,47,15.527284562302382,11.810361981685725,0.6514420612135077,17.7442407924441,14.21852136301234,10.686376818650306,0.7773185316428004,18.06472327700256,0.9144347410958721,0.8925251452775541
14,3.74461,g = (sqrt(#3 - -1.3968979) * -0.0010498579) * #2; d = square((#1 * -0.018194776) + 0.59619474),0.0014704056932488,g = (sqrt(#3 - -1.3968979) * -0.0010498579) * #2; d = square((#1 * -0.018194776) + 0.59619474),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac1dddc40>,1,15.518428747914589,11.816378064971587,0.6542872356357771,17.76913000883689,14.25792421388709,10.723162084603576,0.7759000516041203,18.193421803013575,0.9135701870515573,0.8916044952744878
14,3.7445977,g = (#2 * sqrt(#3 + 1.2304183)) * -0.0010751275; d = square((#1 * -0.018220784) + 0.59550816),0.0014712492569806,g = (#2 * sqrt(#3 + 1.2304183)) * -0.0010751275; d = square((#1 * -0.018220784) + 0.59550816),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae991940>,28,15.526489817409487,11.822708662740306,0.6528766596647274,17.751753685249525,14.269776359254834,10.716596001099397,0.7761682712786946,18.220180619855906,0.9139157053825361,0.8921219727682765
14,3.7445598,g = (#2 * -0.0010657983) * sqrt(#3 - -1.274633); d = square(0.598718 - (#1 * 0.018160457)),0.00147649629301,g = (#2 * -0.0010657983) * sqrt(#3 - -1.274633); d = square(0.598718 - (#1 * 0.018160457)),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15ada30>,6,15.523769496833943,11.825704871648913,0.6537799207365775,17.757208704244157,14.284480389495798,10.729874656429736,0.7756566178044688,18.268988390227538,0.9136441911438149,0.8918426905296096
14,3.7445676,g = sqrt(#3 - -1.4147441) * (#2 * -0.0010479991); d = square((#1 * 0.018104613) + -0.60137415),0.0014763467756086,g = sqrt(#3 - -1.4147441) * (#2 * -0.0010479991); d = square((#1 * 0.018104613) + -0.60137415),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae992690>,27,15.550005852096906,11.843358679757888,0.6530498309346795,17.79819694526824,14.290291681507162,10.745777179798601,0.7752646240143541,18.24780567059673,0.9133613960211026,0.891407036133079
14,3.7445395,g = sqrt(#3 + 1.2802782) * (#2 * -0.0010623947); d = square(0.59687877 - (0.018115502 * #1)),0.0014793666593038,g = sqrt(#3 + 1.2802782) * (#2 * -0.0010623947); d = square(0.59687877 - (0.018115502 * #1)),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae990380>,24,15.53436607967786,11.822404673882474,0.6527993091136655,17.77541211168862,14.292717301115886,10.726260616143046,0.7755574455234437,18.290484404750522,0.9135736977611707,0.8917790702596254
14,3.7445216,g = (#2 * -0.0010649415) * sqrt(#3 - -1.2723621); d = square((#1 * 0.018103477) - 0.59959626),0.0014817568120561,g = (#2 * -0.0010649415) * sqrt(#3 - -1.2723621); d = square((#1 * 0.018103477) - 0.59959626),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae990500>,26,15.541742246753774,11.834176864207862,0.6527066259611571,17.776903153804387,14.302754059712209,10.736394384769268,0.7753611809174152,18.303847136423737,0.9135487569692,0.891769910259866
14,3.7445729,g = #2 * (sqrt(#3 + 1.4241928) * -0.0010457218); d = square((#1 * -0.018057143) + 0.60313755),0.0014839198934689,g = #2 * (sqrt(#3 + 1.4241928) * -0.0010457218); d = square((#1 * -0.018057143) + 0.60313755),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15af020>,15,15.561320473948902,11.85155120239149,0.6526306063772341,17.811722375510275,14.305950895063063,10.754659073557523,0.7749321837495028,18.281002457117175,0.9132339712495601,0.8912907930652404
14,3.7445087,g = (sqrt(#3 - -1.2660607) * #2) * -0.0010624091; d = square((#1 * -0.01806382) + 0.6018725),0.0017581770125148,g = (sqrt(#3 - -1.2660607) * #2) * -0.0010624091; d = square((#1 * -0.01806382) + 0.6018725),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1ac15e2b40>,2,15.531840996744505,11.832715807024256,0.6537667546855325,17.77112854756619,14.318582807316167,10.746464952015433,0.7748871673414955,18.362768796361763,0.9133639858173324,0.8916406154346384
14,3.7445676,g = (sqrt(#3 + 1.3845688) * #2) * -0.001046665; d = square(0.6022588 - (#1 * 0.01800615)),0.0014760272561063,g = (sqrt(#3 + 1.3845688) * #2) * -0.001046665; d = square(0.6022588 - (#1 * 0.01800615)),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae993e90>,33,15.5607109709812,11.844574000173841,0.65240155074989,17.815572102952927,14.321797150018066,10.7528463192202,0.774702629958375,18.339322975028626,0.91314882084255,0.8912813901340695
14,3.7445414,g = sqrt(#3 - -1.1493046) * (#2 * -0.0010835819); d = square(0.59953934 - (#1 * 0.018115949)),0.0014789798233137,g = sqrt(#3 - -1.1493046) * (#2 * -0.0010835819); d = square(0.59953934 - (#1 * 0.018115949)),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ee750>,52,15.548351164000707,11.840133040947249,0.6518070395317433,17.769671895405093,14.322738167233677,10.740247841444573,0.7752343032115372,18.348221429498142,0.9137309480899143,0.8921216224433545
14,3.744587,g = (#2 * sqrt(#3 - -1.0891773)) * -0.0010875731; d = square((#1 * 0.01812657) - 0.59559447),0.0014737297364498,g = (#2 * sqrt(#3 - -1.0891773)) * -0.0010875731; d = square((#1 * 0.01812657) - 0.59559447),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae991fa0>,23,15.525397384326661,11.816171043783717,0.6525099994614546,17.752042534002783,14.323006136129393,10.727352927198021,0.7752534862899925,18.386123417173387,0.9137486280244943,0.8922581709491775
14,3.7445512,g = (#2 * sqrt(#3 + 1.1225623)) / -923.275; d = square((#1 * -0.018098295) + 0.59544855),0.0017096906404679,g = (#2 * sqrt(#3 + 1.1225623)) / -923.275; d = square((#1 * -0.018098295) + 0.59544855),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae992a50>,37,15.541953827623322,11.822582148424546,0.6514841337495063,17.772001213888764,14.32316126548586,10.726302094943353,0.7753214586519045,18.37305229441686,0.9137208384242796,0.8921682463931533
14,3.744497,g = (sqrt(#3 + 1.2737834) * #2) * -0.001061331; d = square((#1 * -0.01802924) + 0.6036703),0.0014846954749869,g = (sqrt(#3 + 1.2737834) * #2) * -0.001061331; d = square((#1 * -0.01802924) + 0.6036703),<pysr.expression_specs.CallableJuliaExpression object at 0x7c1aae9ed550>,46,15.543750818086075,11.842514724457557,0.6533034801067962,17.782688551390603,14.331513066537388,10.755267550206268,0.7746172432962679,18.38370690927062,0.913279237518641,0.8915599716378098
