complexity,loss,equation,score,julia_expression,lambda_format,simulation
24,3.8118806,g = sqrt((#2 * -0.00010358911) + (#1 + 0.9728318)) * (((#2 + #1) * -0.0012142226) - -1.042286); d = square((#1 * 0.01697958) + -0.83479035) - 2.1848679,9.850683704023734e-06,g = sqrt((#2 * -0.00010358911) + (#1 + 0.9728318)) * (((#2 + #1) * -0.0012142226) - -1.042286); d = square((#1 * 0.01697958) + -0.83479035) - 2.1848679,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998e1b0>,8
22,3.8119557,g = sqrt(((#2 * -0.00010358911) + #1) + 0.97407746) * ((#2 * -0.0012142226) + 1.0281808); d = square((#1 * 0.01697958) + -0.8382748) - 2.1848679,0.0020111162187909,g = sqrt(((#2 * -0.00010358911) + #1) + 0.97407746) * ((#2 * -0.0012142226) + 1.0281808); d = square((#1 * 0.01697958) + -0.8382748) - 2.1848679,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d998dbe0>,8
27,3.812177,g = (0.84709734 - (#2 * 0.0011333398)) * (inv((#3 * 2.4240459e-5) + 1.7992387) + (sqrt(#1) + -0.0294898)); d = (square((#1 * 0.018702483) + -1.225901) + -3.3968487) * 0.72695315,2.5352324857540032e-05,g = (0.84709734 - (#2 * 0.0011333398)) * (inv((#3 * 2.4240459e-5) + 1.7992387) + (sqrt(#1) + -0.0294898)); d = (square((#1 * 0.018702483) + -1.225901) + -3.3968487) * 0.72695315,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bde80>,29
25,3.8123703,g = (0.8521717 - (#2 * 0.0011333398)) * (inv((#3 * 2.4240459e-5) + 1.9499267) + sqrt(#1)); d = (square((#1 * 0.018702483) + -1.225901) + -3.3968487) * 0.7306184,0.001415622775402988,g = (0.8521717 - (#2 * 0.0011333398)) * (inv((#3 * 2.4240459e-5) + 1.9499267) + sqrt(#1)); d = (square((#1 * 0.018702483) + -1.225901) + -3.3968487) * 0.7306184,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bd1c0>,29
29,3.814133,g = ((#2 * 0.00018238291) + -0.121558964) * (((1.161473 / #1) + -10.227748) - (#1 - ((#3 * 1.5094514e-5) / (#1 + 0.14813846)))); d = square((#1 * -0.016558798) - -0.9182488) - 1.9928467,3.812064986891344e-05,g = ((#2 * 0.00018238291) + -0.121558964) * (((1.161473 / #1) + -10.227748) - (#1 - ((#3 * 1.5094514e-5) / (#1 + 0.14813846)))); d = square((#1 * -0.016558798) - -0.9182488) - 1.9928467,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bf560>,22
28,3.8142784,g = ((#2 * 0.00018238291) + -0.121558964) * ((inv(#1) + -10.227748) - (#1 - ((#3 * 1.5094514e-5) / (#1 + 0.10290792)))); d = square(-0.9182488 - (#1 * -0.016558798)) - 2.0094056,0.000145233177364,g = ((#2 * 0.00018238291) + -0.121558964) * ((inv(#1) + -10.227748) - (#1 - ((#3 * 1.5094514e-5) / (#1 + 0.10290792)))); d = square(-0.9182488 - (#1 * -0.016558798)) - 2.0094056,<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bfec0>,22
29,3.814658,g = (sqrt(#2 + (#1 * sqrt(#3))) * -0.02078149) + (((((square(#1) + #2) * -0.0011283824) + 1.0499258) * sqrt(#1)) + -2.1209857); d = square((#1 * -0.015906882) + 1.0405843),1.764216154881903e-05,g = (sqrt(#2 + (#1 * sqrt(#3))) * -0.02078149) + (((((square(#1) + #2) * -0.0011283824) + 1.0499258) * sqrt(#1)) + -2.1209857); d = square((#1 * -0.015906882) + 1.0405843),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bc9e0>,19
29,3.814745,g = ((sqrt(#1) + 0.5293242) * (((#2 + (0.2664198 + square(#1))) * (-0.0010008933 * (#2 / (-7.5311913 + #2)))) - -0.7380012)) - 2.5079691; d = square(-1.0944593 - (#1 * -0.015888926)),1.992265501030008e-06,g = ((sqrt(#1) + 0.5293242) * (((#2 + (0.2664198 + square(#1))) * (-0.0010008933 * (#2 / (-7.5311913 + #2)))) - -0.7380012)) - 2.5079691; d = square(-1.0944593 - (#1 * -0.015888926)),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bf980>,21
27,3.8147602,g = ((sqrt(#1) + 0.5293242) * (((((#2 + square(#1)) * -0.0010008933) * #2) / (#2 + -7.5311913)) - -0.7380012)) - 2.5079691; d = square(-1.0944593 - (#1 * -0.015888926)),0.0004967361466462,g = ((sqrt(#1) + 0.5293242) * (((((#2 + square(#1)) * -0.0010008933) * #2) / (#2 + -7.5311913)) - -0.7380012)) - 2.5079691; d = square(-1.0944593 - (#1 * -0.015888926)),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bdd60>,21
27,3.8147926,g = (sqrt(#2 + sqrt(#3)) * -0.02078149) + (-2.1209857 + (((-0.0011283824 * (square(#1) + #2)) + 0.99393386) * sqrt(#1))); d = square((-0.015906882 * #1) + 1.0405843),0.0001002363366051,g = (sqrt(#2 + sqrt(#3)) * -0.02078149) + (-2.1209857 + (((-0.0011283824 * (square(#1) + #2)) + 0.99393386) * sqrt(#1))); d = square((-0.015906882 * #1) + 1.0405843),<pysr.expression_specs.CallableJuliaExpression object at 0x7999d99bc7d0>,19
