complexity,loss,equation,score,sympy_format,lambda_format,simulation,TEST_RMSE,TEST_MAE,TEST_R2,TEST_CC,TEST_BFE
15,3.8403618,((VBs * -0.0011102495) * sqrt(P_dyn + 1.0975075)) + (0.00036096844 * square(DST + -29.48951)),0.0016437797096806,((VBs * -0.0011102495) * sqrt(P_dyn + 1.0975075)) + (0.00036096844 * square(DST + -29.48951)),PySRFunction(X=>((VBs * -0.0011102495) * sqrt(P_dyn + 1.0975075)) + (0.00036096844 * square(DST + -29.48951))),38,13.774899473106519,10.509527879040988,0.7909031105707391,0.9204090479502998,16.28421575935254
17,3.827359,((sqrt(P_dyn - -0.887826) * VBs) - square(0.6033792 * (DST + -22.420992))) / (DST + -825.26373),0.0013668935809111,((sqrt(P_dyn - -0.887826) * VBs) - square(0.6033792 * (DST + -22.420992))) / (DST + -825.26373),PySRFunction(X=>((sqrt(P_dyn - -0.887826) * VBs) - square(0.6033792 * (DST + -22.420992))) / (DST + -825.26373)),33,13.780943708533798,10.479340899197469,0.7835161831022848,0.9209159910071321,15.938400445545678
15,3.838977,square(0.5820395 + (DST * -0.018421166)) - ((sqrt(P_dyn + 1.1339003) * VBs) * 0.001091036),0.0013711792521735,square(0.5820395 + (DST * -0.018421166)) - ((sqrt(P_dyn + 1.1339003) * VBs) * 0.001091036),PySRFunction(X=>square(0.5820395 + (DST * -0.018421166)) - ((sqrt(P_dyn + 1.1339003) * VBs) * 0.001091036)),57,13.84609717083642,10.551335058226693,0.7896865953784085,0.9200566714192051,16.555310428446425
15,3.838653,square(0.6015629 + (DST * -0.018058024)) + ((VBs * sqrt(1.2741936 + P_dyn)) * -0.0010620623),0.0014131200022544,square(0.6015629 + (DST * -0.018058024)) + ((VBs * sqrt(1.2741936 + P_dyn)) * -0.0010620623),PySRFunction(X=>square(0.6015629 + (DST * -0.018058024)) + ((VBs * sqrt(1.2741936 + P_dyn)) * -0.0010620623)),12,13.885102889581479,10.602292333213928,0.7880674392669628,0.9193937704969702,16.733655805242538
15,3.8388376,square((DST * -0.018321948) - -0.58381456) + ((sqrt(P_dyn + 1.0679743) * -0.0010944842) * VBs),0.0015037254123197,square((DST * -0.018321948) - -0.58381456) + ((sqrt(P_dyn + 1.0679743) * -0.0010944842) * VBs),PySRFunction(X=>square((DST * -0.018321948) - -0.58381456) + ((sqrt(P_dyn + 1.0679743) * -0.0010944842) * VBs)),30,13.889084601920098,10.5678268161378,0.7889577228261747,0.919979940792636,16.670717979126906
15,3.838563,((VBs * sqrt(P_dyn - -1.1281539)) * -0.0010793613) + square((DST / -55.699467) - -0.6014899),0.0027129582168691,((VBs * sqrt(P_dyn - -1.1281539)) * -0.0010793613) + square((DST / -55.699467) - -0.6014899),PySRFunction(X=>((VBs * sqrt(P_dyn - -1.1281539)) * -0.0010793613) + square((DST / -55.699467) - -0.6014899)),6,13.972333301580306,10.6332498058713,0.7871415000810106,0.9194744068181043,16.883282427275823
15,3.8385534,square(0.60870767 - (0.01788384 * DST)) + (VBs * (sqrt(P_dyn + 1.1998043) * -0.0010707048)),0.001426379221385,square(0.60870767 - (0.01788384 * DST)) + (VBs * (sqrt(P_dyn + 1.1998043) * -0.0010707048)),PySRFunction(X=>square(0.60870767 - (0.01788384 * DST)) + (VBs * (sqrt(P_dyn + 1.1998043) * -0.0010707048))),32,13.976834825816614,10.652809767416159,0.786671326943634,0.9192590206811648,16.892263180006477
20,3.8177695,(VBs * (sqrt(P_dyn + square((DST * -0.008792949) + -1.9299145)) * -0.0009785303)) + square((DST * 0.01791331) + -0.60905385),0.0007334578068618,(VBs * (sqrt(P_dyn + square((DST * -0.008792949) + -1.9299145)) * -0.0009785303)) + square((DST * 0.01791331) + -0.60905385),PySRFunction(X=>(VBs * (sqrt(P_dyn + square((DST * -0.008792949) + -1.9299145)) * -0.0009785303)) + square((DST * 0.01791331) + -0.60905385)),26,14.000656876315428,10.740074047184104,0.7781072748548515,0.9173636198662187,15.989187254602081
15,3.8385596,square(-0.6046277 + (DST * 0.01791331)) + (-0.0010811 * (sqrt(P_dyn + 1.1075982) * VBs)),0.0014261950801791,square(-0.6046277 + (DST * 0.01791331)) + (-0.0010811 * (sqrt(P_dyn + 1.1075982) * VBs)),PySRFunction(X=>square(-0.6046277 + (DST * 0.01791331)) + (-0.0010811 * (sqrt(P_dyn + 1.1075982) * VBs))),26,14.001236777068268,10.65411159313043,0.7864330385837676,0.9193606028664378,16.93736607698896
15,3.8386395,square((DST * -0.017958783) + 0.60522336) + ((VBs * sqrt(P_dyn + 1.0878093)) * -0.0010902307),0.0014168397156842,square((DST * -0.017958783) + 0.60522336) + ((VBs * sqrt(P_dyn + 1.0878093)) * -0.0010902307),PySRFunction(X=>square((DST * -0.017958783) + 0.60522336) + ((VBs * sqrt(P_dyn + 1.0878093)) * -0.0010902307)),27,14.01332870004359,10.665747759103821,0.7864914087841135,0.9194555945874263,16.909617342379697
15,3.839016,square(0.5887283 - (DST * 0.018175071)) + ((sqrt(P_dyn + 0.90135866) * VBs) * -0.0011195333),0.0008761427681071,square(0.5887283 - (DST * 0.018175071)) + ((sqrt(P_dyn + 0.90135866) * VBs) * -0.0011195333),PySRFunction(X=>square(0.5887283 - (DST * 0.018175071)) + ((sqrt(P_dyn + 0.90135866) * VBs) * -0.0011195333)),8,14.033776586845999,10.64270127154926,0.7868599106909812,0.9198690145437738,16.895214925379147
15,3.8387096,square((DST * 0.017964976) + -0.6033974) - ((sqrt(P_dyn - -1.0330262) * 0.0010983057) * VBs),0.0016597789808324,square((DST * 0.017964976) + -0.6033974) - ((sqrt(P_dyn - -1.0330262) * 0.0010983057) * VBs),PySRFunction(X=>square((DST * 0.017964976) + -0.6033974) - ((sqrt(P_dyn - -1.0330262) * 0.0010983057) * VBs)),22,14.03897000981421,10.672719583145915,0.7862645881038716,0.919518283454295,16.940911389806494
15,3.8385954,square((0.017858276 * DST) + -0.60992724) + ((-0.0010828326 * VBs) * sqrt(P_dyn + 1.0745817)),0.0010164177479889,square((0.017858276 * DST) + -0.60992724) + ((-0.0010828326 * VBs) * sqrt(P_dyn + 1.0745817)),PySRFunction(X=>square((0.017858276 * DST) + -0.60992724) + ((-0.0010828326 * VBs) * sqrt(P_dyn + 1.0745817))),43,14.049901440270663,10.692742705091474,0.7849524960656268,0.9191215126487542,17.03107074710287
15,3.8389385,square(0.62273127 + (DST * -0.017612323)) + (VBs * (sqrt(P_dyn - -1.193528) * -0.0010611805)),0.0013769339856371,square(0.62273127 + (DST * -0.017612323)) + (VBs * (sqrt(P_dyn - -1.193528) * -0.0010611805)),PySRFunction(X=>square(0.62273127 + (DST * -0.017612323)) + (VBs * (sqrt(P_dyn - -1.193528) * -0.0010611805))),31,14.089106121537071,10.731996575925264,0.7834250672055749,0.9186097309505448,17.143386148711393
14,3.842499,square((DST * -0.018174158) - -0.6077721) + (VBs * ((P_dyn * -0.00017408561) + -0.001641851)),0.0018250094736291,square((DST * -0.018174158) - -0.6077721) + (VBs * ((P_dyn * -0.00017408561) + -0.001641851)),PySRFunction(X=>square((DST * -0.018174158) - -0.6077721) + (VBs * ((P_dyn * -0.00017408561) + -0.001641851))),43,14.281663250703522,10.992411821287039,0.7815254775084046,0.9161257154705551,16.80822606371625
14,3.842381,(((P_dyn + 9.717682) * -0.00017140336) * VBs) + square(0.62056273 - (DST * 0.018040067)),0.0018571478761527,(((P_dyn + 9.717682) * -0.00017140336) * VBs) + square(0.62056273 - (DST * 0.018040067)),PySRFunction(X=>(((P_dyn + 9.717682) * -0.00017140336) * VBs) + square(0.62056273 - (DST * 0.018040067))),8,14.31177574412836,11.03184941149664,0.7806932263804696,0.9157711462845022,16.84053422713438
16,3.8337977,((DST * (-33.746265 + (0.25941482 * DST))) - (VBs * sqrt(P_dyn - -1.6661954))) * 0.0010092534,0.0029458124948853,((DST * (-33.746265 + (0.25941482 * DST))) - (VBs * sqrt(P_dyn - -1.6661954))) * 0.0010092534,PySRFunction(X=>((DST * (-33.746265 + (0.25941482 * DST))) - (VBs * sqrt(P_dyn - -1.6661954))) * 0.0010092534),20,14.577288083036924,11.211414378187103,0.7760176539159014,0.9168977592179607,17.45264675517893
16,3.8334532,(DST * ((DST * 0.00027535317) + -0.033292484)) + (((-0.67139864 - sqrt(P_dyn)) * 0.0009244278) * VBs),0.0013702526808862,(DST * ((DST * 0.00027535317) + -0.033292484)) + (((-0.67139864 - sqrt(P_dyn)) * 0.0009244278) * VBs),PySRFunction(X=>(DST * ((DST * 0.00027535317) + -0.033292484)) + (((-0.67139864 - sqrt(P_dyn)) * 0.0009244278) * VBs)),22,14.640942152839633,11.11538020042733,0.773196168403158,0.9163225401283128,17.712937122863572
21,3.8270097,(((DST - ((sqrt(P_dyn + 1.3916501) * VBs) * -0.03509237)) - square(DST * 0.09488794)) - (P_dyn / 0.25907096)) * -0.030077428,0.0003419386254132,(((DST - ((sqrt(P_dyn + 1.3916501) * VBs) * -0.03509237)) - square(DST * 0.09488794)) - (P_dyn / 0.25907096)) * -0.030077428,PySRFunction(X=>(((DST - ((sqrt(P_dyn + 1.3916501) * VBs) * -0.03509237)) - square(DST * 0.09488794)) - (P_dyn / 0.25907096)) * -0.030077428),24,14.645003436347414,11.245888679637417,0.7739173198534967,0.9173636181081495,17.80373305964754
19,3.8296278,-0.03438167 * (((DST - P_dyn) - ((sqrt(1.1539071 + P_dyn) * VBs) * -0.031300332)) - square(DST * -0.08737578)),0.0003982743111015,-0.03438167 * (((DST - P_dyn) - ((sqrt(1.1539071 + P_dyn) * VBs) * -0.031300332)) - square(DST * -0.08737578)),PySRFunction(X=>-0.03438167 * (((DST - P_dyn) - ((sqrt(1.1539071 + P_dyn) * VBs) * -0.031300332)) - square(DST * -0.08737578))),24,14.651347866320284,11.202808054050083,0.7785798985787571,0.917227870639798,17.878635395004885
22,3.8214302,(((DST - P_dyn) + ((((P_dyn + (DST * 0.023145711)) * 0.003992616) + 0.04504659) * VBs)) - (square(DST) * 0.003992616)) * -0.042101905,0.0004942563539812,(((DST - P_dyn) + ((((P_dyn + (DST * 0.023145711)) * 0.003992616) + 0.04504659) * VBs)) - (square(DST) * 0.003992616)) * -0.042101905,PySRFunction(X=>(((DST - P_dyn) + ((((P_dyn + (DST * 0.023145711)) * 0.003992616) + 0.04504659) * VBs)) - (square(DST) * 0.003992616)) * -0.042101905),54,14.653917953635721,11.438648460092068,0.7676218197589906,0.9102027946323246,17.240003302086173
17,3.8339128,(((sqrt(P_dyn + 0.8922932) * VBs) + (DST * 29.266178)) * -0.0011260506) + (square(DST) * 0.00028767737),0.0009419355235754,(((sqrt(P_dyn + 0.8922932) * VBs) + (DST * 29.266178)) * -0.0011260506) + (square(DST) * 0.00028767737),PySRFunction(X=>(((sqrt(P_dyn + 0.8922932) * VBs) + (DST * 29.266178)) * -0.0011260506) + (square(DST) * 0.00028767737)),38,14.655809556340476,11.163617712579462,0.7769308702091765,0.9175585901856698,17.53526351224221
20,3.8252096,((DST + ((((P_dyn + (DST * 0.023145711)) * 0.003992616) + 0.04504659) * VBs)) - (square(DST) * 0.003992616)) * -0.042101905,0.0020808566260782,((DST + ((((P_dyn + (DST * 0.023145711)) * 0.003992616) + 0.04504659) * VBs)) - (square(DST) * 0.003992616)) * -0.042101905,PySRFunction(X=>((DST + ((((P_dyn + (DST * 0.023145711)) * 0.003992616) + 0.04504659) * VBs)) - (square(DST) * 0.003992616)) * -0.042101905),54,14.675515983819972,11.439231627134118,0.7675518284965074,0.9112217425921593,17.02409648169877
17,3.8326795,((DST - (sqrt(P_dyn + 1.1539071) * (VBs * -0.031300332))) - square(DST * -0.08737578)) * -0.03438167,0.0016180208248333,((DST - (sqrt(P_dyn + 1.1539071) * (VBs * -0.031300332))) - square(DST * -0.08737578)) * -0.03438167,PySRFunction(X=>((DST - (sqrt(P_dyn + 1.1539071) * (VBs * -0.031300332))) - square(DST * -0.08737578)) * -0.03438167),24,14.70452864727658,11.215241395030041,0.7775080691121528,0.9172688917555977,17.745686199983346
22,3.8146477,square((DST * 0.017929891) + -0.6056952) + ((sqrt(square(((DST / 0.7367752) * -0.008792949) + -1.9994798) + P_dyn) * VBs) * -0.0009785303),0.0004090185444904,square((DST * 0.017929891) + -0.6056952) + ((sqrt(square(((DST / 0.7367752) * -0.008792949) + -1.9994798) + P_dyn) * VBs) * -0.0009785303),PySRFunction(X=>square((DST * 0.017929891) + -0.6056952) + ((sqrt(square(((DST / 0.7367752) * -0.008792949) + -1.9994798) + P_dyn) * VBs) * -0.0009785303)),26,14.733231276116863,11.205736773401275,0.772300323851744,0.9159440094334252,17.588988534662853
15,3.8378365,((sqrt(P_dyn) * VBs) - (square(DST + -22.41739) * 0.32888603)) / (DST + -759.5769),0.0015223412182477,((sqrt(P_dyn) * VBs) - (square(DST + -22.41739) * 0.32888603)) / (DST + -759.5769),PySRFunction(X=>((sqrt(P_dyn) * VBs) - (square(DST + -22.41739) * 0.32888603)) / (DST + -759.5769)),33,14.744027333136312,11.05795269924462,0.7548130419573184,0.9115707758339193,18.227474917330177
20,3.8206735,((P_dyn - -10.77218) * (VBs * -0.00018542472)) + ((((sqrt(epsilon) - DST) * -0.00012745318) + -0.04008526) * (DST - P_dyn)),0.0006283946170725,((P_dyn - -10.77218) * (VBs * -0.00018542472)) + ((((sqrt(epsilon) - DST) * -0.00012745318) + -0.04008526) * (DST - P_dyn)),PySRFunction(X=>((P_dyn - -10.77218) * (VBs * -0.00018542472)) + ((((sqrt(epsilon) - DST) * -0.00012745318) + -0.04008526) * (DST - P_dyn))),4,14.779644122095533,11.457050623211801,0.7613767024777721,0.9073693678853159,17.18796924568101
16,3.8363967,(square((DST * -0.016751207) + 0.93796515) + (VBs * ((P_dyn * -0.00016898384) + -0.0016696969))) - 0.74835396,0.0005729517454872,(square((DST * -0.016751207) + 0.93796515) + (VBs * ((P_dyn * -0.00016898384) + -0.0016696969))) - 0.74835396,PySRFunction(X=>(square((DST * -0.016751207) + 0.93796515) + (VBs * ((P_dyn * -0.00016898384) + -0.0016696969))) - 0.74835396),43,14.787462075292567,11.441554623161895,0.774519204546922,0.9146516287741215,17.488686388062984
18,3.8254783,(VBs * ((P_dyn - -10.77218) * -0.00018288076)) + ((((DST - sqrt(epsilon)) * 0.00012416158) + -0.04205703) * DST),0.0019107968440337,(VBs * ((P_dyn - -10.77218) * -0.00018288076)) + ((((DST - sqrt(epsilon)) * 0.00012416158) + -0.04205703) * DST),PySRFunction(X=>(VBs * ((P_dyn - -10.77218) * -0.00018288076)) + ((((DST - sqrt(epsilon)) * 0.00012416158) + -0.04205703) * DST)),4,14.814335288249833,11.445913824083306,0.764284089777776,0.9081394328436543,17.21032540763618
24,3.8106568,square(DST * -0.014795486) - ((DST * 0.032092657) - (sqrt(P_dyn + square((DST * -0.008792949) + -1.9299145)) * ((-0.0009785303 * VBs) - -0.13340229))),0.0005233758683865,square(DST * -0.014795486) - ((DST * 0.032092657) - (sqrt(P_dyn + square((DST * -0.008792949) + -1.9299145)) * ((-0.0009785303 * VBs) - -0.13340229))),PySRFunction(X=>square(DST * -0.014795486) - ((DST * 0.032092657) - (sqrt(P_dyn + square((DST * -0.008792949) + -1.9299145)) * ((-0.0009785303 * VBs) - -0.13340229)))),26,14.839750573251953,11.283052143376157,0.7764314164345443,0.9155813357627931,17.77353319923777
25,3.8105893,square(DST * -0.014795486) - ((DST * 0.032092657) - (sqrt(P_dyn + square((DST * -0.008792949) + -1.9299145)) * ((-0.0009785303 * VBs) - neg(0.1254659)))),1.7713638718897764e-05,square(DST * -0.014795486) - ((DST * 0.032092657) - (sqrt(P_dyn + square((DST * -0.008792949) + -1.9299145)) * ((-0.0009785303 * VBs) - neg(0.1254659)))),PySRFunction(X=>square(DST * -0.014795486) - ((DST * 0.032092657) - (sqrt(P_dyn + square((DST * -0.008792949) + -1.9299145)) * ((-0.0009785303 * VBs) - neg(0.1254659))))),26,14.865294946753043,11.302851567477887,0.7758166456551847,0.9157034613973293,17.76322884804417
28,3.8009439,square(DST * -0.014795486) - (((DST - (P_dyn * 5.5848346)) * 0.032092657) - ((VBs * -0.0009785303) * (square(inv(square(DST * -0.008792949) + 0.9231927)) + sqrt(P_dyn)))),0.00031481959569,square(DST * -0.014795486) - (((DST - (P_dyn * 5.5848346)) * 0.032092657) - ((VBs * -0.0009785303) * (square(inv(square(DST * -0.008792949) + 0.9231927)) + sqrt(P_dyn)))),PySRFunction(X=>square(DST * -0.014795486) - (((DST - (P_dyn * 5.5848346)) * 0.032092657) - ((VBs * -0.0009785303) * (square(inv(square(DST * -0.008792949) + 0.9231927)) + sqrt(P_dyn))))),26,14.872664134420281,11.437661237748987,0.760045759471716,0.9140195866367676,17.370444619180084
30,3.8048766,(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn / 0.8089808))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914),5.231170638657817e-05,(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn / 0.8089808))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914),PySRFunction(X=>(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn / 0.8089808))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914)),33,14.879734472542491,11.375148106946925,0.7599598221135315,0.9163714396013486,17.739450889212684
16,3.8295534,((VBs * (-15.025499 - P_dyn)) + (DST * (DST + (-274.43625 - sqrt(epsilon))))) * 0.00014585417,0.0007601111610585,((VBs * (-15.025499 - P_dyn)) + (DST * (DST + (-274.43625 - sqrt(epsilon))))) * 0.00014585417,PySRFunction(X=>((VBs * (-15.025499 - P_dyn)) + (DST * (DST + (-274.43625 - sqrt(epsilon))))) * 0.00014585417),17,14.88024387286158,11.619269621454078,0.7487992287905711,0.9043820554954319,16.632636778212238
28,3.8052747,(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914),0.0001727978234296,(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914),PySRFunction(X=>(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914)),33,14.884865532228607,11.353524502275395,0.7592534629429712,0.916421806365955,17.83558557850167
18,3.8306608,((sqrt(P_dyn + 0.7146219) * VBs) + (((29.266178 + P_dyn) + (DST * -0.20766415)) * DST)) * -0.0011260506,0.0008485795465891,((sqrt(P_dyn + 0.7146219) * VBs) + (((29.266178 + P_dyn) + (DST * -0.20766415)) * DST)) * -0.0011260506,PySRFunction(X=>((sqrt(P_dyn + 0.7146219) * VBs) + (((29.266178 + P_dyn) + (DST * -0.20766415)) * DST)) * -0.0011260506),38,14.940425623329975,11.282778105934833,0.773689832809716,0.9170576314660359,18.380266163474197
22,3.822721,(((((VBs * 0.018903129) - P_dyn) * sqrt(P_dyn)) + DST) * -0.053774927) - ((VBs * ((DST * 0.00034642068) + 0.049042083)) * 0.02434386),0.0012798652452389,(((((VBs * 0.018903129) - P_dyn) * sqrt(P_dyn)) + DST) * -0.053774927) - ((VBs * ((DST * 0.00034642068) + 0.049042083)) * 0.02434386),PySRFunction(X=>(((((VBs * 0.018903129) - P_dyn) * sqrt(P_dyn)) + DST) * -0.053774927) - ((VBs * ((DST * 0.00034642068) + 0.049042083)) * 0.02434386)),25,14.951373048352787,11.472444113768548,0.7569902097340342,0.9072662664097221,17.69744792370691
19,3.8318124,((DST + ((((DST * 0.0036331106) + sqrt(sqrt(P_dyn))) * (VBs * 0.043551974)) - P_dyn)) - P_dyn) * -0.052710976,0.0002581531894167,((DST + ((((DST * 0.0036331106) + sqrt(sqrt(P_dyn))) * (VBs * 0.043551974)) - P_dyn)) - P_dyn) * -0.052710976,PySRFunction(X=>((DST + ((((DST * 0.0036331106) + sqrt(sqrt(P_dyn))) * (VBs * 0.043551974)) - P_dyn)) - P_dyn) * -0.052710976),5,14.954199114518875,11.429292349324509,0.753696503969352,0.9066767662881011,17.74663482417945
27,3.8059323,(((VBs - ((DST - 5.9018655) / -0.058798596)) * (sqrt(P_dyn) + 0.4957765)) - square(P_dyn + ((P_dyn + DST) * 0.53659797))) / ((DST + -825.67914) + DST),0.0003596894698707,(((VBs - ((DST - 5.9018655) / -0.058798596)) * (sqrt(P_dyn) + 0.4957765)) - square(P_dyn + ((P_dyn + DST) * 0.53659797))) / ((DST + -825.67914) + DST),PySRFunction(X=>(((VBs - ((DST - 5.9018655) / -0.058798596)) * (sqrt(P_dyn) + 0.4957765)) - square(P_dyn + ((P_dyn + DST) * 0.53659797))) / ((DST + -825.67914) + DST)),33,14.955765283501972,11.505387945565099,0.7603757989038249,0.9160350879981991,17.703169022430366
17,3.8337913,(DST + (((DST * 0.0036736764) + sqrt(sqrt(P_dyn))) * ((VBs * 0.042873316) - P_dyn))) * -0.053277586,0.000767097805606,(DST + (((DST * 0.0036736764) + sqrt(sqrt(P_dyn))) * ((VBs * 0.042873316) - P_dyn))) * -0.053277586,PySRFunction(X=>(DST + (((DST * 0.0036736764) + sqrt(sqrt(P_dyn))) * ((VBs * 0.042873316) - P_dyn))) * -0.053277586),5,14.960334283228866,11.416041760026394,0.7543077888067886,0.9066525832765032,17.737230225395127
27,3.8021407,square(DST * -0.014795486) - (((DST - (P_dyn * 4.8857284)) * 0.032092657) - (VBs * (-0.0009785303 * (inv(square((DST * -0.008792949) + 0.918562)) + sqrt(P_dyn))))),0.0009110976466974,square(DST * -0.014795486) - (((DST - (P_dyn * 4.8857284)) * 0.032092657) - (VBs * (-0.0009785303 * (inv(square((DST * -0.008792949) + 0.918562)) + sqrt(P_dyn))))),PySRFunction(X=>square(DST * -0.014795486) - (((DST - (P_dyn * 4.8857284)) * 0.032092657) - (VBs * (-0.0009785303 * (inv(square((DST * -0.008792949) + 0.918562)) + sqrt(P_dyn)))))),26,14.997792201054091,11.414589551265863,0.7609472722510395,0.9142884023475603,18.433023403184603
17,3.8347225,(((sqrt(sqrt(P_dyn)) - (DST * -0.0035113005)) * VBs) - ((DST - P_dyn) / -0.041251246)) * -0.0022519776,0.0006540782858562,(((sqrt(sqrt(P_dyn)) - (DST * -0.0035113005)) * VBs) - ((DST - P_dyn) / -0.041251246)) * -0.0022519776,PySRFunction(X=>(((sqrt(sqrt(P_dyn)) - (DST * -0.0035113005)) * VBs) - ((DST - P_dyn) / -0.041251246)) * -0.0022519776),52,14.998753306775345,11.485623835323413,0.7541556307604108,0.9058911887687022,17.83249866972047
15,3.8397002,(DST + ((((DST * 0.00354216) + sqrt(sqrt(P_dyn))) * 0.04027697) * VBs)) * -0.0554156,0.0034907877004147,(DST + ((((DST * 0.00354216) + sqrt(sqrt(P_dyn))) * 0.04027697) * VBs)) * -0.0554156,PySRFunction(X=>(DST + ((((DST * 0.00354216) + sqrt(sqrt(P_dyn))) * 0.04027697) * VBs)) * -0.0554156),49,15.013185058327034,11.476911239575776,0.7539673788954363,0.9054472345457727,17.779112163442893
26,3.8247545,((((DST - P_dyn) - ((sqrt(P_dyn + sqrt(0.84216386)) * VBs) * -0.03509237)) - (square(-0.093783185 * DST) - (P_dyn / -0.25339264))) * -0.03159297) + -0.19074833,4.66021265678877e-05,((((DST - P_dyn) - ((sqrt(P_dyn + sqrt(0.84216386)) * VBs) * -0.03509237)) - (square(-0.093783185 * DST) - (P_dyn / -0.25339264))) * -0.03159297) + -0.19074833,PySRFunction(X=>((((DST - P_dyn) - ((sqrt(P_dyn + sqrt(0.84216386)) * VBs) * -0.03509237)) - (square(-0.093783185 * DST) - (P_dyn / -0.25339264))) * -0.03159297) + -0.19074833),24,15.01724314663478,11.586715045151982,0.7606376814052662,0.916706020687214,18.146750578799235
23,3.8251803,(((DST - (-0.03509237 * (sqrt(P_dyn + 0.8757227) * VBs))) - (square(-0.093783185 * DST) - (P_dyn / -0.25339264))) * -0.03159297) + -0.19074833,0.0002390688201485,(((DST - (-0.03509237 * (sqrt(P_dyn + 0.8757227) * VBs))) - (square(-0.093783185 * DST) - (P_dyn / -0.25339264))) * -0.03159297) + -0.19074833,PySRFunction(X=>(((DST - (-0.03509237 * (sqrt(P_dyn + 0.8757227) * VBs))) - (square(-0.093783185 * DST) - (P_dyn / -0.25339264))) * -0.03159297) + -0.19074833),24,15.017553164720624,11.559610444434531,0.7612692027941188,0.9178286683563245,18.009324663781022
15,3.8396776,((((sqrt(sqrt(P_dyn)) + (DST * 0.0035162207)) * VBs) * 0.040126476) + DST) * -0.055551477,0.0034035500898284,((((sqrt(sqrt(P_dyn)) + (DST * 0.0035162207)) * VBs) * 0.040126476) + DST) * -0.055551477,PySRFunction(X=>((((sqrt(sqrt(P_dyn)) + (DST * 0.0035162207)) * VBs) * 0.040126476) + DST) * -0.055551477),5,15.024089941190393,11.487101251791717,0.7538787438410691,0.905345550043901,17.79293414258985
15,3.8397303,((((sqrt(sqrt(P_dyn)) * -0.03982346) + (DST * -0.00013944553)) * VBs) - DST) * 0.05587658,0.0034372184419743,((((sqrt(sqrt(P_dyn)) * -0.03982346) + (DST * -0.00013944553)) * VBs) - DST) * 0.05587658,PySRFunction(X=>((((sqrt(sqrt(P_dyn)) * -0.03982346) + (DST * -0.00013944553)) * VBs) - DST) * 0.05587658),40,15.035107753712248,11.510643284068085,0.7535571309279772,0.9050554239849241,17.83334888100175
24,3.825111,(((DST - (-0.03509237 * (sqrt(P_dyn + sqrt(0.84216386)) * VBs))) - (square(-0.093783185 * DST) - (P_dyn / -0.25339264))) * -0.03159297) + -0.19074833,1.811695719391201e-05,(((DST - (-0.03509237 * (sqrt(P_dyn + sqrt(0.84216386)) * VBs))) - (square(-0.093783185 * DST) - (P_dyn / -0.25339264))) * -0.03159297) + -0.19074833,PySRFunction(X=>(((DST - (-0.03509237 * (sqrt(P_dyn + sqrt(0.84216386)) * VBs))) - (square(-0.093783185 * DST) - (P_dyn / -0.25339264))) * -0.03159297) + -0.19074833),24,15.03854819278097,11.58920175005747,0.7606107180159298,0.9177882277296264,17.961894313783077
15,3.8397346,(((VBs * ((DST * -0.0034790654) - sqrt(sqrt(P_dyn)))) * -0.03974108) + DST) * -0.05576406,0.0033927542319877,(((VBs * ((DST * -0.0034790654) - sqrt(sqrt(P_dyn)))) * -0.03974108) + DST) * -0.05576406,PySRFunction(X=>(((VBs * ((DST * -0.0034790654) - sqrt(sqrt(P_dyn)))) * -0.03974108) + DST) * -0.05576406),15,15.044233953021074,11.510162137045837,0.7537220178198633,0.9051402248322322,17.857550105684446
19,3.8282266,((((P_dyn * VBs) - square(DST - sqrt(VBs))) / -11.88712) - (VBs + (DST * 19.961824))) * 0.0019458475,0.0023301126919877,((((P_dyn * VBs) - square(DST - sqrt(VBs))) / -11.88712) - (VBs + (DST * 19.961824))) * 0.0019458475,PySRFunction(X=>((((P_dyn * VBs) - square(DST - sqrt(VBs))) / -11.88712) - (VBs + (DST * 19.961824))) * 0.0019458475),13,15.050315548684162,11.533887677451045,0.7700780369058791,0.9147011132284539,18.51331476614399
