complexity,loss,equation,score,julia_expression,lambda_format,simulation,TEST_RMSE,TEST_MAE,TEST_R2,TEST_CC,TEST_BFE
15,3.7431102,g = ((#8 * -0.00016953592) + -0.001646807) * #7; d = square(0.8353379 - (#1 * 0.017651364)) + -0.55752635,0.0006289071821199,g = ((#8 * -0.00016953592) + -0.001646807) * #7; d = square(0.8353379 - (#1 * 0.017651364)) + -0.55752635,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0958fb0>,18,14.312250391995866,11.149891131279386,0.7706612409547438,0.9160095567978367,17.00974973085073
17,3.7394273,g = (#3 * ((#8 - (#1 * -0.014390892)) * -0.108906575)) - 1.0468376; d = square((#1 * 0.016113216) + -1.071735),0.0007613682507116,g = (#3 * ((#8 - (#1 * -0.014390892)) * -0.108906575)) - 1.0468376; d = square((#1 * 0.016113216) + -1.071735),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099d220>,29,14.325804832321586,11.179377550038991,0.7728402116717066,0.915103739398373,16.71951319212185
15,3.7423635,g = (#7 * -0.00017476198) * (#8 + 9.572258); d = square((#1 * 0.017410647) + -0.86727047) - 0.61575896,0.0005324361056546,g = (#7 * -0.00017476198) * (#8 + 9.572258); d = square((#1 * 0.017410647) + -0.86727047) - 0.61575896,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c680>,30,14.469040972621718,11.267203519387847,0.7687590708268577,0.91608236383405,17.089706499761867
16,3.7381284,g = (sqrt(#8 - -1.3005319) * (-0.0010681895 * #7)) - 1.3748752; d = square((#1 * 0.01569439) + -1.1755213),0.0002921356239404,g = (sqrt(#8 - -1.3005319) * (-0.0010681895 * #7)) - 1.3748752; d = square((#1 * 0.01569439) + -1.1755213),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0958890>,12,14.472497067352169,11.09933686548669,0.7766987047544388,0.9170466009459443,17.928587940536183
18,3.7259128,g = (#1 * -0.005752353) + (sqrt(#8) * ((#3 / -1.4383782) - -1.0540156)); d = square((#1 * 0.01571803) + -1.1869678),0.0035024491529183,g = (#1 * -0.005752353) + (sqrt(#8) * ((#3 / -1.4383782) - -1.0540156)); d = square((#1 * 0.01571803) + -1.1869678),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099e3f0>,38,14.59289591589199,11.254077708423853,0.7375552707847025,0.9199977451156256,16.681828447976542
22,3.7162075,g = ((#2 - sqrt(#1)) - (#3 * sqrt(#8 * (sqrt(#1) + 1.9081128)))) * 0.13880812; d = square((-0.015046597 * #1) + 1.468264),0.000284900212134,g = ((#2 - sqrt(#1)) - (#3 * sqrt(#8 * (sqrt(#1) + 1.9081128)))) * 0.13880812; d = square((-0.015046597 * #1) + 1.468264),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8f410>,5,14.637888069475034,11.189625239434989,0.7476315567873701,0.919284695204276,18.12761771818635
18,3.7342079,g = (#7 / -736.11304) - (((#3 * 0.1271876) + -0.12174255) * #8); d = ((#1 * 0.00025156894) - 0.031117987) * #1,0.0002215641657542,g = (#7 / -736.11304) - (((#3 * 0.1271876) + -0.12174255) * #8); d = ((#1 * 0.00025156894) - 0.031117987) * #1,<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0958560>,8,14.675624291926912,11.386903570733441,0.7666214447867606,0.9159369094932643,17.629590645024965
14,3.7570903,g = ((#1 * -0.0011929366) * #3) * sqrt(#8); d = square((#1 * 0.018852293) - 0.5153218),0.0025210600895621,g = ((#1 * -0.0011929366) * #3) * sqrt(#8); d = square((#1 * 0.018852293) - 0.5153218),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099d550>,29,14.78294211736575,11.135406317436356,0.7459744046778006,0.9078987025162693,19.024991132304514
23,3.714085,g = ((#2 - sqrt(sqrt(#6) + #1)) - (sqrt(#8 * sqrt(#1)) * #3)) * 0.13880812; d = square((#1 * -0.015046597) + 1.4750875),0.0005713099606054,g = ((#2 - sqrt(sqrt(#6) + #1)) - (sqrt(#8 * sqrt(#1)) * #3)) * 0.13880812; d = square((#1 * -0.015046597) + 1.4750875),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8ed80>,5,14.818495838827493,11.538697816053237,0.7379066867098096,0.9217820980540182,17.50516583904678
26,3.7136936,g = ((#2 - sqrt(sqrt(#6) + #1)) - (sqrt(#8 * sqrt(#1 - #5)) * #3)) * 0.13880812; d = square((#1 * -0.015046597) + inv(0.6779259)),3.338988251096712e-06,g = ((#2 - sqrt(sqrt(#6) + #1)) - (sqrt(#8 * sqrt(#1 - #5)) * #3)) * 0.13880812; d = square((#1 * -0.015046597) + inv(0.6779259)),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8fa70>,5,14.820083299008004,11.541670101113016,0.7378997018293937,0.9217378767388897,17.507800036280127
18,3.7324994,g = (#7 * -0.0015428948) - ((#3 - 0.9923422) * (#8 * 0.11879823)); d = #1 * ((#1 * 0.00024448082) + -0.03391049),0.0004343598411659,g = (#7 * -0.0015428948) - ((#3 - 0.9923422) * (#8 * 0.11879823)); d = #1 * ((#1 * 0.00024448082) + -0.03391049),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a0958c80>,10,14.833664275621093,11.613472317331535,0.761799850342579,0.9141866388019384,17.447219167085375
20,3.7183256,g = ((#2 - sqrt(#1)) - (sqrt(sqrt(#1) * #8) * #3)) * 0.13880812; d = square((#1 * -0.015046597) + 1.4505777),0.0005507145575024,g = ((#2 - sqrt(#1)) - (sqrt(sqrt(#1) * #8) * #3)) * 0.13880812; d = square((#1 * -0.015046597) + 1.4505777),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8f320>,5,14.843543640006724,11.371627050923818,0.736262819964155,0.916946586471667,18.450551110406803
13,3.7638593,g = #3 * (#8 / neg(sqrt(#2))); d = square((#1 * 0.018849216) + -0.5240677),0.0020331035621584,g = #3 * (#8 / neg(sqrt(#2))); d = square((#1 * 0.018849216) + -0.5240677),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099c860>,39,14.843927972035411,11.104376607267259,0.752561337433997,0.909566590858099,18.55402272930835
25,3.713706,g = ((#2 - sqrt(sqrt(#6) + #1)) - (sqrt(#8 * sqrt(#1 - #5)) * #3)) * 0.13880812; d = square((#1 * -0.015046597) + 1.4735243),5.10245913392594e-05,g = ((#2 - sqrt(sqrt(#6) + #1)) - (sqrt(#8 * sqrt(#1 - #5)) * #3)) * 0.13880812; d = square((#1 * -0.015046597) + 1.4735243),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a1f8fb60>,5,14.844737283253957,11.569459125760819,0.7368548947235858,0.9217090628175292,17.50633493785653
14,3.7511344,g = (#3 * sqrt(#1 * #8)) * -0.028545445; d = square((#1 * 0.0176935) - 0.5889001),0.0033865396750634,g = (#3 * sqrt(#1 * #8)) * -0.028545445; d = square((#1 * 0.0176935) - 0.5889001),<pysr.expression_specs.CallableJuliaExpression object at 0x7222a099f410>,39,14.875584960942982,11.392671284597954,0.7375165112495495,0.9054352278464297,17.817891239430427
