complexity,loss,equation,score,sympy_format,lambda_format,simulation
21,3.8035612,sqrt(sqrt(P_dyn)) * ((DST * -0.046295468) - (inv(469.102 - (square(DST / (P_dyn + 1.132168)) * -0.25494888)) * VBs)),0.0007855930851381,sqrt(sqrt(P_dyn)) * ((DST * -0.046295468) - (inv(469.102 - (square(DST / (P_dyn + 1.132168)) * -0.25494888)) * VBs)),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((DST * -0.046295468) - (inv(469.102 - (square(DST / (P_dyn + 1.132168)) * -0.25494888)) * VBs))),46
19,3.8036306,sqrt(sqrt(P_dyn)) * ((DST + (VBs / (square(DST / (square(P_dyn) + 23.089027)) + 21.723543))) * -0.046863806),0.0015864083084032,sqrt(sqrt(P_dyn)) * ((DST + (VBs / (square(DST / (square(P_dyn) + 23.089027)) + 21.723543))) * -0.046863806),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((DST + (VBs / (square(DST / (square(P_dyn) + 23.089027)) + 21.723543))) * -0.046863806)),51
29,3.8036323,(sqrt(P_dyn) + -1.0875492) + ((((P_dyn + 17.686844) * (((P_dyn + VBs) * inv(((DST / P_dyn) * 0.2501072) - 17.686844)) - (DST + P_dyn))) * 0.0026077651) / 1.034623),1.2001541824084223e-05,(sqrt(P_dyn) + -1.0875492) + ((((P_dyn + 17.686844) * (((P_dyn + VBs) * inv(((DST / P_dyn) * 0.2501072) - 17.686844)) - (DST + P_dyn))) * 0.0026077651) / 1.034623),PySRFunction(X=>(sqrt(P_dyn) + -1.0875492) + ((((P_dyn + 17.686844) * (((P_dyn + VBs) * inv(((DST / P_dyn) * 0.2501072) - 17.686844)) - (DST + P_dyn))) * 0.0026077651) / 1.034623)),7
20,3.8036404,sqrt(sqrt(P_dyn)) * ((DST + (VBs / (square(DST * (-0.10471704 / (P_dyn + 1.0049956))) + 21.318878))) * -0.045640744),0.0007649705924164,sqrt(sqrt(P_dyn)) * ((DST + (VBs / (square(DST * (-0.10471704 / (P_dyn + 1.0049956))) + 21.318878))) * -0.045640744),PySRFunction(X=>sqrt(sqrt(P_dyn)) * ((DST + (VBs / (square(DST * (-0.10471704 / (P_dyn + 1.0049956))) + 21.318878))) * -0.045640744)),1
28,3.803676,(((sqrt(P_dyn) * ((VBs + (DST / 0.079431064)) + -352.97318)) + (VBs + (DST * sqrt((VBs - (DST / neg(-0.27954212))) + 637.10834)))) * -0.0010341695) - 0.38913175,2.6290356793002946e-08,(((sqrt(P_dyn) * ((VBs + (DST / 0.079431064)) + -352.97318)) + (VBs + (DST * sqrt((VBs - (DST / neg(-0.27954212))) + 637.10834)))) * -0.0010341695) - 0.38913175,PySRFunction(X=>(((sqrt(P_dyn) * ((VBs + (DST / 0.079431064)) + -352.97318)) + (VBs + (DST * sqrt((VBs - (DST / neg(-0.27954212))) + 637.10834)))) * -0.0010341695) - 0.38913175),16
27,3.8036761,(((sqrt(P_dyn) * (VBs + ((DST / 0.079431064) + -352.97318))) + (VBs + (DST * sqrt((VBs - (DST / 0.27954212)) + 637.10834)))) * -0.0010341695) - 0.38913175,0.000145033377976,(((sqrt(P_dyn) * (VBs + ((DST / 0.079431064) + -352.97318))) + (VBs + (DST * sqrt((VBs - (DST / 0.27954212)) + 637.10834)))) * -0.0010341695) - 0.38913175,PySRFunction(X=>(((sqrt(P_dyn) * (VBs + ((DST / 0.079431064) + -352.97318))) + (VBs + (DST * sqrt((VBs - (DST / 0.27954212)) + 637.10834)))) * -0.0010341695) - 0.38913175),16
27,3.8037236,(sqrt(P_dyn) + -1.0875492) + ((((P_dyn + 17.686844) * ((VBs * inv(((DST / P_dyn) * 0.2501072) - 17.686844)) - (DST + P_dyn))) * 0.0026077651) / 1.034623),0.0001432703889816,(sqrt(P_dyn) + -1.0875492) + ((((P_dyn + 17.686844) * ((VBs * inv(((DST / P_dyn) * 0.2501072) - 17.686844)) - (DST + P_dyn))) * 0.0026077651) / 1.034623),PySRFunction(X=>(sqrt(P_dyn) + -1.0875492) + ((((P_dyn + 17.686844) * ((VBs * inv(((DST / P_dyn) * 0.2501072) - 17.686844)) - (DST + P_dyn))) * 0.0026077651) / 1.034623)),7
28,3.8037543,(sqrt(P_dyn) + 1.2346466) * (((DST - P_dyn) * -0.020292275) - ((VBs - (DST - square(P_dyn / 0.8987218))) / (1102.4672 - (square(DST) * (-0.08932709 / P_dyn))))),5.818912122894431e-05,(sqrt(P_dyn) + 1.2346466) * (((DST - P_dyn) * -0.020292275) - ((VBs - (DST - square(P_dyn / 0.8987218))) / (1102.4672 - (square(DST) * (-0.08932709 / P_dyn))))),PySRFunction(X=>(sqrt(P_dyn) + 1.2346466) * (((DST - P_dyn) * -0.020292275) - ((VBs - (DST - square(P_dyn / 0.8987218))) / (1102.4672 - (square(DST) * (-0.08932709 / P_dyn)))))),55
30,3.8037708,(((((P_dyn * VBs) - square(DST - P_dyn)) / -12.420699) + ((DST / P_dyn) * ((epsilon * -0.00019226954) + 1.9891078))) - (((DST - P_dyn) * 23.612808) + VBs)) * 0.0019458475,0.0001762306312533,(((((P_dyn * VBs) - square(DST - P_dyn)) / -12.420699) + ((DST / P_dyn) * ((epsilon * -0.00019226954) + 1.9891078))) - (((DST - P_dyn) * 23.612808) + VBs)) * 0.0019458475,PySRFunction(X=>(((((P_dyn * VBs) - square(DST - P_dyn)) / -12.420699) + ((DST / P_dyn) * ((epsilon * -0.00019226954) + 1.9891078))) - (((DST - P_dyn) * 23.612808) + VBs)) * 0.0019458475),13
28,3.8040507,((VBs - ((VBs * (-11.962485 - P_dyn)) + (((sqrt(epsilon / P_dyn) / -0.76534307) + (DST + -200.24513)) * (DST + 2.722064)))) * -0.00015805302) - (-0.18306838 * P_dyn),7.74670498943295e-05,((VBs - ((VBs * (-11.962485 - P_dyn)) + (((sqrt(epsilon / P_dyn) / -0.76534307) + (DST + -200.24513)) * (DST + 2.722064)))) * -0.00015805302) - (-0.18306838 * P_dyn),PySRFunction(X=>((VBs - ((VBs * (-11.962485 - P_dyn)) + (((sqrt(epsilon / P_dyn) / -0.76534307) + (DST + -200.24513)) * (DST + 2.722064)))) * -0.00015805302) - (-0.18306838 * P_dyn)),17
26,3.804197,(sqrt(P_dyn) + 1.24234) * (((DST - P_dyn) * -0.020292275) - ((VBs - (DST - square(P_dyn))) / (1102.4672 - (square(DST) * (-0.08932709 / P_dyn))))),0.0002834617326316,(sqrt(P_dyn) + 1.24234) * (((DST - P_dyn) * -0.020292275) - ((VBs - (DST - square(P_dyn))) / (1102.4672 - (square(DST) * (-0.08932709 / P_dyn))))),PySRFunction(X=>(sqrt(P_dyn) + 1.24234) * (((DST - P_dyn) * -0.020292275) - ((VBs - (DST - square(P_dyn))) / (1102.4672 - (square(DST) * (-0.08932709 / P_dyn)))))),55
26,3.8042278,((((sqrt(VBs + (2008.1837 - (DST * 3.296829))) * DST) - DST) + (VBs * sqrt(P_dyn + 2.3823965))) * -0.0011820279) + (sqrt(P_dyn) - 1.356852),8.279918445165468e-05,((((sqrt(VBs + (2008.1837 - (DST * 3.296829))) * DST) - DST) + (VBs * sqrt(P_dyn + 2.3823965))) * -0.0011820279) + (sqrt(P_dyn) - 1.356852),PySRFunction(X=>((((sqrt(VBs + (2008.1837 - (DST * 3.296829))) * DST) - DST) + (VBs * sqrt(P_dyn + 2.3823965))) * -0.0011820279) + (sqrt(P_dyn) - 1.356852)),16
26,3.8042686,((((P_dyn + 17.686844) * ((VBs * inv(((DST / P_dyn) * 0.25319237) - 17.686844)) - (DST + P_dyn))) * square(-0.04969296)) + sqrt(P_dyn)) + -1.095917,0.0001088454858184,((((P_dyn + 17.686844) * ((VBs * inv(((DST / P_dyn) * 0.25319237) - 17.686844)) - (DST + P_dyn))) * square(-0.04969296)) + sqrt(P_dyn)) + -1.095917,PySRFunction(X=>((((P_dyn + 17.686844) * ((VBs * inv(((DST / P_dyn) * 0.25319237) - 17.686844)) - (DST + P_dyn))) * square(-0.04969296)) + sqrt(P_dyn)) + -1.095917),7
30,3.8043232,(square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((((VBs + (DST + sqrt(VBs))) * -0.0011593658) + 0.96384335) * 1.0301183))) + -3.0952709,9.675365983003268e-05,(square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((((VBs + (DST + sqrt(VBs))) * -0.0011593658) + 0.96384335) * 1.0301183))) + -3.0952709,PySRFunction(X=>(square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((((VBs + (DST + sqrt(VBs))) * -0.0011593658) + 0.96384335) * 1.0301183))) + -3.0952709),32
27,3.8043454,((((DST + (-208.93939 - sqrt(epsilon / P_dyn))) * (DST - ((P_dyn - inv(P_dyn)) * 2.8181403))) + (VBs * (-11.962739 - P_dyn))) * 0.00016337103) / 0.9703452,9.953415577505842e-05,((((DST + (-208.93939 - sqrt(epsilon / P_dyn))) * (DST - ((P_dyn - inv(P_dyn)) * 2.8181403))) + (VBs * (-11.962739 - P_dyn))) * 0.00016337103) / 0.9703452,PySRFunction(X=>((((DST + (-208.93939 - sqrt(epsilon / P_dyn))) * (DST - ((P_dyn - inv(P_dyn)) * 2.8181403))) + (VBs * (-11.962739 - P_dyn))) * 0.00016337103) / 0.9703452),17
29,3.8044412,((((VBs * P_dyn) - square(DST)) / -12.420699) + (((DST / P_dyn) * ((epsilon * -0.00019226954) + inv(0.4667686))) - (VBs + ((DST - P_dyn) * 23.612808)))) * 0.0019458475,2.7283529573649387e-05,((((VBs * P_dyn) - square(DST)) / -12.420699) + (((DST / P_dyn) * ((epsilon * -0.00019226954) + inv(0.4667686))) - (VBs + ((DST - P_dyn) * 23.612808)))) * 0.0019458475,PySRFunction(X=>((((VBs * P_dyn) - square(DST)) / -12.420699) + (((DST / P_dyn) * ((epsilon * -0.00019226954) + inv(0.4667686))) - (VBs + ((DST - P_dyn) * 23.612808)))) * 0.0019458475),13
25,3.8045428,(((sqrt((VBs + 2008.1837) - (DST * 3.296829)) * DST) + (VBs * sqrt(P_dyn + inv(0.38920835)))) * -0.0011820279) + (sqrt(P_dyn) - 1.356852),0.0001208744991563,(((sqrt((VBs + 2008.1837) - (DST * 3.296829)) * DST) + (VBs * sqrt(P_dyn + inv(0.38920835)))) * -0.0011820279) + (sqrt(P_dyn) - 1.356852),PySRFunction(X=>(((sqrt((VBs + 2008.1837) - (DST * 3.296829)) * DST) + (VBs * sqrt(P_dyn + inv(0.38920835)))) * -0.0011820279) + (sqrt(P_dyn) - 1.356852)),16
28,3.804545,((((VBs * P_dyn) - square(DST)) / -12.420699) + (((DST / P_dyn) * ((epsilon * -0.00019226954) + 1.9891078)) - (VBs + ((DST - P_dyn) * 23.612808)))) * 0.0019458475,0.0006508630096325,((((VBs * P_dyn) - square(DST)) / -12.420699) + (((DST / P_dyn) * ((epsilon * -0.00019226954) + 1.9891078)) - (VBs + ((DST - P_dyn) * 23.612808)))) * 0.0019458475,PySRFunction(X=>((((VBs * P_dyn) - square(DST)) / -12.420699) + (((DST / P_dyn) * ((epsilon * -0.00019226954) + 1.9891078)) - (VBs + ((DST - P_dyn) * 23.612808)))) * 0.0019458475),13
30,3.8046746,(VBs * -0.0011437197) - (((DST * 0.054765254) - (sqrt(P_dyn) - ((sqrt(P_dyn) - ((DST + (inv(1.9569782 + DST) * P_dyn)) * -0.008286956)) * (VBs * 0.0010250278)))) - -1.303796),0.000247559516464,(VBs * -0.0011437197) - (((DST * 0.054765254) - (sqrt(P_dyn) - ((sqrt(P_dyn) - ((DST + (inv(1.9569782 + DST) * P_dyn)) * -0.008286956)) * (VBs * 0.0010250278)))) - -1.303796),PySRFunction(X=>(VBs * -0.0011437197) - (((DST * 0.054765254) - (sqrt(P_dyn) - ((sqrt(P_dyn) - ((DST + (inv(1.9569782 + DST) * P_dyn)) * -0.008286956)) * (VBs * 0.0010250278)))) - -1.303796)),2
25,3.8046827,((P_dyn + 17.686844) * (((VBs * inv(((DST / P_dyn) * 0.25319237) - 17.686844)) - (DST + P_dyn)) * 0.0026077651)) + (sqrt(P_dyn) + -1.095917),0.0003696444939389,((P_dyn + 17.686844) * (((VBs * inv(((DST / P_dyn) * 0.25319237) - 17.686844)) - (DST + P_dyn)) * 0.0026077651)) + (sqrt(P_dyn) + -1.095917),PySRFunction(X=>((P_dyn + 17.686844) * (((VBs * inv(((DST / P_dyn) * 0.25319237) - 17.686844)) - (DST + P_dyn)) * 0.0026077651)) + (sqrt(P_dyn) + -1.095917)),7
29,3.8046913,((square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * (0.96384335 + (((VBs + DST) * -0.0011593658) * 1.0301183)))) + -3.0952709) - -0.022389961,4.980668370276568e-06,((square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * (0.96384335 + (((VBs + DST) * -0.0011593658) * 1.0301183)))) + -3.0952709) - -0.022389961,PySRFunction(X=>((square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * (0.96384335 + (((VBs + DST) * -0.0011593658) * 1.0301183)))) + -3.0952709) - -0.022389961),32
27,3.8047292,(square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((((VBs + DST) * -0.0011593658) + 0.96384335) * 1.0301183))) + -3.0952709,0.0001514579167691,(square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((((VBs + DST) * -0.0011593658) + 0.96384335) * 1.0301183))) + -3.0952709,PySRFunction(X=>(square(1.2483798 - (DST * 0.014525975)) + (sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((((VBs + DST) * -0.0011593658) + 0.96384335) * 1.0301183))) + -3.0952709),32
25,3.8047585,((sqrt(P_dyn - inv(-0.42632395 - square(DST * -0.015597798))) * ((VBs * -0.0011538033) + 0.8255251)) + square(-0.94116974 - (DST * -0.01642101))) + -2.1928864,0.0023034834280303,((sqrt(P_dyn - inv(-0.42632395 - square(DST * -0.015597798))) * ((VBs * -0.0011538033) + 0.8255251)) + square(-0.94116974 - (DST * -0.01642101))) + -2.1928864,PySRFunction(X=>((sqrt(P_dyn - inv(-0.42632395 - square(DST * -0.015597798))) * ((VBs * -0.0011538033) + 0.8255251)) + square(-0.94116974 - (DST * -0.01642101))) + -2.1928864),12
30,3.8048766,(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn / 0.8089808))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914),5.231170638657817e-05,(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn / 0.8089808))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914),PySRFunction(X=>(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn / 0.8089808))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914)),33
24,3.8050027,(((sqrt((VBs + 2008.1837) - (DST * 3.296829)) * DST) + (VBs * sqrt(P_dyn + 2.3823965))) * -0.0011820279) + (sqrt(P_dyn) - 1.356852),7.82855369187723e-05,(((sqrt((VBs + 2008.1837) - (DST * 3.296829)) * DST) + (VBs * sqrt(P_dyn + 2.3823965))) * -0.0011820279) + (sqrt(P_dyn) - 1.356852),PySRFunction(X=>(((sqrt((VBs + 2008.1837) - (DST * 3.296829)) * DST) + (VBs * sqrt(P_dyn + 2.3823965))) * -0.0011820279) + (sqrt(P_dyn) - 1.356852)),16
29,3.805066,((((((sqrt(P_dyn) + 0.8722864) - ((DST * 0.9921335) - DST)) * (VBs + square(P_dyn))) * -0.0011642681) - 0.6830908) + ((DST - (P_dyn / 0.14947787)) * -0.055619393)) / 1.0322987,5.593545403960717e-05,((((((sqrt(P_dyn) + 0.8722864) - ((DST * 0.9921335) - DST)) * (VBs + square(P_dyn))) * -0.0011642681) - 0.6830908) + ((DST - (P_dyn / 0.14947787)) * -0.055619393)) / 1.0322987,PySRFunction(X=>((((((sqrt(P_dyn) + 0.8722864) - ((DST * 0.9921335) - DST)) * (VBs + square(P_dyn))) * -0.0011642681) - 0.6830908) + ((DST - (P_dyn / 0.14947787)) * -0.055619393)) / 1.0322987),6
30,3.805073,(((0.9215241 + (-0.0011921268 * VBs)) * (sqrt(P_dyn) + 0.5136084)) + -2.3251083) + square(0.9215241 - ((DST + (-0.003992498 * (((DST * P_dyn) + VBs) / neg(-0.7271646)))) * 0.016347332)),0.000153704028913,(((0.9215241 + (-0.0011921268 * VBs)) * (sqrt(P_dyn) + 0.5136084)) + -2.3251083) + square(0.9215241 - ((DST + (-0.003992498 * (((DST * P_dyn) + VBs) / neg(-0.7271646)))) * 0.016347332)),PySRFunction(X=>(((0.9215241 + (-0.0011921268 * VBs)) * (sqrt(P_dyn) + 0.5136084)) + -2.3251083) + square(0.9215241 - ((DST + (-0.003992498 * (((DST * P_dyn) + VBs) / neg(-0.7271646)))) * 0.016347332))),8
25,3.8051028,(((DST + (-208.93939 - sqrt(epsilon / P_dyn))) * (DST - ((P_dyn - inv(P_dyn)) * 2.8181403))) + (VBs * (-11.962739 - P_dyn))) * 0.00016337103,0.0006322665642083,(((DST + (-208.93939 - sqrt(epsilon / P_dyn))) * (DST - ((P_dyn - inv(P_dyn)) * 2.8181403))) + (VBs * (-11.962739 - P_dyn))) * 0.00016337103,PySRFunction(X=>(((DST + (-208.93939 - sqrt(epsilon / P_dyn))) * (DST - ((P_dyn - inv(P_dyn)) * 2.8181403))) + (VBs * (-11.962739 - P_dyn))) * 0.00016337103),17
29,3.8051043,(((VBs - (DST / P_dyn)) + -857.212) / (-6588.225 / ((11.841669 / (sqrt(inv(P_dyn + 0.56128067)) + 0.0787824)) - (DST * -0.060017113)))) - ((DST * 0.060813233) + 2.064063),0.0001950347655256,(((VBs - (DST / P_dyn)) + -857.212) / (-6588.225 / ((11.841669 / (sqrt(inv(P_dyn + 0.56128067)) + 0.0787824)) - (DST * -0.060017113)))) - ((DST * 0.060813233) + 2.064063),PySRFunction(X=>(((VBs - (DST / P_dyn)) + -857.212) / (-6588.225 / ((11.841669 / (sqrt(inv(P_dyn + 0.56128067)) + 0.0787824)) - (DST * -0.060017113)))) - ((DST * 0.060813233) + 2.064063)),39
28,3.8052747,(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914),0.0001727978234296,(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914),PySRFunction(X=>(((VBs - ((DST - 6.1791487) / -0.058798596)) * sqrt(P_dyn + sqrt(P_dyn))) - square(P_dyn + (P_dyn + (DST * 0.5577266)))) / ((DST + DST) + -825.67914)),33
27,3.805298,((sqrt(P_dyn) + 0.65247947) * ((VBs * -0.001177212) + 0.91016906)) + (-2.0990684 + square(-0.7838392 - ((DST + ((VBs + (DST * P_dyn)) * -0.006235687)) * -0.016894126))),0.000259045310874,((sqrt(P_dyn) + 0.65247947) * ((VBs * -0.001177212) + 0.91016906)) + (-2.0990684 + square(-0.7838392 - ((DST + ((VBs + (DST * P_dyn)) * -0.006235687)) * -0.016894126))),PySRFunction(X=>((sqrt(P_dyn) + 0.65247947) * ((VBs * -0.001177212) + 0.91016906)) + (-2.0990684 + square(-0.7838392 - ((DST + ((VBs + (DST * P_dyn)) * -0.006235687)) * -0.016894126)))),43
26,3.8053055,((sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((VBs * -0.0011593658) + sqrt(0.76561475))) + (square((DST * 0.014525975) - 1.2483798) + -2.8959188)) * 1.0301183,2.680464506670131e-06,((sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((VBs * -0.0011593658) + sqrt(0.76561475))) + (square((DST * 0.014525975) - 1.2483798) + -2.8959188)) * 1.0301183,PySRFunction(X=>((sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((VBs * -0.0011593658) + sqrt(0.76561475))) + (square((DST * 0.014525975) - 1.2483798) + -2.8959188)) * 1.0301183),32
25,3.8053157,((sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((VBs * -0.0011593658) + 0.8654792)) + (square((DST * 0.014525975) - 1.2483798) + -2.8959188)) * 1.0301183,0.0001216308279947,((sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((VBs * -0.0011593658) + 0.8654792)) + (square((DST * 0.014525975) - 1.2483798) + -2.8959188)) * 1.0301183,PySRFunction(X=>((sqrt(P_dyn - ((DST * -0.006922892) - 0.96028477)) * ((VBs * -0.0011593658) + 0.8654792)) + (square((DST * 0.014525975) - 1.2483798) + -2.8959188)) * 1.0301183),32
27,3.8054917,(sqrt(P_dyn) + ((DST * -0.053709373) + ((((-0.27683148 - P_dyn) + VBs) * ((sqrt(P_dyn) + 0.81832415) - ((DST * 0.99212015) - DST))) * -0.0011598744))) - 1.2999384,7.35778498696452e-07,(sqrt(P_dyn) + ((DST * -0.053709373) + ((((-0.27683148 - P_dyn) + VBs) * ((sqrt(P_dyn) + 0.81832415) - ((DST * 0.99212015) - DST))) * -0.0011598744))) - 1.2999384,PySRFunction(X=>(sqrt(P_dyn) + ((DST * -0.053709373) + ((((-0.27683148 - P_dyn) + VBs) * ((sqrt(P_dyn) + 0.81832415) - ((DST * 0.99212015) - DST))) * -0.0011598744))) - 1.2999384),6
26,3.8054945,sqrt(P_dyn) + (((DST * -0.053709373) + ((neg(P_dyn) + VBs) * (((sqrt(P_dyn) + 0.81832415) - ((DST * 0.99212015) - DST)) * -0.0011598744))) - 1.2999384),8.960687558689503e-06,sqrt(P_dyn) + (((DST * -0.053709373) + ((neg(P_dyn) + VBs) * (((sqrt(P_dyn) + 0.81832415) - ((DST * 0.99212015) - DST)) * -0.0011598744))) - 1.2999384),PySRFunction(X=>sqrt(P_dyn) + (((DST * -0.053709373) + ((neg(P_dyn) + VBs) * (((sqrt(P_dyn) + 0.81832415) - ((DST * 0.99212015) - DST)) * -0.0011598744))) - 1.2999384)),6
25,3.8055286,sqrt(P_dyn) + (((DST * -0.053709373) + ((-3.0118115 + VBs) * ((sqrt(P_dyn) + (0.81832415 - ((DST * 0.99212015) - DST))) * -0.0011598744))) - 1.2999384),5.045265756491749e-06,sqrt(P_dyn) + (((DST * -0.053709373) + ((-3.0118115 + VBs) * ((sqrt(P_dyn) + (0.81832415 - ((DST * 0.99212015) - DST))) * -0.0011598744))) - 1.2999384),PySRFunction(X=>sqrt(P_dyn) + (((DST * -0.053709373) + ((-3.0118115 + VBs) * ((sqrt(P_dyn) + (0.81832415 - ((DST * 0.99212015) - DST))) * -0.0011598744))) - 1.2999384)),6
23,3.805567,sqrt(P_dyn) + (((DST * -0.053709373) + (VBs * ((sqrt(P_dyn) + (0.81832415 - ((DST * 0.99212015) - DST))) * -0.0011598744))) - 1.2999384),0.0027550019571978,sqrt(P_dyn) + (((DST * -0.053709373) + (VBs * ((sqrt(P_dyn) + (0.81832415 - ((DST * 0.99212015) - DST))) * -0.0011598744))) - 1.2999384),PySRFunction(X=>sqrt(P_dyn) + (((DST * -0.053709373) + (VBs * ((sqrt(P_dyn) + (0.81832415 - ((DST * 0.99212015) - DST))) * -0.0011598744))) - 1.2999384)),6
22,3.8055985,(-0.0011820279 * ((sqrt(2008.1837 + VBs) * DST) + (VBs * (0.5383198 + sqrt(P_dyn + 0.45044357))))) + (sqrt(P_dyn) - 1.356852),0.0001407202135982,(-0.0011820279 * ((sqrt(2008.1837 + VBs) * DST) + (VBs * (0.5383198 + sqrt(P_dyn + 0.45044357))))) + (sqrt(P_dyn) - 1.356852),PySRFunction(X=>(-0.0011820279 * ((sqrt(2008.1837 + VBs) * DST) + (VBs * (0.5383198 + sqrt(P_dyn + 0.45044357))))) + (sqrt(P_dyn) - 1.356852)),16
26,3.8056064,square(0.014871522 * DST) - (((DST - (P_dyn / 0.2501425)) * 0.032092657) - ((VBs * sqrt(P_dyn + square((DST * -0.008792949) + -1.9000252))) * -0.0009785303)),0.0013085012274479,square(0.014871522 * DST) - (((DST - (P_dyn / 0.2501425)) * 0.032092657) - ((VBs * sqrt(P_dyn + square((DST * -0.008792949) + -1.9000252))) * -0.0009785303)),PySRFunction(X=>square(0.014871522 * DST) - (((DST - (P_dyn / 0.2501425)) * 0.032092657) - ((VBs * sqrt(P_dyn + square((DST * -0.008792949) + -1.9000252))) * -0.0009785303))),26
29,3.8056166,(VBs * -0.0010895097) - (((DST * 0.054765254) - (sqrt(P_dyn) - (((sqrt(P_dyn) - (((DST - 1.7903512) + (P_dyn + P_dyn)) * -0.008286956)) * VBs) * 0.0010250278))) - -1.3192999),4.821797214200943e-06,(VBs * -0.0010895097) - (((DST * 0.054765254) - (sqrt(P_dyn) - (((sqrt(P_dyn) - (((DST - 1.7903512) + (P_dyn + P_dyn)) * -0.008286956)) * VBs) * 0.0010250278))) - -1.3192999),PySRFunction(X=>(VBs * -0.0010895097) - (((DST * 0.054765254) - (sqrt(P_dyn) - (((sqrt(P_dyn) - (((DST - 1.7903512) + (P_dyn + P_dyn)) * -0.008286956)) * VBs) * 0.0010250278))) - -1.3192999)),2
27,3.8056533,(VBs * -0.0010895097) - (((DST * 0.054765254) - (sqrt(P_dyn) - ((sqrt(P_dyn) - ((DST + (P_dyn + P_dyn)) * -0.008286956)) * (VBs * 0.0010250278)))) - -1.3192999),1.401842152060128e-05,(VBs * -0.0010895097) - (((DST * 0.054765254) - (sqrt(P_dyn) - ((sqrt(P_dyn) - ((DST + (P_dyn + P_dyn)) * -0.008286956)) * (VBs * 0.0010250278)))) - -1.3192999),PySRFunction(X=>(VBs * -0.0010895097) - (((DST * 0.054765254) - (sqrt(P_dyn) - ((sqrt(P_dyn) - ((DST + (P_dyn + P_dyn)) * -0.008286956)) * (VBs * 0.0010250278)))) - -1.3192999)),2
29,3.8056579,(((0.9215241 + (-0.0011921268 * VBs)) * (sqrt(P_dyn) + 0.5136084)) + -2.3251083) + square(0.9215241 - ((DST + (-0.003992498 * ((DST * P_dyn) + (VBs / 0.78114575)))) * 0.016347332)),0.0001623503371704,(((0.9215241 + (-0.0011921268 * VBs)) * (sqrt(P_dyn) + 0.5136084)) + -2.3251083) + square(0.9215241 - ((DST + (-0.003992498 * ((DST * P_dyn) + (VBs / 0.78114575)))) * 0.016347332)),PySRFunction(X=>(((0.9215241 + (-0.0011921268 * VBs)) * (sqrt(P_dyn) + 0.5136084)) + -2.3251083) + square(0.9215241 - ((DST + (-0.003992498 * ((DST * P_dyn) + (VBs / 0.78114575)))) * 0.016347332))),8
25,3.80576,(VBs * -0.0010895097) - (((DST * 0.054053377) - (sqrt(P_dyn) - ((VBs * 0.0010644475) * (sqrt(P_dyn) - ((P_dyn + DST) * -0.008286956))))) - -1.2817081),4.952773274630519e-05,(VBs * -0.0010895097) - (((DST * 0.054053377) - (sqrt(P_dyn) - ((VBs * 0.0010644475) * (sqrt(P_dyn) - ((P_dyn + DST) * -0.008286956))))) - -1.2817081),PySRFunction(X=>(VBs * -0.0010895097) - (((DST * 0.054053377) - (sqrt(P_dyn) - ((VBs * 0.0010644475) * (sqrt(P_dyn) - ((P_dyn + DST) * -0.008286956))))) - -1.2817081)),2
