complexity,loss,equation,score,sympy_format,lambda_format,simulation
26,3.8052928,-0.058382656 * ((((Bzsouth + 0.6877242) * ((DST / sqrt(Np / Bmag)) + ((Np * Bzsouth) + Vp))) * 0.040499095) + (DST - (Np * 1.9212909))),0.0017152160477944,-0.058382656 * ((((Bzsouth + 0.6877242) * ((DST / sqrt(Np / Bmag)) + ((Np * Bzsouth) + Vp))) * 0.040499095) + (DST - (Np * 1.9212909))),PySRFunction(X=>-0.058382656 * ((((Bzsouth + 0.6877242) * ((DST / sqrt(Np / Bmag)) + ((Np * Bzsouth) + Vp))) * 0.040499095) + (DST - (Np * 1.9212909)))),6
26,3.8053167,(((DST * sqrt(Bmag / Np)) + ((Bzsouth * Np) + Vp)) * ((Bzsouth - -0.6548315) * -0.0023896703)) + ((DST - (Np * 1.9410938)) * -0.057907775),0.0009524295102116,(((DST * sqrt(Bmag / Np)) + ((Bzsouth * Np) + Vp)) * ((Bzsouth - -0.6548315) * -0.0023896703)) + ((DST - (Np * 1.9410938)) * -0.057907775),PySRFunction(X=>(((DST * sqrt(Bmag / Np)) + ((Bzsouth * Np) + Vp)) * ((Bzsouth - -0.6548315) * -0.0023896703)) + ((DST - (Np * 1.9410938)) * -0.057907775)),8
22,3.8054855,(sqrt(Np) + (-2.5192704 - (DST / 15.331889))) + (((DST + -252.33818) + (Vp * sqrt(sqrt(Np)))) * (Bzsouth * -0.0025272262)),0.0019693717157059,(sqrt(Np) + (-2.5192704 - (DST / 15.331889))) + (((DST + -252.33818) + (Vp * sqrt(sqrt(Np)))) * (Bzsouth * -0.0025272262)),PySRFunction(X=>(sqrt(Np) + (-2.5192704 - (DST / 15.331889))) + (((DST + -252.33818) + (Vp * sqrt(sqrt(Np)))) * (Bzsouth * -0.0025272262))),3
26,3.8055072,(Np * 0.13241224) - ((((Vp + DST) * ((((sqrt(Np) * Bzsouth) + Bzsouth) + 3.2601273) * -0.011131013)) - DST) * ((0.1517603 / Bmag) + -0.08236732)),0.001489414320547,(Np * 0.13241224) - ((((Vp + DST) * ((((sqrt(Np) * Bzsouth) + Bzsouth) + 3.2601273) * -0.011131013)) - DST) * ((0.1517603 / Bmag) + -0.08236732)),PySRFunction(X=>(Np * 0.13241224) - ((((Vp + DST) * ((((sqrt(Np) * Bzsouth) + Bzsouth) + 3.2601273) * -0.011131013)) - DST) * ((0.1517603 / Bmag) + -0.08236732))),1
26,3.8066547,((DST - (Np / 0.5325926)) * -0.05700501) - (((Vp + ((DST / sqrt(Np / Bmag)) + (Bzsouth * Np))) * (Bzsouth + 0.6891105)) * 0.0022875767),0.0014726500489993,((DST - (Np / 0.5325926)) * -0.05700501) - (((Vp + ((DST / sqrt(Np / Bmag)) + (Bzsouth * Np))) * (Bzsouth + 0.6891105)) * 0.0022875767),PySRFunction(X=>((DST - (Np / 0.5325926)) * -0.05700501) - (((Vp + ((DST / sqrt(Np / Bmag)) + (Bzsouth * Np))) * (Bzsouth + 0.6891105)) * 0.0022875767)),7
27,3.8072968,((((((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4867167) * Bzsouth) * sqrt(Np - -0.15907261)) + DST) * -0.06277147) + (sqrt(Np) - 2.4867167),1.3421415994861107e-05,((((((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4867167) * Bzsouth) * sqrt(Np - -0.15907261)) + DST) * -0.06277147) + (sqrt(Np) - 2.4867167),PySRFunction(X=>((((((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4867167) * Bzsouth) * sqrt(Np - -0.15907261)) + DST) * -0.06277147) + (sqrt(Np) - 2.4867167)),5
26,3.8073716,(sqrt(sqrt(Bzsouth) + Np) * ((-0.0009065264 * ((Vp - ((-3.035294 / sqrt(Np)) * DST)) * Bzsouth)) + 0.9550615)) - ((DST * 0.059813306) - -2.40653),0.0002832524277842,(sqrt(sqrt(Bzsouth) + Np) * ((-0.0009065264 * ((Vp - ((-3.035294 / sqrt(Np)) * DST)) * Bzsouth)) + 0.9550615)) - ((DST * 0.059813306) - -2.40653),PySRFunction(X=>(sqrt(sqrt(Bzsouth) + Np) * ((-0.0009065264 * ((Vp - ((-3.035294 / sqrt(Np)) * DST)) * Bzsouth)) + 0.9550615)) - ((DST * 0.059813306) - -2.40653)),11
25,3.807399,((DST + (((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4397213) * (Bzsouth * sqrt(Np)))) * -0.06277147) + (sqrt(Np) - 2.4867167),0.0001559351700488,((DST + (((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4397213) * (Bzsouth * sqrt(Np)))) * -0.06277147) + (sqrt(Np) - 2.4867167),PySRFunction(X=>((DST + (((((Vp - Np) + (DST * 0.58365685)) * 0.02141898) - 2.4397213) * (Bzsouth * sqrt(Np)))) * -0.06277147) + (sqrt(Np) - 2.4867167)),5
24,3.8076177,((((Vp * sqrt(sqrt(Np))) + DST) * ((-1.2178472 - Bzsouth) + (DST * -0.02910098))) * 0.0029429225) + ((sqrt(Np) + Bzsouth) * 0.98379207),4.153343219788223e-05,((((Vp * sqrt(sqrt(Np))) + DST) * ((-1.2178472 - Bzsouth) + (DST * -0.02910098))) * 0.0029429225) + ((sqrt(Np) + Bzsouth) * 0.98379207),PySRFunction(X=>((((Vp * sqrt(sqrt(Np))) + DST) * ((-1.2178472 - Bzsouth) + (DST * -0.02910098))) * 0.0029429225) + ((sqrt(Np) + Bzsouth) * 0.98379207)),9
22,3.807934,(((Vp * sqrt(sqrt(Np))) + DST) * ((((DST * -0.029244073) - Bzsouth) + -1.2165033) * 0.0029688526)) + (Bzsouth + sqrt(Np)),0.0022729640210463,(((Vp * sqrt(sqrt(Np))) + DST) * ((((DST * -0.029244073) - Bzsouth) + -1.2165033) * 0.0029688526)) + (Bzsouth + sqrt(Np)),PySRFunction(X=>(((Vp * sqrt(sqrt(Np))) + DST) * ((((DST * -0.029244073) - Bzsouth) + -1.2165033) * 0.0029688526)) + (Bzsouth + sqrt(Np))),9
30,3.8079345,-1.0949633 + (-0.06491945 * (((Np + ((0.0120595135 - (Np * -0.0008245459)) * ((((Np - (DST / sqrt(Np * 0.29611668))) * 1.5139264) - Vp) * Bzsouth))) / -0.41638148) + DST)),0.0001331253225223,-1.0949633 + (-0.06491945 * (((Np + ((0.0120595135 - (Np * -0.0008245459)) * ((((Np - (DST / sqrt(Np * 0.29611668))) * 1.5139264) - Vp) * Bzsouth))) / -0.41638148) + DST)),PySRFunction(X=>-1.0949633 + (-0.06491945 * (((Np + ((0.0120595135 - (Np * -0.0008245459)) * ((((Np - (DST / sqrt(Np * 0.29611668))) * 1.5139264) - Vp) * Bzsouth))) / -0.41638148) + DST))),12
22,3.8079407,(Bzsouth + (((Bzsouth - ((DST * -0.029106207) - 1.2118119)) * ((Vp * sqrt(sqrt(Np))) + DST)) * -0.0029715402)) + sqrt(Np),0.0022703850565536,(Bzsouth + (((Bzsouth - ((DST * -0.029106207) - 1.2118119)) * ((Vp * sqrt(sqrt(Np))) + DST)) * -0.0029715402)) + sqrt(Np),PySRFunction(X=>(Bzsouth + (((Bzsouth - ((DST * -0.029106207) - 1.2118119)) * ((Vp * sqrt(sqrt(Np))) + DST)) * -0.0029715402)) + sqrt(Np)),13
25,3.8084502,sqrt(Np) + ((((Vp * (sqrt(Np) + (Bzsouth / Bmag))) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.061794944) - -2.4584472)),0.0003829225404107,sqrt(Np) + ((((Vp * (sqrt(Np) + (Bzsouth / Bmag))) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.061794944) - -2.4584472)),PySRFunction(X=>sqrt(Np) + ((((Vp * (sqrt(Np) + (Bzsouth / Bmag))) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.061794944) - -2.4584472))),11
23,3.8085866,(sqrt(Np) - 2.5023627) + ((((sqrt(Np) * (((Vp + (DST * 0.5523908)) * 0.02141898) - 2.7565117)) * Bzsouth) + DST) * -0.061954062),0.0011411547142982,(sqrt(Np) - 2.5023627) + ((((sqrt(Np) * (((Vp + (DST * 0.5523908)) * 0.02141898) - 2.7565117)) * Bzsouth) + DST) * -0.061954062),PySRFunction(X=>(sqrt(Np) - 2.5023627) + ((((sqrt(Np) * (((Vp + (DST * 0.5523908)) * 0.02141898) - 2.7565117)) * Bzsouth) + DST) * -0.061954062)),5
28,3.8089485,((DST + ((Np + ((0.0120595135 - (Np * -0.0008245459)) * (((Np - (DST / (sqrt(Np) * 0.35646927))) - Vp) * Bzsouth))) / -0.41638148)) * -0.06491945) + -1.0949633,0.0007495322663543,((DST + ((Np + ((0.0120595135 - (Np * -0.0008245459)) * (((Np - (DST / (sqrt(Np) * 0.35646927))) - Vp) * Bzsouth))) / -0.41638148)) * -0.06491945) + -1.0949633,PySRFunction(X=>((DST + ((Np + ((0.0120595135 - (Np * -0.0008245459)) * (((Np - (DST / (sqrt(Np) * 0.35646927))) - Vp) * Bzsouth))) / -0.41638148)) * -0.06491945) + -1.0949633),12
22,3.8098423,(DST + (((((DST * (4.498347 - sqrt(Np))) + Vp) * 0.05406117) * Bzsouth) - Np)) / (-12.62949 - (56.254406 / Bmag)),0.0014139891166196,(DST + (((((DST * (4.498347 - sqrt(Np))) + Vp) * 0.05406117) * Bzsouth) - Np)) / (-12.62949 - (56.254406 / Bmag)),PySRFunction(X=>(DST + (((((DST * (4.498347 - sqrt(Np))) + Vp) * 0.05406117) * Bzsouth) - Np)) / (-12.62949 - (56.254406 / Bmag))),15
25,3.8111794,(Np * 0.14023353) - (((0.14023353 / Bmag) + -0.085707985) * (((((Bzsouth * sqrt(Np)) + sqrt(Bzsouth)) + 3.4679554) * (Vp * -0.010745671)) - DST)),0.0002174156160436,(Np * 0.14023353) - (((0.14023353 / Bmag) + -0.085707985) * (((((Bzsouth * sqrt(Np)) + sqrt(Bzsouth)) + 3.4679554) * (Vp * -0.010745671)) - DST)),PySRFunction(X=>(Np * 0.14023353) - (((0.14023353 / Bmag) + -0.085707985) * (((((Bzsouth * sqrt(Np)) + sqrt(Bzsouth)) + 3.4679554) * (Vp * -0.010745671)) - DST))),1
23,3.8112729,(((Vp * (((DST * 0.00064852246) / (-0.98426753 - Np)) - 0.043263856)) * Bzsouth) - DST) / (47.35971 / sqrt(sqrt(Np * Bmag))),0.0016320063777728,(((Vp * (((DST * 0.00064852246) / (-0.98426753 - Np)) - 0.043263856)) * Bzsouth) - DST) / (47.35971 / sqrt(sqrt(Np * Bmag))),PySRFunction(X=>(((Vp * (((DST * 0.00064852246) / (-0.98426753 - Np)) - 0.043263856)) * Bzsouth) - DST) / (47.35971 / sqrt(sqrt(Np * Bmag)))),2
23,3.811368,(((((sqrt(Np) + 0.6791786) * Vp) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.06353281) - -2.4337983)) + sqrt(Np),0.0006743073114641,(((((sqrt(Np) + 0.6791786) * Vp) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.06353281) - -2.4337983)) + sqrt(Np),PySRFunction(X=>(((((sqrt(Np) + 0.6791786) * Vp) - (DST * -3.394228)) * (Bzsouth * -0.00084071397)) - ((DST * 0.06353281) - -2.4337983)) + sqrt(Np)),11
27,3.8118045,(-0.06750861 * (((sqrt(Np) + inv(Bmag)) * (((Vp + (Vp + (DST - Np))) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831)) + DST)) + -2.7164044,1.521587895554614e-06,(-0.06750861 * (((sqrt(Np) + inv(Bmag)) * (((Vp + (Vp + (DST - Np))) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831)) + DST)) + -2.7164044,PySRFunction(X=>(-0.06750861 * (((sqrt(Np) + inv(Bmag)) * (((Vp + (Vp + (DST - Np))) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831)) + DST)) + -2.7164044),12
26,3.8118103,((((sqrt(Np) - -0.18597241) * ((((Bzsouth + 1.2837452) * (Vp + ((Vp + DST) - Np))) * 0.006840883) + -22.324831)) + DST) * -0.06750819) + -2.7164044,0.0001714261562554,((((sqrt(Np) - -0.18597241) * ((((Bzsouth + 1.2837452) * (Vp + ((Vp + DST) - Np))) * 0.006840883) + -22.324831)) + DST) * -0.06750819) + -2.7164044,PySRFunction(X=>((((sqrt(Np) - -0.18597241) * ((((Bzsouth + 1.2837452) * (Vp + ((Vp + DST) - Np))) * 0.006840883) + -22.324831)) + DST) * -0.06750819) + -2.7164044),12
25,3.8118253,(DST - (Np - ((((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth)) * 0.04152097) * (Bzsouth + inv(Np))))) * -0.056693725,0.0001073706150689,(DST - (Np - ((((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth)) * 0.04152097) * (Bzsouth + inv(Np))))) * -0.056693725,PySRFunction(X=>(DST - (Np - ((((Vp + (DST / sqrt(Np / Bmag))) + (Np * Bzsouth)) * 0.04152097) * (Bzsouth + inv(Np))))) * -0.056693725),6
24,3.8120081,(Np * 0.13888735) - (((0.21860303 / Bmag) + -0.10204478) * ((((((Bzsouth * sqrt(Np)) + 5.5124316) + Bzsouth) * Vp) * -0.0077920626) - DST)),0.0006211331238374,(Np * 0.13888735) - (((0.21860303 / Bmag) + -0.10204478) * ((((((Bzsouth * sqrt(Np)) + 5.5124316) + Bzsouth) * Vp) * -0.0077920626) - DST)),PySRFunction(X=>(Np * 0.13888735) - (((0.21860303 / Bmag) + -0.10204478) * ((((((Bzsouth * sqrt(Np)) + 5.5124316) + Bzsouth) * Vp) * -0.0077920626) - DST))),1
24,3.8122346,((DST - Np) + (((DST / sqrt(Np / Bmag)) + (Vp + (Bzsouth * Np))) * (0.039009616 * (Bzsouth + 0.5006689)))) * -0.0597664,0.0005185343577778,((DST - Np) + (((DST / sqrt(Np / Bmag)) + (Vp + (Bzsouth * Np))) * (0.039009616 * (Bzsouth + 0.5006689)))) * -0.0597664,PySRFunction(X=>((DST - Np) + (((DST / sqrt(Np / Bmag)) + (Vp + (Bzsouth * Np))) * (0.039009616 * (Bzsouth + 0.5006689)))) * -0.0597664),6
25,3.8122647,((DST - Np) * -0.057283793) - ((((Bzsouth + 0.4346577) * ((DST / sqrt(Np / Bmag)) + Vp)) + (square(Bzsouth) * Np)) * 0.0023060262),8.335904755806804e-05,((DST - Np) * -0.057283793) - ((((Bzsouth + 0.4346577) * ((DST / sqrt(Np / Bmag)) + Vp)) + (square(Bzsouth) * Np)) * 0.0023060262),PySRFunction(X=>((DST - Np) * -0.057283793) - ((((Bzsouth + 0.4346577) * ((DST / sqrt(Np / Bmag)) + Vp)) + (square(Bzsouth) * Np)) * 0.0023060262)),7
25,3.8124638,((DST + ((sqrt(Np) + inv(Bmag)) * ((((Vp + Vp) + DST) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831))) * -0.06750861) + -2.6751952,0.0001033661308612,((DST + ((sqrt(Np) + inv(Bmag)) * ((((Vp + Vp) + DST) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831))) * -0.06750861) + -2.6751952,PySRFunction(X=>((DST + ((sqrt(Np) + inv(Bmag)) * ((((Vp + Vp) + DST) * ((Bzsouth + 1.2837452) * 0.006855849)) + -22.324831))) * -0.06750861) + -2.6751952),12
24,3.8125722,((DST - Np) * -0.057405937) + ((((Vp + (Bzsouth * Np)) + (DST * sqrt(Bmag / Np))) * (Bzsouth - -0.4108022)) * -0.0023443294),0.0014665406519979,((DST - Np) * -0.057405937) + ((((Vp + (Bzsouth * Np)) + (DST * sqrt(Bmag / Np))) * (Bzsouth - -0.4108022)) * -0.0023443294),PySRFunction(X=>((DST - Np) * -0.057405937) + ((((Vp + (Bzsouth * Np)) + (DST * sqrt(Bmag / Np))) * (Bzsouth - -0.4108022)) * -0.0023443294)),8
24,3.8125825,((DST - Np) * -0.057283793) - (((Bzsouth + 0.4346577) * (((DST / sqrt(Np / Bmag)) + Vp) + (Bzsouth * Np))) * 0.0023060262),0.002937179266362,((DST - Np) * -0.057283793) - (((Bzsouth + 0.4346577) * (((DST / sqrt(Np / Bmag)) + Vp) + (Bzsouth * Np))) * 0.0023060262),PySRFunction(X=>((DST - Np) * -0.057283793) - (((Bzsouth + 0.4346577) * (((DST / sqrt(Np / Bmag)) + Vp) + (Bzsouth * Np))) * 0.0023060262)),7
24,3.8128579,(((((((Vp + (Vp + DST)) * 0.006855849) * (Bzsouth + 1.3213037)) + -22.324831) * sqrt(Np + 0.5743516)) + DST) * -0.06750861) + -2.6197236,0.0001456831290953,(((((((Vp + (Vp + DST)) * 0.006855849) * (Bzsouth + 1.3213037)) + -22.324831) * sqrt(Np + 0.5743516)) + DST) * -0.06750861) + -2.6197236,PySRFunction(X=>(((((((Vp + (Vp + DST)) * 0.006855849) * (Bzsouth + 1.3213037)) + -22.324831) * sqrt(Np + 0.5743516)) + DST) * -0.06750861) + -2.6197236),12
21,3.8129873,(((Bzsouth * (((Vp + -143.84161) * sqrt(Np)) + DST)) * -0.0013091298) + -2.6593935) + (sqrt(Np) - (DST / 15.190702)),0.0013475618968295,(((Bzsouth * (((Vp + -143.84161) * sqrt(Np)) + DST)) * -0.0013091298) + -2.6593935) + (sqrt(Np) - (DST / 15.190702)),PySRFunction(X=>(((Bzsouth * (((Vp + -143.84161) * sqrt(Np)) + DST)) * -0.0013091298) + -2.6593935) + (sqrt(Np) - (DST / 15.190702))),3
30,3.8131783,((Np + (((-0.01635466 - ((Bzsouth * sqrt(Np - -2.2383354)) * 0.0065067657)) / inv(Vp + (DST * 0.64251864))) - (DST * 0.44418103))) + Bzsouth) / (inv(Bmag) + 6.75624),0.00012388391947449457,((Np + (((-0.01635466 - ((Bzsouth * sqrt(Np - -2.2383354)) * 0.0065067657)) / inv(Vp + (DST * 0.64251864))) - (DST * 0.44418103))) + Bzsouth) / (inv(Bmag) + 6.75624),PySRFunction(X=>((Np + (((-0.01635466 - ((Bzsouth * sqrt(Np - -2.2383354)) * 0.0065067657)) / inv(Vp + (DST * 0.64251864))) - (DST * 0.44418103))) + Bzsouth) / (inv(Bmag) + 6.75624)),16
22,3.8139389,((((((DST * 0.55001825) + Vp) * -0.0009447073) * (Bzsouth - -1.5908353)) + 1.592198) * sqrt(Np)) - ((0.06536079 * DST) + 2.4038792),0.0005723217692614,((((((DST * 0.55001825) + Vp) * -0.0009447073) * (Bzsouth - -1.5908353)) + 1.592198) * sqrt(Np)) - ((0.06536079 * DST) + 2.4038792),PySRFunction(X=>((((((DST * 0.55001825) + Vp) * -0.0009447073) * (Bzsouth - -1.5908353)) + 1.592198) * sqrt(Np)) - ((0.06536079 * DST) + 2.4038792)),11
22,3.813969,(((sqrt(Np) * (((((Vp + Vp) + DST) * 0.00703635) * (Bzsouth + 1.2773628)) + -22.324831)) + DST) * -0.06753028) + -2.5495207,0.0005867866953202,(((sqrt(Np) * (((((Vp + Vp) + DST) * 0.00703635) * (Bzsouth + 1.2773628)) + -22.324831)) + DST) * -0.06753028) + -2.5495207,PySRFunction(X=>(((sqrt(Np) * (((((Vp + Vp) + DST) * 0.00703635) * (Bzsouth + 1.2773628)) + -22.324831)) + DST) * -0.06753028) + -2.5495207),12
28,3.8141232,((Bzsouth * 1.1095461) + ((Np - (DST * 0.44418103)) + ((Vp + (DST * 0.59011805)) * (-0.01635466 - (Bzsouth * (sqrt(Np - -2.1480227) * 0.0065067657)))))) / 6.75624,1.4157706150516489e-05,((Bzsouth * 1.1095461) + ((Np - (DST * 0.44418103)) + ((Vp + (DST * 0.59011805)) * (-0.01635466 - (Bzsouth * (sqrt(Np - -2.1480227) * 0.0065067657)))))) / 6.75624,PySRFunction(X=>((Bzsouth * 1.1095461) + ((Np - (DST * 0.44418103)) + ((Vp + (DST * 0.59011805)) * (-0.01635466 - (Bzsouth * (sqrt(Np - -2.1480227) * 0.0065067657)))))) / 6.75624),16
26,3.8142312,((((Vp + (DST * 0.5924163)) * (-0.01635466 - ((sqrt(Np - -1.9678924) * Bzsouth) * 0.0065067657))) + (Bzsouth + Np)) - (DST * 0.44105762)) / 6.75624,0.0004084082850494806,((((Vp + (DST * 0.5924163)) * (-0.01635466 - ((sqrt(Np - -1.9678924) * Bzsouth) * 0.0065067657))) + (Bzsouth + Np)) - (DST * 0.44105762)) / 6.75624,PySRFunction(X=>((((Vp + (DST * 0.5924163)) * (-0.01635466 - ((sqrt(Np - -1.9678924) * Bzsouth) * 0.0065067657))) + (Bzsouth + Np)) - (DST * 0.44105762)) / 6.75624),16
23,3.8143766,sqrt(Np) + ((Vp * -0.0009866816) * ((((DST / (Vp * 0.42795563)) + sqrt(Np)) * Bzsouth) + (5.234979 - (DST * -0.12106551)))),0.0003805726478373,sqrt(Np) + ((Vp * -0.0009866816) * ((((DST / (Vp * 0.42795563)) + sqrt(Np)) * Bzsouth) + (5.234979 - (DST * -0.12106551)))),PySRFunction(X=>sqrt(Np) + ((Vp * -0.0009866816) * ((((DST / (Vp * 0.42795563)) + sqrt(Np)) * Bzsouth) + (5.234979 - (DST * -0.12106551))))),1
29,3.8159251,(Np / 6.9123397) + ((((((Np + 10.286222) * Bzsouth) + DST) - ((Vp * -0.057405796) + 10.323508)) * (Vp + ((Np - DST) / (Bmag / -10.288034)))) * -0.00014329582),0.0002432762959927,(Np / 6.9123397) + ((((((Np + 10.286222) * Bzsouth) + DST) - ((Vp * -0.057405796) + 10.323508)) * (Vp + ((Np - DST) / (Bmag / -10.288034)))) * -0.00014329582),PySRFunction(X=>(Np / 6.9123397) + ((((((Np + 10.286222) * Bzsouth) + DST) - ((Vp * -0.057405796) + 10.323508)) * (Vp + ((Np - DST) / (Bmag / -10.288034)))) * -0.00014329582)),14
22,3.8161902,((DST + (sqrt(Np) * (-21.432089 + (((Bzsouth + 0.8905188) * 0.016430788) * ((DST / 1.3882802) + Vp))))) * -0.06071585) - 2.2003496,0.0003576110665471,((DST + (sqrt(Np) * (-21.432089 + (((Bzsouth + 0.8905188) * 0.016430788) * ((DST / 1.3882802) + Vp))))) * -0.06071585) - 2.2003496,PySRFunction(X=>((DST + (sqrt(Np) * (-21.432089 + (((Bzsouth + 0.8905188) * 0.016430788) * ((DST / 1.3882802) + Vp))))) * -0.06071585) - 2.2003496),6
25,3.817178,(Np * 0.118559994) - ((((Bzsouth + 1.1655784) + (Bzsouth * (Np * (Vp * 0.0001211698)))) * ((Vp + DST) * 0.001796062)) + (DST * 0.064468324)),0.0003339048686429,(Np * 0.118559994) - ((((Bzsouth + 1.1655784) + (Bzsouth * (Np * (Vp * 0.0001211698)))) * ((Vp + DST) * 0.001796062)) + (DST * 0.064468324)),PySRFunction(X=>(Np * 0.118559994) - ((((Bzsouth + 1.1655784) + (Bzsouth * (Np * (Vp * 0.0001211698)))) * ((Vp + DST) * 0.001796062)) + (DST * 0.064468324))),10
21,3.817281,sqrt(Np) + (((DST * ((Bzsouth / Vp) - -0.13503793)) + ((Bzsouth * sqrt(Np)) + 5.810281)) * (Vp * -0.0009260131)),0.0008404417127538,sqrt(Np) + (((DST * ((Bzsouth / Vp) - -0.13503793)) + ((Bzsouth * sqrt(Np)) + 5.810281)) * (Vp * -0.0009260131)),PySRFunction(X=>sqrt(Np) + (((DST * ((Bzsouth / Vp) - -0.13503793)) + ((Bzsouth * sqrt(Np)) + 5.810281)) * (Vp * -0.0009260131))),1
21,3.8172889,((((sqrt(Np) * ((((Vp + DST) * 0.02141898) - 1.9995602) * Bzsouth)) + DST) * -0.060568735) + sqrt(Np)) - 2.421134,0.0006587061485339,((((sqrt(Np) * ((((Vp + DST) * 0.02141898) - 1.9995602) * Bzsouth)) + DST) * -0.060568735) + sqrt(Np)) - 2.421134,PySRFunction(X=>((((sqrt(Np) * ((((Vp + DST) * 0.02141898) - 1.9995602) * Bzsouth)) + DST) * -0.060568735) + sqrt(Np)) - 2.421134),5
24,3.817348,((Np - (DST * 0.44223267)) + (((DST * 0.55434597) + Vp) * (-0.016316375 - (Bzsouth * (sqrt(Np - -1.1400765) * 0.0060620885))))) / 6.75624,0.0002893056736882796,((Np - (DST * 0.44223267)) + (((DST * 0.55434597) + Vp) * (-0.016316375 - (Bzsouth * (sqrt(Np - -1.1400765) * 0.0060620885))))) / 6.75624,PySRFunction(X=>((Np - (DST * 0.44223267)) + (((DST * 0.55434597) + Vp) * (-0.016316375 - (Bzsouth * (sqrt(Np - -1.1400765) * 0.0060620885))))) / 6.75624),16
22,3.817498,(((((square(Bmag) / Np) - Vp) * Bzsouth) * 0.03328449) - DST) / (48.280754 / sqrt(Bzsouth + sqrt(Bmag * Np))),0.0019315201499139,(((((square(Bmag) / Np) - Vp) * Bzsouth) * 0.03328449) - DST) / (48.280754 / sqrt(Bzsouth + sqrt(Bmag * Np))),PySRFunction(X=>(((((square(Bmag) / Np) - Vp) * Bzsouth) * 0.03328449) - DST) / (48.280754 / sqrt(Bzsouth + sqrt(Bmag * Np)))),2
20,3.8176548,(-2.4671552 - ((((Bzsouth * 0.0012713977) * (DST + (Vp + -83.105995))) - 1.0250055) * sqrt(Np))) + (DST * -0.060740408),0.0007482241872132,(-2.4671552 - ((((Bzsouth * 0.0012713977) * (DST + (Vp + -83.105995))) - 1.0250055) * sqrt(Np))) + (DST * -0.060740408),PySRFunction(X=>(-2.4671552 - ((((Bzsouth * 0.0012713977) * (DST + (Vp + -83.105995))) - 1.0250055) * sqrt(Np))) + (DST * -0.060740408)),4
27,3.8177822,((((DST - ((Vp * -0.056649722) + 10.195147)) + ((Np + 10.323508) * Bzsouth)) * (Vp + (DST / (Bmag / 10.553657)))) * -0.00014122437) + (Np / 6.7932496),0.0001749139020597,((((DST - ((Vp * -0.056649722) + 10.195147)) + ((Np + 10.323508) * Bzsouth)) * (Vp + (DST / (Bmag / 10.553657)))) * -0.00014122437) + (Np / 6.7932496),PySRFunction(X=>((((DST - ((Vp * -0.056649722) + 10.195147)) + ((Np + 10.323508) * Bzsouth)) * (Vp + (DST / (Bmag / 10.553657)))) * -0.00014122437) + (Np / 6.7932496)),14
20,3.818129,(sqrt(Np) * (((Vp + DST) * ((Bzsouth + 1.1389712) * -0.0010149719)) + 1.4584974)) - ((DST / 16.402863) + 2.321843),0.0006859256906359,(sqrt(Np) * (((Vp + DST) * ((Bzsouth + 1.1389712) * -0.0010149719)) + 1.4584974)) - ((DST / 16.402863) + 2.321843),PySRFunction(X=>(sqrt(Np) * (((Vp + DST) * ((Bzsouth + 1.1389712) * -0.0010149719)) + 1.4584974)) - ((DST / 16.402863) + 2.321843)),3
20,3.818307,(sqrt(Np) * ((-0.0010118978 * ((Vp + DST) * (Bzsouth - -1.1060312))) + 1.4209545)) - (2.2338638 + (0.059706226 * DST)),0.0006709989735258,(sqrt(Np) * ((-0.0010118978 * ((Vp + DST) * (Bzsouth - -1.1060312))) + 1.4209545)) - (2.2338638 + (0.059706226 * DST)),PySRFunction(X=>(sqrt(Np) * ((-0.0010118978 * ((Vp + DST) * (Bzsouth - -1.1060312))) + 1.4209545)) - (2.2338638 + (0.059706226 * DST))),11
20,3.8184476,((((((Bzsouth + 0.9134918) * ((DST + Vp) * 0.01677179)) + -22.398436) * sqrt(Np)) + DST) * -0.060756877) + -2.308542,0.0006852277553748,((((((Bzsouth + 0.9134918) * ((DST + Vp) * 0.01677179)) + -22.398436) * sqrt(Np)) + DST) * -0.060756877) + -2.308542,PySRFunction(X=>((((((Bzsouth + 0.9134918) * ((DST + Vp) * 0.01677179)) + -22.398436) * sqrt(Np)) + DST) * -0.060756877) + -2.308542),12
