Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Burton,Pred_dDST_dt_Burton,Pred_DST_OBM,Pred_dDST_dt_OBM
2023-03-21 00:00:00,3.0,5.0,-1.5160291066342124,0.48397089336578764,-0.0,0.48397089336578764,-4.330630626568771,-2.3306306265687713,-4.328302324244527,-2.3283023242445267
2023-03-21 01:00:00,8.0,4.0,-1.0439030110294878,0.4721260956047247,-0.0,0.4721260956047247,-6.359404747737377,-2.0287741211686066,-6.355352074964565,-2.027049750720038
2023-03-21 02:00:00,12.0,4.0,-0.5831904173693669,0.4607125936601208,-0.0,0.4607125936601208,-8.124949319835322,-1.7655445720979441,-8.119659187410528,-1.7643071124459635
2023-03-21 03:00:00,16.0,1.0,-0.13348077892471016,0.4497096384446568,-0.0,0.4497096384446568,-9.661040958774727,-1.5360916389394053,-9.654903299453114,-1.5352441120425855
2023-03-21 04:00:00,17.0,0.0,0.30561693773714277,0.43909771666185293,-0.0,0.43909771666185293,-10.999548105998826,-1.3385071472240992,-10.992870375313162,-1.3379670758600486
2023-03-21 05:00:00,17.0,0.0,0.734475401094755,0.42885846335761213,-0.0,0.42885846335761213,-12.163776206983702,-1.1642281009848756,-12.156802649013473,-1.1639322737003115
2023-03-21 06:00:00,17.0,1.0,1.1534499827132414,0.41897458161848644,-0.0,0.41897458161848644,-13.177593053403669,-1.0138168464199677,-13.170512348270314,-1.0137096992568406
2023-03-21 07:00:00,18.0,-4.0,1.5628797514691988,0.4094297687559574,-0.0,0.4094297687559574,-14.058428914199569,-0.880835860795899,-14.051387825256564,-0.8808754769862488
2023-03-21 08:00:00,14.0,1.0,1.3483597656163264,-0.2145199858528723,-0.6147286342369147,0.4002086483840424,-14.821641463117897,-0.763212548918328,-14.814752351211528,-0.7633645259549636
2023-03-21 09:00:00,15.0,2.0,1.7533867053816055,0.405026939765279,-0.0,0.405026939765279,-15.482913674630224,-0.6612722115123254,-15.47625864098191,-0.6615062897703831
2023-03-21 10:00:00,17.0,-2.0,1.9603596764960824,0.2069729711144769,-0.1889809089872013,0.3959538801016782,-16.057080164944477,-0.5741664903142536,-16.050715828482943,-0.5744571875010331
2023-03-21 11:00:00,15.0,2.0,2.3517168084457816,0.3913571319496993,-0.0,0.3913571319496993,-16.55573372480937,-0.4986535598648962,-16.549697770146174,-0.4989819416632323
2023-03-21 12:00:00,17.0,0.0,2.734455480924718,0.3827386724789362,-0.0,0.3827386724789362,-16.98825369865579,-0.43251997384641844,-16.982569546322633,-0.43287177617645756
2023-03-21 13:00:00,17.0,-2.0,3.108858300302952,0.3744028193782342,-0.0,0.3744028193782342,-17.363865125516675,-0.3756114268608847,-17.358543938594558,-0.3759743922719231
2023-03-21 14:00:00,15.0,-4.0,3.475195618175668,0.3663373178727158,-0.0,0.3663373178727158,-17.688485364366905,-0.3246202388502312,-17.68353094473852,-0.3249870061439625
2023-03-21 15:00:00,11.0,0.0,2.4822625884163143,-0.9929330297593535,-1.3514636014605963,0.35853057170124275,-19.67995631207728,-1.9914709477103771,-20.019798894852954,-2.3362679501144337
2023-03-21 16:00:00,11.0,1.0,2.862147727092571,0.37988513867625656,-0.0,0.37988513867625656,-19.69674539331217,-0.01678908123489123,-19.99243580341844,0.027363091434511867
2023-03-21 17:00:00,12.0,2.0,3.2337898919906696,0.3716421648980986,-0.0,0.3716421648980986,-19.71362409080402,-0.01687869749185154,-19.970896287112783,0.021539516305658053
2023-03-21 18:00:00,14.0,0.0,3.5974554366511047,0.3636655446604353,-0.0,0.3636655446604353,-19.72906608939131,-0.015441998587288027,-19.952910885581463,0.017985401531319667
2023-03-21 19:00:00,14.0,-2.0,3.953399331627527,0.3559438949764221,-0.0,0.3559438949764221,-19.743067403044364,-0.014001313653052492,-19.93782745915622,0.015083426425242222
2023-03-21 20:00:00,12.0,-1.0,4.301865767386045,0.34846643575851766,-0.0,0.34846643575851766,-19.762005671466856,-0.018938268422492577,-19.93145329444888,0.006374164707341489
2023-03-21 21:00:00,11.0,-1.0,4.643088719222889,0.3412229518368438,-0.0,0.3412229518368438,-19.771733600369508,-0.00972792890265108,-19.919165320337978,0.012287974110901035
2023-03-21 22:00:00,10.0,-3.0,4.977292476966954,0.3342037577440654,-0.0,0.3342037577440654,-19.783357201865943,-0.011623601496435185,-19.911630333225624,0.007534987112353537
2023-03-21 23:00:00,7.0,-8.0,3.2319697442141644,-1.7453227327527898,-2.072722397791375,0.3273996650385854,-23.888641670551223,-4.10528446868528,-23.997452808782814,-4.0858224755571895
2023-03-22 00:00:00,-1.0,3.0,3.5956741441587146,0.36370439994455006,-0.0,0.36370439994455006,-23.366741716322313,0.5218999542289091,-23.461942916476104,0.5355098923067092
