Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Injection_Component_1,Decay_Component_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Injection_Component_2,Decay_Component_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3,Injection_Component_3,Decay_Component_3,Pred_DST_Equation_4,Pred_dDST_dt_Equation_4,Injection_Component_4,Decay_Component_4,Pred_DST_Equation_5,Pred_dDST_dt_Equation_5,Injection_Component_5,Decay_Component_5,Pred_DST_Equation_6,Pred_dDST_dt_Equation_6,Injection_Component_6,Decay_Component_6,Pred_DST_Equation_7,Pred_dDST_dt_Equation_7,Injection_Component_7,Decay_Component_7
1998-06-24 00:00:00,-29.0,11.0,-34.054828088880754,1.9451719111192476,-0.8382552339006517,2.7834271450198993,-33.78378559682703,2.21621440317297,-1.6116509723901995,3.8278653755631695,-33.842350648171376,2.157649351828627,-1.372592529787513,3.53024188161614,-33.88228210141444,2.1177178985855605,-1.4843599868433106,3.602077885428871,-33.87814880934856,2.121851190651442,-1.0327902663909905,3.1546414570424326,-33.86863539616235,2.1313646038376564,-1.2982214966167889,3.4295861004544452,-33.928847283788684,2.0711527162113166,-1.3949523184273318,3.466105034638648,-34.054828088880754,1.9451719111192476,-0.8382552339006517,2.7834271450198993
1998-06-24 01:00:00,-18.0,2.0,-32.20430263889133,1.8505254499894295,-0.8269232402122827,2.6774486902017123,-31.677564613552885,2.106220983274146,-1.5898637912210518,3.6960847744951977,-31.79334378435192,2.0490068638194567,-1.3540370716702088,3.4030439354896656,-31.86725136572572,2.01503073568872,-1.4642935949832754,3.479324330671995,-31.861918649589363,2.0162301597591976,-1.019252604366041,3.0354827641252387,-31.84401871969858,2.024616676463765,-1.280671426887657,3.305288103351422,-31.956406232505568,1.972441051283115,-1.376094588432093,3.348535639715208,-32.20430263889133,1.8505254499894295,-0.8269232402122827,2.6774486902017123
1998-06-24 02:00:00,-16.0,1.0,-30.4530244303525,1.751278208538827,-0.8272578463251283,2.5785360548639553,-29.695087833814267,1.9824767797386185,-1.5905071134996687,3.572983893238287,-29.86351760136624,1.9298261829856802,-1.3545849690555625,3.2844111520412427,-29.96763866504801,1.8996127006777124,-1.4648861065539458,3.364498807231658,-29.96736245572886,1.894556193860504,-1.0298248834039747,2.9243810772644787,-29.935868127301333,1.908150592397249,-1.2811896376080054,3.1893402300052545,-30.09460221335395,1.861804019151615,-1.376651411168173,3.238455430319788,-30.4530244303525,1.751278208538827,-0.8272578463251283,2.5785360548639553
1998-06-24 03:00:00,-15.0,0.0,-31.586544790565398,-1.1335203602128998,-3.620163176360139,2.4866428161472394,-30.360301671913746,-0.6652138380994774,-4.124233959073161,3.4590201209736833,-30.724291149272027,-0.8607735479057856,-4.035376800809455,3.174603252903669,-30.637767979187505,-0.6701293141394946,-3.928143937822751,3.2580146236832563,-30.99412033061709,-1.0267578748882302,-3.8486295220775735,2.8218716471893432,-30.83159123511424,-0.8957231078129042,-3.97768033129861,3.081957223485706,-30.767178561603647,-0.6725763482496956,-3.8088139893955426,3.136237641145847,-31.586544790565398,-1.1335203602128998,-3.620163176360139,2.4866428161472394
1998-06-24 04:00:00,-15.0,1.0,-32.25954809418387,-0.6730033036184739,-3.218933975640955,2.545930672022481,-30.548557140572285,-0.18825546865853937,-3.6853098676519616,3.497054398993422,-31.058799107042397,-0.33450795777037046,-3.557858927377467,3.2233509696070963,-30.829008036201582,-0.19124005701407887,-3.4866237936108897,3.295383736596811,-31.55641974629998,-0.5622994156828915,-3.439499222108923,2.8771998064260313,-31.19259469176206,-0.36100345664782285,-3.4931393619311213,3.1321359052832984,-30.965415804082284,-0.19823724247863517,-3.371211923672095,3.17297468119346,-32.25954809418387,-0.6730033036184739,-3.218933975640955,2.545930672022481
1998-06-24 05:00:00,-14.0,5.0,-31.779960451543587,0.4795876426402823,-2.101874384460313,2.5814620271005952,-29.69493127191614,0.8536258686561466,-2.654229983113733,3.5078558517698797,-30.280131503932246,0.7786676031101525,-2.463727589655065,3.2423951927652177,-30.00220572257959,0.8268023136219931,-2.4792848223605275,3.3060871359825206,-30.95588955891322,0.6005301873867603,-2.307197476435246,2.907727663822006,-30.432031941114804,0.7605627506472561,-2.3919112409088004,3.1524739915560565,-30.157933166070528,0.8074826380117552,-2.3763608488486403,3.1838434868603955,-31.779960451543587,0.4795876426402823,-2.101874384460313,2.5814620271005952
1998-06-24 06:00:00,-9.0,-2.0,-34.37079254703219,-2.5908320954886035,-5.146948976027547,2.5561168805389434,-31.734439071316704,-2.0395077994005644,-5.498518993267016,3.4590111938664516,-32.58204499416928,-2.3019134902370344,-5.500064229156751,3.198150738919717,-32.051466503856595,-2.0492607812770047,-5.3091977911059836,3.259937009828979,-33.451459374822186,-2.495569815908966,-5.370699880424891,2.8751300645159255,-32.761042150211296,-2.3290102090964893,-5.438712620156455,3.1097024110599656,-32.190761362983686,-2.0328281969131594,-5.172515938436369,3.13968774152321,-34.37079254703219,-2.5908320954886035,-5.146948976027547,2.5561168805389434
1998-06-24 07:00:00,-11.0,5.0,-32.85695373825225,1.5138388087799353,-1.1806845958838252,2.6945234046637605,-30.097173393006866,1.6372656783098363,-1.9390149295313164,3.5762806078411526,-30.956213122502493,1.625831871666788,-1.7039941197082504,3.3298259913750385,-30.469069277916365,1.5823972259402306,-1.7925189716935075,3.374916197633738,-31.852015368397442,1.5994440064247437,-1.4123538137647198,3.0117978201894635,-31.147653941748118,1.613388208463177,-1.6282126035671962,3.241600812030373,-30.636083093331337,1.554678269652351,-1.6967600059051742,3.251438275557525,-32.85695373825225,1.5138388087799353,-1.1806845958838252,2.6945234046637605
1998-06-24 08:00:00,-6.0,6.0,-32.075220864049086,0.7817328742031673,-1.8314756043535938,2.613208478556761,-29.129127344570833,0.9680460484360323,-2.5139388622467704,3.4819849106828027,-30.01928897518786,0.9369241473146337,-2.2996246518132386,3.2365487991278723,-29.522493821548366,0.9465754563679978,-2.3393808907911224,3.28595634715912,-30.99782210778902,0.8541932606084219,-2.0696472213585717,2.9238404819669936,-30.221252954791165,0.926400986956954,-2.223537561596054,3.149938548553008,-29.705316790210198,0.9307663031211382,-2.235030980329353,3.165797283450491,-32.075220864049086,0.7817328742031673,-1.8314756043535938,2.613208478556761
1998-06-24 09:00:00,0.0,-8.0,-36.11287123963148,-4.037650375582397,-6.6093563228987255,2.571705947316328,-32.26152197043981,-3.1323946258689745,-6.559219115394695,3.4268244895257207,-33.39462556405404,-3.3753365888661815,-6.558734030575396,3.1833974417092143,-32.59913081605159,-3.076636994503224,-6.30994633388012,3.233309339376896,-34.987926090646745,-3.9901039828577285,-6.867504236066743,2.877400253209015,-33.63946106412205,-3.4182081093308843,-6.516108694227993,3.097900584897109,-32.741775259304056,-3.0364584690938607,-6.151530545170024,3.115072076076163,-36.11287123963148,-4.037650375582397,-6.6093563228987255,2.571705947316328
