Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Injection_Component_1,Decay_Component_1
1999-01-11 00:00:00,-19.0,5.0,-20.537598206999125,0.46240179300087547,-2.518592799107837,2.9809945921087126,-20.537598206999125,0.46240179300087547,-2.518592799107837,2.9809945921087126
1999-01-11 01:00:00,-14.0,3.0,-20.180659592898465,0.3569386141006605,-2.599629766308171,2.9565683804088314,-20.180659592898465,0.3569386141006605,-2.599629766308171,2.9565683804088314
1999-01-11 02:00:00,-11.0,1.0,-19.622833551682582,0.5578260412158822,-2.3799559045713274,2.9377819457872096,-19.622833551682582,0.5578260412158822,-2.3799559045713274,2.9377819457872096
1999-01-11 03:00:00,-10.0,0.0,-19.071071886309944,0.5517616653726396,-2.3567806225059713,2.908542287878611,-19.071071886309944,0.5517616653726396,-2.3567806225059713,2.908542287878611
1999-01-11 04:00:00,-10.0,-2.0,-17.994196757426508,1.0768751288834375,-1.8028892417469482,2.8797643706303857,-17.994196757426508,1.0768751288834375,-1.8028892417469482,2.8797643706303857
1999-01-11 05:00:00,-12.0,-2.0,-18.95893987344903,-0.9647431160225217,-3.788753649748947,2.824010533726425,-18.95893987344903,-0.9647431160225217,-3.788753649748947,2.824010533726425
1999-01-11 06:00:00,-14.0,-4.0,-18.40961629292087,0.5493235805281591,-2.3246098779405004,2.8739334584686596,-18.40961629292087,0.5493235805281591,-2.3246098779405004,2.8739334584686596
1999-01-11 07:00:00,-18.0,6.0,-17.6583709838018,0.7512453091190712,-2.094208472388684,2.845453781507755,-17.6583709838018,0.7512453091190712,-2.094208472388684,2.845453781507755
1999-01-11 08:00:00,-12.0,5.0,-18.750239065125918,-1.091868081324118,-3.8986031448171046,2.8067350634929866,-18.750239065125918,-1.091868081324118,-3.8986031448171046,2.8067350634929866
1999-01-11 09:00:00,-7.0,-3.0,-18.115534717029774,0.6347043480961423,-2.2283923139673782,2.8630966620635205,-18.115534717029774,0.6347043480961423,-2.2283923139673782,2.8630966620635205
1999-01-11 10:00:00,-10.0,0.0,-18.029436467942965,0.08609824908681052,-2.7441671581642026,2.830265407251013,-18.029436467942965,0.08609824908681052,-2.7441671581642026,2.830265407251013
1999-01-11 11:00:00,-10.0,2.0,-17.558059668799075,0.4713767991438882,-2.3544496001555855,2.8258263992994737,-17.558059668799075,0.4713767991438882,-2.3544496001555855,2.8258263992994737
1999-01-11 12:00:00,-8.0,1.0,-16.639693266187304,0.918366402611771,-1.8832187502702025,2.8015851528819735,-16.639693266187304,0.918366402611771,-1.8832187502702025,2.8015851528819735
1999-01-11 13:00:00,-7.0,1.0,-15.766110893813458,0.8735823723738472,-1.8810743426748138,2.754656715048661,-15.766110893813458,0.8735823723738472,-1.8810743426748138,2.754656715048661
1999-01-11 14:00:00,-6.0,1.0,-14.958158952933902,0.8079519408795572,-1.9024326423248834,2.7103845832044406,-14.958158952933902,0.8079519408795572,-1.9024326423248834,2.7103845832044406
1999-01-11 15:00:00,-5.0,-3.0,-15.490854001774332,-0.5326950488404303,-3.20245282155909,2.66975777271866,-15.490854001774332,-0.5326950488404303,-3.20245282155909,2.66975777271866
1999-01-11 16:00:00,-8.0,-4.0,-15.273082574805187,0.2177714269691462,-2.478737766998994,2.69650919396814,-15.273082574805187,0.2177714269691462,-2.478737766998994,2.69650919396814
1999-01-11 17:00:00,-12.0,-4.0,-16.269099231270822,-0.9960166564656356,-3.6815734681609196,2.685556811695284,-16.269099231270822,-0.9960166564656356,-3.6815734681609196,2.685556811695284
1999-01-11 18:00:00,-16.0,-2.0,-17.88858867068065,-1.6194894394098296,-4.355321080737299,2.735831641327469,-17.88858867068065,-1.6194894394098296,-4.355321080737299,2.735831641327469
1999-01-11 19:00:00,-18.0,-1.0,-18.705234957492998,-0.8166462868123472,-3.6352184411394943,2.818572154327147,-18.705234957492998,-0.8166462868123472,-3.6352184411394943,2.818572154327147
1999-01-11 20:00:00,-19.0,2.0,-19.394519051358657,-0.6892840938656573,-3.550046599127974,2.8607625052623167,-19.394519051358657,-0.6892840938656573,-3.550046599127974,2.8607625052623167
1999-01-11 21:00:00,-17.0,-1.0,-19.74390436112008,-0.349385309761423,-3.246002176012771,2.896616866251348,-19.74390436112008,-0.349385309761423,-3.246002176012771,2.896616866251348
1999-01-11 22:00:00,-18.0,1.0,-18.98773848094199,0.7561658801780915,-2.158710170404133,2.9148760505822247,-18.98773848094199,0.7561658801780915,-2.158710170404133,2.9148760505822247
1999-01-11 23:00:00,-17.0,4.0,-18.98607222348638,0.0016662574556081111,-2.873764176867275,2.875430434322883,-18.98607222348638,0.0016662574556081111,-2.873764176867275,2.875430434322883
1999-01-12 00:00:00,-13.0,0.0,-19.212196709140468,-0.22612448565408583,-3.101468295888645,2.875343810234559,-19.212196709140468,-0.22612448565408583,-3.101468295888645,2.875343810234559
