Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Injection_Component_1,Decay_Component_1
2000-06-06 00:00:00,4.0,-11.0,5.605259008444035,-0.3947409915559652,-2.117839130890281,1.7230981393343157,5.605259008444035,-0.3947409915559652,-2.117839130890281,1.7230981393343157
2000-06-06 01:00:00,-7.0,-4.0,5.395699508906733,-0.20955949953730202,-1.9485802937776444,1.7390207942403424,5.395699508906733,-0.20955949953730202,-1.9485802937776444,1.7390207942403424
2000-06-06 02:00:00,-11.0,4.0,5.208818740110449,-0.18688076879628412,-1.9343843154961724,1.7475035466998883,5.208818740110449,-0.18688076879628412,-1.9343843154961724,1.7475035466998883
2000-06-06 03:00:00,-7.0,-5.0,5.113452234636896,-0.09536650547355308,-1.8504522022126655,1.7550856967391124,5.113452234636896,-0.09536650547355308,-1.8504522022126655,1.7550856967391124
2000-06-06 04:00:00,-12.0,7.0,4.983404827472234,-0.13004740716466223,-1.8890086507777513,1.758961243613089,4.983404827472234,-0.13004740716466223,-1.8890086507777513,1.758961243613089
2000-06-06 05:00:00,-5.0,2.0,4.854917964436069,-0.1284868630361653,-1.8927399199937271,1.7642530569575618,4.854917964436069,-0.1284868630361653,-1.8927399199937271,1.7642530569575618
2000-06-06 06:00:00,-3.0,9.0,4.721631392177908,-0.13328657225816043,-1.9027757475401457,1.7694891752819852,4.721631392177908,-0.13328657225816043,-1.9027757475401457,1.7694891752819852
2000-06-06 07:00:00,6.0,1.0,4.541075196881495,-0.18055619529641298,-1.9554852862347956,1.7749290909383826,4.541075196881495,-0.18055619529641298,-1.9554852862347956,1.7749290909383826
2000-06-06 08:00:00,7.0,-6.0,3.665747961777546,-0.8753272351039494,-2.6576388046382116,1.7823115695342622,3.665747961777546,-0.8753272351039494,-2.6576388046382116,1.7823115695342622
2000-06-06 09:00:00,1.0,5.0,1.5771259422892876,-2.0886220194882585,-3.9069406508113773,1.8183186313231188,1.5771259422892876,-2.0886220194882585,-3.9069406508113773,1.8183186313231188
2000-06-06 10:00:00,6.0,-4.0,-2.677910933951677,-4.255036876240965,-6.160726789976474,1.905689913735509,-2.677910933951677,-4.255036876240965,-6.160726789976474,1.905689913735509
2000-06-06 11:00:00,2.0,-4.0,-6.76946426891937,-4.091553334967693,-6.181582830039847,2.0900294950721543,-6.76946426891937,-4.091553334967693,-6.181582830039847,2.0900294950721543
2000-06-06 12:00:00,-2.0,5.0,-7.800376050940139,-1.0309117820207696,-3.306223112540288,2.2753113305195183,-7.800376050940139,-1.0309117820207696,-3.306223112540288,2.2753113305195183
2000-06-06 13:00:00,3.0,4.0,-7.402003172040006,0.3983728789001335,-1.9248631457726473,2.323236024672781,-7.402003172040006,0.3983728789001335,-1.9248631457726473,2.323236024672781
2000-06-06 14:00:00,7.0,0.0,-7.001408181826983,0.40059499021302303,-1.9040623920973787,2.3046573823104017,-7.001408181826983,0.40059499021302303,-1.9040623920973787,2.3046573823104017
2000-06-06 15:00:00,7.0,-13.0,-7.832856026707415,-0.8314478448804321,-3.1174981630681673,2.286050318187735,-7.832856026707415,-0.8314478448804321,-3.1174981630681673,2.286050318187735
2000-06-06 16:00:00,-6.0,-7.0,-7.382013988641072,0.4508420380663438,-1.873912021306216,2.3247540593725597,-7.382013988641072,0.4508420380663438,-1.873912021306216,2.3247540593725597
2000-06-06 17:00:00,-13.0,3.0,-6.929768380909482,0.45224560773159017,-1.851481517858452,2.3037271255900422,-6.929768380909482,0.45224560773159017,-1.851481517858452,2.3037271255900422
2000-06-06 18:00:00,-10.0,2.0,-6.481106607484371,0.4486617734251106,-1.834068928183897,2.2827307016090077,-6.481106607484371,0.4486617734251106,-1.834068928183897,2.2827307016090077
2000-06-06 19:00:00,-8.0,4.0,-6.0522363510393085,0.4288702564450626,-1.8331253888419263,2.261995645286989,-6.0522363510393085,0.4288702564450626,-1.8331253888419263,2.261995645286989
2000-06-06 20:00:00,-4.0,1.0,-5.629716940522197,0.4225194105171117,-1.8197442854467019,2.2422636959638136,-5.629716940522197,0.4225194105171117,-1.8197442854467019,2.2422636959638136
2000-06-06 21:00:00,-3.0,0.0,-5.294358920375341,0.33535802014685623,-1.887550453612887,2.2229084737597433,-5.294358920375341,0.33535802014685623,-1.887550453612887,2.2229084737597433
2000-06-06 22:00:00,-3.0,1.0,-4.987856272609802,0.3065026477655388,-1.9011031096157425,2.2076057573812813,-4.987856272609802,0.3065026477655388,-1.9011031096157425,2.2076057573812813
2000-06-06 23:00:00,-2.0,-2.0,-4.662355312813363,0.32550095979643956,-1.8681650089505748,2.1936659687470144,-4.662355312813363,0.32550095979643956,-1.8681650089505748,2.1936659687470144
2000-06-07 00:00:00,-4.0,-6.0,-4.397971939859142,0.2643833729542209,-1.9145271011628746,2.1789104741170955,-4.397971939859142,0.2643833729542209,-1.9145271011628746,2.1789104741170955
2000-06-07 01:00:00,-10.0,1.0,-4.105865313194371,0.2921066266647705,-1.874855560648187,2.1669621873129574,-4.105865313194371,0.2921066266647705,-1.874855560648187,2.1669621873129574
2000-06-07 02:00:00,-9.0,5.0,-3.8730264370282246,0.23283887616614685,-1.92096032394904,2.153799200115187,-3.8730264370282246,0.23283887616614685,-1.92096032394904,2.153799200115187
2000-06-07 03:00:00,-4.0,4.0,-3.639028398153411,0.23399803887481374,-1.9093376347820343,2.143335673656848,-3.639028398153411,0.23399803887481374,-1.9093376347820343,2.143335673656848
2000-06-07 04:00:00,0.0,3.0,-3.452232565971963,0.18679583218144757,-1.946049892815086,2.1328457249965336,-3.452232565971963,0.18679583218144757,-1.946049892815086,2.1328457249965336
2000-06-07 05:00:00,3.0,-1.0,-3.275679252931493,0.1765533130404704,-1.947936971499028,2.1244902845394984,-3.275679252931493,0.1765533130404704,-1.947936971499028,2.1244902845394984
2000-06-07 06:00:00,2.0,-4.0,-3.0880087034344887,0.1876705494970039,-1.9289375202038854,2.1166080697008893,-3.0880087034344887,0.1876705494970039,-1.9289375202038854,2.1166080697008893
2000-06-07 07:00:00,-2.0,-5.0,-5.166687285568264,-2.0786785821337754,-4.1869241705308875,2.108245588397112,-5.166687285568264,-2.0786785821337754,-4.1869241705308875,2.108245588397112
2000-06-07 08:00:00,-7.0,4.0,-5.352868896225021,-0.18618161065675753,-2.387975476950008,2.2017938662932504,-5.352868896225021,-0.18618161065675753,-2.387975476950008,2.2017938662932504
