Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Injection_Component_1,Decay_Component_1
2001-03-29 00:00:00,-53.0,0.0,-53.930937097845735,1.0690629021542644,-3.98330461790852,5.052367520062784,-53.930937097845735,1.0690629021542644,-3.98330461790852,5.052367520062784
2001-03-29 01:00:00,-53.0,8.0,-53.814939436521954,0.11599766132378342,-4.862966983835028,4.978964645158811,-53.814939436521954,0.11599766132378342,-4.862966983835028,4.978964645158811
2001-03-29 02:00:00,-45.0,0.0,-52.46457108944667,1.3503683470752792,-3.620664090203668,4.971032437278947,-52.46457108944667,1.3503683470752792,-3.620664090203668,4.971032437278947
2001-03-29 03:00:00,-45.0,-6.0,-51.46599620494283,0.9985748845038391,-3.880581313137014,4.879156197640853,-51.46599620494283,0.9985748845038391,-3.880581313137014,4.879156197640853
2001-03-29 04:00:00,-51.0,4.0,-51.34919578945028,0.11680041549255549,-4.694966009949144,4.811766425441699,-51.34919578945028,0.11680041549255549,-4.694966009949144,4.811766425441699
2001-03-29 05:00:00,-47.0,16.0,-52.57764116806906,-1.2284453786187823,-6.032360030098725,4.803914651479943,-52.57764116806906,-1.2284453786187823,-6.032360030098725,4.803914651479943
2001-03-29 06:00:00,-31.0,-2.0,-50.72702755709175,1.8506136109773035,-3.0362027639781344,4.886816374955438,-50.72702755709175,1.8506136109773035,-3.0362027639781344,4.886816374955438
2001-03-29 07:00:00,-33.0,1.0,-50.07232823480314,0.654699322288617,-4.1074988199377165,4.7621981422263335,-50.07232823480314,0.654699322288617,-4.1074988199377165,4.7621981422263335
2001-03-29 08:00:00,-32.0,2.0,-47.74188656696809,2.330441667835044,-2.3880551863765684,4.718496854211613,-47.74188656696809,2.330441667835044,-2.3880551863765684,4.718496854211613
2001-03-29 09:00:00,-30.0,7.0,-45.565925104801956,2.175961462166133,-2.38861273235137,4.564574194517503,-45.565925104801956,2.175961462166133,-2.38861273235137,4.564574194517503
2001-03-29 10:00:00,-23.0,-5.0,-43.47836913984693,2.0875559649550204,-2.3356029765933655,4.423158941548386,-43.47836913984693,2.0875559649550204,-2.3356029765933655,4.423158941548386
2001-03-29 11:00:00,-28.0,1.0,-41.485105998668246,1.9932631411786845,-2.296317429445847,4.289580570624532,-41.485105998668246,1.9932631411786845,-2.296317429445847,4.289580570624532
2001-03-29 12:00:00,-27.0,-1.0,-39.57077104122119,1.9143349574470552,-2.2496122320182854,4.163947189465341,-39.57077104122119,1.9143349574470552,-2.2496122320182854,4.163947189465341
2001-03-29 13:00:00,-28.0,0.0,-37.762084481034705,1.8086865601864868,-2.2363597930787846,4.045046353265271,-37.762084481034705,1.8086865601864868,-2.2363597930787846,4.045046353265271
2001-03-29 14:00:00,-28.0,8.0,-36.23834955907649,1.523734921958218,-2.410554824385676,3.934289746343894,-36.23834955907649,1.523734921958218,-2.410554824385676,3.934289746343894
2001-03-29 15:00:00,-20.0,-10.0,-34.68323238379551,1.5551171752809765,-2.287058423812918,3.8421755990938946,-34.68323238379551,1.5551171752809765,-2.287058423812918,3.8421755990938946
2001-03-29 16:00:00,-30.0,2.0,-33.0634255038115,1.6198068799840084,-2.12948251852462,3.7492893985086284,-33.0634255038115,1.6198068799840084,-2.12948251852462,3.7492893985086284
2001-03-29 17:00:00,-28.0,5.0,-31.983848687065965,1.0795768167455382,-2.574170967703401,3.653747784448939,-31.983848687065965,1.0795768167455382,-2.574170967703401,3.653747784448939
2001-03-29 18:00:00,-23.0,2.0,-30.72162895461753,1.262219732448437,-2.3285357956765775,3.5907555281250145,-30.72162895461753,1.262219732448437,-2.3285357956765775,3.5907555281250145
2001-03-29 19:00:00,-21.0,-1.0,-29.932988882223537,0.7886400723939917,-2.7291607409631027,3.5178008133570944,-29.932988882223537,0.7886400723939917,-2.7291607409631027,3.5178008133570944
2001-03-29 20:00:00,-22.0,-4.0,-28.547222040359845,1.385766841863692,-2.0868316256461767,3.4725984675098687,-28.547222040359845,1.385766841863692,-2.0868316256461767,3.4725984675098687
2001-03-29 21:00:00,-26.0,-5.0,-27.19520529771463,1.352016742645214,-2.0418620241770453,3.3938787668222594,-27.19520529771463,1.352016742645214,-2.0418620241770453,3.3938787668222594
2001-03-29 22:00:00,-31.0,0.0,-25.92156587921796,1.2736394184966682,-2.0443066488357884,3.3179460673324566,-25.92156587921796,1.2736394184966682,-2.0443066488357884,3.3179460673324566
