Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Injection_Component_1,Decay_Component_1
2003-05-27 00:00:00,-20.0,0.0,-28.356287353980072,-3.3562873539800737,-6.552774893874596,3.1964875398945223,-28.356287353980072,-3.3562873539800737,-6.552774893874596,3.1964875398945223
2003-05-27 01:00:00,-20.0,-8.0,-32.32033435978368,-3.964047005803604,-7.347150301320116,3.3831032955165115,-32.32033435978368,-3.964047005803604,-7.347150301320116,3.3831032955165115
2003-05-27 02:00:00,-28.0,-4.0,-34.719957545126015,-2.3996231853423344,-6.009953569823226,3.610330384480892,-34.719957545126015,-2.3996231853423344,-6.009953569823226,3.610330384480892
2003-05-27 03:00:00,-32.0,5.0,-35.487731015214706,-0.7677734700886902,-4.519243336675322,3.7514698665866315,-35.487731015214706,-0.7677734700886902,-4.519243336675322,3.7514698665866315
2003-05-27 04:00:00,-27.0,0.0,-36.797281383444364,-1.3095503682296608,-5.106750079734561,3.7971997115049003,-36.797281383444364,-1.3095503682296608,-5.106750079734561,3.7971997115049003
2003-05-27 05:00:00,-27.0,8.0,-35.407169542749116,1.3901118406952504,-2.4857260737723816,3.875837914467632,-35.407169542749116,1.3901118406952504,-2.4857260737723816,3.875837914467632
2003-05-27 06:00:00,-19.0,2.0,-33.86645207708445,1.540717465664664,-2.2516708633098586,3.7923883289745226,-33.86645207708445,1.540717465664664,-2.2516708633098586,3.7923883289745226
2003-05-27 07:00:00,-17.0,1.0,-32.482525637580125,1.3839264395043251,-2.317032406817301,3.700958846321626,-32.482525637580125,1.3839264395043251,-2.317032406817301,3.700958846321626
2003-05-27 08:00:00,-16.0,-1.0,-33.665287482652644,-1.182761845072522,-4.802546617555711,3.619784772483189,-33.665287482652644,-1.182761845072522,-4.802546617555711,3.619784772483189
2003-05-27 09:00:00,-17.0,-3.0,-32.25217228145789,1.4131152011947545,-2.275988445441564,3.6891036466363185,-32.25217228145789,1.4131152011947545,-2.275988445441564,3.6891036466363185
2003-05-27 10:00:00,-20.0,-12.0,-35.58852071112699,-3.3363484296691044,-6.9427092275584315,3.606360797889327,-35.58852071112699,-3.3363484296691044,-6.9427092275584315,3.606360797889327
2003-05-27 11:00:00,-32.0,2.0,-35.05225160279385,0.5362691083331392,-3.2669543734296203,3.8032234817627595,-35.05225160279385,0.5362691083331392,-3.2669543734296203,3.8032234817627595
2003-05-27 12:00:00,-30.0,8.0,-33.44743297916709,1.604818623626766,-2.1664092173172107,3.771227840943977,-33.44743297916709,1.604818623626766,-2.1664092173172107,3.771227840943977
2003-05-27 13:00:00,-22.0,-2.0,-34.59210268248912,-1.1446697033220294,-4.820956017118924,3.6762863137968944,-34.59210268248912,-1.1446697033220294,-4.820956017118924,3.6762863137968944
2003-05-27 14:00:00,-24.0,-1.0,-33.04804024047542,1.544062442013694,-2.199819087653364,3.743881529667058,-33.04804024047542,1.544062442013694,-2.199819087653364,3.743881529667058
2003-05-27 15:00:00,-25.0,1.0,-31.57348325390962,1.4745569865657995,-2.1782892353956633,3.652846221961463,-31.57348325390962,1.4745569865657995,-2.1782892353956633,3.652846221961463
2003-05-27 16:00:00,-24.0,-2.0,-32.30692023330661,-0.7334369793969895,-4.300391757594861,3.5669547781978714,-32.30692023330661,-0.7334369793969895,-4.300391757594861,3.5669547781978714
2003-05-27 17:00:00,-26.0,4.0,-31.59919181279275,0.7077284205138632,-2.9018205866867612,3.6095490072006244,-31.59919181279275,0.7077284205138632,-2.9018205866867612,3.6095490072006244
