Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Injection_Component_1,Decay_Component_1
2024-06-26 00:00:00,-4.0,0.0,-1.4099435429337035,0.5900564570662965,-1.4700342947907412,2.0600907518570377,-1.4099435429337035,0.5900564570662965,-1.4700342947907412,2.0600907518570377
2024-06-26 01:00:00,-4.0,0.0,-0.8645122051883662,0.5454313377453373,-1.4887764171744369,2.034207754919774,-0.8645122051883662,0.5454313377453373,-1.4887764171744369,2.034207754919774
2024-06-26 02:00:00,-4.0,5.0,-0.35860079008339785,0.5059114151049684,-1.5045163689245888,2.0104277840295572,-0.35860079008339785,0.5059114151049684,-1.5045163689245888,2.0104277840295572
2024-06-26 03:00:00,1.0,5.0,0.11336996404058541,0.47197075412398326,-1.5165250514587645,1.9884958055827477,0.11336996404058541,0.47197075412398326,-1.5165250514587645,1.9884958055827477
2024-06-26 04:00:00,6.0,3.0,0.567518968762748,0.4541490047221626,-1.513994650496206,1.9681436552183686,0.567518968762748,0.4541490047221626,-1.513994650496206,1.9681436552183686
2024-06-26 05:00:00,9.0,2.0,1.0063861980551092,0.4388672292923612,-1.5097916116092445,1.9486588409016057,1.0063861980551092,0.4388672292923612,-1.5097916116092445,1.9486588409016057
2024-06-26 06:00:00,11.0,-2.0,1.4462449059591238,0.4398587079040146,-1.4900630617316701,1.9299217696356847,1.4462449059591238,0.4398587079040146,-1.4900630617316701,1.9299217696356847
2024-06-26 07:00:00,9.0,-11.0,-2.414640578518186,-3.86088548447731,-5.772118677087043,1.9112331926097332,-2.414640578518186,-3.86088548447731,-5.772118677087043,1.9112331926097332
2024-06-26 08:00:00,-2.0,-1.0,-5.222034322152437,-2.8073937436342504,-4.8857707154662275,2.078376971831977,-5.222034322152437,-2.8073937436342504,-4.8857707154662275,2.078376971831977
2024-06-26 09:00:00,-3.0,-12.0,-10.192854459770041,-4.970820137617604,-7.175132581023381,2.2043124434057764,-10.192854459770041,-4.970820137617604,-7.175132581023381,2.2043124434057764
2024-06-26 10:00:00,-15.0,-4.0,-13.86168679706563,-3.6688323372955884,-6.105213729403247,2.4363813921076587,-13.86168679706563,-3.6688323372955884,-6.105213729403247,2.4363813921076587
2024-06-26 11:00:00,-19.0,0.0,-15.41867684630863,-1.5569900492429998,-4.172103828156577,2.615113778913577,-15.41867684630863,-1.5569900492429998,-4.172103828156577,2.615113778913577
2024-06-26 12:00:00,-19.0,8.0,-14.928688187776118,0.4899886585325124,-2.2028880591244984,2.6928767176570108,-14.928688187776118,0.4899886585325124,-2.2028880591244984,2.6928767176570108
2024-06-26 13:00:00,-11.0,1.0,-13.768010830676081,1.1606773571000364,-1.5076043158619483,2.6682816729619847,-13.768010830676081,1.1606773571000364,-1.5076043158619483,2.6682816729619847
2024-06-26 14:00:00,-10.0,-3.0,-12.701855880968774,1.0661549497073075,-1.5443165738949998,2.6104715236023073,-12.701855880968774,1.0661549497073075,-1.5443165738949998,2.6104715236023073
2024-06-26 15:00:00,-13.0,4.0,-11.696780036527358,1.0050758444414152,-1.552851316124646,2.557927160566061,-11.696780036527358,1.0050758444414152,-1.552851316124646,2.557927160566061
2024-06-26 16:00:00,-9.0,2.0,-11.464423097913263,0.23235693861409468,-2.2765252554286324,2.508882194042727,-11.464423097913263,0.23235693861409468,-2.2765252554286324,2.508882194042727
2024-06-26 17:00:00,-7.0,-1.0,-10.500148933463748,0.9642741644495152,-1.5333372070066107,2.497611371456126,-10.500148933463748,0.9642741644495152,-1.5333372070066107,2.497611371456126
2024-06-26 18:00:00,-8.0,1.0,-9.596315843697518,0.9038330897662314,-1.5472758563766358,2.4511089461428672,-9.596315843697518,0.9038330897662314,-1.5472758563766358,2.4511089461428672
2024-06-26 19:00:00,-7.0,0.0,-9.823505842722431,-0.2271899990249131,-2.635108068796618,2.407918069771705,-9.823505842722431,-0.2271899990249131,-2.635108068796618,2.407918069771705
2024-06-26 20:00:00,-7.0,2.0,-9.81900486997348,0.004500972748950893,-2.4142375526660613,2.418738525415012,-9.81900486997348,0.004500972748950893,-2.4142375526660613,2.418738525415012
2024-06-26 21:00:00,-5.0,5.0,-8.907870824554285,0.9111340454191947,-1.5073898751024095,2.4185239205216043,-8.907870824554285,0.9111340454191947,-1.5073898751024095,2.4185239205216043
2024-06-26 22:00:00,0.0,0.0,-8.03363586431459,0.8742349602396953,-1.5010424286200594,2.3752773888597547,-8.03363586431459,0.8742349602396953,-1.5010424286200594,2.3752773888597547
2024-06-26 23:00:00,0.0,-3.0,-8.151864333292323,-0.1182284689777342,-2.4523774925098394,2.334149023532105,-8.151864333292323,-0.1182284689777342,-2.4523774925098394,2.334149023532105
2024-06-27 00:00:00,-3.0,1.0,-8.183002534832323,-0.031138201540000132,-2.3708282777607232,2.339690076220723,-8.183002534832323,-0.031138201540000132,-2.3708282777607232,2.339690076220723
2024-06-27 01:00:00,-2.0,6.0,-7.7371826946782,0.445819840154122,-1.895330693347558,2.34115053350168,-7.7371826946782,0.445819840154122,-1.895330693347558,2.34115053350168
2024-06-27 02:00:00,4.0,-1.0,-6.879813613943384,0.8573690807348167,-1.4629148615740515,2.320283942308868,-6.879813613943384,0.8573690807348167,-1.4629148615740515,2.320283942308868
2024-06-27 03:00:00,3.0,2.0,-6.064669979028909,0.815143634914475,-1.4652737099289788,2.2804173448434537,-6.064669979028909,0.815143634914475,-1.4652737099289788,2.2804173448434537
2024-06-27 04:00:00,5.0,4.0,-5.317688401541799,0.7469815774871098,-1.495852962239219,2.2428345397263287,-5.317688401541799,0.7469815774871098,-1.495852962239219,2.2428345397263287
2024-06-27 05:00:00,9.0,1.0,-4.81115019830523,0.5065382032365697,-1.7021303907696765,2.2086685940062463,-4.81115019830523,0.5065382032365697,-1.7021303907696765,2.2086685940062463
2024-06-27 06:00:00,10.0,1.0,-4.131518239598893,0.6796319587063357,-1.5060174542413605,2.185649412947696,-4.131518239598893,0.6796319587063357,-1.5060174542413605,2.185649412947696
2024-06-27 07:00:00,11.0,0.0,-3.484083206172971,0.6474350334259222,-1.5075185395581325,2.1549535729840548,-3.484083206172971,0.6474350334259222,-1.5075185395581325,2.1549535729840548
2024-06-27 08:00:00,11.0,1.0,-2.840769914741161,0.6433132914318105,-1.4826005232997181,2.1259138147315286,-2.840769914741161,0.6433132914318105,-1.4826005232997181,2.1259138147315286
2024-06-27 09:00:00,12.0,1.0,-2.214407921727915,0.6263619930132458,-1.4708920578288966,2.0972540508421424,-2.214407921727915,0.6263619930132458,-1.4708920578288966,2.0972540508421424
2024-06-27 10:00:00,13.0,-2.0,-1.6029400741228577,0.6114678476050572,-1.4580685004084735,2.0695363480135307,-1.6029400741228577,0.6114678476050572,-1.4580685004084735,2.0695363480135307
2024-06-27 11:00:00,11.0,4.0,-1.0262872861659307,0.576652787956927,-1.4660028085114107,2.0426555964683377,-1.0262872861659307,0.576652787956927,-1.4660028085114107,2.0426555964683377
2024-06-27 12:00:00,15.0,5.0,-0.4515783710464736,0.5747089151194571,-1.442757430177399,2.017466345296856,-0.4515783710464736,0.5747089151194571,-1.442757430177399,2.017466345296856
2024-06-27 13:00:00,20.0,-4.0,0.08639733319599885,0.5379757042424724,-1.4545417896926853,1.9925174939351578,0.08639733319599885,0.5379757042424724,-1.4545417896926853,1.9925174939351578
