Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Burton,Pred_dDST_dt_Burton,Pred_DST_OBM,Pred_dDST_dt_OBM
2021-11-02 00:00:00,15.0,-9.0,14.492764020762664,-1.5072359792373364,-2.6078427942681617,1.1006068150308252,10.977551255138547,-5.022448744861452,5.403407311557249,-10.596592688442751
2021-11-02 01:00:00,6.0,-9.0,10.614697123559331,-3.878066897203332,-5.027616109005561,1.149549211802229,0.5811005255231017,-10.396450729615445,-8.187222132640278,-13.590629444197527
2021-11-02 02:00:00,-3.0,-8.0,8.740846530409353,-1.8738505931499783,-3.1542206808170956,1.2803700876671174,-3.540851948562242,-4.121952474085344,-12.973158413176769,-4.785936280536492
2021-11-02 03:00:00,-11.0,-1.0,5.430450586815848,-3.3103959435935053,-4.656503220078869,1.3461072764853637,-10.590651735280275,-7.049799786718033,-19.862143210886977,-6.888984797710206
2021-11-02 04:00:00,-12.0,2.0,3.3705639067075426,-2.0598866801083053,-3.526148527040535,1.4662618469322295,-13.708415267194265,-3.1177635319139902,-21.778218087161964,-1.9160748762749877
2021-11-02 05:00:00,-10.0,-2.0,-1.306066627867855,-4.676630534575398,-6.2202504341768785,1.5436198996014807,-23.41708634675048,-9.708671079556213,-30.132831133932097,-8.354613046770133
2021-11-02 06:00:00,-12.0,2.0,-2.556930699141869,-1.2508640712740142,-2.977494768878936,1.726630697604922,-23.010462102466406,0.40662424428407634,-27.247102204134983,2.8857289297971134
2021-11-02 07:00:00,-10.0,3.0,-3.108487729858017,-0.5515570307161475,-2.3288752423093873,1.7773182115932398,-22.5971827618196,0.4132793406468063,-26.28402272974565,0.963079474389332
2021-11-02 08:00:00,-7.0,2.0,-3.29980641670076,-0.191318686842743,-1.991220042840335,1.799901355997592,-22.23702904805779,0.36015371376181204,-25.44541842445874,0.8386043052869118
2021-11-02 09:00:00,-5.0,1.0,-3.4416406974981886,-0.14183428079742866,-1.949602359701956,1.8077680789045274,-21.92656607529389,0.3104629727638974,-24.71859165952765,0.7268267649310899
2021-11-02 10:00:00,-4.0,0.0,-5.461122991068418,-2.01948229357023,-3.8330934469826445,1.8136111534124146,-23.95771003531811,-2.0311439600242203,-25.62569192263497,-0.907100263107322
2021-11-02 11:00:00,-4.0,-5.0,-8.095465937743718,-2.6343429466752992,-4.532172445189364,1.8978294985140645,-27.39360657749613,-3.435896542178016,-27.93732048064997,-2.311628558014999
2021-11-02 12:00:00,-9.0,5.0,-8.170355791463564,-0.07488985371984613,-2.0854519514097545,2.0105620976899083,-26.40287627861185,0.9907302988842811,-26.87696772710923,1.0603527535407393
2021-11-02 13:00:00,-4.0,3.0,-8.245072339559046,-0.0747165480954819,-2.0885309832516996,2.0138144351562177,-25.54543431424416,0.8574419643676863,-25.95881203013386,0.91815569697537
2021-11-02 14:00:00,-1.0,0.0,-8.314612832922078,-0.0695404933630317,-2.086602358911141,2.017061865548109,-24.800057857172952,0.7453764570712079,-25.160494787239884,0.7983172428939745
2021-11-02 15:00:00,-1.0,-2.0,-8.390094925235026,-0.07548209231294756,-2.095568770319003,2.0200866780060553,-24.153309338387203,0.6467485187857492,-24.46758237995272,0.6929124072871631
2021-11-02 16:00:00,-3.0,-4.0,-10.664121893098706,-2.2740269678636795,-4.297399465931622,2.023372498067942,-26.761997069628002,-2.6086877312408,-26.309191126957735,-1.8416087470050162
2021-11-02 17:00:00,-7.0,-2.0,-10.595675661524496,0.06844623157420981,-2.055169165711503,2.123615397285713,-25.86287909629581,0.8991179733321918,-25.469777339959677,0.8394137869980589
2021-11-02 18:00:00,-9.0,-1.0,-10.481761900191705,0.11391376133279074,-2.006649037564807,2.120562798897598,-25.07962189901561,0.7832571972801985,-24.738354793549586,0.731422546410091
2021-11-02 19:00:00,-10.0,1.0,-10.84847739569387,-0.36671549550216387,-2.4822027806491263,2.1154872851469624,-24.399084525552688,0.6805373734629215,-24.102817680909887,0.6355371126396987
2021-11-02 20:00:00,-9.0,8.0,-10.709439413144452,0.13903798254941857,-1.9928103120334277,2.1318482945828463,-23.806779983358012,0.592304542194674,-23.549581065134554,0.5532366157753345
2021-11-02 21:00:00,-1.0,2.0,-10.585307754285694,0.12413165885875843,-2.001506039323316,2.1256376981820746,-23.290235806770486,0.5165441765875252,-23.066955373607605,0.48262569152694845
2021-11-02 22:00:00,1.0,-1.0,-10.466814702759805,0.11849305152588929,-2.001607545867557,2.120100597393446,-22.83974916959938,0.4504866371711084,-22.64591623188939,0.42103914171821566
2021-11-02 23:00:00,0.0,1.0,-11.056056898517273,-0.5892421957574681,-2.7040639485571187,2.1148217527996507,-22.44677925764083,0.39296991195854875,-22.27851200605897,0.3674042258304198
2021-11-03 00:00:00,1.0,-3.0,-12.409093827986908,-1.3530369294696345,-3.4941743164128076,2.141137386943173,-23.234817520095298,-0.7880382624544684,-22.70559853531196,-0.4270865292529884
2021-11-03 01:00:00,-2.0,0.0,-12.763761358811932,-0.35466753082502356,-2.556847523023318,2.2021799921982943,-22.7961586478063,0.438658872288996,-22.336107621958153,0.3694909133538083
2021-11-03 02:00:00,-2.0,1.0,-12.468852199660288,0.29490915915164306,-1.9234136712880492,2.2183228304396923,-22.41512027800535,0.38103836980094996,-22.015196796343076,0.3209108256150755
2021-11-03 03:00:00,-1.0,1.0,-12.143451583353368,0.32540061630691963,-1.8794951731468978,2.2048957894538175,-22.084306838271804,0.33081343973354516,-21.736651954067902,0.27854484227517434
2021-11-03 04:00:00,0.0,0.0,-11.837849422597333,0.30560216075603486,-1.8845256276586133,2.190127788414648,-21.79696504891331,0.28734178935849314,-21.494747204405577,0.24190474966232406
2021-11-03 05:00:00,0.0,-3.0,-11.50643467847605,0.3314147441212838,-1.8448887635975129,2.1763035077187967,-21.547443601809718,0.24952144710359356,-21.284724100192204,0.21002310421337478
2021-11-03 06:00:00,-3.0,0.0,-11.420695470195206,0.08573920828084436,-2.0756218252632594,2.161361033544104,-21.33172028929334,0.21572331251637902,-21.10333571127502,0.18138838891718495
2021-11-03 07:00:00,-3.0,2.0,-11.684084747911223,-0.26338927771601695,-2.420892974305992,2.157503696589975,-21.144774099744513,0.1869461895488271,-20.946236615963883,0.15709909531113417
2021-11-03 08:00:00,-1.0,2.0,-11.493786141581182,0.1902986063300407,-1.97906572302605,2.1693643293560907,-20.98314652557748,0.1616275741670317,-20.81055459670759,0.13568201925629353
2021-11-03 09:00:00,1.0,0.0,-11.0869259499337,0.40686019164748277,-1.7539315779220805,2.1607917695695633,-20.843256258365788,0.13989026721169548,-20.69321861622946,0.1173359804781314
2021-11-03 10:00:00,1.0,-2.0,-10.692652673042412,0.3942732768912891,-1.7482472114446437,2.142520488335933,-20.725042040456973,0.11821421790881445,-20.594607902512085,0.09861071371737427
2021-11-03 11:00:00,-1.0,-1.0,-10.732157251778412,-0.03950457873600044,-2.164393053982598,2.1248884752465975,-20.62113285087313,0.10390918958384167,-20.507742016746842,0.0868658857652409
2021-11-03 12:00:00,-2.0,2.0,-11.460575212456657,-0.7284179606782448,-2.855069807875017,2.126651847196772,-20.891395588556932,-0.2702627376838016,-20.701572227934136,-0.1938302111872953
2021-11-03 13:00:00,0.0,-1.0,-12.718175935295893,-1.2576007228392347,-3.4168981479156817,2.159297425076447,-22.426766831189788,-1.535371242632855,-22.14064457625022,-1.4390723483160845
2021-11-03 14:00:00,-1.0,0.0,-13.137659766640331,-0.41948383134443823,-2.6357285209819072,2.216244689637469,-22.103393475437443,0.32337335575234327,-21.85475300521106,0.28589157103916035
2021-11-03 15:00:00,-1.0,1.0,-13.284592819475908,-0.14693305283557745,-2.382337854884879,2.2354048020493016,-21.823172558689144,0.2802209167482992,-21.607102999597803,0.24765000561325598
2021-11-03 16:00:00,0.0,1.0,-13.54655304892533,-0.26196022944942365,-2.5040957663801677,2.242135536930744,-21.580271377672933,0.2429011810162102,-21.392505458804262,0.21459754079354226
2021-11-03 17:00:00,1.0,-2.0,-13.491592036959197,0.05496101196613257,-2.199199544116381,2.2541605560825135,-21.370100454355676,0.21017092331725562,-21.20692968071802,0.18557577808624215
2021-11-03 18:00:00,-1.0,3.0,-12.951966451522342,0.5396255854368555,-1.7120093751509815,2.251634960587837,-21.187514983654737,0.18258547070093883,-21.045717622648045,0.16121205806997355
2021-11-03 19:00:00,2.0,24.0,-12.443652043474406,0.5083144080479356,-1.7185985956424046,2.22691300369034,-21.026658216377946,0.16085676727679205,-20.90343679313164,0.1422808295164057
2021-11-03 20:00:00,26.0,-20.0,-12.345842269809953,0.0978097736644532,-2.1059405577094297,2.203750331373883,-20.872609148973822,0.1540490674041247,-20.765544403139526,0.1378923899921127
2021-11-03 21:00:00,6.0,-24.0,-23.74732055974275,-11.401478289932797,-13.600785555626151,2.1993072656933554,-48.092492646059824,-27.219883497086,-47.83472175824822,-27.0691773551087
