Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3
2006-12-14 00:00:00,-25.0,0.0,-26.51055862112003,-1.5105586211200288,-26.859043998555308,-1.859043998555307,-27.027360353299514,-2.027360353299514
2006-12-14 01:00:00,-25.0,-1.0,-27.01413281490621,-0.5035741937861774,-27.15581552737039,-0.29677152881508273,-27.411443497596224,-0.3840831442967097
2006-12-14 02:00:00,-26.0,-2.0,-28.7201897946601,-1.7060569797538907,-29.394193130483576,-2.238377603113187,-29.823286768560006,-2.4118432709637823
2006-12-14 03:00:00,-28.0,0.0,-30.62852077812432,-1.9083309834642181,-32.01326239161111,-2.61906926112753,-32.63578032340083,-2.812493554840827
2006-12-14 04:00:00,-28.0,2.0,-30.953595238541624,-0.3250744604173059,-32.10146440113766,-0.08820200952655655,-32.808754656647324,-0.17297433324649383
2006-12-14 05:00:00,-26.0,0.0,-30.228854321845223,0.7247409166963997,-30.407437252790082,1.694027148347581,-31.128078767680062,1.6806758889672608
2006-12-14 06:00:00,-26.0,0.0,-29.512367899881067,0.716486421964156,-28.802805651744602,1.6046316010454795,-29.535408592806267,1.5926701748737966
2006-12-14 07:00:00,-26.0,-1.0,-29.470885001915036,0.04148289796603188,-28.449307219269233,0.3534984324753685,-29.228378186870913,0.3070304059353545
2006-12-14 08:00:00,-27.0,0.0,-29.523962410997832,-0.05307740908279743,-28.337438553668306,0.1118686656009249,-29.173056187076362,0.05532199979455081
2006-12-14 09:00:00,-27.0,-1.0,-29.19662364953506,0.32733876146277385,-27.612355746230815,0.7250828074374924,-28.474124640095287,0.6989315469810746
2006-12-14 10:00:00,-28.0,4.0,-28.419826436224128,0.7767972133109303,-26.15522345844993,1.4571322877808843,-27.00826869567979,1.4658559444154964
2006-12-14 11:00:00,-24.0,1.0,-27.734308809823336,0.68551762640079,-24.774985533598706,1.3802379248512244,-25.61716603373609,1.3911026619436995
2006-12-14 12:00:00,-23.0,-1.0,-27.491249536668366,0.24305927315497086,-24.23003463351567,0.544950900083033,-25.076106085717477,0.5410599480186125
2006-12-14 13:00:00,-24.0,17.0,-27.303283861981722,0.18796567468664424,-23.81257062548434,0.4174640080313302,-24.66314385648578,0.4129622292316949
2006-12-14 14:00:00,-7.0,-3.0,-28.610005779225304,-1.3067219172435809,-25.327168107726443,-1.514597482242103,-26.243577913962355,-1.580434057476575
2006-12-14 15:00:00,-10.0,-20.0,-34.60556859715859,-5.995562817933285,-29.62023751621347,-4.293069408487028,-30.59159359257281,-4.348015678610455
2006-12-14 16:00:00,-30.0,-2.0,-42.08575796640349,-7.480189369244907,-35.31982068595634,-5.699583169742864,-36.413319501377565,-5.821725908804754
2006-12-14 17:00:00,-32.0,-13.0,-46.066775654310554,-3.9810176879070616,-37.78156148167965,-2.461740795723314,-38.82858764111122,-2.415268139733653
2006-12-14 18:00:00,-45.0,13.0,-44.4020149100603,1.6647607442502506,-35.78778979397246,1.9937716877071925,-36.479918325935344,2.348669315175879
2006-12-14 19:00:00,-32.0,10.0,-42.813915249418166,1.5880996606421371,-33.899231479847785,1.8885583141246756,-34.24147396549408,2.238444360441266
2006-12-14 20:00:00,-22.0,7.0,-41.48437197938075,1.3295432700374175,-32.11033432184318,1.788897158004603,-32.10506847182953,2.1364054936645474
2006-12-14 21:00:00,-15.0,-12.0,-40.128638377398666,1.3557336019820787,-30.415839098697173,1.6944952231460104,-30.079389019938873,2.025679451890659
2006-12-14 22:00:00,-27.0,-42.0,-38.65734461469856,1.4712937627001046,-28.810764123639686,1.6050749750574869,-28.013626214225866,2.0657628057130086
2006-12-14 23:00:00,-69.0,-77.0,-45.66839641978703,-7.011051805088469,-33.853557942205065,-5.0427938185653804,-33.18799814903739,-5.174371934811528
2006-12-15 00:00:00,-146.0,-11.0,-75.98238384750059,-30.31398742771355,-63.13269139774671,-29.279133455541647,-64.02643506474563,-30.838436915708236
2006-12-15 01:00:00,-157.0,8.0,-90.91293780559782,-14.93055395809724,-84.55409010530227,-21.421398707555554,-86.45806068686088,-22.43162562211524
2006-12-15 02:00:00,-149.0,-7.0,-100.4311218611375,-9.51818405553968,-100.41349615697169,-15.859406051669424,-102.94604097217456,-16.487980285313686
2006-12-15 03:00:00,-156.0,-2.0,-106.7139810679153,-6.282859206777797,-110.4493960181612,-10.035899861189499,-113.31364052428397,-10.367599552109409
2006-12-15 04:00:00,-158.0,-1.0,-109.21502683395379,-2.501045766038484,-116.15497295124781,-5.70557693308662,-119.22293473582043,-5.909294211536461
2006-12-15 05:00:00,-159.0,1.0,-107.1000995456937,2.1149272882600885,-114.71422966694881,1.4407432842990007,-117.94210962830758,1.280825107512855
2006-12-15 06:00:00,-158.0,-4.0,-106.53230484991425,0.5677946957794374,-116.23020009914792,-1.515970432199106,-119.60061618681833,-1.658506558510754
2006-12-15 07:00:00,-162.0,12.0,-105.31276082668171,1.2195440232325445,-120.5391022280334,-4.308902128885481,-124.05711606380099,-4.456499876982659
2006-12-15 08:00:00,-150.0,27.0,-103.04797720878386,2.264783617897855,-123.95727144845317,-3.418169220419772,-127.57184817175224,-3.5147321079512537
2006-12-15 09:00:00,-123.0,7.0,-101.50678713890787,1.5411900698759886,-122.75330632815417,1.2039651202989958,-126.46083730526107,1.1110108664911673
2006-12-15 10:00:00,-116.0,8.0,-99.8421503115832,1.664636827324666,-121.35998386174533,1.393322466408832,-125.11714382775935,1.3436934775017233
2006-12-15 11:00:00,-108.0,27.0,-98.14371180117452,1.698438510408676,-120.39258121964471,0.9674026421006285,-124.21489904379135,0.9022447839679952
2006-12-15 12:00:00,-81.0,-9.0,-98.07504558843075,0.06866621274377081,-118.89421211129574,1.4983691083489719,-122.69242156017617,1.5224774836151806
2006-12-15 13:00:00,-90.0,-8.0,-99.22453894970008,-1.1494933612693277,-118.24666671060996,0.647545400685793,-121.95257681362575,0.7398447465504118
2006-12-15 14:00:00,-98.0,0.0,-98.37229580021413,0.8522431494859425,-115.7287326911025,2.5179340195074644,-119.40849014251765,2.5440866711081016
2006-12-15 15:00:00,-98.0,4.0,-96.22526977050009,2.147026029714041,-111.68693329380466,4.041799397297842,-115.38290919822359,4.0255809442940675
2006-12-15 16:00:00,-94.0,-1.0,-94.60928577160928,1.615983998890816,-108.59322844539248,3.0937048484121745,-112.30407197930745,3.0788372189161373
2006-12-15 17:00:00,-95.0,8.0,-92.67672770759201,1.9325580640172648,-105.5211294869435,3.0720989584489873,-109.27299705174947,3.0310749275579796
2006-12-15 18:00:00,-87.0,3.0,-90.2518682844212,2.4248594231707945,-102.34677921947734,3.1743502674661577,-106.1987184078983,3.0742786438511778
2006-12-15 19:00:00,-84.0,3.0,-87.45857619810096,2.7932920863202524,-98.00878084757822,4.337998371899117,-101.97592681759625,4.222791590302058
2006-12-15 20:00:00,-81.0,8.0,-84.59024201342149,2.868334184679467,-93.2803398601729,4.728440987405321,-97.31204431732792,4.663882500268322
2006-12-15 21:00:00,-73.0,1.0,-82.66602007382514,1.9242219395963465,-90.04924219464162,3.231097665531274,-94.08670812337033,3.225336193957589
2006-12-15 22:00:00,-72.0,-7.0,-81.75037479729633,0.9156452765288076,-88.51450602672048,1.5347361679211358,-92.55635780765873,1.5303503157116056
2006-12-15 23:00:00,-79.0,7.0,-80.25125178714202,1.4991230101543016,-85.9721691906657,2.542336836054789,-90.06661480799085,2.4897429996678877
