Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3,Pred_DST_Equation_4,Pred_dDST_dt_Equation_4
2023-04-21 00:00:00,-6.0,3.0,-5.646230569164137,0.35376943083586304,-5.486579442433636,0.5134205575663641,-5.520351648618282,0.47964835138171796,-5.545358329453425,0.4546416705465755
2023-04-21 01:00:00,-3.0,8.0,-5.301066498852021,0.3451640703121169,-4.986254308275292,0.5003251341583442,-5.052863822471755,0.4674878261465273,-5.102290505933677,0.4430678235197479
2023-04-21 02:00:00,5.0,-5.0,-5.42272510610238,-0.12165860725035932,-5.078923859305,-0.09266955102970836,-5.039042674995805,0.013821147475949647,-5.1162264622511,-0.013935956317422726
2023-04-21 03:00:00,0.0,-1.0,-5.08294498563514,0.33978012046723954,-4.588875995554833,0.49004786375016673,-4.583600525490631,0.4554421495051743,-4.683946181559683,0.43228028069141716
2023-04-21 04:00:00,-1.0,0.0,-4.751271352927468,0.33167363270767247,-4.111041403101741,0.4778345924530924,-4.139411911565603,0.44418861392502773,-4.2623981743512065,0.42154800720847624
2023-04-21 05:00:00,-1.0,3.0,-4.427419520854237,0.3238518320732314,-3.644967289214185,0.4660741138875559,-3.7060631672714703,0.4333487442941329,-3.8511860659758543,0.41121210837535205
2023-04-21 06:00:00,2.0,0.0,-4.612432977866936,-0.1850134570126991,-3.806322195619647,-0.1613549064054619,-3.762794162275752,-0.05673099500428147,-3.9342150837728846,-0.08302901779703037
2023-04-21 07:00:00,2.0,-5.0,-5.922894396677652,-1.3104614188107162,-5.30836256095856,-1.5020403653389138,-4.893199905102416,-1.1304057428266643,-5.101541514511744,-1.1673264307388602
2023-04-21 08:00:00,-3.0,-4.0,-7.88365471265001,-1.9607603159723586,-7.582026733822986,-2.273664172864426,-6.649046171038008,-1.7558462659355918,-6.899911647726433,-1.7983701332146884
2023-04-21 09:00:00,-7.0,-1.0,-8.434393586547722,-0.5507388738977116,-8.144733451451502,-0.5627067176285167,-7.061243378831621,-0.4121972077936129,-7.340109149444262,-0.44019750171782984
2023-04-21 10:00:00,-8.0,3.0,-8.493798739323283,-0.059405152775560854,-8.138490445946266,0.0062430055052367095,-7.008855582160347,0.05238779667127391,-7.309895631384464,0.030213518059798605
2023-04-21 11:00:00,-5.0,4.0,-8.076474583618845,0.4173241557044389,-7.568705280755357,0.5697851651909082,-6.503120132986194,0.5057354491741537,-6.821073521827102,0.4888221095573622
2023-04-21 12:00:00,-1.0,1.0,-7.670138057786695,0.40633652583214985,-7.014224870252945,0.5544804105024124,-6.010548389709603,0.49257174327659053,-6.34515162265049,0.47592189917661204
2023-04-21 13:00:00,0.0,-1.0,-7.274364163795601,0.39577389399109386,-6.474438084619776,0.5397867856331688,-5.530630850339482,0.47991753937012177,-5.881623756098378,0.4635278665521122
2023-04-21 14:00:00,-1.0,-5.0,-8.90050364519791,-1.6261394814023078,-8.335033572558903,-1.8605954879391258,-6.9839163571546345,-1.4532855068151527,-7.371066125487699,-1.4894423693893215
2023-04-21 15:00:00,-6.0,-5.0,-11.206552777696224,-2.3060491324983143,-11.279341358490363,-2.9443077859314606,-9.139174041675732,-2.155257684521097,-9.56265244299395,-2.191586317506252
2023-04-21 16:00:00,-11.0,-6.0,-14.456048062926563,-3.249495285230339,-15.025168410246318,-3.7458270517559544,-12.168241389377684,-3.029067347701952,-12.641429154300724,-3.078776711306772
2023-04-21 17:00:00,-17.0,0.0,-15.865908741958506,-1.4098606790319437,-16.62889419147258,-1.6037257812262606,-13.452056788018714,-1.2838153986410297,-13.953528120220547,-1.3120989659198234
2023-04-21 18:00:00,-17.0,1.0,-18.915625029552718,-3.049716287594212,-20.13344063839992,-3.504546446927344,-16.327393945245234,-2.875337157226521,-16.872080175839347,-2.9185520556187994
2023-04-21 19:00:00,-16.0,-4.0,-21.106434609104692,-2.190809579551975,-23.169056997640816,-3.035616359240896,-18.49180088911294,-2.1644069438677063,-19.055954059314704,-2.1838738834753575
2023-04-21 20:00:00,-20.0,-9.0,-23.380485015391503,-2.2740504062868125,-26.13361333902281,-2.964556341381993,-20.728317768321503,-2.236516879208561,-21.313245622826976,-2.2572915635122732
2023-04-21 21:00:00,-29.0,0.0,-25.308249661826114,-1.92776464643461,-28.721822662038853,-2.588209323016044,-22.65565780334247,-1.9273400350209693,-23.253757386794813,-1.9405117639678375
2023-04-21 22:00:00,-29.0,2.0,-26.31478387168451,-1.006534209858397,-30.086583952943066,-1.3647612909042117,-23.66835523344647,-1.0126974301039968,-24.271479927380447,-1.0177225405856325
2023-04-21 23:00:00,-27.0,-2.0,-27.318508950649203,-1.00372507896469,-31.375878453217172,-1.289294500274108,-24.672274436331076,-1.0039192028846065,-25.2805742817956,-1.0090943544151558
2023-04-22 00:00:00,-29.0,0.0,-28.06185544382731,-0.7433464931781062,-32.14348553539059,-0.7676070821734164,-25.383108000401183,-0.7108335640701076,-25.998156173497826,-0.717581891702223
2023-04-22 01:00:00,-29.0,7.0,-28.21284598791761,-0.15099054409030194,-32.206800952287,-0.0633154168964063,-25.510481515572152,-0.1273735151709685,-26.126345108742647,-0.12818893524482244
2023-04-22 02:00:00,-22.0,3.0,-28.031991257873422,0.18085473004419006,-31.880604602959913,0.3261963493270841,-25.309771755778613,0.20070975979354,-25.923513551496445,0.2028315572462026
2023-04-22 03:00:00,-19.0,0.0,-27.150637065745208,0.8813541921282142,-30.730831748645677,1.1497728543142365,-24.414102871150032,0.8956688846285807,-25.020062510366888,0.9034510411295581
2023-04-22 04:00:00,-19.0,-2.0,-27.906011521204746,-0.7553744554595379,-31.65708159951793,-0.9262498508722514,-25.163722842340867,-0.749619971190834,-25.773899692568413,-0.7538371822015253
2023-04-22 05:00:00,-21.0,6.0,-27.12615415796791,0.7798573632368374,-30.646427644391906,1.0106539551260227,-24.37225090171851,0.7914719406223574,-24.975419213519068,0.7984804790493473
2023-04-22 06:00:00,-15.0,6.0,-26.313215414640442,0.8129387433274676,-29.598028541263062,1.0483991031288442,-23.545285062169867,0.8269658395486399,-24.142326779901953,0.8330924336171159
2023-04-22 07:00:00,-9.0,-1.0,-25.85590649049117,0.4573089241492739,-29.002904462070894,0.5951240791921677,-23.073440892010215,0.4718441701596521,-23.66781478314318,0.4745119967587762
2023-04-22 08:00:00,-10.0,1.0,-24.858967039669928,0.9969394508212424,-27.729184856360078,1.273719605710816,-22.059232407426077,1.0142084845841395,-22.647825836978054,1.0199889461651241
2023-04-22 09:00:00,-9.0,0.0,-23.901655615501433,0.957311424168493,-26.50644576623846,1.2227390901216164,-21.08230519713533,0.9769272102907474,-21.66660468105029,0.9812211559277639
