Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3,Pred_DST_Equation_4,Pred_dDST_dt_Equation_4
1999-02-27 00:00:00,-10.0,2.0,-8.569158934575139,0.4308410654248618,-8.40667851952115,0.5933214804788497,-8.44075030007396,0.5592496999260401,-8.465246055127038,0.5347539448729619
1999-02-27 01:00:00,-8.0,0.0,-8.227483168196652,0.3416757663784871,-7.920586727371009,0.486091792150142,-7.970963163310242,0.46978713676371814,-8.02019531217077,0.44505074295626806
1999-02-27 02:00:00,-8.0,1.0,-7.8171870685766605,0.41029609961999236,-7.35667918480433,0.5639075425666794,-7.439705949296848,0.5312572140133934,-7.51232066106549,0.5078746511052803
1999-02-27 03:00:00,-7.0,3.0,-7.4176061393976935,0.3995809291789671,-6.807840724649384,0.5488384601549463,-6.922619032819176,0.5170869164776727,-7.018105965491465,0.4942146955740252
1999-02-27 04:00:00,-4.0,3.0,-7.028329206039591,0.3892769333581027,-6.273472690459919,0.5343680341894642,-6.419140496774091,0.5034785360450846,-6.537005054371911,0.48110091111955333
1999-02-27 05:00:00,-1.0,-3.0,-7.525150555372069,-0.4968213493324783,-6.745466978075986,-0.47199428761606643,-6.758455395344216,-0.33931489857012503,-6.907789806940238,-0.37078475256832766
1999-02-27 06:00:00,-4.0,-6.0,-10.451462957842969,-2.926312402470899,-9.8534410393048,-3.107974061228813,-9.387633676758597,-2.6291782814143807,-9.596269321320417,-2.6884795143801776
1999-02-27 07:00:00,-10.0,-5.0,-11.545048009321281,-1.0935850514783123,-10.953665589080897,-1.1002245497760974,-10.299028346320453,-0.9113946695618569,-10.54413191168343,-0.9478625903630127
1999-02-27 08:00:00,-15.0,-7.0,-15.039888502134593,-3.4948404928133114,-14.7600328741979,-3.806367285117004,-13.50402682410369,-3.2049984777832363,-13.810725729833937,-3.2665938181505068
1999-02-27 09:00:00,-22.0,4.0,-14.502069640074845,0.5378188620597475,-14.074823134480596,0.6852097397173049,-12.880819519519195,0.6232073045844954,-13.20174611030852,0.6089796195254168
1999-02-27 10:00:00,-18.0,8.0,-13.911028247789035,0.5910413922858091,-13.333191246447747,0.7416318880328486,-12.209535544130844,0.6712839753883507,-12.543865481048972,0.6578806292595478
1999-02-27 11:00:00,-10.0,8.0,-13.338354397349542,0.5726738504394925,-12.614264572519163,0.7189266739285844,-11.558361784956803,0.6511737591740414,-11.906104761190425,0.6377607198585458
1999-02-27 12:00:00,-2.0,3.0,-12.783212664505278,0.5551417328442645,-11.917011045772425,0.6972535267467387,-10.926403561398192,0.6319582235586106,-11.287550353663331,0.6185544075270948
1999-02-27 13:00:00,1.0,2.0,-12.244817193393297,0.5383954711119802,-11.240460440686125,0.6765506050862993,-10.312818675295329,0.6135848861028627,-10.687343347599803,0.6002070060635267
1999-02-27 14:00:00,3.0,-1.0,-11.722428093609762,0.5223890997835352,-10.583699796549734,0.6567606441363911,-9.716813607622074,0.5960050676732548,-10.104675475392092,0.582667872207712
1999-02-27 15:00:00,2.0,-4.0,-11.215348145638306,0.5070799479714564,-9.945869242308502,0.6378305542412323,-9.137640041941653,0.5791735656804199,-9.538785424020082,0.5658900513720094
1999-02-27 16:00:00,-2.0,-3.0,-10.991372349872501,0.22397579576580506,-9.630612956467473,0.31525628584102927,-8.830410284443538,0.30722975749811454,-9.247680100529665,0.2911053234904169
1999-02-27 17:00:00,-5.0,-2.0,-10.691265364748858,0.3001069851236419,-9.234687497565933,0.3959254589015412,-8.453514854994735,0.3768954294488035,-8.885652295719918,0.36202780480974733
1999-02-27 18:00:00,-7.0,-2.0,-10.213763193886905,0.47750217086195373,-8.63487183639681,0.5998156611691219,-7.9092204626425975,0.5442943923521377,-8.354071010329715,0.5315812853902032
1999-02-27 19:00:00,-9.0,-2.0,-9.979108867646467,0.23465432624043886,-8.324779666083305,0.3100921703135048,-7.599789547431709,0.30943091521088806,-8.059537954201936,0.294533056127779
