Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3,Pred_DST_Equation_4,Pred_dDST_dt_Equation_4
1998-08-25 00:00:00,-21.0,-8.0,-19.146975357740363,-3.146975357740364,-19.313066203146,-3.3130662031460023,-18.84087530999106,-2.840875309991058,-18.906266320502137,-2.906266320502137
1998-08-25 01:00:00,-29.0,2.0,-19.298434706546963,-0.1514593488066022,-19.42519042518549,-0.11212422203949035,-18.84441309633886,-0.0035377863478007754,-18.93683968805886,-0.030573367556723352
1998-08-25 02:00:00,-27.0,5.0,-19.88498886964895,-0.5865541631019864,-20.045903577407678,-0.6207131522221878,-19.275463306885054,-0.4310502105461924,-19.398316693263443,-0.4614770052045827
1998-08-25 03:00:00,-22.0,2.0,-20.164698576187504,-0.2797097065385561,-20.32931663176951,-0.2834130543618343,-19.417793077659873,-0.14232977077481734,-19.566474883739225,-0.1681581904757825
1998-08-25 04:00:00,-20.0,4.0,-19.383734223644517,0.7809643525429886,-19.38216101874369,0.9471556130258223,-18.53468577644005,0.8831073012198224,-18.697808067850843,0.8686668158883823
1998-08-25 05:00:00,-16.0,6.0,-18.630455060411496,0.7532791632330202,-18.467742158159936,0.9144188605837533,-17.681888892237357,0.8527968842026927,-17.85963298897844,0.8381750788724045
1998-08-25 06:00:00,-10.0,6.0,-17.903429605957385,0.727025454454111,-17.584382330112515,0.8833598280474197,-16.857859747855056,0.8240291443822996,-17.050362920260735,0.8092700687177052
1998-08-25 07:00:00,-4.0,-1.0,-17.201322642425357,0.7021069635320266,-16.730516992059275,0.853865338053239,-16.06115902622131,0.796700721633743,-16.26851980046344,0.7818431197972943
1998-08-25 08:00:00,-5.0,-2.0,-16.667297019848725,0.5340256225766321,-16.066496077803148,0.6640209142561259,-15.429088329134464,0.6320706970868475,-15.652939499014765,0.6155803014486748
1998-08-25 09:00:00,-7.0,0.0,-16.00660741027195,0.660689609576773,-15.262141850741289,0.8043542270618583,-14.678679693865893,0.7504086352685712,-14.917343303684367,0.7355961953303986
1998-08-25 10:00:00,-7.0,5.0,-15.367562172269887,0.6390452380020636,-14.483425033836587,0.7787168169047014,-13.952029328519787,0.7266503653461069,-14.20552486707311,0.7118184366112567
1998-08-25 11:00:00,-2.0,-4.0,-14.749124881830939,0.618437290438947,-13.729132901096458,0.7542921327401289,-13.248020820957084,0.7040085075627028,-13.516343681190206,0.6891811858829059
1998-08-25 12:00:00,-6.0,2.0,-14.15032377969399,0.598801102136949,-12.998128312046578,0.7310045890498793,-12.56560688732635,0.6824139336307341,-12.848731305763007,0.667612375427198
1998-08-25 13:00:00,-4.0,-1.0,-13.570246833986742,0.580076945707247,-12.289343896117837,0.7087844159287415,-11.903804087567554,0.6618027997587962,-12.201685747556658,0.6470455582063492
1998-08-25 14:00:00,-5.0,-2.0,-13.00803724631842,0.5622095876683225,-11.601776767122953,0.6875671289948831,-11.261688019528773,0.642116068038782,-11.574266358920944,0.6274193886357138
1998-08-25 15:00:00,-7.0,-2.0,-12.462889355731477,0.5451478905869422,-10.934483712183692,0.6672930549392615,-10.638388941775395,0.6232990777533778,-10.9655892003406,0.6086771585803438
1998-08-25 16:00:00,-9.0,2.0,-12.302488599358844,0.16040075637263304,-10.728525157601524,0.2059585545821676,-10.388433023798514,0.2499559179768795,-10.7336906848457,0.2318985154949011
1998-08-25 17:00:00,-7.0,0.0,-14.05871994137799,-1.756231342019146,-12.769701866541762,-2.041176708940238,-11.98096398121175,-1.592530957413235,-12.363194533427876,-1.6295038485821767
1998-08-25 18:00:00,-7.0,4.0,-14.537913391860197,-0.47919345048220724,-13.336320238714713,-0.5666183721729509,-12.358481871433701,-0.3775178902219527,-12.762799397104317,-0.39960486367644144
1998-08-25 19:00:00,-3.0,3.0,-14.144439161927428,0.3934742299327685,-12.855960210898111,0.48036002781660203,-11.895246784346197,0.4632350870875048,-12.312621960210363,0.4501774368939534
1998-08-25 20:00:00,0.0,1.0,-14.293468796188622,-0.14902963426119317,-13.028561718981836,-0.17260150808372543,-11.958879638858983,-0.06363285451278666,-12.394202885255009,-0.08158092504464554
1998-08-25 21:00:00,1.0,-8.0,-14.079279393961839,0.21418940222678226,-12.760805774903554,0.2677559440782816,-11.673087185008114,0.28579245385086793,-12.122474972409956,0.27172791284505354
1998-08-25 22:00:00,-7.0,-1.0,-14.021784936230416,0.057494457731422824,-12.69346840770416,0.06733736719939498,-11.542642852477824,0.13044433253029097,-12.007044860061304,0.11543011234865186
1998-08-25 23:00:00,-8.0,-5.0,-14.942270040143933,-0.9204851039135173,-13.786074741960698,-1.0926063342565393,-12.357944060995973,-0.815301208518149,-12.846511301405286,-0.8394664413439817
