Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Burton,Pred_dDST_dt_Burton,Pred_DST_OBM,Pred_dDST_dt_OBM
2023-03-21 00:00:00,3.0,5.0,-1.6438771806876753,0.3561228193123247,-1.7528990234606838,2.1090218427730085,-4.330630626568771,-2.3306306265687713,-4.328302324244527,-2.3283023242445267
2023-03-21 01:00:00,8.0,4.0,-1.304293041437214,0.33958413925046127,-1.7537632442482698,2.093347383498731,-6.359404747737377,-2.0287741211686066,-6.355352074964565,-2.027049750720038
2023-03-21 02:00:00,12.0,4.0,-0.9541064566831068,0.35018658475410724,-1.7282687310144826,2.07845531576859,-8.124949319835322,-1.7655445720979441,-8.119659187410528,-1.7643071124459635
2023-03-21 03:00:00,16.0,1.0,-0.6300239815471593,0.32408247513594746,-1.7390714908593077,2.063153965995255,-9.661040958774727,-1.5360916389394053,-9.654903299453114,-1.5352441120425855
2023-03-21 04:00:00,17.0,0.0,-0.30402057781781755,0.3260034037293418,-1.7230401952495875,2.0490435989789293,-10.999548105998826,-1.3385071472240992,-10.992870375313162,-1.3379670758600486
2023-03-21 05:00:00,17.0,0.0,0.008745103584512304,0.31276568140232985,-1.7221327634226222,2.034898444824952,-12.163776206983702,-1.1642281009848756,-12.156802649013473,-1.1639322737003115
2023-03-21 06:00:00,17.0,1.0,0.33529543666558115,0.32655033308106884,-1.6948233865349047,2.0213737196159736,-13.177593053403669,-1.0138168464199677,-13.170512348270314,-1.0137096992568406
2023-03-21 07:00:00,18.0,-4.0,0.6302726130869374,0.29497717642135624,-1.712323857483521,2.007301033904877,-14.058428914199569,-0.880835860795899,-14.051387825256564,-0.8808754769862488
2023-03-21 08:00:00,14.0,1.0,0.09493387924987484,-0.5353387338370625,-2.529969985390383,1.9946312515533204,-14.821641463117897,-0.763212548918328,-14.814752351211528,-0.7633645259549636
2023-03-21 09:00:00,15.0,2.0,0.3230465339029476,0.22811265465307273,-1.7895419848543301,2.017654639507403,-15.482913674630224,-0.6612722115123254,-15.47625864098191,-0.6615062897703831
2023-03-21 10:00:00,17.0,-2.0,0.26574381393886637,-0.057302719964081206,-2.0651307329266664,2.007828012962585,-16.057080164944477,-0.5741664903142536,-16.050715828482943,-0.5744571875010331
2023-03-21 11:00:00,15.0,2.0,0.4692980762712986,0.20355426233243223,-1.8067399785272915,2.0102942408597237,-16.55573372480937,-0.4986535598648962,-16.549697770146174,-0.4989819416632323
2023-03-21 12:00:00,17.0,0.0,0.6291407825184956,0.159842706247197,-1.8416977093851452,2.001540415632342,-16.98825369865579,-0.43251997384641844,-16.982569546322633,-0.43287177617645756
2023-03-21 13:00:00,17.0,-2.0,0.7358006279029337,0.10665984538443807,-1.888019943599755,1.994679788984193,-17.363865125516675,-0.3756114268608847,-17.358543938594558,-0.3759743922719231
2023-03-21 14:00:00,15.0,-4.0,0.6835824443952792,-0.0522181835076545,-2.042326565223235,1.9901083817155805,-17.688485364366905,-0.3246202388502312,-17.68353094473852,-0.3249870061439625
2023-03-21 15:00:00,11.0,0.0,-1.0786853284723046,-1.7622677728675837,-3.7546135541638392,1.9923457812962555,-19.67995631207728,-1.9914709477103771,-20.019798894852954,-2.3362679501144337
2023-03-21 16:00:00,11.0,1.0,-1.1882332478400022,-0.10954791936769759,-2.178138861992375,2.0685909426246774,-19.69674539331217,-0.01678908123489123,-19.99243580341844,0.027363091434511867
2023-03-21 17:00:00,12.0,2.0,-1.2068314598338157,-0.018598211993813507,-2.091976049470051,2.0733778374762375,-19.71362409080402,-0.01687869749185154,-19.970896287112783,0.021539516305658053
2023-03-21 18:00:00,14.0,0.0,-1.2850254729666322,-0.07819401313281649,-2.1523850825223123,2.074191069389496,-19.72906608939131,-0.015441998587288027,-19.952910885581463,0.017985401531319667
2023-03-21 19:00:00,14.0,-2.0,-1.3390573039456157,-0.054031830978983564,-2.131643783620248,2.0776119526412646,-19.743067403044364,-0.014001313653052492,-19.93782745915622,0.015083426425242222
2023-03-21 20:00:00,12.0,-1.0,-1.3767232912380711,-0.037665987292455405,-2.117643406861355,2.0799774195688996,-19.762005671466856,-0.018938268422492577,-19.93145329444888,0.006374164707341489
2023-03-21 21:00:00,11.0,-1.0,-1.3952822380990244,-0.018558946860953274,-2.100186146952118,2.0816272000911646,-19.771733600369508,-0.00972792890265108,-19.919165320337978,0.012287974110901035
2023-03-21 22:00:00,10.0,-3.0,-1.3771628948213719,0.018119343277652522,-2.064320984267299,2.0824403275449517,-19.783357201865943,-0.011623601496435185,-19.911630333225624,0.007534987112353537
2023-03-21 23:00:00,7.0,-8.0,-4.079325566273408,-2.702162671452036,-4.78380913016123,2.081646458709194,-23.888641670551223,-4.10528446868528,-23.997452808782814,-4.0858224755571895
2023-03-22 00:00:00,-1.0,3.0,-4.110633513189186,-0.03130794691577865,-2.233016882004086,2.2017089350883072,-23.366741716322313,0.5218999542289091,-23.461942916476104,0.5355098923067092
2023-03-22 01:00:00,2.0,5.0,-4.205649696257784,-0.09501618306859783,-2.298135918348691,2.2031197352800933,-22.905343635897058,0.4613980804252548,-22.988641980966367,0.47330093550973795
2023-03-22 02:00:00,7.0,-3.0,-5.387953799495705,-1.1823041032379207,-3.3897082288772613,2.2074041256393406,-22.765427361576002,0.13991627432105552,-22.35287142980139,0.6357705511649794
2023-03-22 03:00:00,4.0,-2.0,-8.580398846686252,-3.1924450471905472,-5.453508732104013,2.261063684913466,-28.33333532166937,-5.567907960093369,-27.585351257194947,-5.232479827393558
2023-03-22 04:00:00,2.0,-6.0,-11.787739011409242,-3.2073401647229893,-5.616513961341989,2.409173796619,-33.492644632352714,-5.159309310683344,-31.634553081425757,-4.049201824230812
2023-03-22 05:00:00,-4.0,0.0,-12.747333409758202,-0.959594398348961,-3.5223005711570807,2.5627061728081197,-32.13683544952745,1.3558091828252596,-28.689956256755966,2.9445968246697913
2023-03-22 06:00:00,-4.0,3.0,-13.336712949685225,-0.5893795399270232,-3.1989422523067277,2.6095627123797045,-30.5445226553828,1.5923127941446524,-27.54688083309527,1.1430754236606977
2023-03-22 07:00:00,-1.0,-3.0,-13.02701965385462,0.309693295830606,-2.3288589673473736,2.6385522631779796,-29.154412362035046,1.390110293347753,-26.547463394083906,0.9994174390113625
2023-03-22 08:00:00,-4.0,1.0,-16.44557933287098,-3.41855967901636,-6.041859230167111,2.6232995511507506,-35.10003752347763,-5.945625161442583,-31.79707826862507,-5.249614874541166
2023-03-22 09:00:00,-3.0,-1.0,-19.209054210851193,-2.7634748779802107,-5.5575916675152,2.794116789534989,-38.915123185404546,-3.8150856619269127,-34.18645834075198,-2.3893800721269107
2023-03-22 10:00:00,-4.0,2.0,-19.967173619985996,-0.7581194091348022,-3.694258183655166,2.9361387745203635,-37.25802386986184,1.6570993155427067,-30.910702029767645,3.275756310984337
2023-03-22 11:00:00,-2.0,3.0,-21.334403289708863,-1.3672296697228687,-4.342945498939914,2.975715829217045,-37.690052107840856,-0.4320282379790168,-30.445219924429757,0.46548210533788614
2023-03-22 12:00:00,1.0,3.0,-20.590568675762256,0.7438346139466079,-2.303926197625517,3.047760811572125,-35.35730096885557,2.332751138985289,-29.055686502709634,1.3895334217201256
2023-03-22 13:00:00,4.0,0.0,-19.7621506136627,0.8284180620995558,-2.180040147725064,3.00845820982462,-33.32880838147808,2.028492587377482,-27.84761187056327,1.2080746321463647
2023-03-22 14:00:00,4.0,1.0,-19.010735908514214,0.7514147051484867,-2.213571914283401,2.9649866194318877,-31.56414613531659,1.764662246161492,-26.7965562264648,1.051055644098467
2023-03-22 15:00:00,5.0,0.0,-18.301157470612598,0.7095784379016163,-2.2162509987249175,2.925829436626534,-30.043547999674253,1.5205981356423384,-25.896644690509152,0.89991153595565
2023-03-22 16:00:00,5.0,0.0,-17.61137839418811,0.6897790764244864,-2.1993122712882323,2.8890913477127187,-28.716547228330334,1.3270007713439194,-25.109528465581622,0.7871162249275285
2023-03-22 17:00:00,5.0,1.0,-19.284780877001023,-1.67340248281291,-4.527003329623679,2.853600846810769,-31.095147317708864,-2.378600089378531,-27.142780582561542,-2.033252116979921
2023-03-22 18:00:00,6.0,2.0,-18.477597663419292,0.8071832135817316,-2.1328969037622483,2.94008011734398,-29.629734424414302,1.4654128932945631,-26.192126019399293,0.9506545631622488
2023-03-22 19:00:00,8.0,6.0,-17.69738198517021,0.7802156782490806,-2.1179890951763896,2.89820477342547,-28.35535004276246,1.2743843816518423,-25.365457399019782,0.8266686203795114
2023-03-22 20:00:00,14.0,-2.0,-17.039069222670484,0.6583127624997265,-2.199701170642646,2.8580139331423724,-27.240347893612142,1.1150021491503173,-24.639866884070962,0.7255905149488202
2023-03-22 21:00:00,12.0,-2.0,-16.380831311160797,0.658237911509687,-2.16608298200555,2.824320893515237,-26.269636792523446,0.9707111010886956,-24.007850330775916,0.632016553295047
2023-03-22 22:00:00,10.0,-2.0,-15.770947457483826,0.6098838536769713,-2.1809475795520297,2.790831433229001,-25.42756947400663,0.8420673185168153,-23.46036273987718,0.5474875908987376
2023-03-22 23:00:00,8.0,1.0,-15.179167409778746,0.5917800477050812,-2.168200322935136,2.7599803706402173,-24.697777377740604,0.7297920962660273,-22.98678110068717,0.4735816391900085
2023-03-23 00:00:00,9.0,1.0,-14.592960548705332,0.5862068610734132,-2.144002140882728,2.7302090019561414,-24.068587718029704,0.6291896597108991,-22.580427310783122,0.40635378990404886
2023-03-23 01:00:00,10.0,2.0,-14.018023297631071,0.5749372510742607,-2.1259399264221805,2.7008771774964413,-23.52560550353848,0.5429822144912255,-22.231255121423313,0.34917218935981004
2023-03-23 02:00:00,12.0,2.0,-13.44365613751121,0.5743671601198614,-2.097895961865015,2.6722631219848765,-23.054709561302413,0.47089594223606446,-21.928927056926717,0.30232806449659627
2023-03-23 03:00:00,14.0,0.0,-12.909173430028714,0.5344827074824958,-2.1093468873005294,2.6438295947830253,-22.64941811419329,0.4052914471091242,-21.670246016426933,0.25868104049978385
2023-03-23 04:00:00,14.0,6.0,-12.285553302909346,0.6236201271193682,-1.99388699007904,2.617507117198408,-22.295807911825342,0.3536102023679467,-21.444154278506534,0.2260917379204001
2023-03-23 05:00:00,20.0,3.0,-11.628829209834047,0.6567240930752989,-1.930237129073331,2.58696122214863,-21.985211311507413,0.31059660031792724,-21.244472332466092,0.19968194604044176
2023-03-23 06:00:00,23.0,1.0,-11.034067149105804,0.5947620607282438,-1.9602255904025652,2.554987651130809,-21.715970324472373,0.2692409870350385,-21.071700184854038,0.17277214761205467
2023-03-23 07:00:00,24.0,-4.0,-12.47885129978707,-1.444784150681266,-3.970986509140649,2.526202358459383,-24.096649340756567,-2.3806790162841955,-23.354013662952013,-2.2823134780979766
2023-03-23 08:00:00,20.0,-8.0,-16.767925675834725,-4.289074376047656,-6.8854844654982195,2.596410089450563,-34.22818060060621,-10.131531259849638,-33.043148641225045,-9.689134978273032
2023-03-23 09:00:00,12.0,-9.0,-21.95910528820721,-5.191179612372483,-8.00168122377167,2.8105016113991854,-46.03052427091461,-11.8023436703084,-42.9479578510667,-9.904809209841652
2023-03-23 10:00:00,3.0,-17.0,-29.143070300625848,-7.18396501241864,-10.264930774807638,3.080965762388998,-61.91735357016139,-15.886829299246777,-55.63342046387331,-12.68546261280661
2023-03-23 11:00:00,-14.0,-21.0,-34.913213939455716,-5.770143638829869,-9.245890758131214,3.475747119301345,-73.10073737151525,-11.183383801353864,-62.05892961310696,-6.4255091492336565
2023-03-23 12:00:00,-35.0,-12.0,-40.65507884867526,-5.741864909219542,-9.551928354985776,3.8100634457662346,-83.54496762073478,-10.444230249219537,-67.36286822098084,-5.3039386078738815
