Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3,Pred_DST_Equation_4,Pred_dDST_dt_Equation_4
1999-04-15 00:00:00,-5.0,0.0,-5.646230569164137,0.35376943083586304,-5.486579442433636,0.5134205575663641,-5.520351648618282,0.47964835138171796,-5.545358329453425,0.4546416705465755
1999-04-15 01:00:00,-5.0,1.0,-5.301066498852021,0.3451640703121169,-4.986254308275292,0.5003251341583442,-5.052863822471755,0.4674878261465273,-5.102290505933677,0.4430678235197479
1999-04-15 02:00:00,-4.0,-1.0,-4.964199783905231,0.3368667149467891,-4.498527828121222,0.4877264801540699,-4.597077964890293,0.455785857581462,-4.670358319328622,0.4319321866050547
1999-04-15 03:00:00,-5.0,2.0,-4.635336867574349,0.32886291633088255,-4.022928121153573,0.47559970696764947,-4.152558357748952,0.44451960714134015,-4.249145472688045,0.4212128466405781
1999-04-15 04:00:00,-3.0,0.0,-4.314197807680763,0.32113905989358543,-3.559006652040596,0.4639214691129769,-3.7188907137422174,0.4336676440067349,-3.8382562261465476,0.410889246541497
1999-04-15 05:00:00,-3.0,0.0,-4.000515499664313,0.3136823080164503,-3.1063368014612425,0.4526698505793534,-3.2956808717152977,0.4232098420269195,-3.4373141405144914,0.40094208563205613
1999-04-15 06:00:00,-3.0,0.0,-3.6940349520535403,0.3064805476107723,-2.6645125405954544,0.4418242608657881,-2.882553586342194,0.41312728537310345,-3.0459609120801847,0.39135322843430653
1999-04-15 07:00:00,-3.0,2.0,-3.3945126102900893,0.2995223417634508,-2.233147200849868,0.43136533974558633,-2.47915140427273,0.40340218206946415,-2.6638552909779576,0.3821056211022272
1999-04-15 08:00:00,-1.0,1.0,-3.1017157251947243,0.2927968850953651,-1.8118723309177143,0.42127486993215385,-2.085133619614687,0.3940177846580427,-2.290672076201468,0.3731832147764895
1999-04-15 09:00:00,0.0,-2.0,-3.3215020101717676,-0.21978628497704314,-2.044769433242957,-0.2328971023252429,-2.1864109539501713,-0.10127733433548436,-2.416668137022698,-0.12599606082122994
1999-04-15 10:00:00,-2.0,2.0,-3.030333287050354,0.29116872312141384,-1.6278636215506235,0.4169058116923337,-1.7991340747850684,0.3872768791651028,-2.0492007478399303,0.36746738918276795
1999-04-15 11:00:00,0.0,4.0,-2.7456139758546168,0.2847193111957372,-1.2205461598553986,0.40731746169522487,-1.4206856154283902,0.3784484593566781,-1.6901489507604646,0.35905179707946583
