Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3,Pred_DST_Equation_4,Pred_dDST_dt_Equation_4
2001-03-29 00:00:00,-53.0,0.0,-54.05679964885339,0.9432003511466082,-54.02427071918749,0.975729280812508,-53.9896496654471,1.0103503345529026,-53.97580321854946,1.0241967814505402
2001-03-29 01:00:00,-53.0,8.0,-54.1288923971373,-0.07209274828390709,-54.07013476459556,-0.04586404540806388,-53.988677941100626,0.0009717243464684167,-53.97588953574552,-8.631719606766453e-05
2001-03-29 02:00:00,-45.0,0.0,-52.99200896329984,1.1368834338374607,-52.883359842673784,1.1867749219217731,-52.78590520161802,1.2027727394826055,-52.75980057782994,1.2160889579155805
2001-03-29 03:00:00,-45.0,-6.0,-52.14756436753202,0.8444445957678166,-52.01739153488484,0.8659683077889455,-51.87959302761527,0.9063121740027487,-51.84547144826154,0.9143291295684004
2001-03-29 04:00:00,-51.0,4.0,-52.00002936599034,0.1475350015416731,-51.933390597788616,0.08400093709622025,-51.68433146746611,0.19526156014916118,-51.65003345609176,0.19543799216977797
2001-03-29 05:00:00,-47.0,16.0,-53.37110684508589,-1.3710774790955456,-53.33635015965116,-1.4029595618625432,-52.986410559079154,-1.3020790916130442,-52.97233184738218,-1.3222983912904134
2001-03-29 06:00:00,-31.0,-2.0,-51.821255934031825,1.5498509110540664,-51.68435468124524,1.6519954784059223,-51.37351108303637,1.6128994760427822,-51.34412282758633,1.6282090197958434
2001-03-29 07:00:00,-33.0,1.0,-51.656789501539706,0.164466432492122,-51.38878794273847,0.29556673850677173,-51.12273714419277,0.2507739388435981,-51.09955661396319,0.24456621362314168
2001-03-29 08:00:00,-32.0,2.0,-49.378565765514054,2.278223736025653,-49.049120535277275,2.339667407461193,-48.8008318773274,2.321905266865375,-48.75521182903203,2.3443447849311587
2001-03-29 09:00:00,-30.0,7.0,-47.23274356914769,2.1458221963663644,-46.83591104535639,2.213209489920883,-46.60744799596482,2.193383881362581,-46.54527767244474,2.2099341565872854
2001-03-29 10:00:00,-23.0,-5.0,-45.20829934883697,2.024444220310721,-44.73909107723276,2.0968199681236355,-44.532110887566255,2.075337108398565,-44.45841482388543,2.0868628485593126
2001-03-29 11:00:00,-28.0,1.0,-43.295385010007486,1.9129143388294818,-42.74963990534772,1.9894511718850358,-42.56546111730593,1.9666497702603272,-42.48453269683511,1.9738821270503166
2001-03-29 12:00:00,-27.0,-1.0,-41.48517687459743,1.8102081354100572,-40.85945102465902,1.8901888806886984,-40.69910916090639,1.8663519563995399,-40.61462130714235,1.8699113896927633
2001-03-29 13:00:00,-28.0,0.0,-39.76974714449767,1.7154297300997563,-39.06121866874424,1.798232355914786,-38.925512355176366,1.7735968057300229,-38.84060970087354,1.7740116062688067
2001-03-29 14:00:00,-28.0,8.0,-38.343473903458055,1.426273241039614,-37.563314059679925,1.4979046090643104,-37.43633145857888,1.4891808965974918,-37.35597995641692,1.4846297444566279
2001-03-29 15:00:00,-20.0,-10.0,-36.91651874750398,1.4269551559540743,-36.05258956686696,1.5107244928129597,-35.945448619262706,1.4908828393161726,-35.870905541070115,1.4850744153468045
2001-03-29 16:00:00,-30.0,2.0,-35.429757451194675,1.4867612963093035,-34.47787814259049,1.5747114242764753,-34.397423499632346,1.548025119630362,-34.32885416987043,1.5420513711996848
2001-03-29 17:00:00,-28.0,5.0,-34.40203717708444,1.0277202741102371,-33.419901160114584,1.0579769824759042,-33.305343466936904,1.0920800326954416,-33.24813730615565,1.0807168637147853
2001-03-29 18:00:00,-23.0,2.0,-33.28127277243185,1.1207644046525906,-32.230950553236596,1.1889506068779878,-32.11802197357319,1.1873214933637128,-32.072091136390725,1.176046169764926
2001-03-29 19:00:00,-21.0,-1.0,-32.60797270026785,0.6733000721639998,-31.51336973895265,0.7175808142839464,-31.36746675779438,0.7505552157788131,-31.338385751848968,0.7337053845417558
2001-03-29 20:00:00,-22.0,-4.0,-31.3306064732942,1.2773662269736505,-30.144417254875023,1.368952484077629,-30.029727987795674,1.3377387699987056,-30.010427126974815,1.327958624874152
2001-03-29 21:00:00,-26.0,-5.0,-30.10263511041502,1.2279713628791797,-28.824124009117202,1.3202932457578211,-28.74099876193587,1.2887292258598033,-28.732511307989547,1.2779158189852664
2001-03-29 22:00:00,-31.0,0.0,-28.928446347755372,1.1741887626596466,-27.557622890127075,1.2665011189901285,-27.505606060569058,1.2353927013668127,-27.508899130963513,1.2236121770260346
2001-03-29 23:00:00,-31.0,0.0,-28.243198756642613,0.6852475911127601,-26.83457692584178,0.7230459642852943,-26.749240857089465,0.7563652034795944,-26.769706112589404,0.7391930183741096
2001-03-30 00:00:00,-31.0,4.0,-27.148295269197664,1.0949034874449473,-25.64702198279701,1.1875549430447698,-25.59406364536794,1.1551772117215247,-25.627205120591697,1.1425009919977087
2001-03-30 01:00:00,-27.0,3.0,-26.09885807882994,1.0494371903677244,-24.505379085520744,1.1416428972762656,-24.48417612170451,1.1098875236634267,-24.530636320077743,1.0965688005139542
2001-03-30 02:00:00,-24.0,2.0,-25.092146628073902,1.0067114507560404,-23.407019955362298,1.0983591301584459,-23.416949578051337,1.067226543653172,-23.4772668064711,1.0533695136066434
2001-03-30 03:00:00,-22.0,5.0,-24.125634312173304,0.9665123159005968,-22.34951406379011,1.057505891572189,-22.38995579920782,1.0269937788435195,-22.464577267661177,1.012689538809923
