Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Injection_Component_1,Decay_Component_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Injection_Component_2,Decay_Component_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3,Injection_Component_3,Decay_Component_3
2001-08-15 00:00:00,-9.0,-1.0,-12.943669081018239,0.05633091898176168,-0.631114069945143,0.6874449889269046,-12.947040234912235,0.052959765087765454,-0.6405323421924448,0.6934921072802103,-12.946567642916119,0.053432357083880944,-0.6303771631747367,0.6838095202586176,-12.943669081018239,0.05633091898176168,-0.631114069945143,0.6874449889269046
2001-08-15 01:00:00,-10.0,-1.0,-12.584541777745628,0.3591273032726123,-0.3266177884167814,0.6857450916893937,-12.586650883356183,0.360389351556052,-0.33150531871420263,0.6918946702702546,-12.590596434415607,0.3559712085005115,-0.32623779087675836,0.6822089993772699,-12.584541777745628,0.3591273032726123,-0.3266177884167814,0.6857450916893937
2001-08-15 02:00:00,-11.0,0.0,-11.964715737200667,0.61982604054496,-0.05513114513409029,0.6749571856790504,-11.961583608554797,0.6250672748013859,-0.05600580757181785,0.6810730823732037,-11.974074501287063,0.616521933128543,-0.05507211334829265,0.6715940464768356,-11.964715737200667,0.61982604054496,-0.05513114513409029,0.6749571856790504
2001-08-15 03:00:00,-11.0,-2.0,-12.02670326865158,-0.06198753145091329,-0.7185268206786014,0.6565392892276881,-12.02862603148527,-0.06704242293047391,-0.7295485676150814,0.6625061446846074,-12.03838663719192,-0.06431213590485718,-0.7177185940017279,0.6534064580968707,-12.02670326865158,-0.06198753145091329,-0.7185268206786014,0.6565392892276881
2001-08-15 04:00:00,-13.0,-1.0,-12.91939658882888,-0.8926933201772995,-1.5510630796751455,0.6583697594978459,-12.938191562498414,-0.9095655310131436,-1.5740508128170976,0.6644852818039539,-12.932330265172922,-0.8939436279810022,-1.5492356506624019,0.6552920226813996,-12.91939658882888,-0.8926933201772995,-1.5510630796751455,0.6583697594978459
2001-08-15 05:00:00,-14.0,-2.0,-13.31029241501501,-0.39089582618612995,-1.075909095991021,0.685013269804891,-13.336942932127906,-0.3987513696294924,-1.090379315042225,0.6916279454127325,-13.325037314183277,-0.392707049010355,-1.0744898962391634,0.6817828472288083,-13.31029241501501,-0.39089582618612995,-1.075909095991021,0.685013269804891
2001-08-15 06:00:00,-16.0,4.0,-12.613446015929005,0.6968463990860041,-0.0,0.6968463990860041,-12.633244402581434,0.7036985295464718,-0.0,0.7036985295464718,-12.631451176222678,0.6935861379605998,-0.0,0.6935861379605998,-12.613446015929005,0.6968463990860041,-0.0,0.6968463990860041
2001-08-15 07:00:00,-12.0,2.0,-12.07230007319983,0.5411459427291758,-0.1346763389748399,0.6758222817040157,-12.087429335576534,0.5458150670049012,-0.13665230088288494,0.6824673678877862,-12.093158689449416,0.5382924867732615,-0.1345156075873271,0.6728080943605886,-12.07230007319983,0.5411459427291758,-0.1346763389748399,0.6758222817040157
2001-08-15 08:00:00,-10.0,0.0,-11.41258222932635,0.6597178438734792,-0.0,0.6597178438734792,-11.421205711011108,0.6662236245654254,-0.0,0.6662236245654254,-11.436258665356846,0.6569000240925695,-0.0,0.6569000240925695,-11.41258222932635,0.6597178438734792,-0.0,0.6597178438734792
2001-08-15 09:00:00,-10.0,0.0,-10.793192820625888,0.6193894087004617,-0.020958001667275183,0.6403474103677369,-10.795778543495848,0.6254271675152612,-0.021234441376414847,0.646661608891676,-10.819443851253634,0.6168148141032106,-0.02092979904335756,0.6377446131465682,-10.793192820625888,0.6193894087004617,-0.020958001667275183,0.6403474103677369
2001-08-15 10:00:00,-10.0,0.0,-10.835678352377252,-0.042485531751363714,-0.66490932090237,0.6224237891510063,-10.841340149804639,-0.045561606308791025,-0.6741243497981142,0.6285627434893232,-10.863487971340728,-0.044044120087093463,-0.6640602403226364,0.620016120235543,-10.835678352377252,-0.042485531751363714,-0.66490932090237,0.6224237891510063
2001-08-15 11:00:00,-10.0,0.0,-10.56738705251759,0.2682912998596616,-0.3553537900223277,0.6236450898819893,-10.571426469714064,0.2699136800905746,-0.35995886844099434,0.6298725485315689,-10.59708139273943,0.2664065786012987,-0.35486717277004565,0.6212737513713443,-10.56738705251759,0.2682912998596616,-0.3553537900223277,0.6236450898819893
2001-08-15 12:00:00,-10.0,3.0,-9.959640234221,0.6077468182965902,-0.008205984223823664,0.6159528025204138,-9.9576224622408,0.6138040074732642,-0.00832894693947994,0.6221329544127442,-9.991591585822789,0.6054898069166412,-0.008196454375310748,0.613686261291952,-9.959640234221,0.6077468182965902,-0.008205984223823664,0.6159528025204138
2001-08-15 13:00:00,-7.0,1.0,-9.678842124204447,0.2807981100165537,-0.317906277414813,0.5987043874313667,-9.675998196352737,0.28162426588806216,-0.32308638331858525,0.6047106492066474,-9.712556743597178,0.2790348422256114,-0.31757992510390337,0.5966147673295148,-9.678842124204447,0.2807981100165537,-0.317906277414813,0.5987043874313667
2001-08-15 14:00:00,-6.0,2.0,-9.088024315722581,0.5908178084818657,-0.0,0.5908178084818657,-9.079198407865782,0.5967997884869556,-0.0,0.5967997884869556,-9.12372817145798,0.5888285721391983,-0.0,0.5888285721391983,-9.088024315722581,0.5908178084818657,-0.0,0.5908178084818657
2001-08-15 15:00:00,-4.0,-2.0,-9.71036147963858,-0.6223371639159988,-1.196731841919271,0.5743946780032722,-9.713008625860619,-0.6338102179948365,-1.2140179682710814,0.5802077502762449,-9.746438061867691,-0.6227098904097113,-1.1952756047239526,0.5725657143142413,-9.71036147963858,-0.6223371639159988,-1.196731841919271,0.5743946780032722
2001-08-15 16:00:00,-6.0,0.0,-9.855089848182804,-0.14472836854422344,-0.736428833709297,0.5917004651650736,-9.863140793463794,-0.15013216760317527,-0.7479686109080128,0.5978364433048375,-9.892292302485393,-0.14585424061770225,-0.7356255100213348,0.5897712694036326,-9.855089848182804,-0.14472836854422344,-0.736428833709297,0.5917004651650736
2001-08-15 17:00:00,-6.0,2.0,-10.394082673510836,-0.5389928253280316,-1.1347546696395898,0.5957618443115582,-10.409631491459894,-0.5464906979961006,-1.148541539385356,0.6020508413892554,-10.431560753554127,-0.5392684510687341,-1.1331065072360063,0.5938380561672721,-10.394082673510836,-0.5389928253280316,-1.1347546696395898,0.5957618443115582
2001-08-15 18:00:00,-4.0,-2.0,-11.685316556132301,-1.2912338826214662,-1.9022431819870196,0.6110092993655533,-11.716387742793634,-1.3067562513337396,-1.924272778646949,0.6175165273132092,-11.721934531575098,-1.2903737780209703,-1.8993693477397215,0.6089955697187512,-11.685316556132301,-1.2912338826214662,-1.9022431819870196,0.6110092993655533
