Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Injection_Component_1,Decay_Component_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Injection_Component_2,Decay_Component_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3,Injection_Component_3,Decay_Component_3,Pred_DST_Equation_4,Pred_dDST_dt_Equation_4,Injection_Component_4,Decay_Component_4,Pred_DST_Equation_5,Pred_dDST_dt_Equation_5,Injection_Component_5,Decay_Component_5,Pred_DST_Equation_6,Pred_dDST_dt_Equation_6,Injection_Component_6,Decay_Component_6,Pred_DST_Equation_7,Pred_dDST_dt_Equation_7,Injection_Component_7,Decay_Component_7
2023-08-03 00:00:00,-20.0,1.0,-22.638818303910153,1.3611816960898457,-0.8012477978199348,2.1624294939097806,-22.398590175050003,1.601409824949995,-1.5404995283752083,3.1419093533252034,-22.459574618467403,1.540425381532598,-1.3119950789674193,2.852420460500017,-22.484195083991995,1.5158049160080043,-1.4188282071271723,2.9346331231351765,-22.49747550008723,1.5025244999127707,-1.0084210101215423,2.510945510034313,-22.481239395333635,1.5187606046663655,-1.240907390946257,2.7596679956126224,-22.52027397325072,1.4797260267492798,-1.3333677238168964,2.813093750566176,-22.638818303910153,1.3611816960898457,-0.8012477978199348,2.1624294939097806
2023-08-03 01:00:00,-19.0,4.0,-21.840360763290718,0.7984575406194359,-1.2984745011500993,2.096932041769535,-21.308589785045623,1.090000390004379,-1.9654858411293186,3.0554862311336977,-21.457161277387666,1.002413341079737,-1.7682240491230725,2.7706373902028094,-21.454024037316724,1.030171046675271,-1.825013124719419,2.85518417139469,-21.562994986675985,0.9344805134112444,-1.5010361393846292,2.4355166527958736,-21.50468427223788,0.976555123095755,-1.703510384814962,2.680065507910717,-21.51956298640602,1.0007109868447008,-1.7365757475173695,2.7372867343620704,-21.840360763290718,0.7984575406194359,-1.2984745011500993,2.096932041769535
2023-08-03 02:00:00,-15.0,7.0,-20.54216302564671,1.29819773764401,-0.7607827652398139,2.058980502883824,-19.773938559912594,1.5346512251330278,-1.4627004208145127,2.9973516459475404,-19.984840363047088,1.4723209143405778,-1.2457360218320064,2.718056936172584,-19.999386485010046,1.4546375523066772,-1.3471738078474402,2.8018113601541175,-20.143736105189102,1.4192588814868836,-0.9699257016627554,2.389184583149639,-20.053425852332516,1.451258419905364,-1.1782384411654583,2.6294968610708223,-20.098985515806177,1.4205774705998433,-1.2660292942669686,2.686606764866812,-20.54216302564671,1.29819773764401,-0.7607827652398139,2.058980502883824
2023-08-03 03:00:00,-8.0,2.0,-19.5435675869488,0.9985954386979076,-0.9994201768485448,1.9980156155464524,-18.534294450565795,1.2396441093467983,-1.6768042327100565,2.9164483420568548,-18.81959233882428,1.1652480242228094,-1.4764932548391465,2.641741279061956,-18.823562445364924,1.175824039645121,-1.5514806012083802,2.727304640853501,-19.026415944227736,1.1173201609613646,-1.2023478132232026,2.319667974184567,-18.91069269665962,1.142733155672898,-1.4125033608645103,2.5552365165374082,-18.952576383655416,1.1464091321507632,-1.4690672315683442,2.6154763637191074,-19.5435675869488,0.9985954386979076,-0.9994201768485448,1.9980156155464524
2023-08-03 04:00:00,-6.0,2.0,-19.197344102557103,0.34622348439169626,-1.6055203368107043,1.9517438212024005,-17.94181285946203,0.5924815911037662,-2.2594236876099236,2.85190527871369,-18.320380543781646,0.49921179504263247,-2.0829008627431955,2.582112657785828,-18.265193020875675,0.5583694244892508,-2.109443180538656,2.667812605027907,-18.57331915639306,0.45309678783467366,-1.8125658498511206,2.2656626376857942,-18.435955934417933,0.47473676224168626,-2.0227750512856892,2.4975118135273755,-18.41203011148657,0.5405462721688465,-2.0182235059362585,2.558769778105105,-19.197344102557103,0.34622348439169626,-1.6055203368107043,1.9517438212024005
2023-08-03 05:00:00,-4.0,0.0,-18.185847407955606,1.0114966946014958,-0.9243307690444538,1.9358274636459496,-16.751193556681773,1.190619302780256,-1.6306930218418143,2.8213123246220704,-17.178446703360134,1.1419338404215131,-1.4148411847527744,2.5567750251742876,-17.13074086313143,1.134452157744245,-1.5053389064700677,2.6397910642143128,-17.45966945128933,1.1136497051037333,-1.1302939097999616,2.243943614903695,-17.309231219740614,1.1267247146773187,-1.3469998640679097,2.4737245787452284,-17.3004327456162,1.1115973658703693,-1.4206501521551194,2.5322475180254886,-18.185847407955606,1.0114966946014958,-0.9243307690444538,1.9358274636459496
2023-08-03 06:00:00,-4.0,-1.0,-17.06585211108773,1.1199952968678784,-0.769705594915695,1.8897008917835734,-15.470716009181391,1.280477547500383,-1.479855681577621,2.760333229078004,-15.939507728455453,1.23893897490468,-1.2603466187747656,2.4992855936794456,-15.910400301695699,1.2203405614357303,-1.362974116398649,2.5833146778343794,-16.254459623277324,1.2052098280120052,-0.9857959186535123,2.1910057466655175,-16.083564237372272,1.2256669823683433,-1.192057393708082,2.4177243760764253,-16.103170158369757,1.1972625872464422,-1.2808779005624322,2.4781404878088744,-17.06585211108773,1.1199952968678784,-0.769705594915695,1.8897008917835734
2023-08-03 07:00:00,-5.0,-2.0,-16.011161105028965,1.0546910060587646,-0.7845844134002268,1.8392754194589913,-14.28368262975435,1.1870333794270402,-1.5084620789001038,2.695495458327144,-14.786565621339554,1.1529421071158996,-1.2847097891768167,2.4376518962927163,-14.776477132601762,1.1339231690939364,-1.3893211309077897,2.523244300001726,-15.112269771710961,1.142189851566363,-0.9922376558451316,2.1344275074114947,-14.941130097245006,1.1424341401272653,-1.2151004970729071,2.3575346372001724,-14.988290811220914,1.1148793471488425,-1.305637951560118,2.4205172987089605,-16.011161105028965,1.0546910060587646,-0.7845844134002268,1.8392754194589913
2023-08-03 08:00:00,-7.0,-1.0,-15.012388619956472,0.9987724850724934,-0.793641085521246,1.7924135705937394,-13.173479737635647,1.1102028921187033,-1.5258746685746585,2.6360775606933617,-13.705117652680872,1.081447968658682,-1.299539545073717,2.380987513732399,-13.713774456156429,1.0627026764453333,-1.4053584440872666,2.4680611205326,-14.033413217555818,1.0788565541551425,-1.0026342276137659,2.0814907817689083,-13.868141396994126,1.07298870025088,-1.2291267339036702,2.30211543415455,-13.941531466857931,1.0467593443629823,-1.3207092869500134,2.367468631312996,-15.012388619956472,0.9987724850724934,-0.793641085521246,1.7924135705937394
2023-08-03 09:00:00,-8.0,-4.0,-15.36581975698729,-0.3534311370308192,-2.1020248906351,1.7485937536042808,-13.337357283191958,-0.16387754555631018,-2.7449823204032326,2.5811047748469225,-13.970919384702425,-0.26580173202155244,-2.594244293597095,2.3284425615755424,-13.877690624691791,-0.16391616853536117,-2.5808139441925544,2.416897775657193,-14.318258081484261,-0.28484486392844355,-2.316944664373289,2.0320998004448456,-14.155753175311796,-0.2876117783176695,-2.5382770545196425,2.250665276201973,-14.106257557919745,-0.16472609106181357,-2.4829223699960523,2.3181962789342387,-15.36581975698729,-0.3534311370308192,-2.1020248906351,1.7485937536042808
