Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation,Pred_dDST_dt_Equation,Injection_Component,Decay_Component,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Injection_Component_1,Decay_Component_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Injection_Component_2,Decay_Component_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3,Injection_Component_3,Decay_Component_3,Pred_DST_Equation_4,Pred_dDST_dt_Equation_4,Injection_Component_4,Decay_Component_4,Pred_DST_Equation_5,Pred_dDST_dt_Equation_5,Injection_Component_5,Decay_Component_5,Pred_DST_Equation_6,Pred_dDST_dt_Equation_6,Injection_Component_6,Decay_Component_6,Pred_DST_Equation_7,Pred_dDST_dt_Equation_7,Injection_Component_7,Decay_Component_7
1998-05-02 00:00:00,12.0,0.0,18.303588956293687,-0.6964110437063141,-1.276433092208984,0.5800220485026698,17.78553261935123,-1.2144673806487702,-2.4541029403145354,1.239635559665765,17.926262745606195,-1.0737372543938057,-2.0900824191540606,1.0163451647602548,17.8437904135927,-1.1562095864072992,-2.260273639021797,1.1040640526144978,18.180997894750547,-0.8190021052494528,-1.625879611113576,0.8068775058641232,17.97949462834046,-1.0205053716595405,-1.9768357086036854,0.9563303369441449,17.90819051690214,-1.0918094830978604,-2.1241302520818124,1.032320768983952,18.303588956293687,-0.6964110437063141,-1.276433092208984,0.5800220485026698
1998-05-02 01:00:00,12.0,5.0,17.645476864698146,-0.6581120915955392,-1.2557544344351295,0.5976423428395903,16.652624555488952,-1.1329080638622762,-2.414345623496032,1.281437559633756,16.920949851083904,-1.0053128945222902,-2.0562223607392163,1.050909466216926,16.76194103195911,-1.0818493816335897,-2.223656423954371,1.1418070423207811,17.40749363842601,-0.7735042563245352,-1.604037349237165,0.8305330929126297,17.022994825168176,-0.9564998031722841,-1.944810286086155,0.9883104829138708,16.885189580074183,-1.0230009368279556,-2.0897186069920757,1.0667176701641201,17.645476864698146,-0.6581120915955392,-1.2557544344351295,0.5976423428395903
1998-05-02 02:00:00,17.0,-3.0,16.976084509407954,-0.6693923552901931,-1.2839282691367242,0.6145359138465311,15.505168386930558,-1.1474561685583944,-2.4685133593555464,1.321057190797152,15.902389553842928,-1.0185602972409755,-2.1023553205859784,1.0837950233450029,15.666092223438726,-1.0958488085203844,-2.2735458982048122,1.1776970896844279,16.601716715424008,-0.805776923002005,-1.6589652861271078,0.8531883631251028,16.053313557651258,-0.9696812675169166,-1.9884436287394893,1.0187623612225727,15.84804482193229,-1.037144758141894,-2.1366030813700023,1.0994583232281083,16.976084509407954,-0.6693923552901931,-1.2839282691367242,0.6145359138465311
1998-05-02 03:00:00,14.0,-5.0,16.328845923843815,-0.6472385855641388,-1.279199169408507,0.6319605838443682,14.40754776983214,-1.0976206170984182,-2.459421071151099,1.361800454052681,14.92540847302297,-0.976981080819959,-2.094611704206316,1.1176306233863569,14.615538244728976,-1.050553978709751,-2.2651717346726716,1.2146177559629205,15.855700611649825,-0.7460161037741837,-1.6231291709354947,0.877113067161311,15.122299514979812,-0.9310140426714459,-1.981119583891899,1.050105541220453,14.852468341662128,-0.995576480270161,-2.1287333200334064,1.1331568397632454,16.328845923843815,-0.6472385855641388,-1.279199169408507,0.6319605838443682
1998-05-02 04:00:00,9.0,-14.0,15.702791465261116,-0.6260544585826988,-1.2750946677576018,0.649040209174903,13.357371357311287,-1.0501764125208533,-2.451529651200069,1.4013532386792156,13.988091311753864,-0.9373171612691042,-2.087890829612647,1.1505736683435426,13.608182017658809,-1.007356227070166,-2.2579035927391153,1.2505473656689494,15.107182906885855,-0.7485177047639693,-1.6480760161621624,0.8995583113981931,14.228182370051844,-0.8941171449279688,-1.9747628657222918,1.080645720794323,13.8965486096117,-0.9559197320504274,-2.121902961137493,1.1659832290870658,15.702791465261116,-0.6260544585826988,-1.2750946677576018,0.649040209174903
1998-05-02 05:00:00,-5.0,0.0,6.559956079011242,-9.142835386249875,-9.80861287913623,0.6657774928863559,5.5842118867684505,-7.773159470542836,-9.212885860908063,1.4397263903652269,5.977867782866765,-8.0102235288871,-9.192852546142309,1.1826290172552092,6.10361466352325,-7.504567354135559,-8.790058780205753,1.2854914260701935,5.807120977951742,-9.300061928934113,-10.222425746778471,0.9223638178443575,6.245535255013962,-7.9826471150378815,-9.093034758858218,1.1103876438203364,6.517532605711696,-7.379016003900005,-8.576959125770792,1.1979431218707868,6.559956079011242,-9.142835386249875,-9.80861287913623,0.6657774928863559
1998-05-02 06:00:00,-5.0,-19.0,3.158341987044424,-3.4016140919668176,-4.33609810459593,0.9344840126291121,2.655062220682485,-2.9291496660859653,-4.669021493780086,1.7398718276941207,3.1087059035557676,-2.8691618793109974,-4.343697329559535,1.4745354502485375,3.3240572293044224,-2.7795574342188276,-4.340529349852657,1.5609719156338293,2.2903665562428515,-3.5167544217088906,-4.746276419500262,1.2295219977913714,3.410204843721301,-2.835330411292661,-4.229146280203091,1.3938158689104299,3.8095603876862327,-2.7079722180254633,-4.167164841049119,1.4591926230236558,3.158341987044424,-3.4016140919668176,-4.33609810459593,0.9344840126291121
1998-05-02 07:00:00,-24.0,0.0,-2.8621454768768775,-6.0204874639213015,-7.0665429589511275,1.046055495029826,-3.1388198012429274,-5.793882021925413,-7.65422367788487,1.8603416559594579,-2.8374588704798143,-5.946164774035582,-7.5330813941870165,1.5869166201514346,-2.2489218491535388,-5.572979078457961,-7.242766045042929,1.6697869665849676,-3.870335543633016,-6.160702099875867,-7.517856832116397,1.3571547322405297,-2.511251800959198,-5.921456644680499,-7.423687792718561,1.5022311480380617,-1.6741006583662061,-5.483661046052439,-7.045186218212286,1.5615251721598469,-2.8621454768768775,-6.0204874639213015,-7.0665429589511275,1.046055495029826
1998-05-02 08:00:00,-24.0,22.0,-3.472285348548628,-0.6101398716717505,-1.86908345283529,1.2589435811635394,-4.159012836047419,-1.0201930348044916,-3.1307010996002287,2.110508064795737,-3.756193481668783,-0.9187346111889689,-2.7516927842672527,1.8329581730782838,-3.2401472395648767,-0.9912253904113382,-2.8902290851102324,1.8990036946988942,-4.588745010735238,-0.7184094671022221,-2.3143419164046484,1.5959324493024263,-3.4012938595610525,-0.890042058601854,-2.6317872479645588,1.7417451893627047,-2.631534938820894,-0.9574342804546883,-2.7368045033519324,1.7793702228972441,-3.472285348548628,-0.6101398716717505,-1.86908345283529,1.2589435811635394
1998-05-02 09:00:00,-2.0,-27.0,-6.135352993821107,-2.6630676452724793,-3.944685785394465,1.2816181401219855,-6.757352308526174,-2.5983394724787563,-4.7545306362243425,2.156191163745586,-6.363341502068602,-2.6071480203998183,-4.479702619614572,1.8725545992147536,-5.733658195760405,-2.4935109561955286,-4.434827493359608,1.9413165371640793,-7.324214729329061,-2.735469718593823,-4.360505457243232,1.6250357386494085,-5.99518702941973,-2.593893169858678,-4.373170113959026,1.7792769441003482,-5.0826052123568175,-2.4510702735359238,-4.269933845342661,1.818863571806737,-6.135352993821107,-2.6630676452724793,-3.944685785394465,1.2816181401219855
