Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3
2000-08-09 00:00:00,-8.0,-4.0,-2.2530212168522543,-0.2530212168522544,-2.512630145019239,-0.5126301450192389,-2.4183735883681736,-0.41837358836817384
2000-08-09 01:00:00,-12.0,-3.0,-3.2811369385995865,-1.028115721747332,-4.049624021137554,-1.5369938761183144,-3.908755176578872,-1.4903815882106985
2000-08-09 02:00:00,-15.0,-1.0,-3.9895310947705913,-0.7083941561710048,-5.135124814662105,-1.0855007935245515,-4.938103976072641,-1.0293487994937691
2000-08-09 03:00:00,-16.0,3.0,-3.7053750100065708,0.2841560847640206,-4.8641390198245755,0.2709857948375295,-4.542028699383747,0.39607527668889475
2000-08-09 04:00:00,-13.0,2.0,-4.225336643697005,-0.5199616336904337,-5.600524022443108,-0.7363850026185323,-5.207410328562367,-0.6653816291786201
2000-08-09 05:00:00,-11.0,3.0,-3.95295762077392,0.2723790229230849,-5.304978634842186,0.2955453876009218,-4.806052760757901,0.40135756780446563
2000-08-09 06:00:00,-8.0,2.0,-4.602332307661785,-0.649374686887865,-6.228106046464395,-0.923127411622209,-5.703561579768736,-0.8975088190108343
2000-08-09 07:00:00,-6.0,-1.0,-4.88551748879481,-0.2831851811330258,-6.665565319825156,-0.4374592733607607,-6.087505820879044,-0.38394424111030845
2000-08-09 08:00:00,-7.0,-2.0,-4.97041914915377,-0.08490166035895987,-6.875536318874526,-0.20997099904937083,-6.255577046743286,-0.1680712258642419
2000-08-09 09:00:00,-9.0,0.0,-4.6637521580566395,0.3066669910971308,-6.512707226778327,0.3628290920961993,-5.831081237783733,0.424495808959553
2000-08-09 10:00:00,-9.0,0.0,-4.387787673386278,0.27596448467036166,-6.169024997409034,0.3436822293692925,-5.438252628257064,0.3928286095266701
2000-08-09 11:00:00,-9.0,-3.0,-4.122093569118426,0.26569410426785234,-5.843479231214162,0.3255457661948721,-5.044793931344678,0.3934586969123853
2000-08-09 12:00:00,-12.0,1.0,-3.869213713815325,0.25287985530310075,-5.535112848460257,0.3083663827539041,-4.678575306615831,0.3662186247288469
2000-08-09 13:00:00,-11.0,3.0,-3.601663580446581,0.267550133368744,-5.243019275491453,0.2920935729688046,-4.308553980479954,0.3700213261358768
2000-08-09 14:00:00,-8.0,0.0,-3.3043133133335965,0.29735026711298435,-4.966339779472031,0.2766794960194221,-3.93828893556281,0.37026504491714396
2000-08-09 15:00:00,-8.0,2.0,-3.045656898735011,0.25865641459858524,-4.704260943777358,0.2620788356946733,-3.6241169065502246,0.31417202901258523
2000-08-09 16:00:00,-6.0,2.0,-2.721979228295849,0.3236776704391618,-4.456012276611021,0.24824866716633762,-3.2854084902264793,0.33870841632374515
2000-08-09 17:00:00,-4.0,2.0,-2.4134160063280437,0.30856322196780517,-4.220863945817686,0.2351483307933348,-2.965419941023243,0.31998854920323627
2000-08-09 18:00:00,-2.0,3.0,-2.8820746576851244,-0.46865865135708085,-4.89488526868458,-0.6740213228668939,-3.606045940677436,-0.6406259996541926
2000-08-09 19:00:00,1.0,4.0,-3.967934032906996,-1.0858593752218715,-6.263339595103567,-1.3684543264189872,-4.972663014776905,-1.366617074099469
2000-08-09 20:00:00,5.0,-4.0,-7.019692925545284,-3.0517588926382877,-9.839213110918838,-3.57587351581527,-8.68696343352148,-3.7143004187445765
2000-08-09 21:00:00,1.0,-2.0,-7.987016275945409,-0.9673233504001256,-10.998077618942133,-1.1588645080232953,-9.85710468821982,-1.1701412546983405
2000-08-09 22:00:00,-1.0,3.0,-7.384360694150402,0.6026555817950069,-10.417697800959075,0.5803798179830582,-9.168905034544505,0.6881996536753151
2000-08-09 23:00:00,2.0,1.0,-6.77938769124727,0.6049730029031325,-9.867945220279918,0.5497525806791586,-8.490911970590712,0.6779930639537916
2000-08-10 00:00:00,3.0,1.0,-6.175517993931637,0.6038696973156331,-9.347203646229842,0.5207415740500768,-7.880840230224772,0.6100717403659404
2000-08-10 01:00:00,4.0,0.0,-5.576489458861566,0.5990285350700703,-8.85394213828176,0.4932615079480825,-7.268823690242682,0.6120165399820896
2000-08-10 02:00:00,4.0,-4.0,-4.980572881813252,0.5959165770483135,-8.386710545207881,0.467231593073878,-6.653709263519892,0.6151144267227895
2000-08-10 03:00:00,0.0,-4.0,-7.605252145926883,-2.6246792641136314,-11.269273391177872,-2.88256284596999,-9.572340371140102,-2.9186311076202105
2000-08-10 04:00:00,-4.0,4.0,-7.807803891567623,-0.2025517456407402,-11.611505460100435,-0.3422320689225624,-9.81920967729277,-0.24686930615266706
2000-08-10 05:00:00,0.0,-14.0,-14.61226142669577,-6.804457535128146,-17.680102492934477,-6.068597032834042,-15.850938753840321,-6.031729076547551
2000-08-10 06:00:00,-14.0,-11.0,-24.067435266186237,-9.455173839490465,-26.09148147824949,-8.411378985315016,-24.200736580738287,-8.349797826897966
2000-08-10 07:00:00,-25.0,1.0,-25.954058078629178,-1.8866228124429398,-27.767988992792308,-1.676507514542815,-25.47888718539566,-1.278150604657374
2000-08-10 08:00:00,-24.0,1.0,-25.526478395411786,0.42757968321739026,-27.448415374806935,0.3195736179853743,-24.951211216731423,0.5276759686642358
2000-08-10 09:00:00,-23.0,5.0,-28.74469108050783,-3.2182126850960464,-29.853657530635317,-2.405242155828381,-27.443956430174836,-2.4927452134434143
2000-08-10 10:00:00,-18.0,3.0,-29.52529167223284,-0.7806005917250092,-30.548674140274414,-0.6950166096390984,-27.879606436974427,-0.4356500067995923
2000-08-10 11:00:00,-15.0,-12.0,-37.714679711539546,-8.189388039306706,-37.21466879780019,-6.665994657525781,-34.76563361629175,-6.8860271793173276
2000-08-10 12:00:00,-27.0,-2.0,-40.13952853798511,-2.424848826445564,-39.09467406753705,-1.8800052697368574,-36.61860086817863,-1.8529672518868798
2000-08-10 13:00:00,-29.0,8.0,-37.0040126804431,3.135515857542008,-37.03160808404687,2.0630659834901754,-34.315446986494074,2.303153881684558
2000-08-10 14:00:00,-21.0,2.0,-33.86958720982682,3.1344254706162773,-35.07741220508504,1.9541958789618314,-32.03903852052037,2.2764084659737005
2000-08-10 15:00:00,-19.0,-4.0,-31.70554078609626,2.164046423730557,-33.790006761652926,1.2874054434321145,-30.417291201305957,1.6217473192144158
2000-08-10 16:00:00,-23.0,-4.0,-34.40486194789711,-2.6993211618008477,-35.92088043877344,-2.130873677120515,-32.50813567524148,-2.090844473935528
2000-08-10 17:00:00,-27.0,1.0,-32.2330179873242,2.171843960572906,-34.50437752402658,1.416502914746856,-30.869639519584624,1.638496155656859
2000-08-10 18:00:00,-26.0,0.0,-32.29764046877507,-0.06462248145087109,-34.53057143123838,-0.026193907211797596,-30.865900921640034,0.0037385979445914153
2000-08-10 19:00:00,-26.0,2.0,-32.588415306892045,-0.29077483811697374,-34.65642882546847,-0.12585739423008646,-31.06646776652926,-0.20056684488922577
2000-08-10 20:00:00,-24.0,-15.0,-41.5732934348655,-8.98487812797345,-42.67379555525169,-8.017366729783216,-39.678679345317576,-8.612211578788319
2000-08-10 21:00:00,-39.0,-22.0,-52.156152399982034,-10.582858965116536,-53.03690483140599,-10.363109276154304,-50.85447458085765,-11.175795235540074
2000-08-10 22:00:00,-61.0,-3.0,-60.54569012837012,-8.389537728388087,-61.74176462451141,-8.704859793105419,-60.21314286366546,-9.35866828280781
2000-08-10 23:00:00,-64.0,-3.0,-68.68553054153226,-8.139840413162135,-69.60119711401832,-7.859432489506911,-68.56640520357281,-8.35326233990735
2000-08-11 00:00:00,-67.0,-11.0,-75.88609942273906,-7.200568881206802,-76.31101175989134,-6.709814645873027,-75.63376859930231,-7.0673633957295
2000-08-11 01:00:00,-78.0,-2.0,-82.62953180647041,-6.743432383731348,-82.12696768326204,-5.815955923370699,-81.69125208438277,-6.057483485080457
2000-08-11 02:00:00,-80.0,-17.0,-87.48770566440436,-4.858173857933948,-86.28290624060338,-4.1559385573413365,-86.00885647627757,-4.317604391894811
2000-08-11 03:00:00,-97.0,7.0,-90.07880074070354,-2.5910950762991813,-88.74275820727831,-2.4598519666749272,-88.60654688755302,-2.597690411275452
2000-08-11 04:00:00,-90.0,-3.0,-94.56392700230298,-4.485126261599435,-92.18976378703063,-3.4470055797523083,-92.12302403406673,-3.5164771465137132
2000-08-11 05:00:00,-93.0,-12.0,-97.76429425567616,-3.2003672533731935,-94.83176894021993,-2.6420051531892996,-94.83059691784584,-2.707572883779112
2000-08-11 06:00:00,-105.0,11.0,-97.56139959258769,0.2028946630884768,-94.99762849589008,-0.16585955567015898,-95.10256445213541,-0.271967534289572
2000-08-11 07:00:00,-94.0,8.0,-96.75537006535264,0.8060295272350532,-94.36605124260434,0.6315772532857356,-94.5767695022821,0.5257949498533061
2000-08-11 08:00:00,-86.0,7.0,-96.57247253318651,0.18289753216612994,-94.21772934959495,0.14832189300938925,-94.5097184247898,0.06705107749231179
2000-08-11 09:00:00,-79.0,-5.0,-97.77931948221878,-1.2068469490322753,-95.11788300964498,-0.900153660050039,-95.44688739479152,-0.9371689700017191
2000-08-11 10:00:00,-84.0,6.0,-98.7143788733961,-0.9350593911773185,-96.27166351695261,-1.1537805073076317,-96.64589883429072,-1.199011439499203
2000-08-11 11:00:00,-78.0,-5.0,-98.68650400854503,0.027874864851066286,-96.71729325605388,-0.44562973910126313,-97.12919587333097,-0.4832970390402505
2000-08-11 12:00:00,-83.0,6.0,-96.9890928372137,1.6974111713313311,-95.13414154291203,1.583151713141841,-95.62922601462569,1.499969858705282
2000-08-11 13:00:00,-77.0,3.0,-96.7590260102459,0.23006682696779857,-95.32091964082102,-0.1867780979089888,-95.87415921199579,-0.24493319737009772
2000-08-11 14:00:00,-74.0,7.0,-94.9363344124144,1.8226915978315075,-93.73850178334878,1.582417857472235,-94.38773481505943,1.4864243969363524
2000-08-11 15:00:00,-67.0,2.0,-93.13233135465718,1.8040030577572181,-92.02300025668377,1.7155015266650104,-92.76095185428686,1.6267829607725761
2000-08-11 16:00:00,-65.0,4.0,-91.19419903082647,1.938132323830711,-90.07250254483704,1.9504977118467397,-90.90701772217858,1.853934132108285
2000-08-11 17:00:00,-61.0,8.0,-89.70848872149,1.4857103093364668,-88.66878432682941,1.4037182180076315,-89.59555037566338,1.3114673465152076
