Timestamp,Observed_DST,Real_dDST_dt,Pred_DST_Equation_1,Pred_dDST_dt_Equation_1,Pred_DST_Equation_2,Pred_dDST_dt_Equation_2,Pred_DST_Equation_3,Pred_dDST_dt_Equation_3
1999-02-16 00:00:00,-7.0,0.0,-9.03198847227181,-0.03198847227180996,-8.525060784,0.474939216,-8.420494817845,0.5795051821549999
1999-02-16 01:00:00,-7.0,2.0,-9.044606440402488,-0.01261796813067903,-8.075184596766078,0.44987618723392286,-7.881737991989702,0.5387568258552983
1999-02-16 02:00:00,-5.0,0.0,-9.039889170734927,0.004717269667560466,-7.649048836605705,0.426135760160373,-7.379282263729927,0.5024557282597755
1999-02-16 03:00:00,-5.0,-2.0,-9.094385709491485,-0.054496538756558,-7.2454006968720135,0.40364813973369174,-6.902059407780574,0.4772228559493524
1999-02-16 04:00:00,-7.0,0.0,-9.126388627044959,-0.03200291755347296,-6.863053482807763,0.38234721406424976,-6.467984448258226,0.4340749595223489
1999-02-16 05:00:00,-7.0,0.0,-9.097777738860463,0.028610888184495767,-6.5008831227532315,0.36217036005453207,-6.035533487600643,0.43245096065758315
1999-02-16 06:00:00,-7.0,0.0,-9.091397574030964,0.00638016482949933,-6.157824863461226,0.34305825929200573,-5.634130728807198,0.4014027587934448
1999-02-16 07:00:00,-7.0,0.0,-9.06066602315611,0.03073155087485405,-5.832870139803717,0.32495472365750905,-5.253572100853726,0.3805586279534708
1999-02-16 08:00:00,-7.0,0.0,-9.038927145003969,0.02173887815214095,-5.525063609667251,0.3078065301364653,-4.901991357233079,0.35158074362064706
1999-02-16 09:00:00,-7.0,-3.0,-10.140024507869112,-1.1010973628651433,-6.951809364212857,-1.426745754545606,-6.394833780363121,-1.4928424231300417
1999-02-16 10:00:00,-10.0,0.0,-10.622818886622387,-0.4827943787532745,-7.5406482991690185,-0.5888389349561614,-7.014611116117769,-0.6197773357546481
1999-02-16 11:00:00,-10.0,4.0,-10.515536953639966,0.10728193298242097,-7.142720566798011,0.3979277323710074,-6.602880464415458,0.4117306517023109
1999-02-16 12:00:00,-6.0,3.0,-10.376238163179343,0.139298790460623,-6.779151069126355,0.36356949767165636,-6.219928179864949,0.3829522845505093
1999-02-16 13:00:00,-3.0,0.0,-10.222156650576089,0.15408151260325403,-6.421408325357863,0.3577427437684925,-5.840265508353701,0.37966267151124794
1999-02-16 14:00:00,-3.0,-1.0,-10.048430377803914,0.17372627277217437,-6.082544032506603,0.3388642928512596,-5.471184550827741,0.36908095752595993
1999-02-16 15:00:00,-4.0,-1.0,-9.806907739869255,0.2415226379346595,-5.76156195538614,0.3209820771204627,-5.111491760214118,0.35969279061362247
