datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2018-01-01 00:00:00,-386.315,-14.841,-5.388,387.25,,88060.6
2018-01-01 01:00:00,-384.985,-27.354,-8.089,386.25,,54627.4
2018-01-01 02:00:00,-395.306,-30.131,-13.697,397.14,,61992.1
2018-01-01 03:00:00,-418.116,25.773,12.317,420.02,,138124.9
2018-01-01 04:00:00,-434.322,45.689,22.316,437.11,,175547.6
2018-01-01 05:00:00,-434.394,63.664,16.008,439.08,,160873.2
2018-01-01 06:00:00,-437.556,63.653,11.812,442.23,,171592.9
2018-01-01 07:00:00,-434.109,76.637,1.164,440.7,,165610.9
2018-01-01 08:00:00,-432.015,78.627,-3.901,439.31,,157699.9
2018-01-01 09:00:00,-427.332,94.318,-20.243,438.08,,187116.4
2018-01-01 10:00:00,-416.506,87.684,-17.655,426.07,,137106.4
2018-01-01 11:00:00,-425.817,78.81,-11.481,433.29,,99007.3
2018-01-01 12:00:00,-425.795,76.667,-8.742,432.88,,93135.1
2018-01-01 13:00:00,-440.292,64.661,0.762,445.26,,110594.3
2018-01-01 14:00:00,-456.354,50.928,7.84,459.46,,98718.8
2018-01-01 15:00:00,-463.099,48.142,10.313,465.94,,110485.8
2018-01-01 16:00:00,-461.593,37.871,13.872,463.56,,109472.2
2018-01-01 17:00:00,-455.436,44.151,15.454,458.09,3.089,97432.4
2018-01-01 18:00:00,-449.653,41.176,19.124,452.18,3.2762,81664.4
2018-01-01 19:00:00,-444.694,37.288,21.535,447.0,3.372,55920.7
2018-01-01 20:00:00,-438.319,40.62,25.221,441.12,3.4212,61786.5
2018-01-01 21:00:00,-429.385,35.115,28.54,431.91,3.605,65753.7
2018-01-01 22:00:00,-423.175,32.122,32.346,425.72,4.091,76177.2
2018-01-01 23:00:00,-426.912,31.142,34.792,429.51,4.8431,72996.4
2018-01-02 00:00:00,-419.138,27.786,27.05,420.88,4.838,66893.1
2018-01-02 01:00:00,-410.514,18.263,24.82,411.56,5.3806,74645.6
2018-01-02 02:00:00,-414.69,12.55,19.606,415.22,5.3375,76260.6
2018-01-02 03:00:00,-412.521,9.528,18.212,412.89,4.9291,77374.4
2018-01-02 04:00:00,-416.083,6.452,18.325,416.39,4.7729,84573.5
2018-01-02 05:00:00,-418.279,3.637,16.832,418.5,4.4647,79907.1
2018-01-02 06:00:00,-416.738,6.485,17.46,417.05,4.5275,64772.2
2018-01-02 07:00:00,-411.084,8.548,15.955,411.38,4.7527,61394.2
2018-01-02 08:00:00,-416.702,2.441,15.649,416.95,5.1625,66901.8
2018-01-02 09:00:00,-429.523,10.666,19.035,430.05,5.7097,81863.1
2018-01-02 10:00:00,-429.43,16.749,14.292,430.0,4.471,89220.0
2018-01-02 11:00:00,-433.738,21.935,17.413,434.7,5.3437,83990.3
2018-01-02 12:00:00,-425.653,24.862,15.83,426.79,5.7293,81177.5
2018-01-02 13:00:00,-417.272,22.217,14.846,418.28,5.5526,105534.1
2018-01-02 14:00:00,-414.738,19.141,18.748,415.83,6.2308,83714.7
2018-01-02 15:00:00,-413.242,16.232,17.005,414.13,6.5905,71932.6
2018-01-02 16:00:00,-407.837,16.183,13.496,408.57,5.8731,69074.6
2018-01-02 17:00:00,-414.998,19.497,15.157,415.93,5.6119,66588.1
2018-01-02 18:00:00,-413.009,16.56,15.597,413.8,5.6674,58749.7
2018-01-02 19:00:00,-407.752,16.778,18.0,408.64,7.2466,50581.3
2018-01-02 20:00:00,-400.991,8.23,11.206,401.33,6.2963,43720.3
2018-01-02 21:00:00,-400.214,10.716,12.416,400.62,6.0328,43406.5
2018-01-02 22:00:00,-397.577,9.32,12.755,397.92,6.686,39331.7
2018-01-02 23:00:00,-381.42,11.6,17.84,382.02,7.6602,48384.3
2018-01-03 00:00:00,-382.488,8.945,13.591,382.81,8.3148,37957.7
2018-01-03 01:00:00,-381.292,9.777,16.09,381.67,9.894,36286.0
2018-01-03 02:00:00,-374.401,13.185,17.923,374.93,13.5131,28315.1
2018-01-03 03:00:00,-371.092,13.769,18.301,371.63,13.1453,24873.4
2018-01-03 04:00:00,-365.546,13.444,18.511,366.07,13.8897,23236.3
2018-01-03 05:00:00,-359.832,13.653,15.81,360.27,11.2816,23177.0
2018-01-03 06:00:00,-361.269,14.665,17.182,361.82,10.8178,22771.6
2018-01-03 07:00:00,-363.182,16.622,19.162,363.93,8.9262,22299.5
2018-01-03 08:00:00,-358.735,14.612,19.59,359.5,7.5093,27306.7
2018-01-03 09:00:00,-360.834,19.271,16.976,361.72,7.8191,35899.9
2018-01-03 10:00:00,-363.686,12.434,11.485,364.08,9.2091,34074.3
2018-01-03 11:00:00,-365.874,7.204,12.055,366.19,10.2672,42671.1
2018-01-03 12:00:00,-364.62,2.152,9.748,364.82,10.1974,43918.9
2018-01-03 13:00:00,-364.689,-0.623,6.12,364.79,11.5394,31531.0
2018-01-03 14:00:00,-358.488,-6.137,7.028,358.68,13.5322,27157.4
2018-01-03 15:00:00,-356.62,-7.312,6.394,356.81,13.8281,26647.2
