datetime,Magnitude,BGSEc_X,BGSEc_Y,BGSEc_Z
2020-01-06 16:00:00,3.324,-1.868,-2.176,-0.542
2020-01-06 17:00:00,3.542,-2.82,-1.314,-1.305
2020-01-06 18:00:00,4.482,-4.155,-0.973,-1.139
2020-01-06 19:00:00,3.75,0.409,-1.371,-0.136
2020-01-06 20:00:00,3.762,-0.19,-2.768,0.521
2020-01-06 21:00:00,3.557,1.664,-2.083,1.41
2020-01-06 22:00:00,3.738,3.514,-0.89,0.168
2020-01-06 23:00:00,3.594,3.455,-0.752,0.246
2020-01-07 00:00:00,3.643,3.538,-0.631,0.068
2020-01-07 01:00:00,3.239,2.752,-1.002,0.02
2020-01-07 02:00:00,2.573,-0.374,-1.655,-0.965
2020-01-07 03:00:00,2.7,1.325,-0.264,-0.64
2020-01-07 04:00:00,2.35,1.51,-0.152,0.025
2020-01-07 05:00:00,2.798,2.402,0.554,-0.123
2020-01-07 06:00:00,3.121,2.109,-0.09,1.752
2020-01-07 07:00:00,3.881,3.35,-0.924,1.026
2020-01-07 08:00:00,3.326,3.115,-0.502,0.563
2020-01-07 09:00:00,3.553,3.069,-0.74,1.188
2020-01-07 10:00:00,3.453,1.916,-2.056,0.944
2020-01-07 11:00:00,3.469,1.608,-2.491,0.884
2020-01-07 12:00:00,3.606,-2.468,-2.114,-0.325
2020-01-07 13:00:00,3.959,-2.478,-2.532,-1.246
2020-01-07 14:00:00,3.95,-2.78,-2.142,-1.203
2020-01-07 15:00:00,3.575,-0.201,-1.897,-0.594
2020-01-07 16:00:00,3.703,2.126,-1.298,0.566
2020-01-07 17:00:00,3.839,3.689,-0.059,-0.48
2020-01-07 18:00:00,3.723,2.696,-1.296,0.607
2020-01-07 19:00:00,3.908,3.074,-1.863,-0.405
2020-01-07 20:00:00,3.566,-1.895,-2.171,-1.742
2020-01-07 21:00:00,3.251,2.835,-0.922,0.489
2020-01-07 22:00:00,3.646,3.465,-0.374,0.759
2020-01-07 23:00:00,3.46,2.64,-1.782,-0.638
2020-01-08 00:00:00,3.798,0.373,-3.454,-0.693
2020-01-08 01:00:00,3.895,3.019,-1.718,0.36
2020-01-08 02:00:00,3.677,1.49,-2.724,0.592
2020-01-08 03:00:00,3.498,2.849,1.346,-0.298
2020-01-08 04:00:00,3.082,1.266,2.442,0.399
2020-01-08 05:00:00,3.028,2.122,1.773,-0.612
2020-01-08 06:00:00,3.36,1.572,2.8,-0.105
2020-01-08 07:00:00,3.485,1.6,2.65,-1.155
2020-01-08 08:00:00,3.5,2.001,2.564,-0.177
2020-01-08 09:00:00,3.583,3.108,1.569,-0.097
2020-01-08 10:00:00,3.857,3.11,2.112,0.07
2020-01-08 11:00:00,4.615,1.595,-3.213,0.538
2020-01-08 12:00:00,4.847,2.42,-3.008,0.118
2020-01-08 13:00:00,5.08,2.878,1.412,-2.085
2020-01-08 14:00:00,4.38,2.591,-2.055,0.183
2020-01-08 15:00:00,4.943,1.584,-3.667,-2.06
2020-01-08 16:00:00,5.397,2.132,-3.478,-3.301
2020-01-08 17:00:00,5.015,3.333,-3.101,-1.728
2020-01-08 18:00:00,4.822,3.569,-1.968,-0.966
2020-01-08 19:00:00,5.579,0.306,0.375,-5.449
2020-01-08 20:00:00,5.773,0.303,0.501,-5.331
2020-01-08 21:00:00,4.976,0.879,1.595,-3.732
2020-01-08 22:00:00,5.116,3.604,0.143,-2.696
2020-01-08 23:00:00,6.247,4.945,0.313,-3.323
2020-01-09 00:00:00,6.552,4.827,-3.812,-1.924
2020-01-09 01:00:00,6.661,5.173,-3.013,-1.797
2020-01-09 02:00:00,7.492,6.597,2.231,-1.023
2020-01-09 03:00:00,9.849,8.617,3.429,-1.388
2020-01-09 04:00:00,7.34,4.874,1.118,-3.835
2020-01-09 05:00:00,5.297,0.471,0.443,-4.225
2020-01-09 06:00:00,6.939,2.47,-3.324,-4.614
2020-01-09 07:00:00,7.086,1.298,-3.566,-5.448
2020-01-09 08:00:00,6.773,2.368,-3.526,-4.451
2020-01-09 09:00:00,6.514,1.891,-3.925,-3.717
2020-01-09 10:00:00,5.405,2.081,-3.695,-2.686
2020-01-09 11:00:00,6.546,-0.529,-5.73,-1.072
2020-01-09 12:00:00,5.996,-0.247,-5.074,-0.445
2020-01-09 13:00:00,5.411,-1.249,-4.36,-1.152
2020-01-09 14:00:00,5.053,1.664,-3.784,1.445
2020-01-09 15:00:00,6.244,2.19,-4.476,1.26
2020-01-09 16:00:00,6.624,0.394,-5.249,1.141
2020-01-09 17:00:00,6.454,-3.519,-3.215,-3.218
2020-01-09 18:00:00,5.134,-0.656,-3.012,-0.33
2020-01-09 19:00:00,5.302,1.163,-2.672,0.951
2020-01-09 20:00:00,4.966,1.85,0.103,1.974
2020-01-09 21:00:00,5.22,4.066,-1.337,1.983
2020-01-09 22:00:00,5.23,3.163,-0.987,1.63
2020-01-09 23:00:00,4.556,1.923,-2.836,1.159
2020-01-10 00:00:00,4.828,3.653,1.17,2.637
2020-01-10 01:00:00,4.438,3.678,-0.331,2.018
2020-01-10 02:00:00,4.355,3.809,-0.126,1.899
2020-01-10 03:00:00,4.322,3.909,-0.791,-0.134
2020-01-10 04:00:00,4.333,3.629,-1.91,-0.413
2020-01-10 05:00:00,4.562,3.944,-1.813,-0.971
2020-01-10 06:00:00,4.165,1.999,-2.426,-2.498
2020-01-10 07:00:00,4.078,0.308,-2.008,-2.716
2020-01-10 08:00:00,4.366,-0.225,-3.045,-0.854
2020-01-10 09:00:00,5.339,2.308,-1.168,-3.738
2020-01-10 10:00:00,6.525,1.406,-5.472,-2.197
2020-01-10 11:00:00,6.991,3.848,-3.565,3.073
2020-01-10 12:00:00,5.33,2.831,-1.714,3.829
2020-01-10 13:00:00,4.655,1.536,-0.72,2.63
2020-01-10 14:00:00,4.708,1.528,-2.2,-0.972
2020-01-10 15:00:00,4.153,2.476,-1.298,0.272
2020-01-10 16:00:00,3.774,1.917,-1.99,1.027
2020-01-10 17:00:00,3.681,2.11,-2.366,0.162
2020-01-10 18:00:00,3.674,1.932,-2.522,-0.277
2020-01-10 19:00:00,3.607,2.649,-0.416,1.834
2020-01-10 20:00:00,4.052,2.022,1.019,2.864
2020-01-10 21:00:00,4.774,0.087,-3.433,1.827
2020-01-10 22:00:00,4.088,2.272,-0.92,1.376
2020-01-10 23:00:00,4.003,3.126,0.426,-0.189
2020-01-11 00:00:00,4.318,3.543,1.606,-0.369
2020-01-11 01:00:00,4.4,3.347,1.902,-0.826
2020-01-11 02:00:00,4.08,3.106,1.07,-1.089
2020-01-11 03:00:00,4.559,4.344,-0.86,-0.476
2020-01-11 04:00:00,4.707,3.846,0.662,-2.326
2020-01-11 05:00:00,4.703,3.856,-0.965,-1.965
2020-01-11 06:00:00,4.712,4.206,-0.448,-1.934
2020-01-11 07:00:00,4.518,4.06,-0.081,-1.686
2020-01-11 08:00:00,4.539,3.817,-1.816,-0.351
2020-01-11 09:00:00,4.497,-0.633,-3.321,-1.017
2020-01-11 10:00:00,4.625,2.303,-2.663,2.005
2020-01-11 11:00:00,4.71,-0.886,-3.812,2.064
2020-01-11 12:00:00,5.143,-1.935,-4.364,1.173
2020-01-11 13:00:00,5.193,-1.897,-3.972,-1.585
2020-01-11 14:00:00,5.415,-2.786,-4.012,0.477
2020-01-11 15:00:00,5.534,-2.664,-4.114,0.789
2020-01-11 16:00:00,5.1,0.458,-2.785,2.332
2020-01-11 17:00:00,4.759,1.394,-0.476,3.535
2020-01-11 18:00:00,5.206,1.136,0.496,3.517
2020-01-11 19:00:00,4.451,1.699,2.613,2.25
2020-01-11 20:00:00,4.4,2.255,2.771,-0.014
2020-01-11 21:00:00,3.448,1.52,-2.094,-1.196
2020-01-11 22:00:00,4.468,-2.549,-3.411,0.732
2020-01-11 23:00:00,4.092,-2.013,-2.773,0.713
2020-01-12 00:00:00,3.964,-1.789,-3.126,0.96
2020-01-12 01:00:00,4.251,-2.716,-2.171,-1.402
2020-01-12 02:00:00,3.906,-2.137,-2.814,-0.972
2020-01-12 03:00:00,3.585,-1.906,-2.576,-0.952
2020-01-12 04:00:00,3.032,-0.819,-1.109,0.218
2020-01-12 05:00:00,2.128,1.181,-0.67,-0.381
2020-01-12 06:00:00,3.04,2.62,0.726,-0.432
2020-01-12 07:00:00,2.975,2.731,0.203,-0.469
2020-01-12 08:00:00,3.531,2.919,-0.265,1.403
2020-01-12 09:00:00,3.055,1.149,-1.462,0.156
2020-01-12 10:00:00,3.349,3.132,0.728,0.579
2020-01-12 11:00:00,2.527,1.645,-0.026,0.171
2020-01-12 12:00:00,2.641,0.477,-1.409,-0.288
2020-01-12 13:00:00,3.317,2.884,-0.918,-0.866
2020-01-12 14:00:00,2.927,0.472,-2.161,-0.098
2020-01-12 15:00:00,2.956,-1.692,-1.832,1.284
2020-01-12 16:00:00,2.752,-1.077,-1.657,1.421
2020-01-12 17:00:00,2.82,-0.172,-1.535,1.842
2020-01-12 18:00:00,3.188,2.125,-1.746,1.159
2020-01-12 19:00:00,3.18,0.296,-1.875,0.564
2020-01-12 20:00:00,3.039,-0.107,-1.543,0.723
2020-01-12 21:00:00,3.532,3.06,-1.22,0.739
2020-01-12 22:00:00,3.593,2.42,-1.903,-1.187
2020-01-12 23:00:00,3.925,3.641,-0.553,-0.235
2020-01-13 00:00:00,3.728,2.751,-1.479,0.643
2020-01-13 01:00:00,3.59,-0.799,-3.137,-0.541
2020-01-13 02:00:00,4.095,0.735,-2.674,-0.197
2020-01-13 03:00:00,4.45,3.746,-1.821,0.978
2020-01-13 04:00:00,4.443,3.412,-2.504,0.414
2020-01-13 05:00:00,4.325,2.897,-2.736,-0.274
2020-01-13 06:00:00,3.92,1.669,-3.199,-0.837
2020-01-13 07:00:00,3.532,0.574,-2.906,-0.147
2020-01-13 08:00:00,3.263,-0.993,-2.343,0.112
2020-01-13 09:00:00,3.728,0.288,-3.259,-0.304
2020-01-13 10:00:00,4.213,1.152,-3.851,-0.559
2020-01-13 11:00:00,4.14,1.91,-3.35,0.803
2020-01-13 12:00:00,3.081,1.431,-2.164,1.338
2020-01-13 13:00:00,1.726,0.557,-0.91,0.24
2020-01-13 14:00:00,1.479,0.503,1.041,-0.39
2020-01-13 15:00:00,2.097,-0.807,1.768,-0.273
2020-01-13 16:00:00,1.729,-0.252,1.256,-0.15
2020-01-13 17:00:00,2.59,-0.192,1.768,-0.17
2020-01-13 18:00:00,3.278,-1.599,2.582,-1.044
2020-01-13 19:00:00,3.911,-1.661,3.282,-1.219
2020-01-13 20:00:00,3.38,-2.045,2.102,-1.378
2020-01-13 21:00:00,3.552,-1.952,2.12,-1.93
2020-01-13 22:00:00,3.706,-2.305,2.167,-1.494
2020-01-13 23:00:00,3.789,-2.604,2.185,-1.266
2020-01-14 00:00:00,3.225,-2.769,0.663,1.318
2020-01-14 01:00:00,3.204,-2.259,0.809,1.462
2020-01-14 02:00:00,3.5,-3.063,1.315,0.319
2020-01-14 03:00:00,3.963,-2.976,1.463,-0.827
2020-01-14 04:00:00,4.32,-3.908,1.518,-0.542
2020-01-14 05:00:00,3.895,-3.562,1.145,0.629
2020-01-14 06:00:00,3.767,-3.399,-0.116,1.362
2020-01-14 07:00:00,4.545,-4.091,-0.34,1.188
2020-01-14 08:00:00,4.682,-3.553,2.521,-0.63
2020-01-14 09:00:00,5.047,-1.407,4.217,-1.665
2020-01-14 10:00:00,5.304,-0.17,4.996,-1.663
2020-01-14 11:00:00,4.967,-0.351,4.806,-1.085
2020-01-14 12:00:00,4.576,-1.545,3.938,-0.818
2020-01-14 13:00:00,4.327,-3.555,2.066,-0.755
2020-01-14 14:00:00,4.14,-2.986,2.429,-0.88
2020-01-14 15:00:00,4.197,-2.962,2.787,-0.511
2020-01-14 16:00:00,4.352,-1.06,3.807,-1.558
2020-01-14 17:00:00,4.757,-0.742,4.46,-1.193
2020-01-14 18:00:00,4.56,-1.101,4.231,0.253
2020-01-14 19:00:00,4.471,-1.036,4.221,-0.642
2020-01-14 20:00:00,4.068,-1.151,3.731,-0.238
2020-01-14 21:00:00,4.089,-2.76,2.122,-1.796
2020-01-14 22:00:00,4.521,-2.275,3.755,-0.038
2020-01-14 23:00:00,4.521,-2.388,3.593,1.126
2020-01-15 00:00:00,4.417,-1.716,3.556,0.387
2020-01-15 01:00:00,5.474,-2.658,4.468,0.927
2020-01-15 02:00:00,4.834,-2.576,0.297,3.725
2020-01-15 03:00:00,4.867,-2.345,3.595,1.872
2020-01-15 04:00:00,4.323,-0.73,3.947,-0.464
2020-01-15 05:00:00,3.884,-0.424,3.228,-1.023
2020-01-15 06:00:00,3.586,-1.456,3.037,-0.651
2020-01-15 07:00:00,4.814,0.571,2.361,-2.285
2020-01-15 08:00:00,4.543,1.65,0.022,-4.122
2020-01-15 09:00:00,3.397,2.583,-1.593,0.184
2020-01-15 10:00:00,2.556,0.831,-0.131,0.557
2020-01-15 11:00:00,1.886,0.042,1.405,0.011
2020-01-15 12:00:00,3.685,-0.711,3.035,-1.822
2020-01-15 13:00:00,3.69,-0.707,3.172,-1.34
2020-01-15 14:00:00,3.812,-1.12,3.305,-1.055
2020-01-15 15:00:00,4.101,-1.375,3.149,-1.934
2020-01-15 16:00:00,4.536,-1.393,4.006,-0.634
2020-01-15 17:00:00,4.975,-2.108,4.265,-0.91
2020-01-15 18:00:00,5.545,-1.045,4.437,-2.683
2020-01-15 19:00:00,5.373,1.151,2.756,-3.892
2020-01-15 20:00:00,2.491,-0.373,0.244,0.057
2020-01-15 21:00:00,3.035,1.645,-0.53,1.106
2020-01-15 22:00:00,5.697,4.165,-3.708,0.497
2020-01-15 23:00:00,4.993,2.307,-0.736,-0.807
2020-01-16 00:00:00,5.067,-0.897,1.431,-0.92
2020-01-16 01:00:00,4.496,-1.165,3.273,-1.779
2020-01-16 02:00:00,4.899,-1.573,2.808,-1.939
2020-01-16 03:00:00,4.089,-2.792,0.995,1.847
2020-01-16 04:00:00,5.089,-2.503,0.634,2.789
2020-01-16 05:00:00,5.087,-1.769,3.019,-0.325
2020-01-16 06:00:00,5.593,-2.832,2.486,2.337
2020-01-16 07:00:00,5.061,0.049,2.564,-0.365
2020-01-16 08:00:00,5.208,2.896,1.289,-3.084
2020-01-16 09:00:00,4.359,3.479,0.306,-1.436
2020-01-16 10:00:00,3.345,3.04,-0.974,0.086
2020-01-16 11:00:00,2.999,1.631,0.896,-0.658
2020-01-16 12:00:00,2.055,-0.354,1.332,-0.464
2020-01-16 13:00:00,3.2,1.889,-0.052,0.406
2020-01-16 14:00:00,2.763,0.978,-0.071,0.074
2020-01-16 15:00:00,2.969,-2.673,0.694,0.535
2020-01-16 16:00:00,3.371,-2.919,0.799,-1.082
2020-01-16 17:00:00,1.952,-1.394,0.477,-0.901
2020-01-16 18:00:00,3.082,0.085,1.021,-0.965
2020-01-16 19:00:00,3.992,-2.954,2.406,0.755
2020-01-16 20:00:00,3.803,-1.282,3.165,0.023
2020-01-16 21:00:00,3.328,-1.285,2.829,-0.358
2020-01-16 22:00:00,3.226,-1.782,2.607,0.328
2020-01-16 23:00:00,2.645,-1.514,2.055,-0.029
2020-01-17 00:00:00,2.13,-1.484,1.326,-0.137
2020-01-17 01:00:00,2.598,-1.195,1.607,0.999
2020-01-17 02:00:00,2.649,-0.333,1.249,1.777
2020-01-17 03:00:00,3.607,-0.082,3.293,0.763
2020-01-17 04:00:00,4.147,-0.484,3.786,1.272
2020-01-17 05:00:00,3.699,-0.151,3.393,1.178
2020-01-17 06:00:00,3.611,0.464,3.255,1.269
2020-01-17 07:00:00,3.377,0.215,2.567,1.626
2020-01-17 08:00:00,3.485,-0.19,1.679,2.858
2020-01-17 09:00:00,3.067,-0.546,-0.294,2.886
2020-01-17 10:00:00,1.969,0.483,0.133,1.481
2020-01-17 11:00:00,1.974,0.967,-0.481,-0.129
2020-01-17 12:00:00,2.604,1.187,0.836,-1.79
2020-01-17 13:00:00,2.673,1.125,-0.155,-1.848
2020-01-17 14:00:00,4.183,1.334,2.011,-3.103
2020-01-17 15:00:00,5.605,1.717,5.089,-1.102
2020-01-17 16:00:00,5.621,1.659,5.126,0.801
2020-01-17 17:00:00,4.618,0.956,2.803,3.283
2020-01-17 18:00:00,2.447,-0.687,-0.965,1.432
2020-01-17 19:00:00,3.085,0.322,2.171,-1.832
2020-01-17 20:00:00,2.631,0.156,2.358,-0.766
2020-01-17 21:00:00,2.247,-1.125,1.126,1.03
2020-01-17 22:00:00,2.422,-1.767,0.106,0.555
2020-01-17 23:00:00,2.203,0.008,1.244,1.277
2020-01-18 00:00:00,3.093,0.571,0.635,0.28
2020-01-18 01:00:00,4.934,1.571,3.182,-3.179
2020-01-18 02:00:00,4.801,2.129,4.1,0.354
2020-01-18 03:00:00,3.16,-0.179,2.765,0.737
2020-01-18 04:00:00,3.571,2.235,0.709,-2.128
2020-01-18 05:00:00,3.621,2.22,1.137,-1.787
2020-01-18 06:00:00,3.862,0.134,2.797,-0.343
2020-01-18 07:00:00,3.743,-0.38,3.313,0.195
2020-01-18 08:00:00,3.558,0.07,3.293,-0.081
2020-01-18 09:00:00,3.046,1.69,2.023,-0.66
2020-01-18 10:00:00,2.945,2.222,1.547,-0.028
2020-01-18 11:00:00,4.777,4.078,0.797,0.022
2020-01-18 12:00:00,2.534,1.662,-0.883,-0.415
2020-01-18 13:00:00,2.418,-0.82,1.993,-0.652
2020-01-18 14:00:00,2.763,-1.384,1.867,0.491
2020-01-18 15:00:00,2.163,-0.352,1.784,0.402
2020-01-18 16:00:00,2.641,-0.722,2.172,0.989
2020-01-18 17:00:00,2.585,-0.566,2.135,0.78
2020-01-18 18:00:00,3.307,-0.937,1.953,2.42
2020-01-18 19:00:00,2.424,-0.295,1.052,2.018
2020-01-18 20:00:00,3.134,1.716,-1.664,1.471
2020-01-18 21:00:00,3.767,2.169,-1.527,2.369
2020-01-18 22:00:00,3.721,2.16,-0.277,2.749
2020-01-18 23:00:00,3.903,2.728,1.187,2.257
2020-01-19 00:00:00,4.169,3.06,1.125,2.442
2020-01-19 01:00:00,4.133,2.31,2.802,1.536
2020-01-19 02:00:00,3.773,1.061,0.281,-0.809
2020-01-19 03:00:00,3.451,-0.061,0.705,-2.253
2020-01-19 04:00:00,3.521,-1.674,2.039,-1.714
2020-01-19 05:00:00,3.475,2.007,-1.951,0.021
2020-01-19 06:00:00,3.701,0.168,-2.955,-1.136
2020-01-19 07:00:00,3.181,0.119,-2.366,-0.535
2020-01-19 08:00:00,3.14,-0.307,-2.67,0.468
2020-01-19 09:00:00,2.959,1.0,-1.932,-0.093
2020-01-19 10:00:00,2.699,1.508,-1.56,-0.787
2020-01-19 11:00:00,2.715,0.586,-1.784,-1.235
2020-01-19 12:00:00,2.978,2.002,-2.0,0.202
2020-01-19 13:00:00,2.903,2.631,-0.805,-0.17
2020-01-19 14:00:00,2.653,2.244,-0.971,-0.403
2020-01-19 15:00:00,2.732,2.005,-1.224,-0.652
2020-01-19 16:00:00,2.549,1.861,-1.411,-0.153
2020-01-19 17:00:00,1.518,0.315,-1.126,-0.795
2020-01-19 18:00:00,1.22,0.321,-0.633,-0.476
2020-01-19 19:00:00,0.941,0.052,0.374,-0.027
2020-01-19 20:00:00,1.545,1.026,0.482,0.444
2020-01-19 21:00:00,2.969,2.773,0.01,0.864
2020-01-19 22:00:00,1.322,0.717,-0.769,0.239
2020-01-19 23:00:00,1.858,0.605,-1.631,0.074
