datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2023-01-01 00:00:00,-579.212,70.809,10.788,583.83,,98955.8
2023-01-01 01:00:00,-564.637,83.612,-10.442,570.95,,76024.6
2023-01-01 02:00:00,-565.128,62.561,19.875,569.35,,89756.2
2023-01-01 03:00:00,-574.887,64.617,-3.685,578.77,,111237.4
2023-01-01 04:00:00,-565.061,64.963,-5.101,568.99,,88415.9
2023-01-01 05:00:00,-543.04,72.395,-2.038,547.89,,47200.2
2023-01-01 06:00:00,-536.846,61.885,23.738,541.17,,53023.6
2023-01-01 07:00:00,-540.986,65.938,-22.83,545.5,,84808.2
2023-01-01 08:00:00,-544.413,53.462,32.828,548.63,,76120.0
2023-01-01 09:00:00,-535.062,47.228,-8.14,537.66,,115509.8
2023-01-01 10:00:00,-526.536,65.915,-21.73,531.25,,82397.7
2023-01-01 11:00:00,-526.865,64.334,-11.467,531.18,,87815.8
2023-01-01 12:00:00,-541.539,56.678,5.507,545.03,,98864.1
2023-01-01 13:00:00,-535.308,49.294,15.65,538.01,,93399.5
2023-01-01 14:00:00,-530.599,50.325,13.736,533.22,,83982.8
2023-01-01 15:00:00,-505.014,52.063,21.464,508.2,,155053.6
2023-01-01 16:00:00,-518.727,48.877,36.011,522.25,,122461.8
2023-01-01 17:00:00,-508.712,48.224,36.821,512.41,,109922.9
2023-01-01 18:00:00,-509.228,38.18,41.314,512.33,,105593.9
2023-01-01 19:00:00,-510.425,45.576,42.651,514.59,,102432.6
2023-01-01 20:00:00,-481.748,59.818,8.357,485.88,,120314.6
2023-01-01 21:00:00,-484.149,51.199,33.639,488.2,,80403.0
2023-01-01 22:00:00,-486.668,46.394,39.707,490.56,,91047.9
2023-01-01 23:00:00,-493.71,47.589,35.122,497.53,,112948.7
2023-01-02 00:00:00,-497.393,50.055,30.591,501.26,,114662.7
2023-01-02 01:00:00,-501.045,58.18,15.797,504.79,,92360.6
2023-01-02 02:00:00,-482.998,61.829,8.762,487.15,,76174.1
2023-01-02 03:00:00,-503.316,56.684,21.894,507.11,,73737.4
