datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2016-01-01 00:00:00,14.788,6.431,1.164,-13.244
2016-01-01 01:00:00,14.104,5.333,1.404,-12.937
2016-01-01 02:00:00,13.548,3.678,3.388,-12.569
2016-01-01 03:00:00,13.183,3.529,2.39,-12.465
2016-01-01 04:00:00,12.258,3.678,-1.607,-11.392
2016-01-01 05:00:00,10.168,3.516,-8.359,-4.061
2016-01-01 06:00:00,10.732,2.786,-4.775,-9.022
2016-01-01 07:00:00,10.798,3.837,-5.271,-8.542
2016-01-01 08:00:00,10.011,6.454,-5.776,-3.766
2016-01-01 09:00:00,10.217,6.269,-7.414,2.168
2016-01-01 10:00:00,9.219,2.596,-6.494,5.402
2016-01-01 11:00:00,9.329,1.725,-5.601,5.133
2016-01-01 12:00:00,9.661,5.469,-7.121,-0.798
2016-01-01 13:00:00,9.125,7.011,-5.543,-0.411
2016-01-01 14:00:00,9.16,7.058,-5.744,-0.802
2016-01-01 15:00:00,8.931,6.671,-5.778,0.69
2016-01-01 16:00:00,8.265,5.758,-5.714,-0.481
2016-01-01 17:00:00,7.922,5.756,-5.342,-0.571
2016-01-01 18:00:00,6.817,5.324,-3.991,-0.673
2016-01-01 19:00:00,4.496,3.84,-1.915,-0.49
2016-01-01 20:00:00,3.006,2.294,0.382,-0.018
2016-01-01 21:00:00,4.06,3.805,-1.135,0.227
2016-01-01 22:00:00,6.073,4.418,-4.069,0.351
2016-01-01 23:00:00,6.449,4.325,-4.663,0.301
2016-01-02 00:00:00,5.357,3.394,-1.924,-0.327
2016-01-02 01:00:00,9.644,6.154,-6.446,-2.964
2016-01-02 02:00:00,9.753,5.183,-8.213,-0.283
2016-01-02 03:00:00,9.216,5.402,-7.385,-0.358
2016-01-02 04:00:00,8.602,6.145,-5.826,-1.181
2016-01-02 05:00:00,7.241,4.666,-5.196,-1.472
2016-01-02 06:00:00,6.627,3.343,-4.481,-0.369
2016-01-02 07:00:00,4.634,2.288,-3.684,-0.605
2016-01-02 08:00:00,6.38,3.394,-3.681,-3.268
2016-01-02 09:00:00,5.595,3.695,-3.931,0.038
2016-01-02 10:00:00,3.721,1.764,-0.673,1.424
2016-01-02 11:00:00,4.942,-1.606,-2.366,0.007
2016-01-02 12:00:00,4.145,-2.048,0.149,0.581
2016-01-02 13:00:00,4.161,-2.057,0.021,2.421
2016-01-02 14:00:00,4.954,-3.301,1.964,-1.992
2016-01-02 15:00:00,5.378,-4.349,-0.057,-0.361
2016-01-02 16:00:00,5.812,-5.485,-0.518,1.098
2016-01-02 17:00:00,5.712,-5.075,1.667,0.023
2016-01-02 18:00:00,5.797,-5.03,0.736,1.619
2016-01-02 19:00:00,5.692,-5.054,1.198,1.066
2016-01-02 20:00:00,6.279,-5.016,0.775,3.167
2016-01-02 21:00:00,6.677,-3.929,1.453,4.964
2016-01-02 22:00:00,6.739,-5.77,1.642,1.883
2016-01-02 23:00:00,6.804,-6.377,1.194,0.998
2016-01-03 00:00:00,7.06,-5.78,2.805,2.25
2016-01-03 01:00:00,7.469,-6.652,2.103,2.105
2016-01-03 02:00:00,8.036,-7.288,2.377,1.912
2016-01-03 03:00:00,8.534,-7.61,2.194,2.309
2016-01-03 04:00:00,6.989,-3.802,4.172,-0.351
2016-01-03 05:00:00,6.773,-3.26,4.288,-0.821
2016-01-03 06:00:00,6.608,-4.055,3.816,0.335
2016-01-03 07:00:00,6.329,-6.076,0.834,1.137
2016-01-03 08:00:00,6.17,-5.404,2.367,-0.471
2016-01-03 09:00:00,5.942,-5.123,2.324,-0.263
2016-01-03 10:00:00,6.034,-4.8,3.006,-0.52
2016-01-03 11:00:00,5.993,-4.76,2.47,-0.03
2016-01-03 12:00:00,5.189,-4.197,1.86,1.631
2016-01-03 13:00:00,4.868,-3.012,3.334,-0.205
2016-01-03 14:00:00,4.902,-0.169,3.813,-0.566
2016-01-03 15:00:00,4.566,-1.351,3.135,-1.255
2016-01-03 16:00:00,4.027,-2.174,1.183,0.874
2016-01-03 17:00:00,4.568,1.039,3.77,-0.01
2016-01-03 18:00:00,4.566,2.128,3.311,-1.248
2016-01-03 19:00:00,4.315,2.726,2.463,-1.502
2016-01-03 20:00:00,3.607,0.883,2.046,-0.784
2016-01-03 21:00:00,4.201,-3.773,0.884,0.872
2016-01-03 22:00:00,4.869,-4.612,1.322,0.771
2016-01-03 23:00:00,4.617,-4.228,1.692,0.622
2016-01-04 00:00:00,4.285,-3.726,1.822,0.02
2016-01-04 01:00:00,4.001,-3.303,1.927,-0.406
2016-01-04 02:00:00,3.943,-3.437,1.745,-0.064
2016-01-04 03:00:00,4.148,-3.503,1.866,0.065
2016-01-04 04:00:00,4.302,-3.238,2.62,0.133
2016-01-04 05:00:00,3.942,-1.026,1.82,-2.445
2016-01-04 06:00:00,4.04,-2.282,2.415,0.963
2016-01-04 07:00:00,4.339,-2.95,2.546,1.325
2016-01-04 08:00:00,4.643,-3.438,2.076,1.356
2016-01-04 09:00:00,4.539,-1.478,-1.048,2.793
2016-01-04 10:00:00,6.474,-5.087,0.757,3.849
2016-01-04 11:00:00,5.864,-4.798,2.237,0.716
2016-01-04 12:00:00,4.821,-2.627,-1.428,2.26
2016-01-04 13:00:00,4.956,-3.147,-2.53,2.674
2016-01-04 14:00:00,4.792,-2.658,-3.051,2.371
2016-01-04 15:00:00,5.261,-4.599,0.552,-1.128
2016-01-04 16:00:00,5.28,-4.384,2.083,-0.276
2016-01-04 17:00:00,5.039,-3.92,-2.684,0.103
2016-01-04 18:00:00,4.866,-4.357,-0.929,0.011
2016-01-04 19:00:00,5.204,-4.717,-0.573,1.767
2016-01-04 20:00:00,5.187,-4.116,0.19,2.999
2016-01-04 21:00:00,5.302,-4.51,0.604,2.598
2016-01-04 22:00:00,5.145,-4.721,1.043,1.67
2016-01-04 23:00:00,4.391,-2.9,2.125,1.859
2016-01-05 00:00:00,6.088,-5.696,1.041,1.556
2016-01-05 01:00:00,6.234,-4.242,1.821,3.091
2016-01-05 02:00:00,5.884,-0.754,4.431,3.149
2016-01-05 03:00:00,7.062,-2.954,5.456,3.202
2016-01-05 04:00:00,6.877,-3.281,5.321,1.972
