datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2001-01-01 00:00:00,3.745,-3.275,1.197,-1.344
2001-01-01 01:00:00,3.825,-3.236,0.682,-1.891
2001-01-01 02:00:00,3.198,-2.574,1.472,-1.076
2001-01-01 03:00:00,3.66,-2.886,1.1,-1.882
2001-01-01 04:00:00,4.05,-3.372,0.676,-2.104
2001-01-01 05:00:00,4.341,-3.694,0.279,-2.222
2001-01-01 06:00:00,4.579,-3.939,-0.061,-2.292
2001-01-01 07:00:00,4.104,-3.634,-0.858,-1.365
2001-01-01 08:00:00,4.29,-3.424,-0.698,-2.34
2001-01-01 09:00:00,4.494,-3.529,-2.144,-1.4
2001-01-01 10:00:00,4.216,-3.05,-2.432,-0.701
2001-01-01 11:00:00,3.821,-2.754,-2.082,-0.513
2001-01-01 12:00:00,2.706,-1.375,-1.731,0.939
2001-01-01 13:00:00,2.365,-1.823,-1.178,0.318
2001-01-01 14:00:00,2.19,-1.707,0.219,0.38
2001-01-01 15:00:00,3.151,-2.647,0.374,1.357
2001-01-01 16:00:00,5.049,-2.897,0.14,3.727
2001-01-01 17:00:00,5.057,-2.749,-0.978,0.993
2001-01-01 18:00:00,4.968,-1.086,-3.672,0.1
2001-01-01 19:00:00,3.411,-2.546,-0.694,0.636
2001-01-01 20:00:00,5.778,-3.595,4.317,-0.598
2001-01-01 21:00:00,6.488,-3.956,5.087,0.415
2001-01-01 22:00:00,6.49,-3.265,5.221,1.267
2001-01-01 23:00:00,5.997,-3.795,3.942,-0.632
2001-01-02 00:00:00,6.295,-3.71,4.901,1.11
2001-01-02 01:00:00,5.819,-3.373,4.465,1.495
2001-01-02 02:00:00,5.714,-4.523,3.421,-0.018
2001-01-02 03:00:00,5.339,-5.093,1.231,0.105
2001-01-02 04:00:00,5.134,-4.738,1.23,-0.771
2001-01-02 05:00:00,5.024,-4.372,2.138,-0.938
2001-01-02 06:00:00,4.828,-3.866,2.734,0.538
2001-01-02 07:00:00,4.012,-3.456,1.233,1.432
2001-01-02 08:00:00,3.226,-2.362,1.592,1.217
2001-01-02 09:00:00,3.419,-0.057,1.032,2.966
2001-01-02 10:00:00,3.141,0.306,0.832,2.026
2001-01-02 11:00:00,3.373,1.991,1.318,2.093
2001-01-02 12:00:00,3.639,2.015,1.59,2.469
2001-01-02 13:00:00,4.38,-1.619,1.934,1.514
2001-01-02 14:00:00,4.866,-2.518,3.717,0.904
2001-01-02 15:00:00,5.847,-2.319,4.971,0.129
2001-01-02 16:00:00,6.248,-2.147,4.192,-0.6
2001-01-02 17:00:00,7.187,0.376,3.238,5.54
2001-01-02 18:00:00,8.164,-0.487,2.067,7.44
2001-01-02 19:00:00,9.52,-2.052,7.1,0.426
2001-01-02 20:00:00,9.685,-2.381,2.033,-3.853
2001-01-02 21:00:00,9.905,3.242,-0.767,8.6
2001-01-02 22:00:00,10.156,4.631,-1.023,7.869
2001-01-02 23:00:00,8.774,-0.95,4.003,-0.408
2001-01-03 00:00:00,10.334,-4.522,5.77,-5.521
2001-01-03 01:00:00,10.939,-4.214,1.823,-9.834
2001-01-03 02:00:00,11.327,-6.543,4.896,-7.451
2001-01-03 03:00:00,11.662,-6.885,7.751,-5.092
2001-01-03 04:00:00,11.36,-5.326,8.925,-2.352
2001-01-03 05:00:00,7.467,-0.668,3.833,3.006
2001-01-03 06:00:00,5.955,2.88,0.224,4.72
2001-01-03 07:00:00,5.997,-2.298,3.912,1.23
2001-01-03 08:00:00,6.869,-4.987,3.693,-1.733
2001-01-03 09:00:00,5.805,-4.989,1.511,-1.753
2001-01-03 10:00:00,4.194,0.71,1.325,-0.02
2001-01-03 11:00:00,5.943,-4.001,3.388,-0.184
2001-01-03 12:00:00,5.885,-3.536,1.769,2.402
2001-01-03 13:00:00,6.647,-1.379,5.166,2.772
