datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2003-01-01 00:00:00,-425.096,-22.397,-6.214,425.8,6.4331,39633.0
2003-01-01 01:00:00,-420.189,-10.639,-0.789,420.5,6.5373,42805.1
2003-01-01 02:00:00,-422.627,-13.646,-2.401,423.01,5.967,43160.0
2003-01-01 03:00:00,-429.514,-9.171,-12.218,429.96,7.5746,28826.1
2003-01-01 04:00:00,-424.819,-11.425,-7.114,425.14,7.4075,28581.0
2003-01-01 05:00:00,-421.219,-15.378,3.253,421.62,6.3661,34303.1
2003-01-01 06:00:00,-423.662,-11.376,-2.047,423.94,6.7041,33348.1
2003-01-01 07:00:00,-423.205,-9.853,-4.787,423.46,6.8747,33400.0
2003-01-01 08:00:00,-419.169,-11.615,0.318,419.41,6.1569,42654.9
2003-01-01 09:00:00,-411.794,-13.864,1.927,412.12,6.1583,46795.9
2003-01-01 10:00:00,-393.414,-10.85,1.056,393.61,5.2763,75775.5
2003-01-01 11:00:00,-393.36,-8.815,1.53,393.5,4.6631,92914.7
2003-01-01 12:00:00,-389.66,-7.633,-10.749,389.98,4.3702,93932.5
2003-01-01 13:00:00,-382.667,5.751,-19.637,383.33,,
2003-01-01 14:00:00,-377.986,1.899,-18.12,378.46,,
2003-01-01 15:00:00,-382.578,-16.945,-22.895,383.65,7.982,22429.6
2003-01-01 16:00:00,-396.604,-23.183,-27.539,398.1,7.056,23593.3
2003-01-01 17:00:00,-379.485,-11.909,-12.076,379.94,5.9231,26225.4
2003-01-01 18:00:00,-388.221,-8.625,5.095,388.67,5.8858,27532.8
2003-01-01 19:00:00,-394.711,-7.947,4.995,395.02,5.8963,25012.9
2003-01-01 20:00:00,-389.048,-13.288,1.05,389.46,5.4538,32188.6
2003-01-01 21:00:00,-400.778,-10.207,2.407,401.09,5.6447,41573.4
2003-01-01 22:00:00,-397.021,-16.635,1.782,397.42,5.3376,26210.6
2003-01-01 23:00:00,-378.969,6.953,-7.733,379.33,,
2003-01-02 00:00:00,-380.257,-1.046,-4.535,380.38,4.4428,54609.8
2003-01-02 01:00:00,-375.788,8.083,-8.256,376.4,4.941,63382.4
2003-01-02 02:00:00,-364.849,13.981,6.362,365.28,,
2003-01-02 03:00:00,-366.433,9.346,-2.352,366.66,,
2003-01-02 04:00:00,-368.271,14.381,-3.36,369.44,4.8091,47340.3
