datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2009-01-01 00:00:00,4.122,-3.61,0.686,-0.96
2009-01-01 01:00:00,4.53,-3.697,2.232,-0.402
2009-01-01 02:00:00,4.878,-3.638,3.011,-0.491
2009-01-01 03:00:00,4.558,-3.463,1.276,-1.921
2009-01-01 04:00:00,3.326,-0.844,-1.65,-0.892
2009-01-01 05:00:00,4.173,-0.316,0.886,-3.353
2009-01-01 06:00:00,4.53,-3.001,0.041,-1.81
2009-01-01 07:00:00,4.627,-2.393,0.237,-2.075
2009-01-01 08:00:00,5.008,-3.149,-0.193,-3.292
2009-01-01 09:00:00,4.223,-1.803,-2.194,-1.171
2009-01-01 10:00:00,4.957,-2.432,2.803,-2.751
2009-01-01 11:00:00,4.909,-2.288,2.805,-1.915
2009-01-01 12:00:00,4.781,-0.863,3.275,-0.785
2009-01-01 13:00:00,5.379,-1.882,4.912,-0.426
2009-01-01 14:00:00,5.25,-3.201,3.861,-0.815
2009-01-01 15:00:00,4.677,-1.401,2.758,-1.663
2009-01-01 16:00:00,4.002,-1.775,-0.875,0.058
2009-01-01 17:00:00,3.744,-2.481,1.226,-0.008
2009-01-01 18:00:00,3.905,-2.061,2.647,-0.777
2009-01-01 19:00:00,3.751,-3.045,1.444,-0.952
2009-01-01 20:00:00,3.968,-3.511,-0.094,-1.467
2009-01-01 21:00:00,4.155,-3.697,-1.516,-0.979
2009-01-01 22:00:00,4.428,-3.452,-2.619,-0.372
2009-01-01 23:00:00,5.1,-3.732,-3.357,0.139
2009-01-02 00:00:00,5.254,-4.906,-1.627,0.349
2009-01-02 01:00:00,4.447,-3.791,0.049,-0.784
2009-01-02 02:00:00,3.428,-0.202,2.059,-0.676
2009-01-02 03:00:00,4.385,-3.573,2.355,-0.121
2009-01-02 04:00:00,5.316,-4.85,1.884,0.668
2009-01-02 05:00:00,5.413,-5.233,1.206,0.622
2009-01-02 06:00:00,5.214,-5.045,0.419,0.772
2009-01-02 07:00:00,6.023,-5.458,2.251,1.081
2009-01-02 08:00:00,6.027,-4.629,3.53,0.623
2009-01-02 09:00:00,6.423,-4.302,4.621,0.801
2009-01-02 10:00:00,6.711,-5.312,4.0,-0.009
2009-01-02 11:00:00,6.993,-5.761,3.879,0.004
2009-01-02 12:00:00,6.679,-4.753,4.609,-0.13
2009-01-02 13:00:00,6.733,-3.3,5.775,0.015
2009-01-02 14:00:00,7.016,-2.072,6.47,-0.474
2009-01-02 15:00:00,5.826,-0.137,5.136,-1.228
2009-01-02 16:00:00,5.503,-2.682,2.978,-0.548
2009-01-02 17:00:00,6.495,-3.877,4.324,-0.905
2009-01-02 18:00:00,6.567,-2.001,3.247,-0.815
2009-01-02 19:00:00,6.6,1.644,5.287,-2.05
2009-01-02 20:00:00,5.556,-0.154,5.112,-0.619
2009-01-02 21:00:00,5.282,-2.927,3.535,-0.791
2009-01-02 22:00:00,4.977,-1.266,3.207,-2.232
2009-01-02 23:00:00,5.86,2.343,4.227,-1.643
2009-01-03 00:00:00,5.898,2.521,4.38,-2.778
2009-01-03 01:00:00,5.216,0.471,4.007,-1.802
2009-01-03 02:00:00,5.838,0.042,3.492,-1.085
2009-01-03 03:00:00,6.498,1.087,2.838,-2.274
2009-01-03 04:00:00,6.086,-4.805,2.472,1.739
2009-01-03 05:00:00,6.354,-5.087,0.744,2.023
2009-01-03 06:00:00,7.051,-6.566,-0.049,2.123
2009-01-03 07:00:00,6.702,-1.242,4.412,-3.241
