datetime,Magnitude,BGSEc_X,BGSEc_Y,BGSEc_Z
2024-01-07 04:00:00,2.987,1.608,-2.312,0.704
2024-01-07 05:00:00,2.613,1.68,-1.792,0.462
2024-01-07 06:00:00,2.185,1.297,-0.578,-0.754
2024-01-07 07:00:00,2.185,0.396,-0.775,-1.612
2024-01-07 08:00:00,2.344,0.645,-0.19,-1.661
2024-01-07 09:00:00,2.54,1.331,-1.077,-1.09
2024-01-07 10:00:00,2.741,-0.255,-0.793,-2.5
2024-01-07 11:00:00,2.358,-1.347,-1.09,-1.421
2024-01-07 12:00:00,2.3,-0.672,-1.254,-1.671
2024-01-07 13:00:00,2.593,0.959,-1.494,-1.073
2024-01-07 14:00:00,2.815,2.474,-0.817,0.495
2024-01-07 15:00:00,2.662,2.319,-0.838,0.359
2024-01-07 16:00:00,2.573,2.249,-0.947,0.376
2024-01-07 17:00:00,1.332,0.199,-0.176,-0.209
2024-01-07 18:00:00,1.0,-0.422,0.575,-0.268
2024-01-07 19:00:00,1.199,-0.099,0.578,0.081
2024-01-07 20:00:00,1.364,-0.655,0.361,0.028
2024-01-07 21:00:00,2.083,-1.31,-0.01,-0.019
2024-01-07 22:00:00,2.995,-2.455,1.279,-0.726
2024-01-07 23:00:00,2.891,-2.438,0.716,-1.167
2024-01-08 00:00:00,2.494,-1.835,1.438,0.023
2024-01-08 01:00:00,2.489,-1.351,1.498,-0.971
2024-01-08 02:00:00,3.035,-2.756,0.664,0.205
2024-01-08 03:00:00,3.03,-2.65,1.009,0.696
2024-01-08 04:00:00,2.457,-1.782,0.61,0.991
2024-01-08 05:00:00,2.909,-2.075,1.816,0.518
2024-01-08 06:00:00,3.236,-2.465,1.958,-0.068
2024-01-08 07:00:00,3.669,-2.735,2.319,-0.034
2024-01-08 08:00:00,4.256,-3.116,1.859,-1.605
2024-01-08 09:00:00,5.065,-3.316,2.033,-2.964
2024-01-08 10:00:00,5.306,-2.481,2.591,-3.648
2024-01-08 11:00:00,5.633,-3.615,3.592,-2.163
2024-01-08 12:00:00,5.442,-3.708,3.773,-0.695
2024-01-08 13:00:00,5.179,-3.852,3.217,-0.202
2024-01-08 14:00:00,4.278,-1.253,3.439,1.703
2024-01-08 15:00:00,4.708,-1.935,3.92,1.153
2024-01-08 16:00:00,5.015,-2.758,2.478,2.546
2024-01-08 17:00:00,6.724,-3.539,4.211,2.919
2024-01-08 18:00:00,5.581,-0.033,2.536,-3.841
2024-01-08 19:00:00,5.222,-2.108,3.942,-2.169
2024-01-08 20:00:00,2.994,-2.421,0.408,-0.272
2024-01-08 21:00:00,6.585,-1.203,4.506,-3.962
2024-01-08 22:00:00,7.362,-2.248,4.962,-4.58
2024-01-08 23:00:00,6.214,-0.977,4.763,-2.464
2024-01-09 00:00:00,6.125,0.086,3.698,-3.172
2024-01-09 01:00:00,6.825,-3.343,3.079,1.151
2024-01-09 02:00:00,7.016,-3.83,5.139,1.703
2024-01-09 03:00:00,6.758,-4.353,4.561,-0.258
2024-01-09 04:00:00,6.436,-3.265,5.008,-1.506
2024-01-09 05:00:00,5.716,-2.179,3.207,-2.172
2024-01-09 06:00:00,5.422,0.117,1.41,-3.655
2024-01-09 07:00:00,7.247,-4.32,5.295,0.411
2024-01-09 08:00:00,7.717,-2.618,5.99,3.015
2024-01-09 09:00:00,7.275,-0.639,5.984,3.651
2024-01-09 10:00:00,7.288,-1.9,6.145,-0.009
2024-01-09 11:00:00,6.457,-3.128,3.958,0.674
2024-01-09 12:00:00,6.375,-2.919,3.395,-1.224
2024-01-09 13:00:00,6.668,-1.459,5.651,1.396
2024-01-09 14:00:00,6.177,-2.892,2.632,3.066
2024-01-09 15:00:00,6.232,-2.503,3.566,2.659
2024-01-09 16:00:00,4.985,-2.09,0.496,0.131
2024-01-09 17:00:00,5.648,-1.989,-2.563,3.432
2024-01-09 18:00:00,6.298,-1.781,3.586,2.856
2024-01-09 19:00:00,6.765,-2.989,5.386,1.152
2024-01-09 20:00:00,5.626,-2.311,3.702,-0.881
2024-01-09 21:00:00,6.024,-0.52,4.934,-0.757
2024-01-09 22:00:00,5.958,-3.215,3.312,-1.107
2024-01-09 23:00:00,5.66,-4.34,2.303,-1.291
2024-01-10 00:00:00,5.606,-2.53,3.821,1.002
2024-01-10 01:00:00,6.101,-2.659,4.731,-1.078
2024-01-10 02:00:00,6.356,-1.812,5.377,-1.299
2024-01-10 03:00:00,6.44,-0.47,5.921,-1.095
2024-01-10 04:00:00,6.567,-0.682,4.59,0.74
2024-01-10 05:00:00,6.614,-0.049,3.138,4.94
2024-01-10 06:00:00,7.396,-1.732,5.857,0.911
2024-01-10 07:00:00,6.534,-1.7,3.972,-3.376
2024-01-10 08:00:00,7.853,-4.281,5.575,0.154
2024-01-10 09:00:00,8.352,-4.494,4.751,-3.506
2024-01-10 10:00:00,8.363,-3.793,4.327,-5.305
2024-01-10 11:00:00,8.111,-0.817,6.506,-2.759
2024-01-10 12:00:00,8.154,-2.361,7.172,-0.264
2024-01-10 13:00:00,8.375,-1.947,7.654,-1.277
2024-01-10 14:00:00,8.106,-1.932,6.643,2.644
2024-01-10 15:00:00,8.496,-1.996,7.324,0.61
2024-01-10 16:00:00,8.478,-3.709,6.46,0.399
2024-01-10 17:00:00,7.602,-2.76,5.028,-0.214
2024-01-10 18:00:00,7.877,-4.898,2.589,1.323
2024-01-10 19:00:00,8.034,-3.425,5.865,-3.395
2024-01-10 20:00:00,8.69,-4.463,6.211,-3.788
2024-01-10 21:00:00,8.601,-3.691,6.579,-3.908
2024-01-10 22:00:00,8.262,-4.183,6.679,-1.83
2024-01-10 23:00:00,8.094,-4.012,6.513,-1.817
2024-01-11 00:00:00,8.081,-3.976,6.759,-1.039
2024-01-11 01:00:00,7.885,-3.683,6.845,-0.56
2024-01-11 02:00:00,7.983,-3.927,6.798,-0.629
2024-01-11 03:00:00,7.787,-4.615,5.774,-1.33
2024-01-11 04:00:00,7.673,-4.395,5.944,-0.488
2024-01-11 05:00:00,7.675,-1.839,6.643,-2.809
2024-01-11 06:00:00,7.712,-2.847,7.052,-0.396
2024-01-11 07:00:00,7.28,-3.966,5.957,-0.222
2024-01-11 08:00:00,6.913,-3.437,5.812,-0.626
2024-01-11 09:00:00,6.156,-2.714,4.296,-1.909
2024-01-11 10:00:00,5.899,-3.522,4.246,-0.008
2024-01-11 11:00:00,5.7,-1.316,4.851,-1.117
2024-01-11 12:00:00,5.811,-2.257,4.781,-0.661
2024-01-11 13:00:00,5.438,-3.644,3.424,-0.731
2024-01-11 14:00:00,5.153,-4.267,1.994,0.961
2024-01-11 15:00:00,5.015,-4.205,1.674,0.923
2024-01-11 16:00:00,4.932,-4.635,1.167,0.225
2024-01-11 17:00:00,4.91,-3.579,2.263,1.639
2024-01-11 18:00:00,4.932,-2.15,3.624,-0.348
2024-01-11 19:00:00,4.522,-2.523,1.851,-0.979
2024-01-11 20:00:00,4.08,-2.01,2.225,-0.39
2024-01-11 21:00:00,4.09,-2.414,2.28,-0.474
2024-01-11 22:00:00,4.162,-1.325,3.673,0.188
2024-01-11 23:00:00,4.086,-0.743,3.679,-0.126
2024-01-12 00:00:00,4.027,-2.512,2.793,-0.274
2024-01-12 01:00:00,3.892,-1.936,2.466,1.083
2024-01-12 02:00:00,3.935,-0.662,3.405,0.946
2024-01-12 03:00:00,3.92,-2.923,2.185,0.547
2024-01-12 04:00:00,3.686,-2.32,2.116,-0.765
2024-01-12 05:00:00,3.742,-2.522,2.498,-0.406
2024-01-12 06:00:00,3.695,1.149,0.694,-1.892
2024-01-12 07:00:00,4.106,2.407,1.943,-2.204
2024-01-12 08:00:00,3.807,1.62,3.134,-0.731
2024-01-12 09:00:00,3.809,1.519,2.846,-1.544
2024-01-12 10:00:00,4.27,3.395,2.259,-0.484
2024-01-12 11:00:00,4.492,3.792,2.153,-0.367
2024-01-12 12:00:00,4.503,4.035,1.535,-0.768
2024-01-12 13:00:00,4.415,3.855,0.763,-1.762
2024-01-12 14:00:00,4.116,3.219,1.134,-1.317
2024-01-12 15:00:00,3.776,1.37,3.222,-0.495
2024-01-12 16:00:00,3.49,1.329,2.251,-0.286
2024-01-12 17:00:00,2.962,-2.384,0.676,-0.566
2024-01-12 18:00:00,3.043,-2.12,1.497,-0.926
2024-01-12 19:00:00,3.501,-2.293,1.897,-1.336
2024-01-12 20:00:00,3.667,-1.325,2.685,-0.343
2024-01-12 21:00:00,3.914,0.747,2.801,0.254
2024-01-12 22:00:00,3.965,0.457,2.631,-2.281
2024-01-12 23:00:00,3.709,-2.135,1.499,-2.05
2024-01-13 00:00:00,3.735,-3.324,1.214,-0.383
2024-01-13 01:00:00,3.817,-3.575,1.08,-0.163
2024-01-13 02:00:00,3.949,-3.821,0.404,-0.174
2024-01-13 03:00:00,4.1,-3.982,-0.006,-0.018
2024-01-13 04:00:00,4.01,-3.711,1.239,0.24
2024-01-13 05:00:00,3.98,-3.376,1.363,-0.437
2024-01-13 06:00:00,4.117,-2.322,3.078,-1.103
2024-01-13 07:00:00,4.272,-2.714,2.639,-0.724
2024-01-13 08:00:00,4.473,-3.574,2.401,-0.816
2024-01-13 09:00:00,4.312,-2.475,2.359,0.802
2024-01-13 10:00:00,4.332,-2.599,2.968,1.195
2024-01-13 11:00:00,4.21,-1.874,2.817,0.8
2024-01-13 12:00:00,4.55,-2.796,3.414,0.236
2024-01-13 13:00:00,4.728,-3.37,3.086,-0.424
2024-01-13 14:00:00,4.693,-2.751,3.371,-1.142
2024-01-13 15:00:00,4.467,-0.573,3.842,-0.726
2024-01-13 16:00:00,4.797,-0.655,4.058,-1.979
2024-01-13 17:00:00,4.791,-0.612,4.038,-1.791
2024-01-13 18:00:00,4.595,-0.066,2.804,-3.064
2024-01-13 19:00:00,5.008,-0.781,3.861,-2.858
2024-01-13 20:00:00,4.992,-1.002,4.374,-1.387
2024-01-13 21:00:00,4.779,-0.938,3.463,-2.315
2024-01-13 22:00:00,4.864,-1.649,3.781,-2.124
2024-01-13 23:00:00,4.798,-1.252,3.949,-1.976
2024-01-14 00:00:00,4.825,-2.986,2.921,-2.172
2024-01-14 01:00:00,4.77,-2.496,3.168,-2.353
2024-01-14 02:00:00,5.246,-1.797,3.816,-2.585
2024-01-14 03:00:00,5.629,-1.749,4.043,-3.214
2024-01-14 04:00:00,5.835,-2.63,3.322,-3.936
2024-01-14 05:00:00,5.87,-3.172,3.037,-3.68
2024-01-14 06:00:00,5.781,-2.975,3.923,-2.541
2024-01-14 07:00:00,6.895,-2.434,1.212,-5.771
2024-01-14 08:00:00,6.934,-1.944,4.402,-4.644
2024-01-14 09:00:00,7.066,-3.435,1.17,-5.863
2024-01-14 10:00:00,6.455,-0.747,3.638,-3.716
2024-01-14 11:00:00,6.57,-1.65,4.555,-4.195
2024-01-14 12:00:00,6.754,-3.472,1.864,-5.394
2024-01-14 13:00:00,6.475,-3.198,2.229,-4.905
2024-01-14 14:00:00,6.536,-3.05,2.918,-4.834
2024-01-14 15:00:00,6.423,-3.104,1.374,-5.064
2024-01-14 16:00:00,6.124,-2.653,1.184,-5.315
2024-01-14 17:00:00,6.716,-2.811,-0.35,-6.042
2024-01-14 18:00:00,5.343,-2.67,-1.037,-4.321
2024-01-14 19:00:00,5.903,-2.833,-0.287,-4.174
2024-01-14 20:00:00,5.421,0.006,-4.356,-3.016
2024-01-14 21:00:00,3.611,0.976,-2.764,-0.779
2024-01-14 22:00:00,2.692,0.016,-1.833,-1.725
2024-01-14 23:00:00,2.58,0.284,-1.137,-2.067
2024-01-15 00:00:00,3.849,2.654,-0.912,-2.076
2024-01-15 01:00:00,2.473,1.289,-1.127,0.19
2024-01-15 02:00:00,2.875,-1.798,-1.153,0.435
2024-01-15 03:00:00,3.338,-2.818,-0.774,-0.397
2024-01-15 04:00:00,4.392,-3.578,-1.764,-0.431
2024-01-15 05:00:00,4.914,-3.049,-1.9,-2.875
2024-01-15 06:00:00,4.283,-3.262,-0.759,-2.116
2024-01-15 07:00:00,3.175,-2.236,-1.476,-1.003
2024-01-15 08:00:00,4.412,-4.083,-0.933,-0.766
2024-01-15 09:00:00,4.521,-3.967,-0.392,-1.851
2024-01-15 10:00:00,4.296,-0.293,-3.296,-1.495
2024-01-15 11:00:00,5.163,2.974,-3.761,1.257
2024-01-15 12:00:00,7.479,5.074,-4.717,2.026
2024-01-15 13:00:00,7.288,5.156,-4.959,0.826
2024-01-15 14:00:00,6.744,4.952,-4.421,0.544
2024-01-15 15:00:00,5.64,4.723,-2.299,1.024
2024-01-15 16:00:00,5.91,4.752,-3.375,-0.422
2024-01-15 17:00:00,5.636,4.807,-2.704,0.856
2024-01-15 18:00:00,7.99,5.071,-5.497,-1.455
2024-01-15 19:00:00,6.942,5.535,-2.855,-2.361
2024-01-15 20:00:00,5.268,2.796,-3.551,-1.287
2024-01-15 21:00:00,6.009,3.887,-3.46,-2.689
2024-01-15 22:00:00,6.176,3.23,-4.123,-3.137
2024-01-15 23:00:00,6.474,2.876,-3.965,-3.776
2024-01-16 00:00:00,5.335,1.253,-4.596,-1.567
2024-01-16 01:00:00,5.488,2.152,-4.126,-0.453
2024-01-16 02:00:00,6.08,3.998,-3.983,-1.559
2024-01-16 03:00:00,7.143,0.027,-3.524,2.889
2024-01-16 04:00:00,7.253,-3.149,-3.102,5.666
2024-01-16 05:00:00,6.863,-3.712,-1.463,5.189
2024-01-16 06:00:00,7.62,-3.903,-4.051,4.266
2024-01-16 07:00:00,8.062,-4.102,-5.607,3.925
2024-01-16 08:00:00,7.457,-4.799,-4.322,2.781
2024-01-16 09:00:00,6.262,-4.989,-3.123,1.578
2024-01-16 10:00:00,6.172,-3.238,-4.707,1.845
2024-01-16 11:00:00,6.079,-4.349,-4.103,-0.153
2024-01-16 12:00:00,4.763,-1.636,-4.164,0.747
2024-01-16 13:00:00,3.92,-1.115,-3.515,0.802
2024-01-16 14:00:00,4.77,1.112,-4.4,0.793
2024-01-16 15:00:00,6.145,-4.577,-2.985,2.376
2024-01-16 16:00:00,5.24,-1.798,-2.15,2.824
2024-01-16 17:00:00,3.64,1.981,0.157,-2.201
2024-01-16 18:00:00,3.234,-2.17,1.818,0.324
2024-01-16 19:00:00,4.334,-3.472,2.177,0.316
2024-01-16 20:00:00,3.833,0.555,-1.629,1.112
2024-01-16 21:00:00,4.212,3.129,-2.573,0.361
2024-01-16 22:00:00,4.086,3.245,-1.789,-1.194
2024-01-16 23:00:00,3.787,0.331,0.913,-1.548
2024-01-17 00:00:00,3.354,1.926,1.886,-0.581
2024-01-17 01:00:00,2.698,1.839,1.202,-0.693
2024-01-17 02:00:00,2.979,1.959,0.859,-0.966
2024-01-17 03:00:00,3.43,-1.136,2.714,-0.805
2024-01-17 04:00:00,3.813,2.086,-0.205,-2.254
2024-01-17 05:00:00,4.212,3.486,-1.218,-1.803
2024-01-17 06:00:00,4.539,3.863,-0.235,-2.205
2024-01-17 07:00:00,3.585,2.613,0.953,-1.213
2024-01-17 08:00:00,3.125,2.024,1.932,-0.79
2024-01-17 09:00:00,3.506,1.665,2.527,-0.665
2024-01-17 10:00:00,3.302,1.454,2.718,-0.069
2024-01-17 11:00:00,2.772,1.843,1.594,-0.29
2024-01-17 12:00:00,2.424,-0.956,1.077,-0.489
2024-01-17 13:00:00,2.517,-0.595,0.975,-0.18
2024-01-17 14:00:00,3.788,3.634,-0.558,0.066
2024-01-17 15:00:00,3.207,2.187,-0.039,-0.943
2024-01-17 16:00:00,3.7,3.296,0.294,-0.952
2024-01-17 17:00:00,4.14,3.773,1.09,-0.903
2024-01-17 18:00:00,3.671,3.166,0.641,-0.315
2024-01-17 19:00:00,3.581,-1.995,0.414,-2.423
2024-01-17 20:00:00,4.821,-4.242,0.526,0.631
2024-01-17 21:00:00,5.674,-5.016,-1.631,0.217
2024-01-17 22:00:00,5.15,-2.097,-3.298,-0.023
2024-01-17 23:00:00,5.248,-4.745,-0.546,-1.418
2024-01-18 00:00:00,5.077,-4.428,-0.627,-1.408
2024-01-18 01:00:00,4.903,-4.149,0.982,0.778
2024-01-18 02:00:00,5.362,-1.017,2.618,-0.655
2024-01-18 03:00:00,7.652,-5.901,3.969,2.681
2024-01-18 04:00:00,7.215,-5.813,2.715,1.55
2024-01-18 05:00:00,5.678,-1.553,3.877,-2.255
2024-01-18 06:00:00,6.738,1.959,2.251,-5.556
2024-01-18 07:00:00,5.592,0.691,2.537,-4.027
2024-01-18 08:00:00,5.704,3.002,2.156,-2.169
2024-01-18 09:00:00,5.418,3.593,1.496,-2.029
2024-01-18 10:00:00,5.988,1.103,4.762,-3.021
2024-01-18 11:00:00,5.439,2.113,2.941,-2.967
2024-01-18 12:00:00,4.73,-3.297,-1.8,0.587
2024-01-18 13:00:00,4.495,-2.37,-0.579,1.364
2024-01-18 14:00:00,5.623,-4.826,0.774,1.244
2024-01-18 15:00:00,4.305,-3.26,-0.436,0.425
2024-01-18 16:00:00,6.367,-5.351,-2.246,2.251
2024-01-18 17:00:00,5.522,-5.077,-0.086,0.489
2024-01-18 18:00:00,4.689,-2.295,2.655,-2.795
2024-01-18 19:00:00,5.475,-4.138,2.157,1.03
2024-01-18 20:00:00,7.184,-5.503,3.423,-2.154
2024-01-18 21:00:00,7.91,-5.508,3.894,-2.15
2024-01-18 22:00:00,8.191,-6.874,3.771,-0.025
2024-01-18 23:00:00,8.316,-6.143,4.321,-3.318
2024-01-19 00:00:00,8.232,-3.553,4.316,-5.918
2024-01-19 01:00:00,8.224,-3.558,3.426,-6.443
2024-01-19 02:00:00,8.165,-4.991,3.831,-5.062
2024-01-19 03:00:00,8.332,-4.773,3.735,-5.431
2024-01-19 04:00:00,7.953,-6.256,3.586,-2.269
2024-01-19 05:00:00,8.0,-4.499,5.323,-3.002
2024-01-19 06:00:00,8.094,-4.317,6.01,-1.987
2024-01-19 07:00:00,8.105,-5.645,5.582,1.155
2024-01-19 08:00:00,7.571,-5.172,4.853,0.584
2024-01-19 09:00:00,7.064,-4.539,4.244,1.531
2024-01-19 10:00:00,6.729,-3.841,4.29,2.794
2024-01-19 11:00:00,6.879,-4.454,4.628,0.968
2024-01-19 12:00:00,6.082,-5.643,0.788,-0.641
2024-01-19 13:00:00,6.036,-3.75,2.447,0.394
2024-01-19 14:00:00,6.101,-1.132,3.466,-4.022
2024-01-19 15:00:00,6.0,-0.318,4.528,-3.096
2024-01-19 16:00:00,5.398,-0.02,3.901,-1.709
2024-01-19 17:00:00,5.26,-1.614,4.017,1.48
2024-01-19 18:00:00,5.304,-2.038,1.578,3.682
2024-01-19 19:00:00,4.865,-2.077,3.665,0.169
2024-01-19 20:00:00,5.165,-2.526,2.762,-3.016
2024-01-19 21:00:00,5.176,-0.409,3.431,-3.354
