datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2007-01-01 00:00:00,-322.183,-3.083,19.088,322.78,,
2007-01-01 01:00:00,-330.997,-2.583,11.057,331.24,,
2007-01-01 02:00:00,-336.123,3.844,17.697,336.56,,
2007-01-01 03:00:00,-348.908,18.136,20.204,349.84,,
2007-01-01 04:00:00,-344.362,15.218,19.179,345.06,,
2007-01-01 05:00:00,-346.118,11.302,21.104,346.78,,
2007-01-01 06:00:00,-350.399,11.368,24.518,351.25,,
2007-01-01 07:00:00,-353.897,12.984,27.605,355.15,,
2007-01-01 08:00:00,-362.318,-4.061,25.684,363.39,,
2007-01-01 09:00:00,-373.253,-1.18,18.236,373.74,16.5565,44803.6
2007-01-01 10:00:00,-375.031,-8.024,22.506,375.97,19.0254,51571.8
2007-01-01 11:00:00,-368.6,-14.108,27.729,370.02,20.0615,53995.6
2007-01-01 12:00:00,-366.509,-10.363,32.86,368.28,17.7786,67139.4
2007-01-01 13:00:00,-374.273,-9.938,23.288,375.49,19.856,63985.5
2007-01-01 14:00:00,-383.324,3.203,17.925,384.13,23.1458,68025.1
2007-01-01 15:00:00,-394.02,6.482,19.025,395.13,20.373,115655.3
2007-01-01 16:00:00,-397.099,-14.004,19.271,398.11,20.2171,121183.3
2007-01-01 17:00:00,-394.687,-17.129,19.833,395.74,15.6794,111978.8
2007-01-01 18:00:00,-400.981,-15.243,12.943,401.54,16.7528,123285.2
2007-01-01 19:00:00,-414.748,-1.761,16.744,415.46,15.4825,128550.8
2007-01-01 20:00:00,-430.454,28.655,7.335,432.2,16.6668,161488.0
2007-01-01 21:00:00,-451.521,16.537,2.242,452.1,16.984,185478.4
2007-01-01 22:00:00,-461.791,17.549,3.969,462.49,15.2172,162908.4
2007-01-01 23:00:00,-506.309,61.312,-23.339,510.93,11.6946,269686.4
2007-01-02 00:00:00,-504.567,34.337,-31.439,506.95,11.64,274634.9
2007-01-02 01:00:00,-514.843,42.349,-6.769,516.92,10.8477,298063.0
2007-01-02 02:00:00,-522.701,37.018,-3.505,524.32,10.0101,319409.8
2007-01-02 03:00:00,-568.757,39.141,2.608,570.19,8.2669,236646.8
2007-01-02 04:00:00,-550.542,4.617,19.713,550.93,7.2401,209129.1
2007-01-02 05:00:00,-541.808,5.123,28.606,542.56,7.5143,239611.0
2007-01-02 06:00:00,-531.274,5.508,23.746,531.9,6.4059,222311.4
2007-01-02 07:00:00,-557.688,-3.157,35.093,558.83,4.7119,184793.6
2007-01-02 08:00:00,-591.918,26.151,39.416,594.1,6.0714,210573.6
2007-01-02 09:00:00,-605.591,26.269,29.35,607.13,5.991,173827.2
2007-01-02 10:00:00,-617.122,33.521,34.247,619.33,5.2409,158880.3
2007-01-02 11:00:00,-607.218,39.202,29.109,609.45,4.9974,171458.3
2007-01-02 12:00:00,-598.0,33.353,19.599,599.78,5.3668,167207.9
2007-01-02 13:00:00,-599.02,14.37,31.271,600.5,5.8905,174962.9
2007-01-02 14:00:00,-579.493,6.38,20.08,580.16,6.0301,184928.9
