datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
1998-01-01 00:00:00,4.819,-2.718,-1.111,3.221
1998-01-01 01:00:00,5.079,-4.237,-0.495,-1.869
1998-01-01 02:00:00,5.432,-4.598,-0.38,-0.692
1998-01-01 03:00:00,5.433,-4.235,0.924,-0.137
1998-01-01 04:00:00,5.161,-3.44,2.427,-0.707
1998-01-01 05:00:00,4.888,-0.707,2.808,-0.143
1998-01-01 06:00:00,5.722,-3.771,2.952,-1.78
1998-01-01 07:00:00,5.16,-0.318,4.086,-2.199
1998-01-01 08:00:00,6.142,-2.996,3.563,-3.929
1998-01-01 09:00:00,6.161,-2.003,1.547,5.37
1998-01-01 10:00:00,5.572,-3.237,2.405,3.285
1998-01-01 11:00:00,5.767,-5.088,2.131,1.093
1998-01-01 12:00:00,5.911,-5.54,1.681,0.558
1998-01-01 13:00:00,5.992,-4.138,3.322,-1.639
1998-01-01 14:00:00,6.64,2.088,5.878,-0.666
1998-01-01 15:00:00,6.336,-2.702,3.866,0.143
1998-01-01 16:00:00,6.55,-5.879,2.769,0.508
1998-01-01 17:00:00,6.847,-4.345,5.071,0.014
1998-01-01 18:00:00,7.144,-4.627,5.251,0.009
1998-01-01 19:00:00,7.819,-4.998,5.635,-1.067
1998-01-01 20:00:00,7.164,-3.551,5.944,-0.551
1998-01-01 21:00:00,7.111,-4.288,5.426,0.243
1998-01-01 22:00:00,6.841,-3.074,5.116,2.83
1998-01-01 23:00:00,6.467,-3.512,4.611,1.53
1998-01-02 00:00:00,6.406,-1.889,5.668,-1.287
1998-01-02 01:00:00,5.851,-0.757,4.866,0.722
1998-01-02 02:00:00,5.377,-0.336,4.648,0.485
1998-01-02 03:00:00,5.575,-1.011,5.041,-0.639
1998-01-02 04:00:00,5.499,-0.477,4.564,-2.817
1998-01-02 05:00:00,4.853,-0.638,3.976,-1.03
1998-01-02 06:00:00,5.44,-1.518,4.297,0.214
1998-01-02 07:00:00,5.688,-2.66,4.57,1.146
1998-01-02 08:00:00,5.74,-3.19,4.082,1.579
1998-01-02 09:00:00,5.798,-2.093,4.677,1.053
1998-01-02 10:00:00,5.979,-0.506,4.812,2.807
1998-01-02 11:00:00,6.182,-0.682,3.896,-0.565
1998-01-02 12:00:00,6.653,2.025,4.643,-3.926
1998-01-02 13:00:00,5.85,-0.08,4.01,-2.946
1998-01-02 14:00:00,5.945,-4.039,3.297,0.792
1998-01-02 15:00:00,5.839,-4.221,3.35,2.102
1998-01-02 16:00:00,5.931,-2.306,4.818,0.274
1998-01-02 17:00:00,5.68,-2.751,2.668,1.142
1998-01-02 18:00:00,5.193,-2.619,3.087,1.778
1998-01-02 19:00:00,4.974,-0.869,2.948,-1.82
1998-01-02 20:00:00,4.913,-1.968,3.345,-0.429
1998-01-02 21:00:00,4.987,-2.943,-2.211,2.263
1998-01-02 22:00:00,5.612,-4.042,-2.084,3.014
1998-01-02 23:00:00,5.54,-4.539,-0.697,2.895
1998-01-03 00:00:00,4.81,-4.203,-0.894,1.719
1998-01-03 01:00:00,4.618,-4.244,1.379,0.571
1998-01-03 02:00:00,4.378,-2.175,3.215,-0.455
1998-01-03 03:00:00,4.611,-3.274,2.562,0.558
1998-01-03 04:00:00,4.51,-1.218,3.567,0.946
1998-01-03 05:00:00,4.619,-2.951,3.087,0.179
1998-01-03 06:00:00,4.626,-1.444,0.972,-4.015
1998-01-03 07:00:00,4.553,-1.718,-0.113,-3.755
1998-01-03 08:00:00,4.427,-1.04,-1.673,-3.354
1998-01-03 09:00:00,4.259,-0.586,-0.128,-3.521
1998-01-03 10:00:00,4.296,-3.032,1.581,-2.126
1998-01-03 11:00:00,4.717,-3.659,2.873,-0.191
1998-01-03 12:00:00,4.859,-0.986,2.359,-2.276
1998-01-03 13:00:00,4.893,-0.557,4.145,-2.043
1998-01-03 14:00:00,4.723,-0.495,4.471,0.663
1998-01-03 15:00:00,4.733,-2.403,3.932,0.082
1998-01-03 16:00:00,4.785,-3.51,3.047,0.563
1998-01-03 17:00:00,4.725,-2.944,2.812,-1.57
1998-01-03 18:00:00,4.798,-1.888,4.292,0.41
1998-01-03 19:00:00,4.417,-2.411,3.413,-0.624
1998-01-03 20:00:00,4.555,-2.976,2.934,1.207
1998-01-03 21:00:00,4.804,-4.347,1.371,0.681
1998-01-03 22:00:00,4.871,-4.054,1.385,1.27
1998-01-03 23:00:00,4.891,-4.171,0.585,2.072
1998-01-04 00:00:00,5.203,-3.47,2.095,2.298
1998-01-04 01:00:00,5.473,-2.964,3.544,2.256
1998-01-04 02:00:00,5.219,-3.347,1.023,3.823
1998-01-04 03:00:00,5.191,-2.958,-0.047,3.983
1998-01-04 04:00:00,5.751,-3.845,-0.512,4.112
1998-01-04 05:00:00,5.851,-3.503,-0.85,4.459
1998-01-04 06:00:00,5.751,-2.525,-2.124,4.364
1998-01-04 07:00:00,5.45,-2.187,3.034,2.509
1998-01-04 08:00:00,5.237,-1.573,3.329,2.546
1998-01-04 09:00:00,6.206,0.8,4.672,1.858
1998-01-04 10:00:00,6.859,1.087,6.016,-1.35
1998-01-04 11:00:00,6.708,0.187,4.967,-4.195
1998-01-04 12:00:00,6.722,0.021,4.891,-2.991
1998-01-04 13:00:00,6.637,0.956,6.124,0.048
1998-01-04 14:00:00,6.758,0.588,6.35,0.533
1998-01-04 15:00:00,7.072,-0.922,6.63,-0.673
1998-01-04 16:00:00,6.592,-0.955,4.482,-3.361
1998-01-04 17:00:00,5.713,0.833,4.391,-2.838
1998-01-04 18:00:00,4.994,-1.876,3.822,-0.935
1998-01-04 19:00:00,5.534,1.581,4.745,-0.205
1998-01-04 20:00:00,5.802,3.134,4.366,1.523
1998-01-04 21:00:00,5.533,1.703,4.463,-0.837
1998-01-04 22:00:00,4.783,-2.727,3.5,1.316
1998-01-04 23:00:00,4.539,-3.755,1.683,1.663
1998-01-05 00:00:00,4.274,-3.526,0.869,1.352
1998-01-05 01:00:00,4.143,-3.421,-1.326,1.8
1998-01-05 02:00:00,4.099,-3.447,-1.081,1.698
1998-01-05 03:00:00,4.236,-3.52,0.256,2.158
1998-01-05 04:00:00,4.19,-3.459,1.046,1.565
1998-01-05 05:00:00,4.421,-4.223,0.904,0.391
1998-01-05 06:00:00,4.585,-3.538,2.621,-0.071
1998-01-05 07:00:00,4.713,-2.822,2.944,0.813
1998-01-05 08:00:00,5.538,-0.915,4.869,-1.679
1998-01-05 09:00:00,6.685,-3.213,5.596,-1.564
1998-01-05 10:00:00,6.221,-1.68,4.135,-3.236
1998-01-05 11:00:00,5.891,-0.686,3.389,-0.965
1998-01-05 12:00:00,6.086,-0.59,5.052,2.861
1998-01-05 13:00:00,5.362,-0.407,4.802,-1.563
1998-01-05 14:00:00,4.76,-1.437,2.596,-3.468
1998-01-05 15:00:00,4.256,0.142,3.407,-1.388
1998-01-05 16:00:00,4.615,-1.48,0.287,-4.068
1998-01-05 17:00:00,4.259,-1.567,2.918,-1.131
1998-01-05 18:00:00,4.376,0.638,2.919,-2.622
1998-01-05 19:00:00,4.507,-1.471,3.658,-1.03
1998-01-05 20:00:00,4.748,-2.404,3.611,-0.114
1998-01-05 21:00:00,5.171,-0.675,4.113,2.728
1998-01-05 22:00:00,5.798,-1.243,3.498,2.053
1998-01-05 23:00:00,5.572,-2.025,3.377,-3.887
1998-01-06 00:00:00,6.515,-2.122,4.481,-3.835
1998-01-06 01:00:00,5.674,-1.876,1.507,-4.429
1998-01-06 02:00:00,5.659,-0.394,-3.345,-4.486
1998-01-06 03:00:00,6.704,0.992,-6.144,-2.161
1998-01-06 04:00:00,6.536,-0.123,-4.233,-3.674
1998-01-06 05:00:00,4.878,-1.129,-2.648,-3.587
1998-01-06 06:00:00,5.917,-1.54,-4.594,1.419
1998-01-06 07:00:00,4.278,-0.517,-3.077,1.566
1998-01-06 08:00:00,4.191,-0.581,-3.711,-1.018
1998-01-06 09:00:00,5.192,0.579,-4.654,-1.102
1998-01-06 10:00:00,5.836,-0.155,-5.665,0.444
1998-01-06 11:00:00,5.713,-0.244,-5.662,-0.299
1998-01-06 12:00:00,6.128,-1.289,-5.822,0.891
1998-01-06 13:00:00,8.373,-0.035,-5.554,-2.658
1998-01-06 14:00:00,9.672,0.398,-5.762,-4.109
1998-01-06 15:00:00,12.142,-2.662,-3.206,-10.971
1998-01-06 16:00:00,10.922,2.777,-8.712,-2.917
1998-01-06 17:00:00,10.526,3.582,-8.771,1.827
1998-01-06 18:00:00,10.126,0.811,-8.241,-4.584
1998-01-06 19:00:00,11.156,-2.489,-3.682,-7.862
1998-01-06 20:00:00,9.994,3.822,-5.452,2.927
1998-01-06 21:00:00,14.519,-1.668,-5.113,-11.233
1998-01-06 22:00:00,11.096,1.418,4.047,-6.472
1998-01-06 23:00:00,12.995,-5.07,-1.818,-11.633
1998-01-07 00:00:00,14.341,-6.694,-0.081,-12.55
1998-01-07 01:00:00,14.944,-7.725,2.723,-12.043
1998-01-07 02:00:00,16.297,-6.039,10.493,-9.269
1998-01-07 03:00:00,16.539,1.17,16.432,0.387
1998-01-07 04:00:00,16.789,1.934,16.57,-0.149
1998-01-07 05:00:00,17.196,3.257,16.769,0.451
1998-01-07 06:00:00,17.161,4.658,16.218,2.8
1998-01-07 07:00:00,17.66,5.476,16.48,3.109
1998-01-07 08:00:00,17.759,3.762,17.205,0.104
1998-01-07 09:00:00,17.95,3.514,17.547,-0.223
1998-01-07 10:00:00,17.987,9.548,14.004,5.752
1998-01-07 11:00:00,17.795,9.115,12.905,8.147
1998-01-07 12:00:00,18.205,9.115,12.074,10.089
1998-01-07 13:00:00,17.931,9.178,9.825,11.784
1998-01-07 14:00:00,17.676,10.278,7.107,12.409
1998-01-07 15:00:00,17.231,10.051,4.176,13.317
1998-01-07 16:00:00,16.693,8.262,4.037,13.464
1998-01-07 17:00:00,16.319,10.045,-1.35,12.711
1998-01-07 18:00:00,16.229,9.652,-3.092,12.621
