datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2010-01-01 00:00:00,3.039,-0.086,2.279,1.75
2010-01-01 01:00:00,2.955,-0.632,2.094,1.574
2010-01-01 02:00:00,2.983,-0.577,2.641,1.017
2010-01-01 03:00:00,2.938,0.054,2.677,0.595
2010-01-01 04:00:00,2.865,-0.111,2.264,1.637
2010-01-01 05:00:00,2.618,0.383,2.103,0.36
2010-01-01 06:00:00,2.964,0.444,1.877,1.294
2010-01-01 07:00:00,3.232,2.173,2.192,0.091
2010-01-01 08:00:00,3.163,1.496,1.935,1.398
2010-01-01 09:00:00,3.034,0.089,2.826,0.575
2010-01-01 10:00:00,3.546,-0.744,3.238,1.115
2010-01-01 11:00:00,4.127,-1.232,3.578,1.461
2010-01-01 12:00:00,4.334,-0.212,4.175,0.184
2010-01-01 13:00:00,4.253,-1.218,3.838,1.09
2010-01-01 14:00:00,4.101,-2.189,2.538,0.698
2010-01-01 15:00:00,4.011,-2.637,2.244,0.644
2010-01-01 16:00:00,4.473,-2.138,3.697,0.152
2010-01-01 17:00:00,4.276,-1.353,3.407,1.91
2010-01-01 18:00:00,4.031,-1.022,3.243,1.666
2010-01-01 19:00:00,4.545,-1.053,4.124,1.117
2010-01-01 20:00:00,5.254,-0.869,4.452,2.071
2010-01-01 21:00:00,5.767,-1.113,5.394,0.697
2010-01-01 22:00:00,7.52,0.056,-0.231,7.402
2010-01-01 23:00:00,7.74,0.712,0.414,7.523
2010-01-02 00:00:00,6.693,0.619,-2.493,5.758
2010-01-02 01:00:00,6.951,0.782,-2.914,5.973
2010-01-02 02:00:00,7.336,0.41,-4.67,5.561
2010-01-02 03:00:00,7.36,0.568,-4.234,5.722
2010-01-02 04:00:00,7.646,0.201,-2.848,7.031
2010-01-02 05:00:00,7.586,0.725,-0.197,7.432
2010-01-02 06:00:00,6.863,1.879,1.701,6.318
2010-01-02 07:00:00,6.852,0.268,4.311,5.29
2010-01-02 08:00:00,6.807,0.859,4.489,5.013
2010-01-02 09:00:00,6.83,1.08,4.973,4.52
2010-01-02 10:00:00,7.081,0.913,5.322,4.279
2010-01-02 11:00:00,7.113,1.537,5.802,3.706
2010-01-02 12:00:00,7.091,1.846,6.059,3.139
2010-01-02 13:00:00,7.153,1.247,5.292,4.613
2010-01-02 14:00:00,6.732,-0.591,3.12,5.611
2010-01-02 15:00:00,6.807,-0.571,4.183,4.628
2010-01-02 16:00:00,6.915,0.206,4.733,4.625
2010-01-02 17:00:00,7.773,-0.115,6.296,4.311
2010-01-02 18:00:00,7.364,0.266,6.956,2.252
2010-01-02 19:00:00,6.964,-0.633,6.701,0.474
2010-01-02 20:00:00,6.366,-1.048,6.093,-0.802
2010-01-02 21:00:00,5.714,-0.776,5.36,-0.258
2010-01-02 22:00:00,5.551,-0.526,5.141,-1.752
2010-01-02 23:00:00,5.547,-0.127,4.746,-2.414
2010-01-03 00:00:00,5.539,0.17,5.3,0.379
2010-01-03 01:00:00,5.863,0.553,5.362,-1.981
2010-01-03 02:00:00,5.843,-1.744,5.249,0.522
2010-01-03 03:00:00,6.274,-0.519,5.418,-2.88
2010-01-03 04:00:00,6.552,-1.437,5.896,-1.974
2010-01-03 05:00:00,7.091,-1.856,6.213,-2.692
2010-01-03 06:00:00,7.301,-1.088,6.192,-3.621
2010-01-03 07:00:00,7.226,-1.195,6.491,-2.849
2010-01-03 08:00:00,7.619,-0.784,6.198,-4.278
2010-01-03 09:00:00,6.611,0.456,2.936,-5.19
2010-01-03 10:00:00,6.822,0.678,-4.536,-2.45
2010-01-03 11:00:00,6.695,1.806,-5.033,-3.008
2010-01-03 12:00:00,7.061,1.351,-6.738,1.292
2010-01-03 13:00:00,7.106,1.247,-4.323,1.009
2010-01-03 14:00:00,7.034,2.303,-5.963,0.568
2010-01-03 15:00:00,7.348,1.242,-4.847,5.152
2010-01-03 16:00:00,6.622,3.95,-1.622,4.931
2010-01-03 17:00:00,6.223,4.013,0.003,4.397
2010-01-03 18:00:00,4.432,0.789,2.554,2.571
2010-01-03 19:00:00,3.226,-0.266,1.732,1.001
2010-01-03 20:00:00,3.821,0.511,1.981,-0.482
2010-01-03 21:00:00,4.417,0.647,-2.749,-2.099
2010-01-03 22:00:00,3.923,2.576,-1.901,-1.253
2010-01-03 23:00:00,3.539,2.302,-0.216,1.71
2010-01-04 00:00:00,4.394,2.485,-1.297,2.058
2010-01-04 01:00:00,3.677,2.403,-0.187,1.833
2010-01-04 02:00:00,3.734,1.304,3.177,1.01
2010-01-04 03:00:00,6.172,0.319,6.052,0.787
2010-01-04 04:00:00,7.31,-0.286,7.021,-0.489
2010-01-04 05:00:00,6.794,-1.171,5.564,-3.325
2010-01-04 06:00:00,7.156,-0.926,5.601,-0.916
2010-01-04 07:00:00,7.403,0.175,6.279,0.055
2010-01-04 08:00:00,6.27,-2.317,5.038,-0.561
2010-01-04 09:00:00,5.665,-1.242,5.181,-0.168
2010-01-04 10:00:00,5.753,-0.125,5.399,-0.663
2010-01-04 11:00:00,5.516,-0.742,5.285,-0.761
2010-01-04 12:00:00,5.365,-2.022,4.816,0.522
2010-01-04 13:00:00,5.393,-2.851,4.21,1.675
2010-01-04 14:00:00,6.459,-4.507,3.611,1.761
2010-01-04 15:00:00,6.255,-2.934,4.987,1.629
2010-01-04 16:00:00,6.247,-2.015,5.252,2.162
2010-01-04 17:00:00,6.46,-2.147,5.644,2.008
2010-01-04 18:00:00,6.09,-2.779,3.743,3.017
2010-01-04 19:00:00,5.089,-2.277,3.795,2.127
2010-01-04 20:00:00,5.725,-1.561,5.225,0.902
2010-01-04 21:00:00,5.691,-0.056,4.612,2.817
2010-01-04 22:00:00,5.959,2.305,2.914,4.497
2010-01-04 23:00:00,3.543,1.804,-0.636,0.772
2010-01-05 00:00:00,2.963,1.653,-0.063,1.583
2010-01-05 01:00:00,2.915,1.423,0.723,1.485
2010-01-05 02:00:00,3.001,2.116,1.086,1.665
2010-01-05 03:00:00,2.853,1.091,1.766,1.615
2010-01-05 04:00:00,2.226,-0.581,1.592,0.825
2010-01-05 05:00:00,2.961,-1.335,1.522,1.687
2010-01-05 06:00:00,2.659,-0.383,2.374,0.605
2010-01-05 07:00:00,4.822,-0.453,4.739,-0.429
2010-01-05 08:00:00,5.164,-0.969,4.823,-1.101
2010-01-05 09:00:00,5.387,-0.23,4.928,-1.825
2010-01-05 10:00:00,5.208,-0.317,4.73,-1.791
2010-01-05 11:00:00,5.081,-0.081,4.609,-1.817
2010-01-05 12:00:00,5.056,1.037,4.09,-2.315
2010-01-05 13:00:00,5.13,-0.508,4.446,-2.284
2010-01-05 14:00:00,5.11,-0.696,4.664,-1.793
2010-01-05 15:00:00,4.31,0.281,0.855,-0.62
2010-01-05 16:00:00,4.695,3.124,-3.07,-1.537
2010-01-05 17:00:00,5.092,2.941,-3.277,-1.155
2010-01-05 18:00:00,5.585,-0.5,-4.623,2.692
2010-01-05 19:00:00,5.495,0.25,-4.658,2.382
2010-01-05 20:00:00,5.715,0.05,-5.123,2.115
2010-01-05 21:00:00,4.984,-0.642,-4.596,1.003
2010-01-05 22:00:00,4.92,-1.887,-4.324,-1.136
2010-01-05 23:00:00,5.217,-1.592,-3.844,-3.073
2010-01-06 00:00:00,5.227,-2.071,-2.295,-3.895
2010-01-06 01:00:00,4.64,0.059,-1.844,-3.869
2010-01-06 02:00:00,4.827,2.291,-0.584,-4.136
2010-01-06 03:00:00,4.673,2.943,-1.407,-1.669
2010-01-06 04:00:00,4.246,0.796,-0.941,3.979
2010-01-06 05:00:00,3.825,3.268,-0.932,0.949
2010-01-06 06:00:00,4.233,2.626,0.219,2.725
2010-01-06 07:00:00,4.007,1.195,-1.212,2.952
2010-01-06 08:00:00,3.867,0.04,0.239,3.613
2010-01-06 09:00:00,3.645,1.135,-1.21,1.35
2010-01-06 10:00:00,3.43,1.06,-2.816,0.228
2010-01-06 11:00:00,3.756,0.986,-1.972,2.77
2010-01-06 12:00:00,3.78,-0.153,0.336,3.479
2010-01-06 13:00:00,3.138,-2.723,0.474,-0.397
2010-01-06 14:00:00,2.893,0.416,-0.147,2.241
2010-01-06 15:00:00,2.95,0.599,0.028,2.223
2010-01-06 16:00:00,2.95,-0.335,0.372,1.537
2010-01-06 17:00:00,3.281,-1.174,-1.965,2.09
2010-01-06 18:00:00,3.219,-0.338,-2.999,0.816
2010-01-06 19:00:00,3.218,2.409,-1.551,-0.018
2010-01-06 20:00:00,3.05,1.771,-1.49,1.518
2010-01-06 21:00:00,3.206,1.639,-2.099,0.961
2010-01-06 22:00:00,3.633,2.318,-2.438,0.813
2010-01-06 23:00:00,3.633,2.801,-1.897,-0.28
2010-01-07 00:00:00,3.418,2.844,-1.732,-0.279
2010-01-07 01:00:00,3.504,2.318,-1.808,-1.621
2010-01-07 02:00:00,3.641,2.099,-1.6,-2.34
2010-01-07 03:00:00,3.739,2.401,-1.602,-2.246
2010-01-07 04:00:00,3.642,2.177,-2.647,-0.173
2010-01-07 05:00:00,3.849,2.871,-1.939,1.025
2010-01-07 06:00:00,3.965,3.194,-1.968,1.038
2010-01-07 07:00:00,3.708,2.14,-1.892,2.01
2010-01-07 08:00:00,3.647,0.033,-1.845,2.357
2010-01-07 09:00:00,3.496,0.133,-2.97,1.07
2010-01-07 10:00:00,3.866,2.461,-1.765,2.299
2010-01-07 11:00:00,3.98,1.508,-2.826,2.14
2010-01-07 12:00:00,3.636,-0.487,-1.609,2.698
2010-01-07 13:00:00,3.775,0.04,-3.516,1.126
2010-01-07 14:00:00,3.748,0.271,-3.14,1.871
2010-01-07 15:00:00,3.636,1.326,-3.155,0.505
2010-01-07 16:00:00,3.992,1.884,-2.759,-1.224
2010-01-07 17:00:00,4.289,1.468,-2.87,-1.453
2010-01-07 18:00:00,3.685,0.442,-1.968,-2.057
2010-01-07 19:00:00,3.091,0.909,-2.094,-1.672
2010-01-07 20:00:00,3.632,0.721,-3.063,-0.708
2010-01-07 21:00:00,3.971,1.641,-2.2,1.384
2010-01-07 22:00:00,4.533,2.355,-3.492,-0.27
2010-01-07 23:00:00,4.374,0.769,-3.51,-2.184
2010-01-08 00:00:00,4.151,0.662,-2.958,-2.24
2010-01-08 01:00:00,3.953,1.548,-3.051,-0.991
2010-01-08 02:00:00,3.341,1.835,-1.866,0.861
2010-01-08 03:00:00,2.854,1.337,-1.977,-0.635
2010-01-08 04:00:00,2.757,-0.132,-0.823,-2.36
2010-01-08 05:00:00,3.202,-0.066,-2.249,-2.159
2010-01-08 06:00:00,2.897,0.078,-1.196,-1.884
2010-01-08 07:00:00,3.079,1.277,-2.013,-0.711
2010-01-08 08:00:00,2.799,-0.222,-2.545,-0.815
2010-01-08 09:00:00,3.12,1.919,-2.067,0.319
2010-01-08 10:00:00,3.427,2.67,-1.942,-0.215
2010-01-08 11:00:00,3.773,3.239,-1.786,0.465
2010-01-08 12:00:00,3.83,3.112,-2.02,0.584
2010-01-08 13:00:00,3.939,2.358,-2.994,-0.6
2010-01-08 14:00:00,4.123,2.079,-3.476,-0.533
2010-01-08 15:00:00,4.185,2.956,-2.817,0.039
2010-01-08 16:00:00,3.905,-0.247,-3.671,-0.674
2010-01-08 17:00:00,3.892,0.47,-3.774,0.05
2010-01-08 18:00:00,3.804,1.265,-3.274,1.324
2010-01-08 19:00:00,3.96,1.316,-3.027,1.776
2010-01-08 20:00:00,4.019,1.796,-1.816,2.443
2010-01-08 21:00:00,3.941,1.018,-1.479,3.358
2010-01-08 22:00:00,3.472,0.668,0.21,3.366
2010-01-08 23:00:00,2.766,-0.346,1.663,1.737
