datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2020-01-01 00:00:00,-299.124,12.669,14.076,299.74,,24923.2
2020-01-01 01:00:00,-307.803,7.341,19.897,308.53,,45784.6
2020-01-01 02:00:00,-313.924,11.008,17.954,314.59,,62209.2
2020-01-01 03:00:00,-313.705,13.714,16.591,314.34,,63063.5
2020-01-01 04:00:00,-313.071,9.902,16.647,313.57,,43146.9
2020-01-01 05:00:00,-315.873,9.032,17.881,316.41,,37925.0
2020-01-01 06:00:00,-320.113,13.971,18.698,320.89,,48285.0
2020-01-01 07:00:00,-322.089,23.871,13.764,323.17,,37740.2
2020-01-01 08:00:00,-325.697,27.218,11.364,327.0,,41946.8
2020-01-01 09:00:00,-322.136,12.587,16.653,322.87,,41156.2
2020-01-01 10:00:00,-325.527,15.894,16.809,326.39,,44895.3
2020-01-01 11:00:00,-330.333,15.739,17.481,331.24,,44081.2
2020-01-01 12:00:00,-327.07,15.995,15.732,327.91,,48682.7
2020-01-01 13:00:00,-335.84,17.077,15.679,336.73,,40227.3
2020-01-01 14:00:00,-336.049,16.048,13.664,336.83,,40938.5
2020-01-01 15:00:00,-329.932,15.166,11.212,330.58,,40842.3
2020-01-01 16:00:00,-326.369,13.276,10.777,326.92,,44351.2
2020-01-01 17:00:00,-322.377,10.299,12.52,322.88,,30551.5
2020-01-01 18:00:00,-320.956,9.38,13.125,321.45,,24511.0
2020-01-01 19:00:00,-315.984,4.78,14.965,316.45,,17525.0
2020-01-01 20:00:00,-311.085,4.72,15.466,311.57,,18738.5
2020-01-01 21:00:00,-303.473,6.113,16.982,304.06,,20903.2
2020-01-01 22:00:00,-301.03,7.038,16.146,301.57,,20015.1
2020-01-01 23:00:00,-300.788,8.473,15.963,301.33,,21149.4
2020-01-02 00:00:00,-299.921,8.379,16.271,300.45,,19689.1
2020-01-02 01:00:00,-304.343,10.093,16.543,304.92,,20005.9
2020-01-02 02:00:00,-299.596,13.607,15.273,300.22,,17957.8
2020-01-02 03:00:00,-310.797,12.603,13.929,311.3,,30922.7
2020-01-02 04:00:00,-308.929,11.439,15.484,309.45,,27160.2
2020-01-02 05:00:00,-309.005,8.163,17.01,309.5,,28610.3
2020-01-02 06:00:00,-309.684,9.647,15.463,310.2,,23340.4
2020-01-02 07:00:00,-309.124,20.191,9.522,309.92,,28665.3
2020-01-02 08:00:00,-318.691,28.286,1.633,320.01,,35408.4
2020-01-02 09:00:00,-336.641,36.28,-7.334,338.68,,42047.0
2020-01-02 10:00:00,-336.812,39.31,-9.962,339.26,,41812.5
2020-01-02 11:00:00,-333.782,40.582,-8.513,336.38,,37178.7
2020-01-02 12:00:00,-327.407,37.754,-4.873,329.67,,33569.8
2020-01-02 13:00:00,-327.569,35.047,-1.519,329.53,,36805.2
2020-01-02 14:00:00,-338.006,38.806,-1.613,340.33,,38147.9
2020-01-02 15:00:00,-338.488,37.401,0.977,340.66,,35566.1
2020-01-02 16:00:00,-344.056,32.765,6.189,345.79,,34183.5
2020-01-02 17:00:00,-346.877,41.28,1.169,349.48,,36667.0
2020-01-02 18:00:00,-354.123,46.767,1.843,357.33,,36748.0
2020-01-02 19:00:00,-366.119,47.347,1.862,369.3,,42060.0
2020-01-02 20:00:00,-365.448,52.13,0.002,369.25,,43222.3
2020-01-02 21:00:00,-356.432,37.914,10.417,358.72,,42391.7
2020-01-02 22:00:00,-343.51,14.796,18.156,344.47,,29037.0
2020-01-02 23:00:00,-334.715,-1.848,21.119,335.42,,29374.9
2020-01-03 00:00:00,-329.164,-10.877,21.118,330.02,,27011.8
2020-01-03 01:00:00,-324.536,-9.369,21.645,325.37,,27133.9
2020-01-03 02:00:00,-323.269,-16.273,21.767,324.4,,25643.3
2020-01-03 03:00:00,-328.011,-7.856,22.675,328.86,,30812.7
