datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2020-01-01 00:00:00,2.607,0.359,0.075,-0.04
2020-01-01 01:00:00,4.243,1.673,-1.312,0.208
2020-01-01 02:00:00,4.502,3.296,-2.823,0.773
2020-01-01 03:00:00,4.709,3.879,-1.929,1.285
2020-01-01 04:00:00,4.24,4.029,-1.025,0.706
2020-01-01 05:00:00,4.601,3.145,-2.45,-0.917
2020-01-01 06:00:00,4.262,3.075,-2.349,-0.104
2020-01-01 07:00:00,3.836,3.46,-0.913,-0.91
2020-01-01 08:00:00,4.259,3.512,0.012,0.277
2020-01-01 09:00:00,4.493,2.027,-2.652,-1.137
2020-01-01 10:00:00,4.889,4.072,-0.872,1.498
2020-01-01 11:00:00,4.195,-0.871,-1.749,-2.67
2020-01-01 12:00:00,3.064,2.25,-1.302,-0.718
2020-01-01 13:00:00,4.22,3.555,-0.947,-0.067
2020-01-01 14:00:00,3.497,-0.187,-1.446,-1.919
2020-01-01 15:00:00,3.974,2.232,-1.785,-0.333
2020-01-01 16:00:00,4.37,3.56,-2.108,-0.898
2020-01-01 17:00:00,4.342,3.418,-2.399,-0.629
2020-01-01 18:00:00,3.448,2.739,-2.047,-0.344
2020-01-01 19:00:00,3.108,2.346,-1.975,-0.085
2020-01-01 20:00:00,2.693,1.812,-0.625,0.696
2020-01-01 21:00:00,3.575,3.078,-1.152,1.352
2020-01-01 22:00:00,3.439,3.226,0.457,0.569
2020-01-01 23:00:00,3.465,3.077,1.384,0.112
2020-01-02 00:00:00,3.462,2.86,1.431,0.573
2020-01-02 01:00:00,3.679,1.964,2.555,1.128
2020-01-02 02:00:00,3.927,2.289,2.103,1.756
2020-01-02 03:00:00,3.912,2.957,-1.538,1.459
2020-01-02 04:00:00,3.709,1.827,-1.031,1.344
2020-01-02 05:00:00,3.399,-0.53,-2.744,-1.751
2020-01-02 06:00:00,3.426,-1.976,-0.802,-2.313
2020-01-02 07:00:00,4.022,0.934,-3.006,-0.147
2020-01-02 08:00:00,4.428,3.704,-1.063,1.339
2020-01-02 09:00:00,3.584,2.581,-1.806,1.168
2020-01-02 10:00:00,2.91,1.988,-0.859,0.23
2020-01-02 11:00:00,2.019,1.254,-1.095,-0.858
2020-01-02 12:00:00,2.268,0.942,-1.505,-1.34
2020-01-02 13:00:00,2.424,1.106,-1.869,-0.75
2020-01-02 14:00:00,2.805,-0.031,-2.368,-0.981
2020-01-02 15:00:00,2.831,-0.594,-1.343,-1.526
2020-01-02 16:00:00,3.178,1.504,0.906,0.758
2020-01-02 17:00:00,3.693,2.971,-0.332,1.951
2020-01-02 18:00:00,3.451,2.521,0.094,1.352
2020-01-02 19:00:00,4.133,1.745,-2.876,1.373
2020-01-02 20:00:00,5.168,0.313,-4.417,-1.745
2020-01-02 21:00:00,4.655,1.609,-3.943,-0.622
2020-01-02 22:00:00,3.891,1.822,-3.366,0.26
2020-01-02 23:00:00,2.242,1.575,-0.064,0.955
