datetime,Magnitude,BGSEc_X,BGSEc_Y,BGSEc_Z
2017-07-04 08:00:00,3.465,2.479,-0.191,1.174
2017-07-04 09:00:00,3.521,2.416,-0.637,1.834
2017-07-04 10:00:00,3.333,1.577,-2.573,-0.927
2017-07-04 11:00:00,3.059,0.972,-2.627,-0.838
2017-07-04 12:00:00,2.957,0.608,-2.628,-0.462
2017-07-04 13:00:00,3.246,1.908,-2.096,-0.703
2017-07-04 14:00:00,3.566,2.968,-1.618,-0.549
2017-07-04 15:00:00,4.253,3.842,-0.368,-1.355
2017-07-04 16:00:00,4.059,3.664,0.398,-1.051
2017-07-04 17:00:00,4.284,3.746,1.046,-1.155
2017-07-04 18:00:00,4.5,0.781,-3.701,-1.871
2017-07-04 19:00:00,4.492,2.207,-2.555,-2.518
2017-07-04 20:00:00,4.73,4.175,-1.634,-1.396
2017-07-04 21:00:00,4.292,2.177,-1.66,-0.73
2017-07-04 22:00:00,4.29,-0.428,-3.912,-1.336
2017-07-04 23:00:00,3.983,-0.825,-3.718,-0.731
2017-07-05 00:00:00,3.998,1.22,-3.391,-0.737
2017-07-05 01:00:00,4.211,3.228,-2.429,-0.489
2017-07-05 02:00:00,4.003,1.4,-3.365,-0.777
2017-07-05 03:00:00,4.038,0.908,-3.693,-0.851
2017-07-05 04:00:00,3.952,1.343,-3.607,-0.652
2017-07-05 05:00:00,3.854,1.895,-3.294,-0.449
2017-07-05 06:00:00,3.856,1.494,-3.507,-0.204
2017-07-05 07:00:00,4.004,2.267,-3.147,0.407
2017-07-05 08:00:00,4.057,3.004,-2.668,0.335
2017-07-05 09:00:00,4.118,3.011,-2.545,0.654
2017-07-05 10:00:00,3.941,2.164,-3.065,-0.146
2017-07-05 11:00:00,3.958,1.991,-3.184,0.029
2017-07-05 12:00:00,4.066,2.769,-2.419,1.2
2017-07-05 13:00:00,3.678,0.445,-3.322,1.011
2017-07-05 14:00:00,3.353,-0.116,-3.23,0.716
2017-07-05 15:00:00,3.434,0.558,-3.153,0.988
2017-07-05 16:00:00,3.36,0.411,-2.961,-0.045
2017-07-05 17:00:00,3.364,-1.56,-2.727,0.478
2017-07-05 18:00:00,3.232,-0.388,-2.826,0.471
2017-07-05 19:00:00,2.865,-0.711,-2.593,0.186
2017-07-05 20:00:00,3.565,2.362,-1.389,-0.571
2017-07-05 21:00:00,5.236,2.708,-4.357,-0.296
2017-07-05 22:00:00,5.702,3.425,-4.442,0.654
2017-07-05 23:00:00,5.32,3.858,-3.632,-0.054
2017-07-06 00:00:00,5.012,3.345,-3.638,0.534
2017-07-06 01:00:00,4.777,3.701,-2.777,0.949
2017-07-06 02:00:00,4.574,3.571,-2.658,0.588
2017-07-06 03:00:00,4.69,2.548,-2.911,-1.687
2017-07-06 04:00:00,6.228,1.77,-4.115,-2.221
2017-07-06 05:00:00,7.391,4.253,-5.622,-0.126
2017-07-06 06:00:00,7.261,4.018,-3.955,0.093
2017-07-06 07:00:00,6.058,2.528,-4.614,-0.545
2017-07-06 08:00:00,7.674,4.665,-5.183,-1.889
2017-07-06 09:00:00,5.9,0.229,-3.517,-0.657
2017-07-06 10:00:00,5.725,1.749,-3.362,-0.831
2017-07-06 11:00:00,4.804,0.539,-3.196,-2.947
2017-07-06 12:00:00,4.783,1.811,-2.568,-0.893
2017-07-06 13:00:00,6.067,2.654,-4.984,-1.314
2017-07-06 14:00:00,5.79,-1.233,-3.323,-3.897
2017-07-06 15:00:00,5.31,1.047,-4.173,-1.021
2017-07-06 16:00:00,6.827,0.45,-6.185,-2.136
2017-07-06 17:00:00,6.495,-2.69,-3.106,-4.813
2017-07-06 18:00:00,5.993,-1.331,-3.617,-4.493
2017-07-06 19:00:00,6.097,0.013,-4.794,-3.071
2017-07-06 20:00:00,6.031,2.693,-3.781,-2.503
2017-07-06 21:00:00,6.148,-0.87,-2.302,-5.208
2017-07-06 22:00:00,6.358,5.367,-2.825,-0.021
2017-07-06 23:00:00,7.134,5.999,-3.496,0.875
2017-07-07 00:00:00,7.289,4.18,-5.43,-1.817
2017-07-07 01:00:00,7.374,3.88,-5.567,-1.926
2017-07-07 02:00:00,6.349,4.746,-3.492,0.435
2017-07-07 03:00:00,5.43,3.392,-3.778,-0.75
2017-07-07 04:00:00,6.063,5.305,-2.029,1.262
2017-07-07 05:00:00,6.027,4.829,-1.076,2.509
2017-07-07 06:00:00,6.212,5.017,0.596,3.452
2017-07-07 07:00:00,6.081,4.801,-0.861,1.741
2017-07-07 08:00:00,5.808,4.839,-2.889,0.133
2017-07-07 09:00:00,6.101,5.788,-1.147,-0.047
2017-07-07 10:00:00,5.687,5.17,-2.192,-0.118
2017-07-07 11:00:00,6.388,4.944,-3.645,-0.513
2017-07-07 12:00:00,5.812,0.327,-4.932,-0.765
2017-07-07 13:00:00,4.033,-0.617,-3.768,-0.65
2017-07-07 14:00:00,4.566,0.275,-4.315,-1.129
2017-07-07 15:00:00,4.162,-0.007,-3.578,-1.125
2017-07-07 16:00:00,3.963,-1.288,-2.414,-1.877
2017-07-07 17:00:00,4.682,2.256,-3.578,0.631
2017-07-07 18:00:00,4.398,0.528,-3.707,-0.947
2017-07-07 19:00:00,4.583,-0.881,-3.444,-0.843
2017-07-07 20:00:00,4.621,2.539,-3.552,-0.227
2017-07-07 21:00:00,4.51,1.956,-3.835,-0.169
2017-07-07 22:00:00,4.627,2.942,-3.518,-0.21
2017-07-07 23:00:00,4.774,3.013,-3.662,0.307
2017-07-08 00:00:00,4.52,3.017,-3.279,-0.211
2017-07-08 01:00:00,3.658,2.155,-1.946,-0.8
2017-07-08 02:00:00,4.246,3.659,-1.915,-0.746
2017-07-08 03:00:00,4.544,4.346,-0.811,0.297
2017-07-08 04:00:00,5.017,4.551,-0.677,1.669
2017-07-08 05:00:00,4.845,4.246,-1.45,0.94
2017-07-08 06:00:00,4.041,2.619,-1.685,0.448
2017-07-08 07:00:00,3.245,1.581,-2.07,0.194
2017-07-08 08:00:00,3.207,2.077,-1.673,-0.49
2017-07-08 09:00:00,2.798,1.121,-2.223,-0.217
2017-07-08 10:00:00,2.215,0.993,-1.741,-0.37
2017-07-08 11:00:00,2.863,-2.412,0.519,-0.567
2017-07-08 12:00:00,2.599,-0.115,-0.823,-0.605
2017-07-08 13:00:00,1.825,-0.408,-0.928,-0.297
2017-07-08 14:00:00,1.6,-0.907,-0.975,0.059
2017-07-08 15:00:00,2.267,0.352,-1.328,0.195
2017-07-08 16:00:00,3.382,1.305,-2.238,-1.666
2017-07-08 17:00:00,3.627,1.82,-2.357,-1.32
2017-07-08 18:00:00,3.685,1.427,-2.923,-1.438
2017-07-08 19:00:00,2.821,-0.236,-2.314,-0.556
2017-07-08 20:00:00,3.098,1.381,-2.167,-0.772
2017-07-08 21:00:00,2.942,1.129,-2.397,-0.828
2017-07-08 22:00:00,3.565,2.332,-2.527,-0.557
2017-07-08 23:00:00,6.706,2.531,-5.04,-2.749
2017-07-09 00:00:00,9.267,1.724,-3.488,-7.932
2017-07-09 01:00:00,8.655,2.514,-3.797,-6.991
2017-07-09 02:00:00,7.388,4.22,-4.589,-3.119
2017-07-09 03:00:00,8.275,2.088,-5.407,1.732
2017-07-09 04:00:00,7.956,-3.411,1.49,4.242
2017-07-09 05:00:00,9.597,-6.871,4.322,1.16
2017-07-09 06:00:00,9.262,-7.283,0.899,3.553
2017-07-09 07:00:00,11.078,-3.85,2.01,5.226
2017-07-09 08:00:00,12.644,1.151,7.465,-7.851
2017-07-09 09:00:00,10.755,-5.288,2.968,1.588
2017-07-09 10:00:00,12.245,-10.019,4.644,3.248
2017-07-09 11:00:00,8.86,-6.315,5.199,-0.027
2017-07-09 12:00:00,11.914,-9.027,5.67,4.515
2017-07-09 13:00:00,12.825,-8.476,6.791,6.478
2017-07-09 14:00:00,13.309,-7.636,8.935,5.751
2017-07-09 15:00:00,13.516,-6.318,10.98,-3.081
2017-07-09 16:00:00,12.322,-4.819,9.923,-2.822
2017-07-09 17:00:00,11.128,-5.71,7.285,0.66
2017-07-09 18:00:00,8.307,-5.403,2.988,-3.877
2017-07-09 19:00:00,7.847,-4.97,4.731,-1.337
2017-07-09 20:00:00,8.229,-4.774,5.952,-0.814
2017-07-09 21:00:00,8.052,-1.923,5.305,-3.774
2017-07-09 22:00:00,7.173,-1.678,5.721,-1.839
2017-07-09 23:00:00,6.929,-3.499,3.076,-1.368
2017-07-10 00:00:00,6.408,-4.184,3.281,2.436
2017-07-10 01:00:00,6.802,1.807,-3.043,-3.653
2017-07-10 02:00:00,3.734,-2.426,-2.026,-1.035
2017-07-10 03:00:00,4.138,-1.757,0.463,0.974
2017-07-10 04:00:00,3.464,-2.39,0.111,0.919
2017-07-10 05:00:00,3.443,-2.819,-0.728,-0.253
2017-07-10 06:00:00,3.378,-2.812,-0.441,1.392
2017-07-10 07:00:00,3.474,-2.99,-0.869,-0.052
2017-07-10 08:00:00,3.745,-3.397,-0.636,-0.082
2017-07-10 09:00:00,4.121,-3.894,-0.015,0.934
2017-07-10 10:00:00,5.424,-5.201,-0.534,0.902
2017-07-10 11:00:00,6.762,-6.543,-1.517,0.622
2017-07-10 12:00:00,7.187,-6.894,-1.488,1.105
2017-07-10 13:00:00,7.163,-6.695,-0.707,2.386
2017-07-10 14:00:00,7.661,-5.975,-1.391,3.709
2017-07-10 15:00:00,8.252,-6.975,-0.092,3.367
2017-07-10 16:00:00,8.602,-8.343,1.437,0.794
2017-07-10 17:00:00,8.972,-6.041,0.317,4.867
2017-07-10 18:00:00,9.442,-8.831,1.843,2.537
2017-07-10 19:00:00,8.839,-7.924,2.9,2.389
2017-07-10 20:00:00,9.531,-6.89,1.143,5.38
2017-07-10 21:00:00,10.096,-2.159,8.032,4.389
2017-07-10 22:00:00,7.856,-3.056,-4.25,3.52
2017-07-10 23:00:00,9.395,-1.625,5.48,6.463
2017-07-11 00:00:00,9.371,-1.41,7.645,3.935
2017-07-11 01:00:00,9.119,-0.582,8.09,1.875
2017-07-11 02:00:00,8.986,-2.93,4.239,4.32
2017-07-11 03:00:00,5.747,-1.276,2.69,0.47
2017-07-11 04:00:00,4.193,-0.807,2.98,0.492
2017-07-11 05:00:00,3.442,-0.851,1.556,1.47
2017-07-11 06:00:00,3.84,0.391,3.428,-0.368
2017-07-11 07:00:00,3.469,-0.406,2.759,0.142
2017-07-11 08:00:00,3.024,-2.111,0.153,1.537
2017-07-11 09:00:00,2.67,-2.145,0.813,0.362
2017-07-11 10:00:00,2.806,-1.351,1.764,0.361
2017-07-11 11:00:00,2.685,0.1,2.251,0.181
2017-07-11 12:00:00,2.7,-0.189,2.04,0.171
2017-07-11 13:00:00,2.861,0.714,1.401,-1.019
2017-07-11 14:00:00,3.425,2.313,0.437,0.107
2017-07-11 15:00:00,3.279,-0.606,2.087,-0.936
2017-07-11 16:00:00,2.607,-1.716,1.576,0.088
2017-07-11 17:00:00,2.485,-1.417,1.509,-0.312
2017-07-11 18:00:00,2.461,-1.968,0.927,0.545
2017-07-11 19:00:00,2.369,-1.686,1.007,0.772
2017-07-11 20:00:00,2.588,-1.115,1.571,0.778
2017-07-11 21:00:00,2.56,-0.173,1.166,-1.607
2017-07-11 22:00:00,3.053,-0.924,1.793,-1.955
2017-07-11 23:00:00,2.898,-0.592,2.45,-1.047
2017-07-12 00:00:00,2.505,-0.367,1.654,0.931
2017-07-12 01:00:00,3.081,0.366,1.613,2.136
2017-07-12 02:00:00,3.597,0.332,3.24,0.849
2017-07-12 03:00:00,3.509,0.992,3.032,-0.219
2017-07-12 04:00:00,3.507,0.58,2.599,1.753
2017-07-12 05:00:00,2.958,0.895,2.221,0.455
2017-07-12 06:00:00,2.977,-2.127,-0.125,1.368
2017-07-12 07:00:00,2.839,-1.62,-0.301,-0.099
2017-07-12 08:00:00,2.782,-2.614,0.185,-0.49
2017-07-12 09:00:00,2.308,-0.305,0.782,1.007
2017-07-12 10:00:00,3.314,1.923,2.122,0.801
2017-07-12 11:00:00,3.494,3.011,1.023,-0.977
2017-07-12 12:00:00,3.265,2.967,0.708,-0.501
2017-07-12 13:00:00,2.997,2.611,1.148,0.3
2017-07-12 14:00:00,2.727,1.757,1.562,0.376
2017-07-12 15:00:00,2.566,-2.195,0.568,0.656
2017-07-12 16:00:00,2.267,-2.089,0.578,-0.047
2017-07-12 17:00:00,1.887,-1.553,0.33,0.433
2017-07-12 18:00:00,2.141,-1.941,0.129,0.737
2017-07-12 19:00:00,2.949,-2.725,0.588,0.714
2017-07-12 20:00:00,2.61,0.23,1.903,0.42
2017-07-12 21:00:00,2.961,1.793,2.162,-0.206
2017-07-12 22:00:00,2.69,1.502,1.783,0.11
2017-07-12 23:00:00,2.329,0.915,1.114,0.137
2017-07-13 00:00:00,2.103,0.105,1.714,-0.424
2017-07-13 01:00:00,2.482,0.492,2.033,-0.146
2017-07-13 02:00:00,2.894,0.66,2.384,-0.036
2017-07-13 03:00:00,2.856,0.456,2.589,-0.526
2017-07-13 04:00:00,3.026,-0.434,0.799,0.926
2017-07-13 05:00:00,3.041,-0.868,1.592,2.194
2017-07-13 06:00:00,2.994,-0.755,2.759,0.19
2017-07-13 07:00:00,2.811,-1.585,1.906,0.102
2017-07-13 08:00:00,3.222,-0.077,2.525,0.783
2017-07-13 09:00:00,3.516,0.074,3.24,0.422
2017-07-13 10:00:00,3.525,-0.278,2.561,-1.383
2017-07-13 11:00:00,3.577,1.088,3.036,-0.1
2017-07-13 12:00:00,3.434,0.947,2.113,-1.983
2017-07-13 13:00:00,3.157,-0.43,2.865,1.015
2017-07-13 14:00:00,2.218,-1.624,0.216,1.061
2017-07-13 15:00:00,2.402,-1.349,-0.256,1.122
2017-07-13 16:00:00,2.452,-0.298,-0.706,-1.193
2017-07-13 17:00:00,2.646,0.047,-1.673,0.35
2017-07-13 18:00:00,2.338,-1.252,-1.811,-0.331
2017-07-13 19:00:00,2.221,-1.593,-1.045,-0.152
2017-07-13 20:00:00,2.636,-2.381,-0.806,0.282
2017-07-13 21:00:00,3.072,-2.868,-0.273,0.875
2017-07-13 22:00:00,3.016,-2.91,-0.033,0.616
2017-07-13 23:00:00,2.854,-2.759,0.5,0.173
2017-07-14 00:00:00,2.814,-2.751,0.348,-0.108
2017-07-14 01:00:00,2.547,-2.473,0.313,-0.129
2017-07-14 02:00:00,2.733,-2.181,1.343,0.043
2017-07-14 03:00:00,2.86,-0.119,2.344,-0.74
2017-07-14 04:00:00,3.101,-0.781,2.13,0.549
2017-07-14 05:00:00,3.216,-1.301,1.234,2.371
2017-07-14 06:00:00,2.936,-2.04,1.253,0.791
2017-07-14 07:00:00,3.201,-2.346,-0.412,1.374
2017-07-14 08:00:00,3.163,-2.902,-0.103,0.586
2017-07-14 09:00:00,3.158,-2.965,-0.822,0.252
2017-07-14 10:00:00,3.099,-2.38,-1.224,-0.365
2017-07-14 11:00:00,3.125,-2.109,-2.004,-0.434
2017-07-14 12:00:00,3.532,-2.896,-1.847,0.41
2017-07-14 13:00:00,3.49,-3.097,-1.383,-0.35
2017-07-14 14:00:00,3.453,-2.839,-1.515,-0.966
2017-07-14 15:00:00,3.619,-3.108,-1.662,0.586
2017-07-14 16:00:00,4.179,-3.749,-1.242,0.816
2017-07-14 17:00:00,4.525,-3.946,-1.303,1.419
2017-07-14 18:00:00,3.773,-1.546,-0.278,1.786
2017-07-14 19:00:00,3.822,-1.349,2.303,1.729
2017-07-14 20:00:00,3.871,-3.02,1.594,1.544
2017-07-14 21:00:00,3.52,-2.746,0.802,1.405
2017-07-14 22:00:00,2.625,-1.467,1.805,0.711
2017-07-14 23:00:00,2.491,-1.315,1.899,0.461
2017-07-15 00:00:00,2.605,-1.221,1.855,0.812
2017-07-15 01:00:00,2.384,-0.665,2.028,-0.874
2017-07-15 02:00:00,2.687,-0.537,2.5,-0.637
2017-07-15 03:00:00,2.804,-0.489,2.474,-1.059
2017-07-15 04:00:00,2.38,-0.323,2.129,-0.518
2017-07-15 05:00:00,2.223,0.458,1.821,-0.926
2017-07-15 06:00:00,2.467,-0.478,2.389,-0.153
2017-07-15 07:00:00,2.396,-1.253,1.639,0.037
2017-07-15 08:00:00,2.522,-1.972,-1.193,0.528
2017-07-15 09:00:00,2.493,-2.014,-0.793,1.155
2017-07-15 10:00:00,2.481,-1.967,-1.032,0.865
2017-07-15 11:00:00,2.515,-2.041,-0.92,1.008
2017-07-15 12:00:00,1.74,-0.243,-0.664,0.486
2017-07-15 13:00:00,1.272,-0.134,0.827,-0.427
2017-07-15 14:00:00,2.183,-1.324,-1.491,0.004
2017-07-15 15:00:00,2.37,-1.162,-1.974,0.353
2017-07-15 16:00:00,3.393,-2.381,-2.128,0.985
2017-07-15 17:00:00,3.422,-2.526,-2.022,0.978
2017-07-15 18:00:00,3.554,1.611,1.654,-0.481
2017-07-15 19:00:00,3.677,2.7,1.945,-1.319
2017-07-15 20:00:00,3.776,2.456,2.442,-1.094
2017-07-15 21:00:00,4.079,1.919,3.389,-1.067
2017-07-15 22:00:00,3.712,2.444,2.206,-1.064
2017-07-15 23:00:00,3.341,1.148,-0.981,-0.23
2017-07-16 00:00:00,3.025,-0.02,-1.618,0.156
2017-07-16 01:00:00,2.983,-0.222,-2.891,-0.209
2017-07-16 02:00:00,3.035,-0.637,-2.858,0.159
2017-07-16 03:00:00,3.083,-0.927,-2.886,0.103
2017-07-16 04:00:00,3.334,0.236,-3.077,0.558
2017-07-16 05:00:00,12.394,-3.41,-8.779,0.739
2017-07-16 06:00:00,16.713,1.151,12.961,-5.519
2017-07-16 07:00:00,13.201,-4.419,8.441,1.182
2017-07-16 08:00:00,17.692,0.1,5.712,-1.125
2017-07-16 09:00:00,20.122,3.88,13.359,-6.489
2017-07-16 10:00:00,22.185,4.312,1.132,-18.549
2017-07-16 11:00:00,22.466,-2.047,13.148,-17.614
2017-07-16 12:00:00,20.783,-4.814,19.248,-4.931
2017-07-16 13:00:00,18.614,-3.746,16.173,-7.877
2017-07-16 14:00:00,17.597,0.765,14.285,-9.136
2017-07-16 15:00:00,18.909,1.444,18.37,0.077
2017-07-16 16:00:00,19.958,4.359,18.829,0.665
2017-07-16 17:00:00,18.807,4.836,17.294,-1.766
2017-07-16 18:00:00,17.966,5.19,15.543,-3.35
2017-07-16 19:00:00,16.643,7.263,13.026,-4.628
2017-07-16 20:00:00,13.698,4.928,11.451,-2.37
2017-07-16 21:00:00,12.242,6.115,10.363,-1.324
2017-07-16 22:00:00,12.68,6.27,10.692,-2.143
2017-07-16 23:00:00,10.512,6.993,7.735,-0.781
2017-07-17 00:00:00,10.558,7.139,7.542,-1.376
2017-07-17 01:00:00,10.494,8.448,5.881,-1.629
2017-07-17 02:00:00,10.882,10.145,3.338,-1.25
2017-07-17 03:00:00,11.653,11.212,2.698,-1.584
2017-07-17 04:00:00,12.277,12.025,1.898,-1.417
2017-07-17 05:00:00,12.315,12.024,2.357,-1.048
2017-07-17 06:00:00,12.055,11.662,2.57,-1.546
2017-07-17 07:00:00,11.651,11.169,1.926,-2.45
2017-07-17 08:00:00,11.682,10.494,1.978,-4.396
2017-07-17 09:00:00,11.775,10.127,1.216,-4.834
2017-07-17 10:00:00,12.184,11.809,-1.239,-2.623
2017-07-17 11:00:00,12.488,11.546,-4.102,-1.873
2017-07-17 12:00:00,12.202,10.625,-4.883,-2.975
2017-07-17 13:00:00,12.124,7.682,-1.633,-7.884
2017-07-17 14:00:00,11.771,6.274,1.449,-9.557
2017-07-17 15:00:00,12.037,8.171,-7.33,2.292
2017-07-17 16:00:00,12.674,6.829,-9.324,5.015
2017-07-17 17:00:00,12.536,7.349,-9.179,3.907
2017-07-17 18:00:00,12.696,5.415,-9.777,5.808
2017-07-17 19:00:00,12.365,5.13,-10.224,4.602
2017-07-17 20:00:00,10.4,4.85,-8.785,2.039
2017-07-17 21:00:00,9.725,4.347,-7.935,1.285
2017-07-17 22:00:00,9.634,3.726,-8.199,-1.189
2017-07-17 23:00:00,9.179,3.365,-8.068,-1.398
2017-07-18 00:00:00,8.894,3.691,-7.218,-2.034
2017-07-18 01:00:00,8.711,4.165,-5.716,-3.964
2017-07-18 02:00:00,8.625,6.174,-0.952,-4.225
2017-07-18 03:00:00,9.502,6.271,-5.159,-2.044
2017-07-18 04:00:00,10.372,5.012,-8.325,2.084
2017-07-18 05:00:00,9.853,4.144,-8.085,-0.737
2017-07-18 06:00:00,7.264,5.089,-2.812,-2.448
2017-07-18 07:00:00,7.776,2.471,-3.036,3.904
2017-07-18 08:00:00,7.003,2.277,-4.22,3.331
2017-07-18 09:00:00,3.689,1.044,-2.315,-0.021
2017-07-18 10:00:00,3.616,0.027,-2.5,0.993
2017-07-18 11:00:00,3.578,1.597,-2.078,1.649
2017-07-18 12:00:00,3.443,2.776,-1.499,-0.568
2017-07-18 13:00:00,3.518,2.87,-1.509,0.831
2017-07-18 14:00:00,3.697,2.596,-1.768,1.736
2017-07-18 15:00:00,3.659,2.867,-1.317,1.255
2017-07-18 16:00:00,3.81,2.743,-0.85,2.044
2017-07-18 17:00:00,4.21,3.465,-2.229,0.459
2017-07-18 18:00:00,3.795,2.639,-2.264,0.39
2017-07-18 19:00:00,3.826,3.116,-1.934,-0.246
2017-07-18 20:00:00,3.872,3.129,-2.117,-0.272
2017-07-18 21:00:00,3.698,3.224,-1.64,-0.103
2017-07-18 22:00:00,3.585,3.045,-1.755,-0.363
2017-07-18 23:00:00,3.695,3.195,-1.703,0.228
2017-07-19 00:00:00,3.417,2.634,-1.792,0.639
2017-07-19 01:00:00,3.384,2.253,-2.471,0.103
2017-07-19 02:00:00,3.413,2.892,-1.463,0.377
2017-07-19 03:00:00,2.951,2.11,-1.55,-0.276
2017-07-19 04:00:00,2.855,1.983,-1.644,-0.933
2017-07-19 05:00:00,2.116,1.057,-1.519,-0.488
2017-07-19 06:00:00,2.497,1.451,-1.72,0.315
2017-07-19 07:00:00,2.686,2.005,-1.177,-0.739
2017-07-19 08:00:00,2.878,2.073,-0.265,-1.81
2017-07-19 09:00:00,2.934,2.417,-0.893,-1.256
2017-07-19 10:00:00,3.018,2.605,-0.977,-0.923
2017-07-19 11:00:00,2.906,2.343,-1.593,-0.169
2017-07-19 12:00:00,2.681,1.971,-1.487,0.89
2017-07-19 13:00:00,2.889,1.683,-2.186,-0.131
2017-07-19 14:00:00,2.484,1.577,-1.647,-0.791
2017-07-19 15:00:00,2.539,1.556,-1.096,-1.588
2017-07-19 16:00:00,2.641,1.093,0.313,-2.098
2017-07-19 17:00:00,2.088,0.531,1.829,-0.644
2017-07-19 18:00:00,1.388,0.16,1.253,0.372
2017-07-19 19:00:00,1.634,-0.097,1.407,0.617
2017-07-19 20:00:00,2.245,-0.531,2.033,0.633
2017-07-19 21:00:00,1.592,-0.107,1.08,-0.037
2017-07-19 22:00:00,0.911,0.456,0.479,-0.333
2017-07-19 23:00:00,0.884,0.715,-0.063,-0.022
2017-07-20 00:00:00,2.249,2.149,-0.542,0.116
