datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2022-01-01 00:00:00,-395.173,-30.966,11.672,396.73,6.3383,103938.6
2022-01-01 01:00:00,-430.22,-12.918,-17.14,431.08,2.0303,110727.4
2022-01-01 02:00:00,-471.118,-12.677,2.097,471.84,2.6257,140897.7
2022-01-01 03:00:00,-462.765,-6.059,4.28,463.43,2.6343,104100.7
2022-01-01 04:00:00,-462.167,28.328,3.509,463.15,2.906,153606.0
2022-01-01 05:00:00,-469.003,20.863,3.378,469.68,3.1913,137315.2
2022-01-01 06:00:00,-445.087,3.801,-6.033,445.16,2.1316,155537.8
2022-01-01 07:00:00,-458.748,19.977,-5.623,459.44,2.5584,109241.8
2022-01-01 08:00:00,-485.729,22.493,-24.125,487.2,1.9213,104095.0
2022-01-01 09:00:00,-525.083,47.181,-46.628,529.44,1.5362,134526.6
2022-01-01 10:00:00,-537.634,43.523,-26.908,540.26,1.6152,154183.9
2022-01-01 11:00:00,-572.421,29.604,-52.662,576.12,1.4018,145040.7
2022-01-01 12:00:00,-555.678,38.533,-47.181,559.15,1.4834,151207.5
2022-01-01 13:00:00,-560.467,31.603,-39.25,562.99,1.402,163879.9
2022-01-01 14:00:00,-563.361,43.805,-29.712,566.23,1.7878,205367.6
2022-01-01 15:00:00,-564.912,48.739,-13.406,567.42,2.2233,175813.5
2022-01-01 16:00:00,-547.833,68.397,14.049,553.5,,180152.5
2022-01-01 17:00:00,-532.168,88.992,-16.903,540.44,,138290.7
2022-01-01 18:00:00,-538.157,60.132,22.918,543.31,,193109.5
2022-01-01 19:00:00,-544.46,51.864,2.014,548.51,1.9253,190891.2
2022-01-01 20:00:00,-539.581,25.356,-26.92,541.54,1.5204,234965.2
2022-01-01 21:00:00,-552.053,4.415,-6.514,552.35,1.35,227924.4
2022-01-01 22:00:00,-552.591,16.852,6.09,553.42,2.1397,269660.8
2022-01-01 23:00:00,-564.552,10.208,3.747,565.45,1.6993,277402.4
2022-01-02 00:00:00,-566.072,22.298,26.151,568.19,2.5571,275440.9
2022-01-02 01:00:00,-548.305,28.486,-8.083,550.21,1.9313,269737.7
2022-01-02 02:00:00,-538.105,27.974,-14.265,539.47,1.7857,245912.6
2022-01-02 03:00:00,-523.471,32.049,10.904,525.6,2.4787,229725.5
2022-01-02 04:00:00,-498.563,39.306,5.522,500.74,2.5062,181890.7
2022-01-02 05:00:00,-508.134,14.275,-6.374,508.52,2.1158,193067.4
2022-01-02 06:00:00,-517.847,5.722,0.41,518.02,2.0026,186613.9
2022-01-02 07:00:00,-522.613,12.362,4.962,522.89,2.2444,184636.1
2022-01-02 08:00:00,-511.191,7.178,4.661,511.36,2.0017,180278.1
2022-01-02 09:00:00,-517.885,19.66,1.111,518.36,2.2773,206609.7
2022-01-02 10:00:00,-523.181,22.429,1.505,523.72,2.3664,219437.2
2022-01-02 11:00:00,-520.813,17.223,9.085,521.3,2.6805,224440.8
2022-01-02 12:00:00,-499.045,26.073,-4.494,499.83,2.9239,224337.8
2022-01-02 13:00:00,-479.47,19.166,4.793,479.95,2.7083,176053.4
2022-01-02 14:00:00,-495.989,39.754,10.319,497.77,4.1051,204390.7
2022-01-02 15:00:00,-491.819,54.206,17.923,495.34,4.7115,121771.1
2022-01-02 16:00:00,-479.215,14.435,17.259,480.33,,142504.7
2022-01-02 17:00:00,-462.083,11.996,31.796,463.72,3.8432,113128.2
2022-01-02 18:00:00,-463.761,27.441,35.54,466.15,,101593.3
2022-01-02 19:00:00,-500.79,41.796,37.761,504.05,,93968.3
2022-01-02 20:00:00,-493.383,37.067,20.951,495.72,4.8412,128812.8
2022-01-02 21:00:00,-473.565,22.204,13.713,474.65,4.7582,154185.7
2022-01-02 22:00:00,-478.2,3.927,22.789,479.03,4.4754,183420.3
2022-01-02 23:00:00,-505.549,36.523,21.556,508.34,6.7335,181805.3
2022-01-03 00:00:00,-498.441,11.457,9.967,499.42,4.5412,202190.3
2022-01-03 01:00:00,-502.271,-5.881,25.745,503.26,4.3166,195223.8
2022-01-03 02:00:00,-510.983,15.744,22.187,512.31,4.4405,218627.2
2022-01-03 03:00:00,-539.063,37.959,41.395,543.09,5.2419,245846.2
2022-01-03 04:00:00,-562.362,57.585,30.634,566.98,4.5154,175654.1
2022-01-03 05:00:00,-588.295,51.143,18.704,590.93,3.564,215794.4
2022-01-03 06:00:00,-588.682,39.549,26.07,590.81,3.2932,198491.1
2022-01-03 07:00:00,-531.57,34.407,9.743,532.88,3.5378,175964.8
2022-01-03 08:00:00,-529.697,39.215,8.699,531.27,5.8893,118047.7
2022-01-03 09:00:00,-521.08,26.836,9.788,521.89,4.7573,119458.7
2022-01-03 10:00:00,-515.219,25.91,4.051,515.95,3.9008,89110.6
2022-01-03 11:00:00,-516.381,33.857,0.128,517.52,4.4098,50742.2
2022-01-03 12:00:00,-512.258,29.815,-4.68,513.21,4.671,57854.1
2022-01-03 13:00:00,-503.782,23.846,3.277,504.69,3.7344,64570.6
2022-01-03 14:00:00,-501.739,31.061,-0.07,502.79,3.0543,62470.9
2022-01-03 15:00:00,-493.044,23.976,0.648,493.76,3.1926,79498.5
2022-01-03 16:00:00,-489.415,18.254,17.601,490.12,3.4416,95786.3
2022-01-03 17:00:00,-484.236,8.874,21.823,484.83,3.1686,89101.4
2022-01-03 18:00:00,-482.36,-2.858,25.163,483.0,2.8716,85632.6
2022-01-03 19:00:00,-482.918,-4.85,20.6,483.38,2.8632,74932.8
2022-01-03 20:00:00,-473.761,1.122,14.515,474.0,2.9308,67671.2
2022-01-03 21:00:00,-463.666,4.681,22.986,464.34,3.3477,64227.7
2022-01-03 22:00:00,-467.949,-2.704,33.949,469.23,3.4055,69353.6
2022-01-03 23:00:00,-490.038,-15.772,32.103,491.61,2.5987,70103.2
2022-01-04 00:00:00,-488.672,-20.154,21.247,489.65,2.2267,62663.4
2022-01-04 01:00:00,-486.922,-15.317,22.59,488.07,2.3267,60096.8
2022-01-04 02:00:00,-477.637,-3.743,26.007,478.94,2.7521,64398.6
2022-01-04 03:00:00,-464.798,60.426,34.253,471.07,4.2787,68681.6
2022-01-04 04:00:00,-452.066,77.88,22.467,459.34,,58898.7
2022-01-04 05:00:00,-436.335,68.413,11.117,441.92,,49480.1
2022-01-04 06:00:00,-436.092,67.633,18.699,441.84,,51699.1
2022-01-04 07:00:00,-431.14,34.58,27.361,433.61,,58287.7
2022-01-04 08:00:00,-445.171,16.322,16.882,445.9,4.1057,46272.4
2022-01-04 09:00:00,-436.552,11.458,22.572,437.4,3.9615,28754.3
2022-01-04 10:00:00,-433.583,4.463,26.371,434.47,3.6573,24409.3
2022-01-04 11:00:00,-431.133,-1.473,20.719,431.63,3.772,27440.6
2022-01-04 12:00:00,-427.681,5.733,22.98,428.32,4.1558,44962.3
2022-01-04 13:00:00,-429.0,7.317,19.521,429.48,3.6728,50689.7
2022-01-04 14:00:00,-422.196,12.445,15.581,422.63,3.1802,61493.8
2022-01-04 15:00:00,-417.575,12.754,14.584,417.99,3.2393,76254.2
2022-01-04 16:00:00,-409.71,9.665,12.623,410.0,3.6866,74388.0
2022-01-04 17:00:00,-406.898,8.093,11.235,407.12,3.11,84821.6
2022-01-04 18:00:00,-401.671,7.91,8.161,401.85,2.7726,80562.2
2022-01-04 19:00:00,-401.98,6.199,5.613,402.09,2.7678,78446.9
2022-01-04 20:00:00,-397.024,11.331,1.112,397.25,2.8686,60774.6
2022-01-04 21:00:00,-393.385,7.74,1.833,393.51,3.371,61664.1
2022-01-04 22:00:00,-392.136,9.847,0.187,392.29,3.3426,62494.1
2022-01-04 23:00:00,-391.04,10.037,-2.253,391.2,3.2499,62833.0
2022-01-05 00:00:00,-404.217,20.26,-0.896,404.79,3.1148,53439.4
2022-01-05 01:00:00,-399.172,14.029,-4.704,399.45,3.027,45198.9
2022-01-05 02:00:00,-392.175,19.147,-12.578,392.82,3.1644,34393.2
2022-01-05 03:00:00,-387.774,17.464,-10.161,388.31,3.1105,33830.8
2022-01-05 04:00:00,-385.258,14.987,-6.719,385.72,3.1385,34809.7
2022-01-05 05:00:00,-387.889,12.225,-4.432,388.14,3.5499,35221.6
2022-01-05 06:00:00,-387.43,9.515,-3.689,387.56,3.3798,32874.8
2022-01-05 07:00:00,-390.453,7.609,-8.48,390.92,3.0859,39020.9
2022-01-05 08:00:00,-388.991,21.176,-20.209,390.23,3.0459,64473.3
2022-01-05 09:00:00,-394.082,24.27,-6.986,395.13,3.0759,93403.6
2022-01-05 10:00:00,-392.088,24.253,-3.784,392.99,3.1771,99816.1
2022-01-05 11:00:00,-403.203,18.185,31.742,405.08,4.1175,95557.4
2022-01-05 12:00:00,-394.088,16.129,39.179,396.66,4.9457,78002.5
2022-01-05 13:00:00,-372.327,41.279,15.607,375.08,4.5387,95013.1
2022-01-05 14:00:00,,,,,,
2022-01-05 15:00:00,-371.466,6.617,-6.092,371.75,,
2022-01-05 16:00:00,-374.4,-1.343,4.163,374.53,5.8016,88419.8
2022-01-05 17:00:00,-378.573,-6.529,7.083,378.82,4.8477,58473.6
2022-01-05 18:00:00,-379.784,-8.831,-5.095,380.04,4.9173,62595.8
2022-01-05 19:00:00,-382.182,-10.382,-2.565,382.48,4.9415,58674.8
2022-01-05 20:00:00,-375.701,-3.195,15.078,376.23,6.4292,83751.4
2022-01-05 21:00:00,-374.691,4.95,-7.596,375.03,5.7021,83930.0
2022-01-05 22:00:00,-389.679,-8.346,11.046,390.02,5.2392,61980.7
2022-01-05 23:00:00,-375.81,-5.393,4.665,376.08,5.3023,69136.1
2022-01-06 00:00:00,-358.914,3.363,-0.413,359.02,5.6205,76660.2
2022-01-06 01:00:00,-364.936,-7.585,8.043,365.21,4.7512,47374.8
2022-01-06 02:00:00,-358.876,-7.104,2.17,359.0,4.8242,46552.8
2022-01-06 03:00:00,-367.91,-9.07,6.591,368.2,4.0328,35687.5
2022-01-06 04:00:00,-368.801,-6.845,2.466,368.95,3.653,30679.9
2022-01-06 05:00:00,-368.044,-6.533,-2.569,368.13,4.1563,26143.6
2022-01-06 06:00:00,-359.819,-1.846,0.181,359.88,4.9208,18042.8
2022-01-06 07:00:00,-362.637,-1.639,3.171,362.73,4.2196,17627.9
2022-01-06 08:00:00,-353.676,-0.785,7.27,353.82,5.66,18923.2
2022-01-06 09:00:00,-349.13,-4.453,1.963,349.19,6.4259,17549.6
2022-01-06 10:00:00,-348.728,-5.42,1.596,348.79,6.0314,21591.3
