datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2012-01-01 00:00:00,4.638,2.483,2.463,1.386
2012-01-01 01:00:00,5.499,-1.288,5.1,-0.03
2012-01-01 02:00:00,5.225,-2.401,2.837,-2.631
2012-01-01 03:00:00,4.615,-2.795,2.838,-1.645
2012-01-01 04:00:00,4.637,-2.266,3.746,-0.355
2012-01-01 05:00:00,4.646,-3.172,3.06,-0.611
2012-01-01 06:00:00,3.945,-2.914,2.452,0.068
2012-01-01 07:00:00,4.175,-3.817,0.518,-0.187
2012-01-01 08:00:00,4.528,-4.43,-0.414,-0.569
2012-01-01 09:00:00,5.411,-5.122,-1.209,-1.179
2012-01-01 10:00:00,5.919,-5.485,-0.99,-1.973
2012-01-01 11:00:00,5.441,-4.978,0.187,-2.097
2012-01-01 12:00:00,5.057,-4.579,0.213,-2.117
2012-01-01 13:00:00,4.887,-4.325,0.877,-2.029
2012-01-01 14:00:00,4.715,-3.98,1.405,-1.915
2012-01-01 15:00:00,4.571,-4.224,1.018,-1.396
2012-01-01 16:00:00,3.904,-2.209,1.863,-0.761
2012-01-01 17:00:00,3.101,0.904,2.297,-0.464
2012-01-01 18:00:00,3.098,2.146,1.587,-1.064
2012-01-01 19:00:00,3.338,0.134,0.281,-2.804
2012-01-01 20:00:00,3.546,1.015,2.768,-1.649
2012-01-01 21:00:00,3.668,0.041,3.1,1.378
2012-01-01 22:00:00,2.939,1.297,1.115,2.099
2012-01-01 23:00:00,3.229,0.303,1.651,2.555
2012-01-02 00:00:00,3.481,1.041,1.377,2.819
2012-01-02 01:00:00,4.831,3.089,0.616,2.801
2012-01-02 02:00:00,5.212,0.761,4.032,1.495
2012-01-02 03:00:00,5.488,-3.823,3.563,0.779
2012-01-02 04:00:00,5.107,-3.108,3.555,1.754
2012-01-02 05:00:00,4.586,-2.458,3.454,1.394
2012-01-02 06:00:00,4.121,-0.709,3.614,0.991
2012-01-02 07:00:00,4.552,1.601,3.271,2.134
2012-01-02 08:00:00,5.072,1.423,3.874,2.754
2012-01-02 09:00:00,5.006,1.164,4.344,2.104
2012-01-02 10:00:00,4.755,1.307,4.308,0.831
2012-01-02 11:00:00,5.079,0.196,4.888,0.196
2012-01-02 12:00:00,5.651,-0.027,5.481,0.246
2012-01-02 13:00:00,6.379,2.555,5.261,1.69
2012-01-02 14:00:00,6.482,2.279,5.428,2.376
2012-01-02 15:00:00,6.912,5.289,3.337,2.621
2012-01-02 16:00:00,8.105,6.045,3.055,4.177
2012-01-02 17:00:00,9.589,7.199,-3.212,5.027
2012-01-02 18:00:00,10.647,6.863,-6.787,3.699
2012-01-02 19:00:00,9.871,-0.659,2.787,5.914
2012-01-02 20:00:00,12.587,-6.061,9.163,2.837
2012-01-02 21:00:00,12.011,-9.931,5.378,-0.531
2012-01-02 22:00:00,11.204,-8.452,-0.172,-6.062
2012-01-02 23:00:00,9.965,-7.362,-2.626,-4.517
2012-01-03 00:00:00,10.426,-6.037,4.558,-6.767
2012-01-03 01:00:00,9.3,-2.605,8.186,-3.017
2012-01-03 02:00:00,8.743,-3.452,5.849,-4.752
2012-01-03 03:00:00,7.578,-1.018,3.898,-2.875
2012-01-03 04:00:00,7.275,-4.02,3.494,-4.41
2012-01-03 05:00:00,6.822,-4.161,2.446,-4.219
2012-01-03 06:00:00,6.764,-4.118,1.181,-5.034
2012-01-03 07:00:00,6.969,-4.542,1.03,-4.914
2012-01-03 08:00:00,6.903,-4.565,2.623,-4.151
2012-01-03 09:00:00,6.632,-3.808,3.505,-3.83
2012-01-03 10:00:00,6.516,-4.338,4.251,-2.151
2012-01-03 11:00:00,6.2,-3.192,3.996,-2.909
2012-01-03 12:00:00,6.136,-1.109,5.561,-1.704
2012-01-03 13:00:00,5.708,-1.558,4.278,-1.675
2012-01-03 14:00:00,5.79,-0.628,5.267,0.127
2012-01-03 15:00:00,5.641,-1.059,4.467,1.198
2012-01-03 16:00:00,6.273,2.326,5.531,1.464
2012-01-03 17:00:00,5.166,1.9,3.84,1.993
2012-01-03 18:00:00,4.858,-0.539,4.138,-0.351
2012-01-03 19:00:00,4.568,-2.131,3.691,-0.804
2012-01-03 20:00:00,4.845,0.378,4.526,0.963
2012-01-03 21:00:00,4.778,-2.578,3.762,-0.752
2012-01-03 22:00:00,4.638,-2.507,3.733,-0.944
2012-01-03 23:00:00,4.257,-1.966,3.687,0.435
2012-01-04 00:00:00,4.324,-1.302,3.816,1.408
2012-01-04 01:00:00,4.026,-2.012,3.31,0.763
2012-01-04 02:00:00,3.691,-2.721,2.421,0.29
2012-01-04 03:00:00,3.887,-2.137,2.727,1.712
2012-01-04 04:00:00,3.832,-2.135,2.131,2.177
2012-01-04 05:00:00,4.068,-2.481,2.488,1.983
2012-01-04 06:00:00,3.366,0.109,-1.049,2.827
2012-01-04 07:00:00,2.788,-0.441,-1.086,2.462
2012-01-04 08:00:00,3.014,-1.833,-0.644,1.785
2012-01-04 09:00:00,3.217,-2.083,-1.018,1.679
2012-01-04 10:00:00,3.099,-0.875,-0.821,2.2
2012-01-04 11:00:00,3.015,-0.104,-1.557,1.887
2012-01-04 12:00:00,3.766,0.431,-2.95,2.275
2012-01-04 13:00:00,4.28,0.858,-3.615,2.091
2012-01-04 14:00:00,4.097,0.852,-3.229,2.267
2012-01-04 15:00:00,3.996,0.015,-2.658,2.586
2012-01-04 16:00:00,3.913,-0.422,-3.611,0.891
2012-01-04 17:00:00,3.779,-1.418,-2.502,1.341
2012-01-04 18:00:00,3.875,-0.179,-1.675,2.728
2012-01-04 19:00:00,4.41,1.571,-3.696,0.087
2012-01-04 20:00:00,3.855,-1.12,-2.403,-0.254
2012-01-04 21:00:00,3.444,-1.164,-2.562,-1.359
2012-01-04 22:00:00,3.82,-0.667,-1.005,-0.413
2012-01-04 23:00:00,3.743,-3.412,0.013,-1.037
2012-01-05 00:00:00,3.612,-3.115,0.746,1.125
2012-01-05 01:00:00,4.015,-3.201,2.252,0.192
2012-01-05 02:00:00,3.701,-3.0,0.763,1.693
2012-01-05 03:00:00,4.242,-3.055,-1.738,1.622
2012-01-05 04:00:00,4.077,-2.94,-2.206,-0.808
2012-01-05 05:00:00,3.436,-1.513,2.022,-1.292
2012-01-05 06:00:00,3.942,-2.498,-1.834,-1.127
2012-01-05 07:00:00,4.55,-2.991,-2.279,-2.092
2012-01-05 08:00:00,4.687,-2.242,0.302,-3.383
2012-01-05 09:00:00,5.089,-3.144,0.134,-3.968
2012-01-05 10:00:00,5.241,-2.959,0.911,-4.051
2012-01-05 11:00:00,4.513,-1.705,1.9,-1.969
2012-01-05 12:00:00,5.43,-3.718,2.461,2.27
2012-01-05 13:00:00,5.264,-3.03,3.36,-0.484
2012-01-05 14:00:00,5.813,-3.314,0.938,-3.497
2012-01-05 15:00:00,6.144,-2.035,1.514,1.3
2012-01-05 16:00:00,8.18,-5.914,2.745,-4.341
2012-01-05 17:00:00,8.472,-5.957,5.278,-1.35
2012-01-05 18:00:00,9.385,-4.442,7.629,2.601
2012-01-05 19:00:00,8.94,-2.525,7.129,4.142
2012-01-05 20:00:00,9.891,-4.82,7.069,3.968
2012-01-05 21:00:00,9.434,-2.034,6.788,5.908
2012-01-05 22:00:00,9.734,-0.827,4.496,7.256
2012-01-05 23:00:00,9.645,5.304,-5.318,5.244
2012-01-06 00:00:00,8.555,5.407,-5.297,-0.067
2012-01-06 01:00:00,6.157,2.21,-3.974,-0.261
2012-01-06 02:00:00,6.689,2.305,2.545,2.203
2012-01-06 03:00:00,7.519,3.523,2.717,5.48
2012-01-06 04:00:00,8.13,4.701,1.347,6.088
2012-01-06 05:00:00,7.591,5.764,-1.903,3.879
2012-01-06 06:00:00,6.717,5.075,-2.409,0.712
2012-01-06 07:00:00,6.879,3.873,-3.101,3.172
2012-01-06 08:00:00,7.269,2.645,-5.958,-0.373
2012-01-06 09:00:00,6.87,2.524,-4.663,1.597
2012-01-06 10:00:00,6.316,2.386,-5.159,1.719
2012-01-06 11:00:00,6.315,0.632,-5.033,2.7
2012-01-06 12:00:00,6.535,2.06,-5.571,1.511
2012-01-06 13:00:00,6.031,3.848,-0.541,3.045
2012-01-06 14:00:00,5.74,2.171,1.357,0.654
2012-01-06 15:00:00,5.802,4.745,-0.635,0.347
2012-01-06 16:00:00,5.536,3.271,0.773,-1.584
2012-01-06 17:00:00,5.573,2.958,0.657,0.857
2012-01-06 18:00:00,5.53,3.088,-1.317,2.702
2012-01-06 19:00:00,6.255,0.46,-4.105,-2.503
2012-01-06 20:00:00,6.246,3.347,1.41,-1.119
