datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2002-01-01 00:00:00,-461.819,28.918,-1.905,463.39,4.1433,106868.1
2002-01-01 01:00:00,-470.512,17.796,-30.994,472.24,4.7668,94267.4
2002-01-01 02:00:00,-468.67,19.47,-29.404,470.77,5.1442,97678.9
2002-01-01 03:00:00,-449.467,45.079,-8.58,451.73,4.3936,112967.9
2002-01-01 04:00:00,-457.376,25.898,-25.686,459.81,5.1453,98455.6
2002-01-01 05:00:00,-449.301,22.078,-21.46,450.87,5.0723,91280.7
2002-01-01 06:00:00,-460.925,10.806,-32.793,463.28,5.0464,75780.8
2002-01-01 07:00:00,-464.267,-8.665,-4.84,464.72,5.4233,62633.1
2002-01-01 08:00:00,-449.686,4.297,-22.289,450.83,5.1707,62884.1
2002-01-01 09:00:00,-437.636,4.232,-26.26,438.71,4.8824,60731.3
2002-01-01 10:00:00,-433.293,3.47,-25.801,434.35,4.9885,54643.2
2002-01-01 11:00:00,-429.721,13.477,-30.741,431.46,4.8568,52410.0
2002-01-01 12:00:00,-427.014,-0.756,-18.13,427.49,5.1212,44034.9
2002-01-01 13:00:00,-422.636,3.256,-22.082,423.41,4.6764,42208.5
2002-01-01 14:00:00,-423.754,34.181,16.453,425.8,3.6115,46855.3
2002-01-01 15:00:00,-415.525,22.857,-16.361,417.02,3.5653,55285.1
2002-01-01 16:00:00,-416.846,4.6,-35.615,418.7,4.4295,40153.1
2002-01-01 17:00:00,-412.731,9.823,-27.811,414.22,4.0187,39270.3
2002-01-01 18:00:00,-425.832,-17.393,-5.981,426.34,4.2557,35912.2
2002-01-01 19:00:00,-415.109,-8.956,-4.793,415.4,3.6652,37517.8
2002-01-01 20:00:00,-414.823,-3.734,2.648,415.23,3.441,46597.9
2002-01-01 21:00:00,-419.951,-15.98,-11.099,420.72,4.4863,43711.1
2002-01-01 22:00:00,-410.763,-9.706,-24.018,411.73,5.0791,52231.1
