datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2004-01-01 00:00:00,-526.957,9.244,11.968,527.57,6.9835,204060.6
2004-01-01 01:00:00,-537.106,17.312,3.185,537.9,6.2882,228276.8
2004-01-01 02:00:00,-554.014,26.542,14.031,555.02,5.803,240744.1
2004-01-01 03:00:00,-544.142,34.301,10.417,545.64,6.0486,228533.6
2004-01-01 04:00:00,-531.198,30.406,8.575,532.18,6.2015,214749.7
2004-01-01 05:00:00,-521.05,42.029,6.457,522.78,6.9737,232919.2
2004-01-01 06:00:00,-525.251,29.386,2.793,526.18,7.0065,213412.1
2004-01-01 07:00:00,-523.947,27.795,0.452,524.85,7.0503,217200.3
2004-01-01 08:00:00,-525.309,6.156,-14.232,525.68,6.9608,187162.3
2004-01-01 09:00:00,-515.857,32.483,-2.503,517.62,8.0893,209527.4
2004-01-01 10:00:00,-526.887,28.56,7.989,528.09,8.0184,271686.9
2004-01-01 11:00:00,-535.141,1.161,21.353,536.19,7.9525,196525.6
2004-01-01 12:00:00,-544.382,10.618,4.93,545.13,7.2516,168282.6
2004-01-01 13:00:00,-550.359,4.637,7.022,551.22,6.8847,176966.9
2004-01-01 14:00:00,-561.699,35.764,-20.873,563.47,6.4683,229017.1
2004-01-01 15:00:00,-546.398,30.662,7.737,547.97,6.6305,249796.2
2004-01-01 16:00:00,-560.079,32.307,20.74,562.44,6.435,215789.8
2004-01-01 17:00:00,-565.045,8.215,2.902,565.42,5.7792,207460.8
2004-01-01 18:00:00,-567.749,-1.47,17.266,568.29,5.7374,201470.8
2004-01-01 19:00:00,-548.638,14.08,29.694,550.25,5.4399,208114.5
2004-01-01 20:00:00,-551.404,10.443,43.164,553.97,5.607,191523.8
2004-01-01 21:00:00,-560.489,-6.377,25.845,561.53,5.3347,168223.2
2004-01-01 22:00:00,-541.765,-1.15,14.111,542.27,5.2058,160439.3
2004-01-01 23:00:00,-565.03,-12.916,33.827,566.56,6.1968,130894.2
2004-01-02 00:00:00,-563.266,-2.087,38.628,564.67,6.0242,154666.9
2004-01-02 01:00:00,-552.724,-2.591,36.426,553.98,5.9325,137617.0
2004-01-02 02:00:00,-538.042,18.063,15.246,538.81,5.1587,147939.6
2004-01-02 03:00:00,-537.438,-3.439,27.319,538.15,5.5258,136744.5
2004-01-02 04:00:00,-528.907,6.075,16.396,529.32,5.008,123919.7
2004-01-02 05:00:00,-520.237,9.745,14.962,520.65,4.7901,115398.8
2004-01-02 06:00:00,-507.722,5.88,11.048,507.93,4.6251,131671.1
2004-01-02 07:00:00,-500.602,5.34,19.116,501.08,5.4141,119482.7
2004-01-02 08:00:00,-493.588,16.521,17.667,494.31,5.2032,118476.6
2004-01-02 09:00:00,-492.564,2.425,11.984,492.88,5.4717,126269.5
2004-01-02 10:00:00,-491.573,0.274,3.968,491.78,5.769,122893.4
