datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2021-01-01 00:00:00,2.963,-0.637,-2.311,1.171
2021-01-01 01:00:00,2.753,0.841,-1.423,0.696
2021-01-01 02:00:00,2.791,0.542,-2.055,1.393
2021-01-01 03:00:00,2.754,0.915,-1.875,0.872
2021-01-01 04:00:00,2.535,0.866,-0.85,-0.46
2021-01-01 05:00:00,2.801,0.66,-0.399,-2.617
2021-01-01 06:00:00,3.063,-0.41,-0.137,-2.492
2021-01-01 07:00:00,3.049,-1.825,-1.249,1.061
2021-01-01 08:00:00,2.77,-1.397,-1.827,0.427
2021-01-01 09:00:00,2.609,-0.917,-1.771,1.104
2021-01-01 10:00:00,2.605,-0.569,-2.176,0.219
2021-01-01 11:00:00,2.945,0.854,-1.212,0.697
2021-01-01 12:00:00,3.063,2.795,1.033,-0.198
2021-01-01 13:00:00,3.11,2.585,0.251,-1.218
2021-01-01 14:00:00,3.242,2.336,-0.76,0.986
2021-01-01 15:00:00,3.577,2.031,-1.695,2.085
2021-01-01 16:00:00,2.951,1.681,-1.182,1.742
2021-01-01 17:00:00,3.078,2.53,-1.436,0.416
2021-01-01 18:00:00,3.046,1.531,-1.251,-1.342
2021-01-01 19:00:00,3.51,3.117,-0.87,-0.576
2021-01-01 20:00:00,4.016,3.937,-0.127,0.695
2021-01-01 21:00:00,3.408,2.639,-1.37,0.811
2021-01-01 22:00:00,2.994,2.303,0.518,-0.653
2021-01-01 23:00:00,3.013,2.346,0.223,0.89
2021-01-02 00:00:00,3.221,2.003,-0.344,2.206
2021-01-02 01:00:00,3.203,2.433,-0.352,1.175
2021-01-02 02:00:00,3.285,2.483,0.156,1.568
2021-01-02 03:00:00,3.237,1.932,-0.695,2.157
2021-01-02 04:00:00,3.273,0.809,-2.737,0.417
2021-01-02 05:00:00,3.22,0.358,-2.929,-0.356
2021-01-02 06:00:00,3.252,1.864,-1.995,1.439
2021-01-02 07:00:00,3.548,2.432,1.433,1.792
2021-01-02 08:00:00,3.77,3.238,1.197,1.174
2021-01-02 09:00:00,3.842,3.53,0.221,1.018
2021-01-02 10:00:00,3.842,3.587,-0.222,1.19
2021-01-02 11:00:00,3.894,3.657,-0.355,1.18
2021-01-02 12:00:00,3.868,3.725,-0.544,0.475
2021-01-02 13:00:00,3.564,3.25,-0.673,-0.13
2021-01-02 14:00:00,3.356,2.418,-1.545,1.023
2021-01-02 15:00:00,3.634,3.207,-1.429,0.141
2021-01-02 16:00:00,3.368,2.478,-1.628,0.887
2021-01-02 17:00:00,3.161,0.894,-2.465,-0.243
2021-01-02 18:00:00,3.295,1.879,-1.383,1.617
2021-01-02 19:00:00,2.831,1.189,-1.686,0.169
2021-01-02 20:00:00,3.565,3.14,-0.881,0.583
2021-01-02 21:00:00,3.6,0.412,-3.106,1.476
2021-01-02 22:00:00,3.761,1.886,-2.174,1.367
2021-01-02 23:00:00,3.342,2.459,-1.15,1.626
2021-01-03 00:00:00,2.248,1.838,-0.402,0.836
2021-01-03 01:00:00,2.392,1.991,-0.346,-0.829
2021-01-03 02:00:00,2.407,1.629,-0.206,-1.654
2021-01-03 03:00:00,2.43,1.667,0.31,-1.542
2021-01-03 04:00:00,2.688,2.419,-0.055,-1.153
2021-01-03 05:00:00,2.907,2.631,-0.917,-0.626
2021-01-03 06:00:00,3.335,2.61,-1.962,-0.236
2021-01-03 07:00:00,3.322,1.993,-2.56,0.268
2021-01-03 08:00:00,3.252,1.923,-2.178,1.334
2021-01-03 09:00:00,2.47,0.684,-0.143,0.533
2021-01-03 10:00:00,2.927,-2.35,1.606,-0.575
2021-01-03 11:00:00,2.682,-1.901,1.786,-0.359
2021-01-03 12:00:00,1.896,-1.289,1.339,0.073
2021-01-03 13:00:00,1.972,-0.953,1.58,-0.148
2021-01-03 14:00:00,1.33,0.158,0.736,0.155
2021-01-03 15:00:00,1.402,-0.306,0.839,0.027
2021-01-03 16:00:00,2.689,-1.673,2.064,0.084
2021-01-03 17:00:00,3.02,-1.679,2.281,0.401
2021-01-03 18:00:00,3.194,-1.171,2.905,0.213
2021-01-03 19:00:00,3.864,-2.587,2.53,-0.489
2021-01-03 20:00:00,4.25,-2.116,3.612,0.319
2021-01-03 21:00:00,3.937,-1.426,3.451,0.79
2021-01-03 22:00:00,3.935,-0.782,3.59,1.034
2021-01-03 23:00:00,3.447,-0.133,2.063,2.397
2021-01-04 00:00:00,3.042,-0.716,2.167,0.504
2021-01-04 01:00:00,3.933,-2.168,2.874,-1.062
2021-01-04 02:00:00,4.828,-1.113,4.67,-0.201
2021-01-04 03:00:00,4.929,-1.266,4.706,-0.1
2021-01-04 04:00:00,4.114,-1.734,3.13,1.393
2021-01-04 05:00:00,3.808,-0.616,1.11,-1.289
2021-01-04 06:00:00,4.45,-0.956,2.439,-3.013
2021-01-04 07:00:00,5.093,0.868,2.926,-2.001
