datetime,Np,Vp,Tpr
2021-01-01 00:00:00,4.299,366.32,18994.0
2021-01-01 01:00:00,3.6494,362.06,24496.0
2021-01-01 02:00:00,4.1861,360.31,20765.0
2021-01-01 03:00:00,3.9345,360.05,22615.0
2021-01-01 04:00:00,3.6627,360.74,24171.0
2021-01-01 05:00:00,3.3217,357.27,22544.0
2021-01-01 06:00:00,3.7753,360.3,23038.0
2021-01-01 07:00:00,5.1016,362.68,25269.0
2021-01-01 08:00:00,4.4995,362.95,24868.0
2021-01-01 09:00:00,4.8443,359.61,22891.0
2021-01-01 10:00:00,4.3274,358.01,24664.0
2021-01-01 11:00:00,4.3438,350.66,26718.0
2021-01-01 12:00:00,3.9923,344.5,37660.0
2021-01-01 13:00:00,3.4977,346.04,36705.0
2021-01-01 14:00:00,3.6566,345.75,36102.0
2021-01-01 15:00:00,3.2199,345.0,29586.0
2021-01-01 16:00:00,3.2735,345.24,31821.0
2021-01-01 17:00:00,2.871,350.44,38747.0
2021-01-01 18:00:00,3.4762,354.76,28808.0
2021-01-01 19:00:00,3.511,348.38,34474.0
2021-01-01 20:00:00,3.7701,343.18,33867.0
2021-01-01 21:00:00,3.3411,345.85,33291.0
2021-01-01 22:00:00,3.9746,350.44,35928.0
2021-01-01 23:00:00,3.9093,348.97,35596.0
2021-01-02 00:00:00,4.3315,346.91,28729.0
2021-01-02 01:00:00,4.0729,346.93,31367.0
2021-01-02 02:00:00,4.1075,344.87,32924.0
2021-01-02 03:00:00,4.251,344.42,28386.0
2021-01-02 04:00:00,3.5235,344.68,26554.0
2021-01-02 05:00:00,3.4864,343.82,26079.0
2021-01-02 06:00:00,3.6891,341.44,26435.0
2021-01-02 07:00:00,3.7895,340.78,29654.0
2021-01-02 08:00:00,3.3722,337.11,41788.0
2021-01-02 09:00:00,2.757,338.65,43799.0
2021-01-02 10:00:00,2.4457,337.38,44191.0
2021-01-02 11:00:00,2.376,336.86,41282.0
2021-01-02 12:00:00,2.3743,336.98,48253.0
2021-01-02 13:00:00,2.3751,335.09,46657.0
2021-01-02 14:00:00,2.2622,335.86,37042.0
2021-01-02 15:00:00,2.2203,331.75,44291.0
2021-01-02 16:00:00,2.3378,330.29,36363.0
2021-01-02 17:00:00,2.5791,326.69,33056.0
2021-01-02 18:00:00,2.3833,326.31,35565.0
2021-01-02 19:00:00,2.5685,326.77,36869.0
2021-01-02 20:00:00,2.2893,326.28,47759.0
2021-01-02 21:00:00,3.182,321.09,30819.0
2021-01-02 22:00:00,3.0351,314.47,39649.0
2021-01-02 23:00:00,3.1247,318.79,39846.0
2021-01-03 00:00:00,4.8629,326.68,29608.0
2021-01-03 01:00:00,5.3009,326.4,28233.0
2021-01-03 02:00:00,5.1006,323.92,29418.0
2021-01-03 03:00:00,4.3359,319.19,29706.0
2021-01-03 04:00:00,4.1439,313.8,25551.0
2021-01-03 05:00:00,3.7037,310.49,27243.0
2021-01-03 06:00:00,2.9986,311.37,27002.0
2021-01-03 07:00:00,2.9761,306.46,23926.0
2021-01-03 08:00:00,2.9805,302.58,21589.0
2021-01-03 09:00:00,3.6537,306.49,22355.0
2021-01-03 10:00:00,2.8931,306.41,30955.0
2021-01-03 11:00:00,3.1863,305.67,32862.0
2021-01-03 12:00:00,3.4249,299.99,22805.0
2021-01-03 13:00:00,3.6841,298.12,19827.0
2021-01-03 14:00:00,4.0871,293.85,16649.0
2021-01-03 15:00:00,4.4291,293.62,14510.0
2021-01-03 16:00:00,3.3855,296.11,19644.0
2021-01-03 17:00:00,3.6118,299.14,22194.0
2021-01-03 18:00:00,3.8257,296.01,16519.0
2021-01-03 19:00:00,2.8058,294.17,22847.0
2021-01-03 20:00:00,2.6651,295.68,20218.0
2021-01-03 21:00:00,3.2442,294.05,17493.0
2021-01-03 22:00:00,3.3999,295.0,16458.0
2021-01-03 23:00:00,3.798,296.29,14345.0
2021-01-04 00:00:00,5.2426,292.16,12529.0
2021-01-04 01:00:00,4.4895,286.22,14738.0
2021-01-04 02:00:00,4.2707,292.47,12871.0
2021-01-04 03:00:00,4.2781,292.81,13384.0
2021-01-04 04:00:00,3.7644,290.09,18593.0
2021-01-04 05:00:00,4.3602,301.21,27986.0
2021-01-04 06:00:00,4.1791,302.87,29588.0
2021-01-04 07:00:00,3.9931,312.8,28951.0
2021-01-04 08:00:00,3.9895,312.47,32251.0
2021-01-04 09:00:00,3.2179,300.87,24837.0
2021-01-04 10:00:00,2.5781,294.43,17687.0
2021-01-04 11:00:00,2.7285,293.37,15030.0
2021-01-04 12:00:00,2.0484,297.42,24067.0
2021-01-04 13:00:00,1.8742,299.43,32134.0
2021-01-04 14:00:00,1.6247,317.24,42822.0
2021-01-04 15:00:00,2.6936,311.79,43816.0
2021-01-04 16:00:00,3.4116,299.97,52196.0
2021-01-04 17:00:00,3.7071,303.83,62747.0
2021-01-04 18:00:00,3.6389,303.27,67795.0
2021-01-04 19:00:00,2.9904,314.56,49648.0
2021-01-04 20:00:00,3.9888,320.76,69400.0
2021-01-04 21:00:00,5.7285,318.33,53619.0
2021-01-04 22:00:00,5.3371,312.92,62664.0
2021-01-04 23:00:00,4.3055,313.29,57874.0
2021-01-05 00:00:00,3.4205,318.86,52159.0
2021-01-05 01:00:00,2.2054,328.95,59847.0
2021-01-05 02:00:00,3.5073,318.81,55544.0
2021-01-05 03:00:00,2.9692,324.98,56636.0
2021-01-05 04:00:00,1.3395,347.82,64237.0
2021-01-05 05:00:00,1.639,350.57,66723.0
2021-01-05 06:00:00,1.3752,354.74,77752.0
2021-01-05 07:00:00,2.2375,340.65,76197.0
2021-01-05 08:00:00,2.2757,328.49,72733.0
2021-01-05 09:00:00,2.0771,350.13,74360.0
2021-01-05 10:00:00,8.1975,341.67,53237.0
2021-01-05 11:00:00,20.3101,369.64,57552.0
2021-01-05 12:00:00,37.6451,379.59,49946.0
2021-01-05 13:00:00,12.6814,417.15,166215.0
2021-01-05 14:00:00,9.6068,423.22,180873.0
2021-01-05 15:00:00,11.278,438.39,214620.0
2021-01-05 16:00:00,10.8752,448.82,195824.0
2021-01-05 17:00:00,11.053,445.93,193385.0
2021-01-05 18:00:00,10.4506,447.14,210143.0
2021-01-05 19:00:00,9.6057,446.09,208518.0
2021-01-05 20:00:00,10.0235,452.5,180919.0
2021-01-05 21:00:00,11.2221,445.89,166338.0
2021-01-05 22:00:00,11.2643,439.11,129880.0
2021-01-05 23:00:00,11.813,440.55,137342.0
2021-01-06 00:00:00,11.7281,438.48,143284.0
2021-01-06 01:00:00,12.0927,436.33,119367.0
2021-01-06 02:00:00,11.1605,458.3,139248.0
2021-01-06 03:00:00,7.5275,475.14,167912.0
2021-01-06 04:00:00,5.9675,471.77,165025.0
2021-01-06 05:00:00,7.9345,513.2,265379.0
2021-01-06 06:00:00,6.548,554.95,339006.0
2021-01-06 07:00:00,5.2932,571.85,353822.0
2021-01-06 08:00:00,5.1891,569.45,334597.0
2021-01-06 09:00:00,4.3878,563.2,332107.0
2021-01-06 10:00:00,3.6106,580.6,371820.0
2021-01-06 11:00:00,2.5023,596.8,360150.0
2021-01-06 12:00:00,2.2095,612.99,382360.0
2021-01-06 13:00:00,2.0673,561.94,257358.0
2021-01-06 14:00:00,2.1716,527.85,195146.0
2021-01-06 15:00:00,2.1093,535.18,176555.0
2021-01-06 16:00:00,2.1133,530.15,151375.0
2021-01-06 17:00:00,1.8588,523.24,136882.0
2021-01-06 18:00:00,2.2928,501.96,117658.0
2021-01-06 19:00:00,2.4579,499.65,86345.0
2021-01-06 20:00:00,2.4049,481.34,67182.0
2021-01-06 21:00:00,2.1868,495.15,118976.0
2021-01-06 22:00:00,2.3063,511.59,136443.0
2021-01-06 23:00:00,2.4648,501.07,136807.0
2021-01-07 00:00:00,2.3634,483.18,103199.0
2021-01-07 01:00:00,2.2125,467.69,53926.0
2021-01-07 02:00:00,2.2979,473.69,86322.0
2021-01-07 03:00:00,2.4473,484.4,94994.0
2021-01-07 04:00:00,2.6237,481.43,86668.0
2021-01-07 05:00:00,2.7181,475.34,79588.0
2021-01-07 06:00:00,2.8737,463.76,68592.0
2021-01-07 07:00:00,2.9156,466.66,66552.0
2021-01-07 08:00:00,2.6554,467.54,66713.0
2021-01-07 09:00:00,2.756,455.17,68361.0
2021-01-07 10:00:00,2.8688,454.55,60514.0
2021-01-07 11:00:00,2.7951,455.08,61150.0
2021-01-07 12:00:00,2.2814,432.8,50909.0
2021-01-07 13:00:00,2.6044,434.31,43962.0
2021-01-07 14:00:00,3.1881,440.06,41092.0
2021-01-07 15:00:00,2.8629,423.61,58080.0
2021-01-07 16:00:00,2.9938,423.14,61521.0
2021-01-07 17:00:00,3.0016,413.98,65475.0
2021-01-07 18:00:00,2.6555,416.34,59664.0
2021-01-07 19:00:00,2.501,417.38,52687.0
2021-01-07 20:00:00,2.9384,417.85,57088.0
2021-01-07 21:00:00,3.3452,405.75,64602.0
2021-01-07 22:00:00,3.412,409.92,54882.0
2021-01-07 23:00:00,3.4544,404.48,62582.0
2021-01-08 00:00:00,3.2992,405.58,56134.0
2021-01-08 01:00:00,3.2446,416.3,46850.0
2021-01-08 02:00:00,3.2789,410.11,58289.0
2021-01-08 03:00:00,3.3234,414.3,68681.0
2021-01-08 04:00:00,3.3247,385.76,60171.0
2021-01-08 05:00:00,3.4258,387.3,49876.0
2021-01-08 06:00:00,3.6263,381.64,55566.0
2021-01-08 07:00:00,3.7268,373.96,57980.0
2021-01-08 08:00:00,3.8242,374.19,53891.0
2021-01-08 09:00:00,3.7102,368.23,50297.0
2021-01-08 10:00:00,3.5977,371.78,33503.0
2021-01-08 11:00:00,3.8986,379.08,28353.0
2021-01-08 12:00:00,4.0435,382.74,39100.0
2021-01-08 13:00:00,4.3458,375.31,22776.0
2021-01-08 14:00:00,4.169,372.71,28551.0
2021-01-08 15:00:00,4.3896,366.23,24624.0
2021-01-08 16:00:00,4.2556,363.35,20227.0
2021-01-08 17:00:00,4.17,371.47,31360.0
2021-01-08 18:00:00,4.7456,367.29,27079.0
2021-01-08 19:00:00,4.5281,365.5,27760.0
2021-01-08 20:00:00,3.447,355.7,32124.0
2021-01-08 21:00:00,2.8451,351.52,45843.0
2021-01-08 22:00:00,2.2202,347.71,54744.0
2021-01-08 23:00:00,2.1993,342.33,33874.0
2021-01-09 00:00:00,2.2264,343.48,46622.0
2021-01-09 01:00:00,1.8596,335.26,39382.0
2021-01-09 02:00:00,2.0037,333.89,29695.0
2021-01-09 03:00:00,1.9187,334.28,23341.0
2021-01-09 04:00:00,2.0687,324.61,25354.0
2021-01-09 05:00:00,2.1789,326.74,27666.0
2021-01-09 06:00:00,2.3366,327.61,27732.0
2021-01-09 07:00:00,3.0375,332.4,26567.0
2021-01-09 08:00:00,3.5455,329.37,33414.0
2021-01-09 09:00:00,3.7262,329.8,31372.0
2021-01-09 10:00:00,3.5073,326.89,34986.0
2021-01-09 11:00:00,3.3745,326.4,29223.0
2021-01-09 12:00:00,4.1783,328.66,24695.0
2021-01-09 13:00:00,3.5861,323.28,27919.0
2021-01-09 14:00:00,2.9262,320.74,32588.0
2021-01-09 15:00:00,2.2853,328.42,43679.0
2021-01-09 16:00:00,2.5649,325.72,38258.0
2021-01-09 17:00:00,2.2956,323.46,29796.0
2021-01-09 18:00:00,2.5878,332.03,46626.0
2021-01-09 19:00:00,2.8871,340.81,54087.0
2021-01-09 20:00:00,2.9372,335.37,48876.0
2021-01-09 21:00:00,2.8371,323.32,45061.0
2021-01-09 22:00:00,2.7453,326.13,37201.0
2021-01-09 23:00:00,3.1005,311.14,46914.0
2021-01-10 00:00:00,2.799,310.18,42518.0
2021-01-10 01:00:00,3.2346,306.63,29949.0
2021-01-10 02:00:00,3.3293,313.17,27380.0
2021-01-10 03:00:00,3.1786,315.63,31931.0
2021-01-10 04:00:00,3.2975,308.36,33877.0
2021-01-10 05:00:00,3.1942,310.63,36778.0
2021-01-10 06:00:00,3.6919,313.96,34450.0
2021-01-10 07:00:00,5.6139,323.56,39595.0
2021-01-10 08:00:00,4.9294,319.4,44414.0
2021-01-10 09:00:00,4.4168,318.24,49698.0
2021-01-10 10:00:00,4.5326,315.9,34426.0
2021-01-10 11:00:00,5.9985,312.54,21034.0
2021-01-10 12:00:00,6.2174,314.27,22325.0
2021-01-10 13:00:00,5.7463,312.94,21969.0
2021-01-10 14:00:00,5.9352,316.46,20237.0
2021-01-10 15:00:00,5.639,310.08,16197.0
2021-01-10 16:00:00,5.0182,305.86,13563.0
2021-01-10 17:00:00,5.2675,305.6,14506.0
2021-01-10 18:00:00,5.3618,303.3,14567.0
2021-01-10 19:00:00,5.6256,300.08,15222.0
2021-01-10 20:00:00,4.9108,296.84,12423.0
2021-01-10 21:00:00,4.7076,292.86,12580.0
2021-01-10 22:00:00,5.0123,298.39,21904.0
2021-01-10 23:00:00,5.056,297.58,20390.0
2021-01-11 00:00:00,4.924,291.6,16586.0
2021-01-11 01:00:00,5.046,290.55,15165.0
2021-01-11 02:00:00,5.2158,291.29,14699.0
2021-01-11 03:00:00,5.0649,288.47,13886.0
2021-01-11 04:00:00,4.7208,285.32,12802.0
2021-01-11 05:00:00,4.4932,281.07,11664.0
2021-01-11 06:00:00,4.5082,279.91,10657.0
2021-01-11 07:00:00,4.1596,278.19,10241.0
2021-01-11 08:00:00,8.756,303.2,26024.0
2021-01-11 09:00:00,14.5499,314.0,27972.0
2021-01-11 10:00:00,25.8822,332.52,36724.0
2021-01-11 11:00:00,25.3104,350.97,40578.0
2021-01-11 12:00:00,24.6814,347.49,46736.0
2021-01-11 13:00:00,16.0577,358.39,42135.0
2021-01-11 14:00:00,9.3443,403.08,168255.0
2021-01-11 15:00:00,9.6611,408.64,210085.0
2021-01-11 16:00:00,12.0415,413.7,210499.0
2021-01-11 17:00:00,10.82,413.42,193967.0
2021-01-11 18:00:00,8.6202,406.56,179682.0
2021-01-11 19:00:00,7.2965,405.76,178433.0
2021-01-11 20:00:00,7.0337,436.33,167316.0
2021-01-11 21:00:00,4.1421,458.42,112384.0
2021-01-11 22:00:00,3.0277,467.95,108222.0
2021-01-11 23:00:00,3.851,460.79,72692.0
2021-01-12 00:00:00,4.0219,463.3,85132.0
2021-01-12 01:00:00,3.926,459.22,102338.0
2021-01-12 02:00:00,2.9897,460.95,109378.0
2021-01-12 03:00:00,3.8166,462.48,97540.0
2021-01-12 04:00:00,4.3639,458.27,91235.0
2021-01-12 05:00:00,4.084,455.36,121905.0
2021-01-12 06:00:00,3.9638,450.66,126533.0
2021-01-12 07:00:00,4.3812,450.54,106885.0
2021-01-12 08:00:00,4.2042,463.21,72290.0
2021-01-12 09:00:00,3.6822,460.09,74414.0
2021-01-12 10:00:00,3.5944,451.01,89587.0
2021-01-12 11:00:00,3.8281,457.93,77998.0
2021-01-12 12:00:00,4.0519,452.24,82093.0
2021-01-12 13:00:00,3.93,446.94,86064.0
2021-01-12 14:00:00,3.7603,428.19,81708.0
2021-01-12 15:00:00,3.6506,423.97,76711.0
2021-01-12 16:00:00,4.1119,438.57,85244.0
2021-01-12 17:00:00,3.9094,432.82,76779.0
2021-01-12 18:00:00,4.2549,429.82,68801.0
2021-01-12 19:00:00,4.2261,415.54,84107.0
2021-01-12 20:00:00,3.99,422.14,70005.0
2021-01-12 21:00:00,3.8319,434.3,61930.0
2021-01-12 22:00:00,2.8741,427.29,84699.0
2021-01-12 23:00:00,2.59,430.06,97476.0
2021-01-13 00:00:00,2.972,428.28,88092.0
