datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2024-01-01 00:00:00,5.114,3.656,-0.693,-2.922
2024-01-01 01:00:00,3.813,2.721,-1.495,-1.927
2024-01-01 02:00:00,4.23,3.242,-1.953,-1.188
2024-01-01 03:00:00,4.313,2.236,-0.5,-3.233
2024-01-01 04:00:00,4.194,-0.069,1.059,-3.319
2024-01-01 05:00:00,4.357,-2.686,0.332,-3.242
2024-01-01 06:00:00,4.257,-2.811,0.13,-3.09
2024-01-01 07:00:00,4.341,-2.356,-0.458,-3.528
2024-01-01 08:00:00,5.196,-1.728,-2.206,-4.103
2024-01-01 09:00:00,5.926,-1.342,-3.573,-3.987
2024-01-01 10:00:00,8.196,1.751,-7.708,-1.852
2024-01-01 11:00:00,7.769,4.046,-6.538,-0.177
2024-01-01 12:00:00,5.387,3.404,-3.506,0.901
2024-01-01 13:00:00,5.228,-1.417,-0.002,-4.032
2024-01-01 14:00:00,8.1,-3.836,0.206,-6.623
2024-01-01 15:00:00,9.467,-2.368,-4.414,-7.19
2024-01-01 16:00:00,10.134,-0.595,-8.292,-5.519
2024-01-01 17:00:00,10.403,1.179,-9.655,-2.284
2024-01-01 18:00:00,10.122,2.377,-9.248,1.604
2024-01-01 19:00:00,10.507,1.683,-9.816,-1.951
2024-01-01 20:00:00,10.256,-2.165,-4.666,-8.04
2024-01-01 21:00:00,9.988,0.912,-5.356,-2.229
2024-01-01 22:00:00,8.76,-4.9,1.607,-6.184
2024-01-01 23:00:00,5.492,-3.011,2.438,-2.188
2024-01-02 00:00:00,9.94,-0.941,-0.74,-6.304
2024-01-02 01:00:00,11.465,5.01,-6.763,-1.231
2024-01-02 02:00:00,10.406,6.101,-7.025,2.407
2024-01-02 03:00:00,9.292,5.396,-6.56,1.562
2024-01-02 04:00:00,8.734,6.169,-4.667,2.735
2024-01-02 05:00:00,8.173,7.002,-2.777,0.798
2024-01-02 06:00:00,7.295,4.434,-2.835,3.681
2024-01-02 07:00:00,7.696,5.24,-2.908,3.879
2024-01-02 08:00:00,7.585,5.635,-2.445,3.818
2024-01-02 09:00:00,6.412,3.93,-0.977,-0.812
2024-01-02 10:00:00,6.906,4.945,-0.199,-2.225
2024-01-02 11:00:00,6.835,2.717,-3.438,-3.62
2024-01-02 12:00:00,6.621,3.584,0.624,-3.749
2024-01-02 13:00:00,6.686,4.047,-1.418,-1.188
2024-01-02 14:00:00,6.308,3.044,1.989,-4.304
2024-01-02 15:00:00,6.519,4.979,1.953,0.117
2024-01-02 16:00:00,7.469,2.389,-2.001,5.634
2024-01-02 17:00:00,8.463,-0.191,-7.253,-1.664
2024-01-02 18:00:00,8.029,1.884,-7.294,0.052
2024-01-02 19:00:00,7.463,3.549,-2.674,2.372
2024-01-02 20:00:00,7.047,3.631,-5.177,0.8
2024-01-02 21:00:00,7.267,5.66,0.541,4.153
2024-01-02 22:00:00,7.265,5.364,-3.848,1.22
2024-01-02 23:00:00,7.189,1.916,-5.899,-2.89
2024-01-03 00:00:00,6.383,1.738,-3.968,-1.237
2024-01-03 01:00:00,6.324,2.043,-5.374,-1.916
2024-01-03 02:00:00,6.715,1.328,-5.098,-2.985
2024-01-03 03:00:00,6.899,3.491,-5.631,-0.231
2024-01-03 04:00:00,7.085,3.836,-4.852,2.108
2024-01-03 05:00:00,11.055,5.795,-1.538,8.277
2024-01-03 06:00:00,9.8,4.564,-1.876,4.172
2024-01-03 07:00:00,8.871,0.609,-7.841,-2.69
2024-01-03 08:00:00,7.11,3.662,-2.681,-3.727
2024-01-03 09:00:00,5.178,4.195,-0.584,-1.312
2024-01-03 10:00:00,5.917,4.931,-1.212,-1.709
2024-01-03 11:00:00,5.774,4.276,-0.779,-3.276
2024-01-03 12:00:00,5.461,5.196,-0.358,0.949
2024-01-03 13:00:00,5.025,4.927,0.114,0.234
2024-01-03 14:00:00,7.652,5.257,-1.627,3.818
2024-01-03 15:00:00,6.89,2.4,0.147,0.986
2024-01-03 16:00:00,6.149,2.779,-0.279,0.646
2024-01-03 17:00:00,7.192,5.979,-2.398,0.635
2024-01-03 18:00:00,7.244,0.188,-3.699,-5.814
2024-01-03 19:00:00,8.63,0.345,-6.871,-4.938
2024-01-03 20:00:00,8.489,1.619,-7.044,-2.623
2024-01-03 21:00:00,8.305,4.041,-6.078,3.238
2024-01-03 22:00:00,8.791,4.772,-5.83,4.203
2024-01-03 23:00:00,8.606,4.635,-5.775,3.987
2024-01-04 00:00:00,7.733,2.873,-6.881,1.164
2024-01-04 01:00:00,7.281,2.834,-6.46,1.499
2024-01-04 02:00:00,7.015,2.557,-6.305,0.393
2024-01-04 03:00:00,6.666,2.169,-5.621,2.586
2024-01-04 04:00:00,6.21,1.725,-5.458,1.73
2024-01-04 05:00:00,5.872,2.552,-4.921,1.403
2024-01-04 06:00:00,5.447,3.483,-3.725,0.727
2024-01-04 07:00:00,5.225,2.191,-4.201,0.909
2024-01-04 08:00:00,4.973,2.97,-3.623,-0.149
2024-01-04 09:00:00,4.682,3.877,-1.497,1.671
2024-01-04 10:00:00,4.625,4.555,-0.196,0.318
2024-01-04 11:00:00,4.382,4.034,0.363,1.253
2024-01-04 12:00:00,4.077,3.58,-0.229,1.009
2024-01-04 13:00:00,3.69,-0.823,-2.53,-1.739
2024-01-04 14:00:00,3.707,-0.527,-3.128,-1.044
2024-01-04 15:00:00,3.485,-0.646,-2.584,-0.243
2024-01-04 16:00:00,3.446,0.476,-1.968,-1.437
2024-01-04 17:00:00,3.578,1.389,-0.749,-2.892
2024-01-04 18:00:00,3.747,2.506,1.051,-2.501
2024-01-04 19:00:00,3.399,0.546,0.641,-3.037
2024-01-04 20:00:00,3.578,2.483,0.79,-2.005
2024-01-04 21:00:00,3.678,3.098,0.925,-1.395
2024-01-04 22:00:00,3.562,-0.017,-0.643,-2.652
2024-01-04 23:00:00,3.62,2.756,0.685,-0.732
2024-01-05 00:00:00,3.629,-0.3,1.503,-2.897
2024-01-05 01:00:00,3.747,2.002,0.511,-1.552
2024-01-05 02:00:00,3.745,2.239,1.011,-2.059
2024-01-05 03:00:00,3.962,3.352,0.949,-0.613
2024-01-05 04:00:00,4.089,3.792,0.51,0.329
2024-01-05 05:00:00,3.985,3.626,0.579,-0.428
2024-01-05 06:00:00,4.195,3.989,0.856,0.139
2024-01-05 07:00:00,4.022,3.567,1.572,0.303
2024-01-05 08:00:00,3.663,3.107,0.352,0.741
2024-01-05 09:00:00,3.5,2.665,0.419,0.31
2024-01-05 10:00:00,3.097,2.681,0.29,-0.506
2024-01-05 11:00:00,2.614,1.506,0.215,-0.92
2024-01-05 12:00:00,3.114,1.739,0.612,-2.228
2024-01-05 13:00:00,2.828,0.533,-0.135,-2.287
2024-01-05 14:00:00,3.073,-2.243,0.12,-1.563
2024-01-05 15:00:00,3.312,-0.983,-1.261,-2.119
2024-01-05 16:00:00,2.903,1.884,-0.374,-0.918
2024-01-05 17:00:00,2.644,-0.065,-0.537,-0.834
2024-01-05 18:00:00,3.464,2.169,0.863,-0.208
2024-01-05 19:00:00,3.747,2.727,1.473,1.133
2024-01-05 20:00:00,3.887,3.411,0.52,0.858
2024-01-05 21:00:00,3.158,0.966,2.523,-1.051
2024-01-05 22:00:00,3.506,3.084,1.206,0.065
2024-01-05 23:00:00,3.408,3.202,0.411,-0.917
2024-01-06 00:00:00,3.179,2.546,0.857,-1.549
2024-01-06 01:00:00,3.016,2.101,-0.936,-1.448
2024-01-06 02:00:00,2.706,1.827,-1.076,-0.995
2024-01-06 03:00:00,2.548,-0.498,-1.306,-0.736
2024-01-06 04:00:00,3.013,0.779,-2.659,0.2
2024-01-06 05:00:00,2.986,0.217,-2.708,0.243
2024-01-06 06:00:00,2.947,1.388,-2.27,0.256
2024-01-06 07:00:00,3.063,2.163,-1.598,0.336
2024-01-06 08:00:00,3.074,2.562,-1.18,-0.226
2024-01-06 09:00:00,3.154,2.862,-1.02,-0.111
2024-01-06 10:00:00,3.196,3.006,-0.843,0.329
2024-01-06 11:00:00,3.358,3.157,-0.831,0.647
2024-01-06 12:00:00,3.314,3.221,0.285,0.323
2024-01-06 13:00:00,3.287,3.258,0.358,0.102
2024-01-06 14:00:00,3.319,3.222,0.43,0.363
2024-01-06 15:00:00,3.125,3.111,-0.197,0.113
2024-01-06 16:00:00,2.948,2.77,-0.6,0.081
2024-01-06 17:00:00,2.713,1.911,-1.615,-0.369
2024-01-06 18:00:00,2.513,0.843,-0.851,-1.826
