datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2013-01-01 00:00:00,-353.103,17.111,-27.445,354.55,2.2172,24876.5
2013-01-01 01:00:00,-353.342,12.781,-27.023,354.5,2.2325,19922.9
2013-01-01 02:00:00,-350.595,15.852,-29.096,351.97,2.162,22896.5
2013-01-01 03:00:00,-347.465,17.517,-29.99,348.94,2.3972,26428.3
2013-01-01 04:00:00,-344.159,15.295,-33.492,345.82,2.6454,24491.8
2013-01-01 05:00:00,-342.161,12.009,-34.878,343.83,2.6331,25042.2
2013-01-01 06:00:00,-340.749,12.736,-33.48,342.36,2.446,25436.6
2013-01-01 07:00:00,-341.814,11.396,-35.164,343.62,2.449,23872.5
2013-01-01 08:00:00,-340.241,6.503,-39.028,342.37,2.405,19730.3
2013-01-01 09:00:00,-338.642,8.595,-36.125,340.6,2.2413,26974.8
2013-01-01 10:00:00,-337.531,7.283,-34.251,339.35,2.0821,25157.5
2013-01-01 11:00:00,-334.097,7.771,-35.064,336.12,1.9871,26537.7
2013-01-01 12:00:00,-328.463,6.673,-30.296,330.08,2.0056,32335.9
2013-01-01 13:00:00,-325.864,6.739,-29.253,327.45,,42112.8
2013-01-01 14:00:00,-324.725,3.926,-26.553,326.05,,39924.9
2013-01-01 15:00:00,-322.093,6.406,-26.338,323.5,,
2013-01-01 16:00:00,-319.129,8.056,-26.894,320.64,,
2013-01-01 17:00:00,-315.314,7.078,-27.832,316.89,,
2013-01-01 18:00:00,-307.116,5.534,-27.075,308.6,,
2013-01-01 19:00:00,-302.316,1.774,-25.093,303.55,,
2013-01-01 20:00:00,-296.167,-2.597,-21.674,297.07,,
2013-01-01 21:00:00,-302.302,2.367,-23.863,303.34,,
2013-01-01 22:00:00,-300.694,2.866,-24.292,301.73,,
2013-01-01 23:00:00,-302.987,7.155,-28.235,304.4,,
2013-01-02 00:00:00,-299.875,4.052,-24.285,300.85,,
2013-01-02 01:00:00,-297.811,3.644,-25.365,298.81,,
2013-01-02 02:00:00,-293.756,2.415,-24.599,294.66,,
2013-01-02 03:00:00,-293.469,-0.412,-24.281,294.33,,
2013-01-02 04:00:00,-301.807,1.141,-25.874,302.75,,
2013-01-02 05:00:00,-302.518,-0.615,-23.289,303.29,,
2013-01-02 06:00:00,-301.648,1.824,-18.811,302.13,,
2013-01-02 07:00:00,-302.534,3.093,-16.674,302.93,,
2013-01-02 08:00:00,-304.258,0.862,-19.74,304.85,,
