datetime,Magnitude,BGSM_X,BGSM_Y,BGSM_Z
2004-01-01 00:00:00,10.021,-5.359,6.577,-2.138
2004-01-01 01:00:00,9.055,-4.676,6.372,0.262
2004-01-01 02:00:00,8.498,-4.09,6.27,-0.026
2004-01-01 03:00:00,8.948,-5.106,5.802,-0.782
2004-01-01 04:00:00,9.587,-6.489,6.303,-1.004
2004-01-01 05:00:00,9.453,-7.972,3.987,-1.567
2004-01-01 06:00:00,9.415,-7.216,5.432,-0.95
2004-01-01 07:00:00,9.356,-7.495,4.052,-1.633
2004-01-01 08:00:00,10.066,-5.079,7.953,2.588
2004-01-01 09:00:00,9.219,-6.157,3.311,1.163
2004-01-01 10:00:00,8.581,-5.746,4.926,-0.297
2004-01-01 11:00:00,11.043,-2.903,9.062,-3.615
2004-01-01 12:00:00,9.913,-4.831,5.061,0.919
2004-01-01 13:00:00,8.815,-4.2,4.769,1.164
2004-01-01 14:00:00,8.006,-3.555,1.466,6.101
2004-01-01 15:00:00,7.722,-5.609,3.089,0.243
2004-01-01 16:00:00,7.099,-2.825,1.858,-2.802
2004-01-01 17:00:00,7.262,-2.02,5.535,1.599
2004-01-01 18:00:00,7.08,-0.941,6.187,-0.089
2004-01-01 19:00:00,6.684,-3.384,3.739,-0.923
2004-01-01 20:00:00,6.679,-3.234,3.774,-2.445
2004-01-01 21:00:00,6.93,-1.922,4.953,0.487
2004-01-01 22:00:00,7.169,-3.919,4.054,2.555
2004-01-01 23:00:00,6.683,0.806,5.39,-1.469
2004-01-02 00:00:00,5.981,-0.289,4.166,-0.657
2004-01-02 01:00:00,6.264,-1.468,4.44,-0.407
2004-01-02 02:00:00,5.915,-3.302,0.839,3.204
2004-01-02 03:00:00,6.213,-3.288,4.202,0.633
2004-01-02 04:00:00,6.281,-4.176,2.763,2.162
2004-01-02 05:00:00,6.459,-4.915,1.986,2.33
2004-01-02 06:00:00,5.77,-4.833,1.849,0.852
2004-01-02 07:00:00,5.664,-4.423,1.851,-1.698
2004-01-02 08:00:00,5.733,-4.887,-0.251,-1.187
2004-01-02 09:00:00,5.392,-4.094,1.714,-0.538
2004-01-02 10:00:00,5.426,-3.963,1.448,0.958
2004-01-02 11:00:00,5.399,-2.236,3.981,-0.066
2004-01-02 12:00:00,5.944,-0.95,4.728,-2.338
2004-01-02 13:00:00,5.401,-1.021,3.688,-1.344
2004-01-02 14:00:00,6.671,-3.889,4.578,1.937
2004-01-02 15:00:00,6.813,-5.259,3.479,-0.683
2004-01-02 16:00:00,7.591,-2.526,5.445,-3.612
2004-01-02 17:00:00,7.508,-2.634,4.986,0.929
2004-01-02 18:00:00,8.668,-5.316,3.581,-1.226
