datetime,Magnitude,BGSEc_X,BGSEc_Y,BGSEc_Z
2019-01-07 15:00:00,4.567,1.995,2.95,2.174
2019-01-07 16:00:00,4.446,2.742,2.112,2.307
2019-01-07 17:00:00,4.301,3.251,2.301,1.3
2019-01-07 18:00:00,4.404,3.753,1.1,0.903
2019-01-07 19:00:00,4.495,2.886,0.196,-0.592
2019-01-07 20:00:00,4.317,-0.739,-2.052,-3.294
2019-01-07 21:00:00,4.313,2.579,1.017,1.858
2019-01-07 22:00:00,4.369,3.73,1.125,0.857
2019-01-07 23:00:00,4.324,3.416,1.364,0.884
2019-01-08 00:00:00,4.359,3.883,1.282,-0.411
2019-01-08 01:00:00,4.488,3.611,-0.348,0.877
2019-01-08 02:00:00,4.183,2.445,-0.861,-0.117
2019-01-08 03:00:00,4.252,2.728,-0.636,2.326
2019-01-08 04:00:00,4.437,3.594,-1.075,-1.329
2019-01-08 05:00:00,4.543,2.594,-2.692,0.589
2019-01-08 06:00:00,5.04,2.551,-3.866,1.154
2019-01-08 07:00:00,5.04,3.966,-1.059,-1.389
2019-01-08 08:00:00,5.249,2.304,-3.554,-2.12
2019-01-08 09:00:00,5.399,1.464,-4.876,-0.052
2019-01-08 10:00:00,4.371,1.718,-0.944,0.544
2019-01-08 11:00:00,4.347,4.062,-0.771,-0.033
2019-01-08 12:00:00,4.627,1.43,-2.468,0.692
2019-01-08 13:00:00,4.86,1.163,-3.488,2.301
2019-01-08 14:00:00,4.705,2.045,-2.242,2.79
2019-01-08 15:00:00,4.856,3.686,-2.225,1.559
2019-01-08 16:00:00,4.674,4.21,0.676,-0.951
2019-01-08 17:00:00,4.429,3.893,1.439,-0.333
2019-01-08 18:00:00,4.542,4.238,-0.554,0.808
2019-01-08 19:00:00,4.961,3.005,-3.041,1.062
2019-01-08 20:00:00,5.617,2.475,-3.693,2.698
2019-01-08 21:00:00,5.802,2.714,-4.459,1.399
2019-01-08 22:00:00,6.055,3.143,-4.284,1.661
2019-01-08 23:00:00,5.379,1.629,-4.421,0.661
2019-01-09 00:00:00,4.869,1.158,-3.054,1.205
2019-01-09 01:00:00,4.451,2.421,0.588,1.496
2019-01-09 02:00:00,4.505,2.82,-1.089,2.276
2019-01-09 03:00:00,3.733,1.881,-1.615,1.654
2019-01-09 04:00:00,3.05,0.398,-0.499,-0.996
2019-01-09 05:00:00,3.117,-2.591,0.571,0.458
2019-01-09 06:00:00,3.502,0.289,0.294,-2.622
2019-01-09 07:00:00,2.991,0.944,-0.14,-1.796
2019-01-09 08:00:00,2.326,0.159,0.092,-0.156
2019-01-09 09:00:00,3.024,-1.78,1.714,-1.139
2019-01-09 10:00:00,4.576,-3.615,-2.011,-0.896
2019-01-09 11:00:00,4.324,-1.652,-3.327,-0.463
2019-01-09 12:00:00,3.895,3.184,-1.106,0.988
2019-01-09 13:00:00,3.882,2.633,-0.192,0.805
2019-01-09 14:00:00,4.51,4.415,0.542,0.269
2019-01-09 15:00:00,4.449,4.218,-0.988,0.809
2019-01-09 16:00:00,4.532,4.065,-1.386,1.237
2019-01-09 17:00:00,4.282,3.873,-1.27,-1.088
2019-01-09 18:00:00,3.408,-2.49,1.115,-0.616
2019-01-09 19:00:00,4.141,-3.557,0.782,-1.618
2019-01-09 20:00:00,2.987,-0.295,-0.377,-0.537
2019-01-09 21:00:00,3.407,-3.172,-0.583,-0.456
2019-01-09 22:00:00,2.388,-2.141,-0.093,-0.6
2019-01-09 23:00:00,2.421,-1.059,-0.293,-0.943
2019-01-10 00:00:00,2.992,-1.527,-1.202,-1.752
2019-01-10 01:00:00,2.993,-1.84,0.857,0.201
2019-01-10 02:00:00,1.913,0.698,0.264,-0.369
2019-01-10 03:00:00,3.336,3.136,0.401,-0.675
2019-01-10 04:00:00,4.149,4.018,-0.596,0.26
2019-01-10 05:00:00,4.136,3.86,-1.103,0.141
2019-01-10 06:00:00,4.098,2.144,0.853,-1.308
2019-01-10 07:00:00,4.393,3.574,0.645,0.394
2019-01-10 08:00:00,4.992,4.303,0.163,2.111
2019-01-10 09:00:00,5.267,4.526,0.717,2.415
2019-01-10 10:00:00,4.667,3.821,-1.844,-0.142
2019-01-10 11:00:00,4.426,-0.948,-3.278,-2.491
2019-01-10 12:00:00,4.59,-2.104,-1.495,-2.409
2019-01-10 13:00:00,5.294,4.67,-2.009,0.514
2019-01-10 14:00:00,5.737,5.355,-1.716,0.922
2019-01-10 15:00:00,5.608,5.086,-1.563,1.596
2019-01-10 16:00:00,5.96,5.489,-1.569,1.624
2019-01-10 17:00:00,6.137,5.278,0.052,2.611
2019-01-10 18:00:00,5.691,4.876,1.03,2.655
2019-01-10 19:00:00,5.995,4.68,2.44,2.426
2019-01-10 20:00:00,6.605,5.432,2.28,2.597
2019-01-10 21:00:00,7.02,5.758,2.487,2.343
2019-01-10 22:00:00,6.505,4.559,-2.789,1.479
2019-01-10 23:00:00,6.462,1.847,-5.725,0.796
2019-01-11 00:00:00,5.979,2.565,-1.359,1.585
2019-01-11 01:00:00,4.635,1.516,1.049,-0.271
2019-01-11 02:00:00,6.589,5.52,1.056,1.911
2019-01-11 03:00:00,6.114,5.157,-1.424,2.71
2019-01-11 04:00:00,5.146,3.63,-1.874,0.397
2019-01-11 05:00:00,4.656,0.777,-1.199,-3.646
2019-01-11 06:00:00,6.129,-0.841,-2.44,-4.063
2019-01-11 07:00:00,5.534,1.608,-4.536,0.109
2019-01-11 08:00:00,5.154,2.844,-3.955,0.918
2019-01-11 09:00:00,5.024,3.882,-2.57,0.148
2019-01-11 10:00:00,3.881,3.51,-0.965,-0.653
2019-01-11 11:00:00,3.961,-1.463,-1.148,-0.229
2019-01-11 12:00:00,4.921,-4.179,-2.144,0.784
2019-01-11 13:00:00,2.984,-1.033,-1.695,0.925
2019-01-11 14:00:00,4.014,2.263,-1.327,0.296
2019-01-11 15:00:00,3.699,0.407,-3.251,-0.491
2019-01-11 16:00:00,4.49,1.376,-3.998,0.584
2019-01-11 17:00:00,4.613,2.206,-3.798,-0.228
2019-01-11 18:00:00,4.836,2.646,-3.579,0.983
2019-01-11 19:00:00,4.517,1.682,-2.819,2.288
2019-01-11 20:00:00,4.419,2.746,-2.852,0.614
2019-01-11 21:00:00,4.548,3.412,-2.708,0.703
2019-01-11 22:00:00,4.594,2.859,-3.342,-0.112
2019-01-11 23:00:00,4.291,3.872,-1.607,0.527
2019-01-12 00:00:00,4.551,3.886,-2.215,-0.336
2019-01-12 01:00:00,4.357,3.891,-1.543,0.936
2019-01-12 02:00:00,3.928,3.6,-0.869,1.079
2019-01-12 03:00:00,3.544,3.292,-0.874,0.499
2019-01-12 04:00:00,3.332,3.068,0.52,0.863
2019-01-12 05:00:00,3.505,3.245,0.501,0.953
2019-01-12 06:00:00,3.925,3.743,0.147,0.964
2019-01-12 07:00:00,3.803,3.662,-0.604,0.321
2019-01-12 08:00:00,3.966,3.886,-0.257,0.484
2019-01-12 09:00:00,3.518,3.304,-0.721,-0.558
2019-01-12 10:00:00,3.253,2.214,-1.634,-1.195
2019-01-12 11:00:00,3.121,-0.291,-2.416,-1.785
2019-01-12 12:00:00,3.134,-1.557,-1.946,-1.484
2019-01-12 13:00:00,3.139,-0.893,-2.645,-0.771
2019-01-12 14:00:00,2.734,-0.754,-1.989,-1.209
2019-01-12 15:00:00,2.966,0.386,-1.584,-0.585
2019-01-12 16:00:00,3.033,-1.92,-2.053,-0.033
2019-01-12 17:00:00,3.27,-2.914,-1.263,-0.534
2019-01-12 18:00:00,3.107,-1.178,-1.777,-1.135
2019-01-12 19:00:00,2.725,0.939,-2.252,0.18
2019-01-12 20:00:00,2.808,2.021,-1.093,0.411
2019-01-12 21:00:00,3.1,2.959,-0.659,0.209
2019-01-12 22:00:00,3.241,3.059,-0.808,-0.152
2019-01-12 23:00:00,3.121,2.728,-1.074,-0.808
2019-01-13 00:00:00,2.796,1.895,-1.627,-1.103
2019-01-13 01:00:00,2.805,1.38,-1.905,-1.439
2019-01-13 02:00:00,2.77,1.421,-1.884,-1.374
2019-01-13 03:00:00,2.823,1.74,-1.836,-1.147
2019-01-13 04:00:00,3.094,2.342,-1.643,-0.815
2019-01-13 05:00:00,3.222,2.241,-1.793,-1.172
2019-01-13 06:00:00,2.9,0.907,-2.296,-1.081
2019-01-13 07:00:00,3.192,-1.247,-2.565,-0.183
2019-01-13 08:00:00,2.875,0.623,-2.354,-1.102
2019-01-13 09:00:00,3.281,2.126,-2.129,-0.354
2019-01-13 10:00:00,2.857,0.623,-2.245,0.752
2019-01-13 11:00:00,3.104,1.676,-2.441,0.533
2019-01-13 12:00:00,3.37,2.294,-2.235,0.233
2019-01-13 13:00:00,3.476,2.693,-2.044,-0.276
2019-01-13 14:00:00,2.969,1.384,-2.185,-1.076
2019-01-13 15:00:00,2.985,1.145,-2.502,-0.724
2019-01-13 16:00:00,3.113,1.293,-2.551,0.696
2019-01-13 17:00:00,2.612,0.819,-1.683,-1.007
2019-01-13 18:00:00,2.931,1.454,-2.372,0.353
2019-01-13 19:00:00,3.297,0.797,-3.059,-0.572
2019-01-13 20:00:00,3.489,2.5,-1.847,0.532
2019-01-13 21:00:00,2.757,2.423,-0.537,0.141
2019-01-13 22:00:00,7.38,0.653,-5.984,0.681
2019-01-13 23:00:00,10.094,4.929,-6.506,5.07
2019-01-14 00:00:00,10.176,2.894,-9.09,2.215
2019-01-14 01:00:00,9.08,2.365,-7.189,1.302
2019-01-14 02:00:00,6.149,3.092,3.507,3.08
2019-01-14 03:00:00,5.451,3.955,2.003,1.637
2019-01-14 04:00:00,5.052,1.336,3.952,1.394
2019-01-14 05:00:00,5.537,4.507,2.881,0.494
2019-01-14 06:00:00,4.338,0.742,2.239,-2.314
2019-01-14 07:00:00,5.335,1.78,0.774,-0.996
2019-01-14 08:00:00,4.736,4.278,1.614,0.928
2019-01-14 09:00:00,3.528,-0.773,-2.855,-0.768
2019-01-14 10:00:00,3.856,2.584,-2.233,-0.71
2019-01-14 11:00:00,3.782,2.057,-1.393,-1.775
2019-01-14 12:00:00,3.065,1.775,-2.205,-0.136
2019-01-14 13:00:00,3.577,-0.809,-2.934,0.117
2019-01-14 14:00:00,3.472,0.801,-2.481,0.077
2019-01-14 15:00:00,4.952,-0.057,-3.524,-0.662
2019-01-14 16:00:00,6.019,0.072,-5.59,0.161
2019-01-14 17:00:00,5.223,-0.508,-3.065,1.292
2019-01-14 18:00:00,5.166,1.923,-3.517,2.91
2019-01-14 19:00:00,3.981,2.873,-1.856,1.172
2019-01-14 20:00:00,4.067,0.959,-2.139,-1.507
2019-01-14 21:00:00,5.15,4.186,-2.466,-1.138
2019-01-14 22:00:00,4.864,1.857,-3.271,-1.424
2019-01-14 23:00:00,5.708,5.054,-1.355,1.843
2019-01-15 00:00:00,5.584,5.342,-0.384,1.146
2019-01-15 01:00:00,5.14,5.055,0.036,0.402
2019-01-15 02:00:00,5.009,4.58,-1.048,-1.388
2019-01-15 03:00:00,5.291,3.788,-2.329,-1.5
2019-01-15 04:00:00,4.924,3.423,-3.367,-0.525
2019-01-15 05:00:00,4.942,4.06,-1.419,0.814
2019-01-15 06:00:00,5.759,3.351,-3.166,2.035
2019-01-15 07:00:00,5.364,3.721,-1.382,3.163
2019-01-15 08:00:00,6.066,4.778,-1.11,3.274
2019-01-15 09:00:00,7.509,1.997,-5.454,0.1
2019-01-15 10:00:00,8.176,-0.571,-7.447,0.276
2019-01-15 11:00:00,7.393,1.79,-7.019,1.077
2019-01-15 12:00:00,6.158,2.113,-5.439,1.369
2019-01-15 13:00:00,6.852,-0.903,-5.253,0.773
2019-01-15 14:00:00,6.315,-0.622,-5.003,0.774
2019-01-15 15:00:00,6.845,-1.234,-6.424,0.468
2019-01-15 16:00:00,6.118,0.184,-5.799,0.383
2019-01-15 17:00:00,6.596,3.348,-3.36,2.265
2019-01-15 18:00:00,7.855,3.358,-5.686,1.537
2019-01-15 19:00:00,6.475,2.067,-3.841,0.129
2019-01-15 20:00:00,5.368,4.491,0.938,2.249
2019-01-15 21:00:00,6.206,5.247,2.442,2.15
2019-01-15 22:00:00,5.926,5.053,2.32,1.877
2019-01-15 23:00:00,5.849,4.887,-0.299,1.789
2019-01-16 00:00:00,5.579,4.917,-1.315,1.971
2019-01-16 01:00:00,5.411,4.242,-1.222,2.609
2019-01-16 02:00:00,4.829,2.733,-0.965,0.151
2019-01-16 03:00:00,4.564,-1.727,-1.905,-3.495
2019-01-16 04:00:00,4.401,0.127,-0.946,-3.26
2019-01-16 05:00:00,4.366,3.14,-0.94,-1.095
2019-01-16 06:00:00,5.097,4.602,-0.933,1.424
2019-01-16 07:00:00,5.006,4.841,-0.633,0.445
2019-01-16 08:00:00,5.155,4.826,0.967,0.623
2019-01-16 09:00:00,4.93,4.709,1.212,0.329
2019-01-16 10:00:00,4.852,4.468,1.599,0.226
2019-01-16 11:00:00,4.64,3.789,0.066,0.6
2019-01-16 12:00:00,4.805,3.867,-1.687,1.128
2019-01-16 13:00:00,4.925,3.945,-2.314,1.477
2019-01-16 14:00:00,4.725,4.031,-2.194,0.554
2019-01-16 15:00:00,4.023,2.112,-2.329,-1.355
2019-01-16 16:00:00,5.019,0.924,-3.622,-0.705
2019-01-16 17:00:00,5.955,2.524,-4.709,-0.249
2019-01-16 18:00:00,6.623,1.008,-3.769,-3.653
2019-01-16 19:00:00,6.994,0.709,-3.787,-5.514
2019-01-16 20:00:00,5.98,2.119,-3.658,-3.95
2019-01-16 21:00:00,6.789,1.619,-3.208,-5.213
2019-01-16 22:00:00,6.446,3.397,-4.195,-1.156
2019-01-16 23:00:00,6.462,4.445,-3.939,0.082
2019-01-17 00:00:00,6.31,5.554,-1.873,1.04
2019-01-17 01:00:00,6.496,3.706,-1.05,3.812
2019-01-17 02:00:00,5.977,2.758,-2.848,1.823
2019-01-17 03:00:00,5.548,4.912,0.261,1.688
2019-01-17 04:00:00,4.81,2.712,1.719,2.252
2019-01-17 05:00:00,5.388,3.125,-2.081,3.229
2019-01-17 06:00:00,5.954,3.359,-1.26,4.071
2019-01-17 07:00:00,6.235,1.147,0.681,5.359
2019-01-17 08:00:00,7.241,1.991,1.744,6.207
2019-01-17 09:00:00,8.869,1.623,3.652,6.728
2019-01-17 10:00:00,9.256,5.057,0.795,5.867
2019-01-17 11:00:00,8.587,0.374,5.044,5.868
2019-01-17 12:00:00,8.568,6.704,-1.861,4.135
2019-01-17 13:00:00,9.597,5.622,-7.185,1.881
2019-01-17 14:00:00,8.754,2.839,-6.79,-2.417
2019-01-17 15:00:00,7.109,3.262,-5.145,2.694
2019-01-17 16:00:00,6.528,3.187,-4.452,-0.557
2019-01-17 17:00:00,6.937,3.434,-5.326,1.422
2019-01-17 18:00:00,5.799,0.594,-3.821,3.006
2019-01-17 19:00:00,6.182,-1.795,-4.481,1.948
2019-01-17 20:00:00,5.183,-0.452,-2.502,1.069
2019-01-17 21:00:00,4.156,2.465,-0.969,1.99
2019-01-17 22:00:00,4.482,3.109,-1.234,-1.826
2019-01-17 23:00:00,5.228,4.428,-0.433,1.907
2019-01-18 00:00:00,4.606,2.847,0.75,3.044
2019-01-18 01:00:00,4.442,2.005,-2.901,0.955
2019-01-18 02:00:00,5.029,0.743,-2.787,3.412
2019-01-18 03:00:00,4.628,0.686,-3.919,1.54
2019-01-18 04:00:00,4.182,2.068,-2.496,0.426
2019-01-18 05:00:00,4.42,3.304,-1.674,1.034
2019-01-18 06:00:00,4.976,1.642,-3.243,0.088
2019-01-18 07:00:00,5.216,2.762,-2.901,2.292
2019-01-18 08:00:00,5.305,0.037,-4.609,-0.059
2019-01-18 09:00:00,5.381,-1.335,-4.616,-2.121
2019-01-18 10:00:00,5.083,0.676,-4.723,-0.99
2019-01-18 11:00:00,4.743,2.576,-2.571,-0.232
2019-01-18 12:00:00,4.356,2.852,-2.388,-0.236
2019-01-18 13:00:00,3.911,1.151,-2.455,-0.543
2019-01-18 14:00:00,4.255,4.048,-0.441,0.127
2019-01-18 15:00:00,3.333,1.121,-2.39,-1.403
2019-01-18 16:00:00,3.742,1.31,-2.425,-0.99
2019-01-18 17:00:00,3.94,3.084,-2.024,-0.827
2019-01-18 18:00:00,3.916,3.573,-0.614,-1.063
2019-01-18 19:00:00,3.957,3.905,0.151,0.125
2019-01-18 20:00:00,4.167,4.068,-0.255,0.071
2019-01-18 21:00:00,3.976,3.653,-0.032,1.314
2019-01-18 22:00:00,3.937,3.513,0.487,1.483
2019-01-18 23:00:00,4.219,3.904,0.027,0.988
2019-01-19 00:00:00,3.701,2.977,-1.827,-0.122
2019-01-19 01:00:00,3.474,3.118,-0.897,-0.236
2019-01-19 02:00:00,3.528,3.395,0.229,-0.791
2019-01-19 03:00:00,3.461,3.23,-0.21,-1.029
2019-01-19 04:00:00,3.093,2.118,-1.802,-0.722
2019-01-19 05:00:00,3.237,0.947,-1.561,1.649
2019-01-19 06:00:00,3.269,2.088,-2.103,-0.804
2019-01-19 07:00:00,3.257,1.388,-1.495,-2.064
2019-01-19 08:00:00,3.253,0.386,-1.171,-2.521
2019-01-19 09:00:00,3.084,1.905,-1.204,-1.172
2019-01-19 10:00:00,3.357,2.562,-2.052,-0.109
2019-01-19 11:00:00,3.272,2.632,-1.078,1.296
2019-01-19 12:00:00,3.434,2.984,-0.551,1.459
2019-01-19 13:00:00,3.749,3.151,0.377,1.89
2019-01-19 14:00:00,3.582,0.998,-0.761,0.316
2019-01-19 15:00:00,3.459,-0.985,-2.377,-2.061
2019-01-19 16:00:00,3.694,-0.778,-2.632,-2.044
2019-01-19 17:00:00,3.519,-0.931,-3.107,-1.083
2019-01-19 18:00:00,3.423,-0.618,-3.025,-1.261
2019-01-19 19:00:00,3.366,0.692,-2.75,-1.554
2019-01-19 20:00:00,3.539,-0.88,-2.914,-1.587
2019-01-19 21:00:00,3.274,-0.381,-2.766,-1.427
2019-01-19 22:00:00,2.94,1.179,-0.747,-1.629
2019-01-19 23:00:00,3.271,1.876,0.257,-1.164
2019-01-20 00:00:00,2.817,-0.399,-1.869,-1.764
2019-01-20 01:00:00,3.187,0.261,-2.392,-1.434
