datetime,V_GSM_X,V_GSM_Y,V_GSM_Z,Vp,Np,Tpr
2019-01-01 00:00:00,-462.456,4.186,26.717,463.29,,27419.0
2019-01-01 01:00:00,-451.462,9.545,25.919,452.24,,35552.3
2019-01-01 02:00:00,-443.133,11.403,26.422,443.94,,32919.4
2019-01-01 03:00:00,-439.49,11.38,28.861,440.43,3.9337,36580.1
2019-01-01 04:00:00,-433.298,9.267,30.937,434.32,3.8028,35710.5
2019-01-01 05:00:00,-433.142,11.657,30.477,434.19,3.7566,37505.9
2019-01-01 06:00:00,-432.163,15.365,30.543,433.32,3.7318,42904.8
2019-01-01 07:00:00,-429.255,19.608,29.965,430.62,4.236,35483.2
2019-01-01 08:00:00,-426.848,17.865,24.179,427.87,4.01,26390.6
2019-01-01 09:00:00,-424.801,15.973,22.194,425.68,3.6213,41811.9
2019-01-01 10:00:00,-423.55,18.796,23.942,424.68,3.1202,49144.6
2019-01-01 11:00:00,-413.308,17.251,23.207,414.4,3.2985,59853.4
2019-01-01 12:00:00,-408.724,15.614,21.475,409.7,2.6286,72307.6
2019-01-01 13:00:00,-411.964,10.754,21.217,412.8,2.8221,78912.7
2019-01-01 14:00:00,-407.073,5.138,16.059,407.56,2.5771,60601.9
2019-01-01 15:00:00,-403.641,9.014,17.54,404.35,2.6549,57851.5
2019-01-01 16:00:00,-395.696,16.598,20.344,396.78,,
2019-01-01 17:00:00,-395.203,16.954,21.509,396.39,,
2019-01-01 18:00:00,-393.116,16.751,23.037,394.36,,82416.2
2019-01-01 19:00:00,-392.94,20.085,26.285,394.53,,90800.1
2019-01-01 20:00:00,-391.399,16.948,26.433,392.81,,82362.9
2019-01-01 21:00:00,-397.817,20.17,28.827,399.49,,64900.0
2019-01-01 22:00:00,-389.908,15.901,26.517,391.2,,73349.5
2019-01-01 23:00:00,-389.157,13.132,26.344,390.27,,75889.9
2019-01-02 00:00:00,-383.582,15.12,27.519,384.81,,69806.2
2019-01-02 01:00:00,-379.239,11.869,25.856,380.2,,57031.9
2019-01-02 02:00:00,-375.743,10.023,25.1,376.57,,46773.7
2019-01-02 03:00:00,-375.976,20.231,29.303,377.49,,51259.7
2019-01-02 04:00:00,-373.885,23.21,29.669,375.51,,
2019-01-02 05:00:00,-371.935,17.586,27.773,373.17,2.623,71532.4
2019-01-02 06:00:00,-364.183,13.792,23.395,365.02,2.5802,63272.4
2019-01-02 07:00:00,-363.475,24.861,25.938,365.11,2.5297,46951.5
2019-01-02 08:00:00,-366.879,14.77,19.82,367.62,,78528.3
2019-01-02 09:00:00,-357.247,14.54,19.8,358.05,,67812.6
2019-01-02 10:00:00,-351.199,15.012,18.768,352.04,,49081.0
2019-01-02 11:00:00,-346.875,18.071,19.197,347.95,,40587.7
2019-01-02 12:00:00,-345.309,14.657,18.312,346.21,2.6292,42883.5
2019-01-02 13:00:00,-344.461,16.497,20.804,345.65,2.9493,33576.7
2019-01-02 14:00:00,-344.587,10.219,18.284,345.4,3.2108,26628.0
2019-01-02 15:00:00,-344.468,3.838,18.626,345.17,3.6854,20612.2
2019-01-02 16:00:00,-341.001,12.741,12.979,341.67,3.3485,24092.0
2019-01-02 17:00:00,-351.19,16.624,11.906,351.96,3.4008,25400.7
2019-01-02 18:00:00,-356.077,16.702,11.125,356.78,3.3246,25912.7
2019-01-02 19:00:00,-349.522,10.239,12.67,350.03,3.3936,23085.3
2019-01-02 20:00:00,-341.106,9.077,16.57,341.76,4.1809,20956.2
2019-01-02 21:00:00,-339.695,9.85,18.094,340.43,4.1864,21846.2
2019-01-02 22:00:00,-342.242,7.447,17.993,342.85,4.4423,23440.2
2019-01-02 23:00:00,-328.556,8.282,16.953,329.1,,26185.5
2019-01-03 00:00:00,-325.414,7.312,17.536,325.93,,27045.3
2019-01-03 01:00:00,-324.128,7.23,17.129,324.59,,25621.9
2019-01-03 02:00:00,-312.766,2.808,18.373,313.21,,28035.3
2019-01-03 03:00:00,-307.285,-0.18,19.325,307.76,,20842.9
2019-01-03 04:00:00,-313.832,0.985,19.441,314.3,,22052.5
2019-01-03 05:00:00,-301.644,1.944,18.609,302.08,,19314.2
2019-01-03 06:00:00,-297.961,3.861,17.954,298.4,,16132.8
2019-01-03 07:00:00,-294.748,2.059,17.925,295.2,,16332.2
2019-01-03 08:00:00,-303.35,6.827,15.751,303.79,,13607.2
2019-01-03 09:00:00,-301.931,0.727,16.008,302.34,,14235.7
2019-01-03 10:00:00,-298.714,-0.114,16.442,299.18,,16852.9
2019-01-03 11:00:00,-296.873,0.398,15.828,297.35,,16430.1
2019-01-03 12:00:00,-302.13,1.323,14.387,302.55,,13928.2
2019-01-03 13:00:00,-301.808,-1.526,14.725,302.26,,14952.9
2019-01-03 14:00:00,-298.273,-0.702,13.804,298.71,,15799.7
2019-01-03 15:00:00,-295.257,-2.545,13.436,295.7,,15252.4
2019-01-03 16:00:00,-295.084,-4.066,13.264,295.54,,15524.1
2019-01-03 17:00:00,-292.405,-9.641,13.275,293.01,,14482.3
2019-01-03 18:00:00,-289.127,-9.615,14.934,289.81,,18521.4
2019-01-03 19:00:00,-287.642,-6.887,13.941,288.22,,22371.4
2019-01-03 20:00:00,-306.238,-4.593,11.473,306.57,,19658.6
2019-01-03 21:00:00,-307.932,-8.461,10.438,308.29,,21164.2
2019-01-03 22:00:00,-310.81,-11.888,11.403,311.28,,23375.4
2019-01-03 23:00:00,-309.036,-14.913,11.515,309.62,,22945.0
2019-01-04 00:00:00,-310.16,-17.181,10.354,310.8,,24070.0
2019-01-04 01:00:00,-308.373,-15.853,11.729,309.01,,27636.9
2019-01-04 02:00:00,-307.319,-20.4,11.278,308.18,,25944.8
2019-01-04 03:00:00,-308.447,-18.758,12.72,309.28,,24753.4
